Date,Open,High,Low,Settle,Volume,Interest
2015-05-18,0.0,,,486.15,,
2015-05-19,0.0,0.0,0.0,495.2,0.0,
2015-05-20,0.0,0.0,0.0,498.15,0.0,
2015-05-21,0.0,0.0,0.0,498.05,0.0,
2015-05-22,0.0,0.0,0.0,498.4,0.0,
2015-05-25,0.0,0.0,0.0,497.65,0.0,
2015-05-26,0.0,0.0,0.0,492.85,0.0,
2015-05-27,0.0,0.0,0.0,500.05,0.0,
2015-05-28,0.0,0.0,0.0,498.73,0.0,
2015-05-29,0.0,0.0,0.0,490.05,0.0,
2015-06-01,0.0,0.0,0.0,488.6,0.0,
2015-06-02,0.0,0.0,0.0,483.25,0.0,
2015-06-03,0.0,0.0,0.0,484.05,0.0,
2015-06-04,0.0,0.0,0.0,481.8,0.0,
2015-06-05,478.0,478.0,478.0,475.82,1.0,
2015-06-08,0.0,0.0,0.0,471.73,0.0,1.0
2015-06-09,0.0,0.0,0.0,471.0,0.0,1.0
2015-06-10,471.25,474.85,471.25,478.1,2.0,1.0
2015-06-11,480.75,481.8,480.75,481.4,5.0,3.0
2015-06-12,0.0,0.0,0.0,474.35,0.0,2.0
2015-06-15,468.4,468.4,468.4,469.55,1.0,2.0
2015-06-16,464.1,472.95,463.9,471.9,69.0,3.0
2015-06-17,472.1,472.1,469.95,468.3,4.0,59.0
2015-06-18,465.9,472.5,465.5,469.65,8.0,60.0
2015-06-19,473.65,476.25,471.65,472.15,93.0,65.0
2015-06-22,482.9,486.4,482.1,486.3,57.0,121.0
2015-06-23,490.2,493.9,490.2,491.05,71.0,143.0
2015-06-24,491.05,492.0,487.55,489.4,32.0,177.0
2015-06-25,487.9,493.8,487.9,489.35,43.0,184.0
2015-06-26,486.3,493.35,486.3,491.35,28.0,199.0
2015-06-29,478.5,478.5,466.75,473.85,148.0,207.0
2015-06-30,475.7,476.7,469.5,469.15,105.0,270.0
2015-07-01,473.7,482.3,472.4,479.65,435.0,365.0
2015-07-02,479.4,480.05,473.65,473.95,920.0,684.0
2015-07-03,473.4,475.1,469.2,471.1,315.0,1549.0
2015-07-06,460.45,466.9,460.35,464.25,1394.0,1840.0
2015-07-07,464.35,465.25,453.35,453.3,508.0,2428.0
2015-07-08,453.7,458.4,452.0,455.95,617.0,2849.0
2015-07-09,458.2,467.5,456.3,466.75,1114.0,3418.0
2015-07-10,475.0,480.5,474.4,478.1,748.0,4246.0
2015-07-13,477.0,487.1,475.35,486.6,7351.0,4912.0
2015-07-14,487.2,491.3,485.8,490.58,19587.0,9441.0
2015-07-15,491.7,494.45,490.0,493.7,26692.0,24546.0
2015-07-16,496.3,500.55,495.75,497.75,19511.0,43110.0
2015-07-17,497.75,499.3,496.55,497.35,27629.0,51365.0
2015-07-20,498.5,502.9,497.35,499.0,18857.0,56800.0
2015-07-21,499.9,501.2,494.1,495.7,22146.0,57325.0
2015-07-22,493.95,495.15,491.3,493.25,20838.0,58812.0
2015-07-23,495.75,498.35,490.3,493.45,23619.0,60263.0
2015-07-24,491.25,495.55,483.65,486.9,27781.0,62381.0
2015-07-27,485.25,486.0,476.8,478.5,34975.0,62885.0
2015-07-28,479.65,484.65,479.05,482.5,27602.0,63255.0
2015-07-29,483.75,488.7,481.75,486.3,26458.0,62586.0
2015-07-30,488.25,493.0,488.1,491.81,30643.0,62542.0
2015-07-31,493.05,493.65,488.55,492.15,22870.0,63401.0
2015-08-03,491.8,498.45,491.6,497.25,23282.0,63814.0
2015-08-04,496.15,498.0,493.75,496.65,20976.0,64481.0
2015-08-05,498.55,501.05,496.85,500.45,24968.0,63901.0
2015-08-06,498.8,500.85,496.6,498.85,22160.0,63919.0
2015-08-07,498.5,498.8,494.55,495.0,20024.0,66212.0
2015-08-10,496.85,499.95,490.65,498.6,26677.0,62999.0
2015-08-11,497.65,499.35,491.7,493.15,28603.0,65228.0
2015-08-12,490.45,490.45,473.7,475.9,48239.0,65211.0
2015-08-13,482.3,485.75,475.3,476.65,34601.0,67564.0
2015-08-14,475.95,479.45,471.55,473.75,30997.0,67285.0
2015-08-17,476.4,479.15,468.8,474.0,41574.0,62934.0
2015-08-18,475.25,480.8,472.95,479.0,51740.0,63682.0
2015-08-19,477.0,477.45,468.35,469.0,55057.0,64599.0
2015-08-20,469.1,469.25,454.3,458.85,53113.0,47681.0
