Date,Open,High,Low,Settle,Volume,Interest
2015-09-21,0.0,,,419.7,,
2015-09-22,0.0,,,406.65,,
2015-09-23,0.0,,,405.9,,
2015-09-24,0.0,,,396.5,,
2015-09-25,0.0,,,409.9,,
2015-09-28,0.0,,,399.0,,
2015-09-29,0.0,,,399.0,,
2015-09-30,406.9,409.25,406.85,408.25,40.0,
2015-10-01,0.0,0.0,0.0,405.6,0.0,30.0
2015-10-02,0.0,,,409.55,,30.0
2015-10-05,0.0,,,423.6,,30.0
2015-10-06,0.0,,,427.6,,30.0
2015-10-07,0.0,,,427.45,,30.0
2015-10-08,0.0,,,429.15,,30.0
2015-10-09,0.0,,,428.15,,30.0
2015-10-12,0.0,,,426.8,,30.0
2015-10-13,0.0,,,424.95,,30.0
2015-10-14,0.0,,,421.25,,30.0
2015-10-15,0.0,,,430.25,,30.0
2015-10-16,0.0,,,434.55,,30.0
2015-10-19,0.0,,,435.85,,30.0
2015-10-20,0.0,,,433.9,,30.0
2015-10-21,0.0,,,436.4,,30.0
2015-10-22,0.0,,,444.7,,30.0
2015-10-23,0.0,,,451.7,,30.0
2015-10-26,0.0,0.0,0.0,449.75,0.0,30.0
2015-10-27,0.0,0.0,0.0,445.5,0.0,30.0
2015-10-28,0.0,0.0,0.0,450.15,0.0,30.0
2015-10-29,0.0,0.0,0.0,450.3,0.0,30.0
2015-10-30,0.0,0.0,0.0,449.65,0.0,30.0
2015-11-02,0.0,0.0,0.0,451.85,0.0,30.0
2015-11-03,0.0,0.0,0.0,454.1,0.0,30.0
2015-11-04,459.4,459.4,459.25,456.1,20.0,30.0
2015-11-05,0.0,0.0,0.0,453.8,0.0,30.0
2015-11-06,0.0,0.0,0.0,457.0,0.0,30.0
2015-11-09,453.55,453.55,451.55,452.25,3.0,30.0
2015-11-10,0.0,0.0,0.0,452.4,0.0,30.0
2015-11-11,0.0,0.0,0.0,456.3,0.0,30.0
2015-11-12,446.5,446.5,446.05,448.05,2.0,30.0
2015-11-13,0.0,0.0,0.0,441.7,0.0,30.0
2015-11-16,0.0,0.0,0.0,442.45,0.0,30.0
2015-11-17,450.55,450.55,450.55,454.6,1.0,30.0
2015-11-19,0.0,0.0,0.0,457.2,0.0,40.0
2015-11-20,0.0,0.0,0.0,457.05,0.0,40.0
2015-11-23,0.0,0.0,0.0,454.45,0.0,40.0
2015-11-24,0.0,0.0,0.0,449.5,0.0,40.0
2015-11-25,0.0,0.0,0.0,456.35,0.0,40.0
2015-11-26,0.0,0.0,0.0,460.3,0.0,40.0
2015-11-27,0.0,0.0,0.0,460.25,0.0,40.0
2015-11-30,0.0,0.0,0.0,457.65,0.0,40.0
2015-12-01,0.0,0.0,0.0,455.4,0.0,40.0
2015-12-02,452.9,452.9,452.9,455.15,1.0,40.0
2015-12-03,455.9,455.9,431.95,437.9,3.0,40.0
2015-12-04,431.95,431.95,431.95,434.95,1.0,40.0
2015-12-07,435.95,435.95,435.95,436.45,1.0,43.0
2015-12-08,427.95,428.75,427.95,429.6,2.0,44.0
2015-12-09,431.5,431.5,426.3,428.9,6.0,46.0
2015-12-10,0.0,0.0,0.0,425.9,0.0,42.0
2015-12-11,420.0,420.0,420.0,417.15,1.0,42.0
2015-12-14,418.0,419.2,414.0,408.7,16.0,43.0
2015-12-15,414.0,417.1,414.0,421.5,2.0,59.0
2015-12-16,425.8,427.5,425.8,421.85,2.0,59.0
2015-12-17,431.0,432.3,428.7,426.9,45.0,59.0
2015-12-18,423.55,424.2,422.6,422.0,25.0,94.0
2015-12-21,0.0,0.0,0.0,416.25,0.0,89.0
2015-12-22,419.95,419.95,419.95,419.35,1.0,89.0
2015-12-23,0.0,0.0,0.0,431.55,0.0,89.0
2015-12-24,0.0,0.0,0.0,431.95,0.0,89.0
2015-12-28,0.0,0.0,0.0,428.35,0.0,89.0
2015-12-29,434.1,434.1,434.1,435.6,1.0,89.0
2015-12-30,0.0,0.0,0.0,434.0,0.0,88.0
2015-12-31,0.0,0.0,0.0,429.7,0.0,88.0
2016-01-04,417.35,418.2,416.95,419.45,4.0,88.0
2016-01-05,0.0,0.0,0.0,422.7,0.0,89.0
2016-01-06,415.2,416.5,413.9,416.5,13.0,89.0
2016-01-07,405.1,410.95,401.9,408.45,9.0,88.0
2016-01-08,408.95,408.95,406.95,398.5,5.0,87.0
2016-01-11,0.0,0.0,0.0,399.0,0.0,92.0
2016-01-12,405.05,406.7,404.75,403.95,6.0,92.0
2016-01-13,411.45,411.45,396.65,405.55,22.0,93.0
2016-01-14,399.9,404.2,397.5,400.95,10.0,91.0
2016-01-15,400.0,400.0,388.7,391.15,17.0,93.0
2016-01-18,394.0,394.0,388.0,389.65,4.0,93.0
2016-01-19,398.0,398.0,390.0,395.25,5.0,96.0
2016-01-20,383.0,383.0,378.0,382.85,6.0,97.0
2016-01-21,394.9,394.9,394.9,393.5,1.0,99.0
2016-01-22,404.9,406.9,404.9,406.25,5.0,99.0
2016-01-25,407.35,407.35,405.0,404.75,6.0,98.0
2016-01-26,399.0,399.0,399.0,408.65,1.0,101.0
