Date,Open,High,Low,Settle,Volume,Open Interest
2013-10-08,372.2,372.3,368.05,369.95,17.0,1435.0
2013-10-09,368.5,368.7,365.7,366.0,79.0,1441.0
2013-10-10,368.1,375.0,367.6,372.75,275.0,1449.0
2013-10-11,374.0,376.05,374.0,375.05,214.0,1422.0
2013-10-12,374.0,376.05,374.0,375.05,214.0,1422.0
2013-10-14,374.25,377.35,373.25,375.05,5225.0,1412.0
2013-10-15,376.75,381.2,376.5,380.8,23300.0,4203.0
2013-10-16,380.3,382.95,379.35,382.25,33520.0,22909.0
2013-10-17,381.6,382.55,379.15,381.3,19477.0,44121.0
2013-10-18,383.15,384.95,381.8,384.6,28264.0,52607.0
2013-10-19,383.15,384.95,381.8,384.6,28264.0,52607.0
2013-10-20,383.15,384.95,381.8,384.6,28264.0,52607.0
2013-10-21,384.75,387.7,384.75,387.15,21523.0,54602.0
2013-10-22,386.9,390.25,386.45,388.95,23195.0,52484.0
2013-10-23,387.55,388.0,386.4,387.6,20853.0,52132.0
2013-10-24,388.7,389.4,387.95,389.1,18323.0,53435.0
2013-10-25,388.05,389.05,387.2,388.1,19402.0,54615.0
2013-10-26,388.05,389.05,387.2,388.1,19402.0,54615.0
2013-10-27,388.05,389.05,387.2,388.1,19402.0,54615.0
2013-10-28,389.25,389.6,386.85,387.85,16228.0,56268.0
2013-10-29,388.0,390.6,387.35,390.2,16773.0,58156.0
2013-10-30,390.15,392.05,388.25,390.2,20558.0,58683.0
2013-10-31,388.95,392.25,387.65,390.95,26666.0,59384.0
2013-11-01,391.6,391.95,389.45,390.15,22311.0,61782.0
2013-11-03,391.6,391.95,389.45,390.15,22311.0,61782.0
2013-11-04,391.2,393.4,390.8,392.05,15419.0,60520.0
2013-11-05,392.35,392.9,388.45,390.3,23001.0,58494.0
2013-11-06,392.15,395.2,391.4,393.35,25194.0,58333.0
2013-11-07,392.8,397.7,389.55,392.65,40201.0,59569.0
2013-11-08,390.9,394.5,389.8,393.3,34653.0,60046.0
2013-11-09,390.9,394.5,389.8,393.3,34653.0,60046.0
2013-11-10,390.9,394.5,389.8,393.3,34653.0,60046.0
2013-11-11,394.2,395.15,393.1,394.8,21431.0,61076.0
2013-11-12,394.75,400.0,391.7,392.8,59756.0,60000.0
2013-11-13,391.6,393.55,388.45,391.25,58977.0,71817.0
2013-11-14,394.1,395.6,393.8,394.95,36533.0,53900.0
2013-11-15,396.25,396.25,394.6,394.98,6062.0,13665.0
