,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
0,2008-08-28,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
1,2008-08-29,0.0,0.0,0.0,0.0,23.05,0.05,0.0,0.0,0.0
2,2008-09-02,0.0,0.0,0.0,0.0,23.22,0.17,0.0,0.0,0.0
3,2008-09-03,0.0,0.0,0.0,0.0,23.3,0.08,0.0,0.0,0.0
4,2008-09-04,0.0,0.0,0.0,0.0,24.04,0.74,0.0,0.0,0.0
5,2008-09-05,0.0,0.0,0.0,0.0,24.06,0.02,0.0,0.0,0.0
6,2008-09-08,0.0,0.0,0.0,0.0,23.02,-1.04,0.0,0.0,0.0
7,2008-09-09,0.0,0.0,0.0,0.0,24.44,1.42,0.0,0.0,0.0
8,2008-09-10,0.0,0.0,0.0,0.0,24.26,-0.18,0.0,0.0,0.0
9,2008-09-11,0.0,0.0,0.0,0.0,24.2,-0.06,0.0,0.0,0.0
10,2008-09-12,24.29,24.29,24.29,24.29,24.21,0.01,20.0,0.0,20.0
11,2008-09-15,0.0,0.0,0.0,0.0,24.82,0.61,0.0,0.0,20.0
12,2008-09-16,0.0,0.0,0.0,0.0,24.03,-0.79,0.0,0.0,20.0
13,2008-09-17,0.0,0.0,0.0,0.0,26.57,2.54,0.0,0.0,20.0
14,2008-09-18,0.0,0.0,0.0,0.0,24.25,-2.32,0.0,0.0,20.0
15,2008-09-19,0.0,0.0,0.0,0.0,24.12,-0.13,0.0,0.0,20.0
16,2008-09-22,0.0,0.0,0.0,0.0,24.65,0.53,0.0,0.0,20.0
17,2008-09-23,0.0,0.0,0.0,0.0,25.18,0.53,0.0,0.0,20.0
18,2008-09-24,0.0,0.0,0.0,0.0,25.39,0.21,0.0,0.0,20.0
19,2008-09-25,0.0,0.0,0.0,0.0,24.84,-0.55,0.0,0.0,20.0
20,2008-09-26,25.0,25.01,25.0,25.01,25.03,0.19,4.0,0.0,24.0
21,2008-09-29,0.0,0.0,0.0,0.0,28.12,3.09,0.0,0.0,24.0
22,2008-09-30,26.13,26.13,26.1,26.1,25.46,-2.66,10.0,0.0,34.0
23,2008-10-01,0.0,0.0,0.0,0.0,26.1,0.64,0.0,0.0,34.0
24,2008-10-02,0.0,0.0,0.0,0.0,27.12,1.02,0.0,0.0,34.0
25,2008-10-03,0.0,0.0,0.0,0.0,27.39,0.27,0.0,0.0,34.0
26,2008-10-06,0.0,0.0,0.0,0.0,27.5,0.11,0.0,0.0,34.0
27,2008-10-07,28.11,28.11,28.0,28.0,25.75,-1.75,16.0,0.0,50.0
28,2008-10-08,28.29,28.29,26.6,26.6,26.45,0.7,137.0,0.0,163.0
29,2008-10-09,26.9,27.5,26.9,27.5,28.07,1.62,10.0,0.0,153.0
30,2008-10-10,0.0,0.0,0.0,0.0,28.11,0.04,0.0,0.0,150.0
31,2008-10-13,30.34,30.34,25.73,26.0,26.78,-1.33,3.0,0.0,151.0
32,2008-10-14,0.0,0.0,0.0,0.0,27.01,0.23,0.0,0.0,150.0
33,2008-10-15,28.0,28.0,26.13,26.13,26.82,-0.19,40.0,0.0,149.0
34,2008-10-16,27.5,28.5,27.5,28.5,27.82,1.0,2.0,0.0,149.0
35,2008-10-17,0.0,0.0,0.0,0.0,28.62,0.8,0.0,0.0,149.0
36,2008-10-20,28.54,28.54,27.9,28.0,27.85,-0.77,19.0,0.0,160.0
37,2008-10-21,0.0,0.0,0.0,0.0,29.12,1.27,0.0,0.0,150.0
38,2008-10-22,30.95,31.76,30.95,31.45,32.17,3.05,57.0,0.0,159.0
39,2008-10-23,0.0,0.0,0.0,0.0,32.08,-0.09,0.0,0.0,149.0
40,2008-10-24,35.49,36.9,35.44,36.9,36.25,4.17,10.0,0.0,151.0
41,2008-10-27,0.0,0.0,0.0,0.0,36.45,0.2,0.0,0.0,151.0
42,2008-10-28,0.0,0.0,0.0,0.0,34.3,-2.15,0.0,0.0,151.0
43,2008-10-29,0.0,0.0,0.0,0.0,34.29,-0.01,0.0,0.0,151.0
44,2008-10-30,35.46,35.5,35.46,35.5,34.46,0.17,5.0,0.0,155.0
45,2008-10-31,0.0,0.0,0.0,0.0,35.2,0.74,0.0,0.0,155.0
46,2008-11-03,0.0,0.0,0.0,0.0,35.09,-0.11,0.0,0.0,155.0
47,2008-11-04,0.0,0.0,0.0,0.0,33.76,-1.33,0.0,0.0,155.0
48,2008-11-05,34.9,34.9,34.9,34.9,35.44,1.68,2.0,0.0,153.0
49,2008-11-06,0.0,0.0,0.0,0.0,38.28,2.84,0.0,0.0,153.0
50,2008-11-07,0.0,0.0,0.0,0.0,37.13,-1.15,0.0,0.0,153.0
51,2008-11-10,0.0,0.0,0.0,0.0,37.03,-0.1,0.0,0.0,153.0
52,2008-11-11,0.0,0.0,0.0,0.0,37.53,0.5,0.0,0.0,153.0
53,2008-11-12,0.0,0.0,0.0,0.0,37.61,0.08,0.0,0.0,153.0
54,2008-11-13,0.0,0.0,0.0,0.0,37.59,-0.02,0.0,0.0,153.0
55,2008-11-14,0.0,0.0,0.0,0.0,38.82,1.23,0.0,0.0,153.0
56,2008-11-17,38.0,38.99,38.0,38.99,40.02,1.2,4.0,0.0,157.0
57,2008-11-18,41.8,41.8,41.8,41.8,39.68,-0.34,6.0,0.0,162.0
58,2008-11-19,0.0,0.0,0.0,0.0,41.53,1.85,0.0,0.0,162.0
59,2008-11-20,43.71,44.39,43.71,44.21,42.64,1.11,39.0,0.0,196.0
60,2008-11-21,41.08,43.4,41.08,43.0,42.89,0.25,7.0,0.0,199.0
61,2008-11-24,40.5,40.5,40.5,40.5,41.14,-1.75,2.0,0.0,193.0
62,2008-11-25,40.01,40.01,39.51,39.51,39.59,-1.55,2.0,0.0,191.0
63,2008-11-26,39.0,40.0,39.0,39.2,39.24,-0.35,16.0,0.0,180.0
64,2008-11-28,0.0,0.0,0.0,0.0,39.28,0.04,0.0,0.0,175.0
65,2008-12-01,41.89,42.2,41.89,42.2,43.76,4.48,33.0,0.0,205.0
66,2008-12-02,43.01,43.01,42.02,42.02,42.94,-0.82,3.0,0.0,207.0
67,2008-12-03,0.0,0.0,0.0,0.0,42.66,-0.28,0.0,0.0,207.0
68,2008-12-04,0.0,0.0,0.0,0.0,43.37,0.71,0.0,0.0,207.0
69,2008-12-05,44.01,44.01,44.01,44.01,43.86,0.49,2.0,0.0,208.0
70,2008-12-08,42.75,49.84,42.75,44.29,44.06,0.2,67.0,0.0,195.0
71,2008-12-09,44.0,44.29,44.0,44.29,44.84,0.78,30.0,0.0,215.0
72,2008-12-10,0.0,0.0,0.0,0.0,44.58,-0.26,0.0,0.0,215.0
73,2008-12-11,44.51,44.51,44.5,44.5,45.0,0.42,7.0,0.0,220.0
74,2008-12-12,44.51,44.51,44.0,44.0,43.95,-1.05,50.0,0.0,250.0
75,2008-12-15,0.0,0.0,0.0,0.0,43.44,-0.51,0.0,0.0,240.0
76,2008-12-16,43.51,43.51,43.5,43.5,42.5,-0.94,4.0,0.0,240.0
77,2008-12-17,42.0,42.01,40.88,40.88,40.82,-1.68,53.0,0.0,280.0
78,2008-12-18,40.0,41.01,40.0,41.01,40.26,-0.56,56.0,0.0,283.0
79,2008-12-19,0.0,0.0,0.0,0.0,39.07,-1.19,0.0,0.0,282.0
80,2008-12-22,39.8,40.04,39.8,40.04,39.91,0.84,5.0,0.0,286.0
81,2008-12-23,40.07,40.29,39.89,39.89,39.74,-0.17,9.0,0.0,292.0
82,2008-12-24,40.05,40.05,40.05,40.05,40.0,0.26,1.0,0.0,293.0
83,2008-12-26,40.2,40.43,40.2,40.43,40.42,0.42,8.0,0.0,301.0
84,2008-12-29,0.0,0.0,0.0,0.0,41.03,0.61,0.0,0.0,301.0
85,2008-12-30,40.37,40.37,40.31,40.31,39.81,-1.22,2.0,0.0,303.0
86,2008-12-31,39.3,39.3,37.9,37.9,38.28,-1.53,4.0,0.0,306.0
87,2009-01-02,37.0,37.0,37.0,37.0,35.9,-2.38,1.0,0.0,306.0
88,2009-01-05,36.99,37.0,36.25,36.25,35.64,-0.26,4.0,0.0,304.0
89,2009-01-06,35.52,36.0,35.52,36.0,36.05,0.41,2.0,0.0,303.0
90,2009-01-07,36.14,37.5,35.98,37.0,37.45,1.4,47.0,0.0,332.0
91,2009-01-08,38.5,38.5,36.93,36.93,37.22,-0.23,15.0,0.0,337.0
92,2009-01-09,37.55,37.55,37.0,37.37,37.15,-0.07,26.0,0.0,358.0
93,2009-01-12,38.0,38.51,38.0,38.5,38.56,1.41,5.0,0.0,362.0
94,2009-01-13,38.45,38.45,38.45,38.45,38.56,0.0,1.0,0.0,362.0
95,2009-01-14,38.8,40.39,38.8,39.5,39.67,1.11,55.0,0.0,407.0
96,2009-01-15,40.75,40.75,39.68,39.75,39.74,0.07,109.0,0.0,452.0
97,2009-01-16,39.25,40.0,39.25,40.0,40.27,0.53,4.0,0.0,451.0
98,2009-01-20,40.99,42.21,40.99,42.21,42.38,2.11,21.0,0.0,468.0
99,2009-01-21,41.8,41.8,41.75,41.75,39.98,-2.4,3.0,0.0,469.0
100,2009-01-22,40.83,41.0,40.23,40.5,40.42,0.44,16.0,0.0,468.0
101,2009-01-23,40.4,40.99,40.39,40.55,40.29,-0.13,11.0,0.0,465.0
102,2009-01-26,39.61,40.23,38.77,40.23,39.86,-0.43,8.0,0.0,466.0
103,2009-01-27,39.5,39.5,38.19,38.48,38.46,-1.4,332.0,0.0,656.0
104,2009-01-28,38.05,38.29,37.54,37.54,37.63,-0.83,62.0,0.0,695.0
