Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2015-12-14,,,,,,70.15,0.0,0.0
2015-12-15,70.5,70.7,70.5,70.7,0.55,70.7,2.0,0.0
2015-12-16,,70.75,,70.75,,70.7,0.0,2.0
2015-12-17,,,,,0.075,70.625,0.0,2.0
2015-12-18,,,,,0.5,71.125,0.0,2.0
2015-12-21,,,,,,71.125,0.0,2.0
2015-12-22,,,,,0.4,70.725,0.0,2.0
2015-12-23,,71.0,,71.0,0.275,71.0,0.0,2.0
2015-12-24,,,,,0.85,71.85,0.0,2.0
2015-12-28,,,,,0.125,71.975,0.0,2.0
2015-12-29,,,,,0.075,71.9,0.0,2.0
2015-12-30,,,,,0.4,71.5,0.0,2.0
2015-12-31,,,,,0.125,71.625,0.0,2.0
2016-01-04,,,,,0.25,71.875,0.0,2.0
2016-01-05,,,,,0.275,72.15,0.0,2.0
2016-01-06,,,,,0.25,71.9,0.0,2.0
2016-01-07,,72.0,,72.0,0.1,72.0,0.0,2.0
2016-01-08,,72.1,,72.1,0.1,72.1,0.0,2.0
2016-01-11,,,,,,72.1,0.0,2.0
2016-01-12,,,,,0.5,72.6,0.0,2.0
2016-01-13,,,,,0.125,72.725,0.0,2.0
2016-01-14,,,,,0.375,73.1,0.0,2.0
2016-01-15,,,,,,73.1,0.0,2.0
2016-01-19,,,,,0.05,73.05,0.0,2.0
2016-01-20,,73.5,,73.5,0.05,73.0,0.0,2.0
2016-01-21,,,,,0.5,73.5,0.0,2.0
2016-01-22,73.65,74.0,73.65,74.0,0.4,73.9,2.0,2.0
2016-01-25,73.65,74.1,73.65,74.1,0.1,74.0,2.0,4.0
2016-01-26,,74.25,,74.25,0.25,74.25,0.0,4.0
2016-01-27,,,,,0.15,74.4,0.0,4.0
2016-01-28,,74.5,,74.5,0.1,74.5,0.0,4.0
2016-01-29,,,,,,74.5,0.0,4.0
2016-02-01,,,,,0.075,74.575,0.0,4.0
2016-02-02,,,,,0.125,74.7,0.0,4.0
2016-02-03,,,,,0.35,75.05,0.0,4.0
2016-02-04,,,,,,75.05,0.0,4.0
2016-02-05,,,,,0.25,75.3,0.0,4.0
2016-02-08,,,,,0.2,75.1,5.0,4.0
2016-02-09,,,,,0.025,75.125,0.0,7.0
2016-02-10,75.375,75.5,75.375,75.45,0.375,75.5,5.0,7.0
2016-02-11,75.425,75.425,75.425,75.425,0.075,75.425,1.0,11.0
2016-02-12,76.0,76.0,76.0,76.0,0.575,76.0,1.0,12.0
2016-02-16,,,,,0.075,75.925,0.0,12.0
2016-02-17,,,,,0.075,76.0,0.0,12.0
2016-02-18,76.0,76.0,76.0,76.0,,76.0,4.0,12.0
2016-02-19,75.5,75.5,75.5,75.5,0.5,75.5,1.0,16.0
2016-02-22,,,,,0.3,75.8,0.0,17.0
2016-02-23,,,,,0.175,75.975,0.0,17.0
2016-02-24,,,,,0.05,75.925,0.0,17.0
2016-02-25,,,,,0.25,75.675,0.0,17.0
2016-02-26,76.0,76.0,76.0,76.0,0.325,76.0,1.0,17.0
2016-02-29,,,,,,76.0,0.0,18.0
2016-03-01,,,,,0.325,75.675,0.0,18.0
2016-03-02,,,,,0.325,76.0,0.0,18.0
2016-03-03,,,,,0.225,75.775,0.0,18.0
2016-03-04,76.0,76.0,76.0,76.0,0.225,76.0,20.0,18.0
2016-03-07,,,,,,76.0,0.0,38.0
2016-03-08,76.0,76.0,76.0,76.0,,76.0,1.0,38.0
2016-03-09,76.0,76.0,76.0,76.0,,76.0,8.0,38.0
2016-03-10,76.0,76.0,76.0,76.0,,76.0,13.0,45.0
2016-03-11,76.0,76.0,76.0,76.0,,76.0,6.0,54.0
2016-03-14,76.0,76.0,76.0,76.0,,76.0,4.0,60.0
2016-03-15,76.0,76.0,76.0,76.0,,76.0,31.0,63.0
2016-03-16,76.0,76.0,76.0,76.0,,76.0,1.0,89.0
2016-03-17,76.0,76.0,76.0,76.0,,76.0,19.0,90.0
2016-03-18,,,,,0.2,75.8,0.0,108.0
2016-03-21,,,,,0.6,75.2,0.0,108.0
2016-03-22,,,,,0.45,75.65,1.0,108.0
2016-03-23,,75.8,,75.8,0.05,75.7,0.0,108.0
2016-03-24,76.0,76.0,75.775,76.0,0.3,76.0,14.0,108.0
2016-03-28,76.0,76.0,76.0,76.0,,76.0,275.0,113.0
2016-03-29,76.2,76.25,76.2,76.25,0.225,76.225,9.0,387.0
2016-03-30,,,76.0,76.0,0.15,76.075,2.0,389.0
2016-03-31,,,76.0,76.0,0.325,75.75,5.0,389.0
2016-04-01,,,,,0.45,75.3,0.0,389.0
2016-04-04,75.45,75.5,75.45,75.5,0.2,75.5,5.0,389.0
2016-04-05,75.5,75.575,75.5,75.575,,75.5,5.0,389.0
2016-04-06,76.0,76.0,76.0,76.0,0.5,76.0,2.0,389.0
2016-04-07,76.2,76.35,76.2,76.35,0.25,76.25,135.0,388.0
2016-04-08,76.25,76.5,76.25,76.5,0.25,76.5,13.0,491.0
2016-04-11,76.025,76.525,75.85,76.525,0.025,76.525,11.0,499.0
2016-04-12,76.675,77.075,76.675,77.025,0.5,77.025,7.0,509.0
2016-04-13,,,76.875,76.875,0.225,76.8,33.0,511.0
2016-04-14,76.9,76.9,76.9,76.9,,76.8,5.0,511.0
2016-04-15,,,,,0.15,76.95,145.0,511.0
2016-04-18,77.2,77.2,77.2,77.2,,76.95,21.0,511.0
2016-04-19,,,,,0.025,76.975,4.0,526.0
2016-04-20,77.0,77.1,77.0,77.075,0.125,77.1,21.0,523.0
2016-04-21,77.4,77.4,77.4,77.4,0.3,77.4,5.0,524.0
2016-04-22,77.325,77.325,77.125,77.125,0.175,77.225,3.0,525.0
2016-04-25,,,,,0.175,77.4,0.0,526.0
2016-04-26,77.4,77.4,77.2,77.4,,77.4,5.0,526.0
2016-04-27,,,,,0.3,77.7,3.0,527.0
2016-04-28,,,,,0.075,77.775,12.0,527.0
2016-04-29,78.0,78.0,78.0,78.0,0.225,78.0,6.0,532.0
2016-05-02,,,,,0.125,78.125,0.0,534.0
2016-05-03,78.15,78.15,78.125,78.125,,78.125,10.0,534.0
2016-05-04,78.125,78.4,78.1,78.275,0.175,78.3,21.0,535.0
2016-05-05,78.175,78.225,78.125,78.125,0.175,78.125,12.0,546.0
2016-05-06,78.125,78.125,78.125,78.125,0.125,78.25,2.0,556.0
2016-05-09,78.0,78.0,78.0,78.0,0.25,78.0,5.0,558.0
2016-05-10,,78.15,,78.15,0.1,78.1,0.0,555.0
2016-05-11,78.625,78.625,78.5,78.5,0.4,78.5,30.0,555.0
2016-05-12,78.5,78.6,78.5,78.6,0.1,78.6,12.0,577.0
2016-05-13,78.1,78.425,78.1,78.4,0.175,78.425,8.0,588.0
2016-05-16,78.775,78.775,78.55,78.55,0.125,78.55,5.0,589.0
2016-05-17,78.175,78.5,78.05,78.5,0.05,78.5,22.0,590.0
2016-05-18,78.2,78.2,78.15,78.15,0.175,78.325,7.0,604.0
2016-05-19,78.1,78.1,77.575,77.575,0.675,77.65,8.0,608.0
2016-05-20,77.575,78.0,77.275,78.0,0.35,78.0,24.0,613.0
2016-05-23,77.425,77.5,77.375,77.5,0.5,77.5,16.0,631.0
2016-05-24,77.1,77.1,76.6,76.6,0.9,76.6,14.0,636.0
2016-05-25,77.0,77.0,77.0,77.0,0.4,77.0,2.0,635.0
2016-05-26,76.9,77.05,76.9,77.05,0.35,77.35,5.0,637.0
2016-05-27,77.925,77.925,77.875,77.875,0.525,77.875,2.0,638.0
2016-05-31,78.175,78.175,77.625,77.925,0.2,77.675,29.0,638.0
2016-06-01,78.125,78.5,78.075,78.2,0.525,78.2,43.0,645.0
2016-06-02,78.25,78.3,78.2,78.3,0.1,78.3,15.0,664.0
2016-06-03,78.6,78.6,78.6,78.6,0.3,78.6,8.0,672.0
2016-06-06,78.55,78.6,78.55,78.6,,78.6,14.0,676.0
2016-06-07,78.5,79.0,78.5,79.0,0.4,79.0,73.0,682.0
2016-06-08,79.025,79.9,79.0,79.5,0.9,79.9,65.0,716.0
2016-06-09,79.6,79.825,79.425,79.825,0.075,79.825,37.0,739.0
2016-06-10,79.85,80.0,79.8,80.0,0.175,80.0,81.0,740.0
2016-06-13,80.05,80.05,79.975,79.975,0.15,79.85,16.0,775.0
2016-06-14,79.7,79.7,79.075,79.075,0.575,79.275,55.0,787.0
2016-06-15,78.975,79.65,78.975,79.625,0.375,79.65,70.0,798.0
2016-06-16,79.65,79.85,79.45,79.85,0.2,79.85,23.0,827.0
2016-06-17,79.45,79.45,79.0,79.0,0.85,79.0,9.0,835.0
2016-06-20,78.825,78.825,78.75,78.75,0.25,78.75,26.0,840.0
2016-06-21,78.75,78.825,78.675,78.675,0.075,78.675,22.0,851.0
2016-06-22,78.55,78.55,77.75,77.75,0.925,77.75,31.0,872.0
2016-06-23,77.9,77.9,77.0,77.5,0.25,77.5,55.0,888.0
2016-06-24,76.45,77.075,76.1,77.075,0.425,77.075,123.0,922.0
2016-06-27,76.1,77.825,76.1,77.825,0.65,77.725,110.0,960.0
2016-06-28,78.3,78.825,78.3,78.825,1.075,78.8,40.0,1007.0
2016-06-29,78.6,78.9,78.6,78.9,0.05,78.85,15.0,1022.0
2016-06-30,78.7,79.35,78.55,79.15,0.5,79.35,112.0,1024.0
2016-07-01,78.975,79.15,78.95,79.15,0.2,79.15,106.0,1076.0
2016-07-05,79.0,79.45,78.4,79.45,0.175,79.325,141.0,1134.0
2016-07-06,79.325,79.325,78.05,78.8,0.675,78.65,145.0,1205.0
2016-07-07,78.4,78.65,78.125,78.65,,78.65,290.0,1290.0
2016-07-08,77.75,78.75,77.75,78.75,0.075,78.725,74.0,1472.0
2016-07-11,78.45,78.55,77.65,77.85,0.55,78.175,137.0,1494.0
2016-07-12,77.625,78.05,77.45,77.75,0.325,77.85,37.0,1513.0
2016-07-13,78.45,78.825,78.2,78.325,0.35,78.2,214.0,1528.0
2016-07-14,78.475,78.75,78.0,78.75,0.35,78.55,63.0,1619.0
2016-07-15,78.0,78.0,76.85,77.075,1.525,77.025,131.0,1616.0
2016-07-18,76.425,76.9,75.425,76.35,0.425,76.6,194.0,1630.0
2016-07-19,76.075,76.35,75.8,76.25,0.25,76.35,48.0,1711.0
2016-07-20,76.475,77.25,76.475,76.7,0.375,76.725,205.0,1713.0
