Date,Open,High,Low,Settle,Volume,Interest
2015-04-20,0.0,0.0,0.0,494.96,0.0,
2015-04-21,0.0,0.0,0.0,498.35,0.0,
2015-04-22,0.0,0.0,0.0,500.25,0.0,
2015-04-23,0.0,0.0,0.0,498.23,0.0,
2015-04-24,0.0,0.0,0.0,500.05,0.0,
2015-04-27,0.0,0.0,0.0,505.36,0.0,
2015-04-28,503.75,503.75,501.0,497.8,2.0,
2015-04-29,497.2,497.2,483.5,485.3,17.0,0.0
2015-04-30,484.4,485.15,480.1,484.35,8.0,7.0
2015-05-04,483.1,485.85,482.75,487.6,10.0,6.0
2015-05-05,484.75,484.75,480.5,479.05,11.0,7.0
2015-05-06,478.9,479.9,474.4,474.65,19.0,18.0
2015-05-07,472.0,475.5,469.85,475.5,10.0,21.0
2015-05-08,478.5,486.8,478.5,487.6,11.0,14.0
2015-05-11,488.25,490.05,488.25,490.3,5.0,22.0
2015-05-12,486.55,487.2,486.55,486.5,11.0,23.0
2015-05-13,0.0,0.0,0.0,484.75,0.0,34.0
2015-05-14,488.4,490.0,488.4,490.0,32.0,34.0
2015-05-15,492.35,494.15,492.35,490.25,54.0,35.0
2015-05-18,491.25,491.6,485.6,489.3,36.0,87.0
2015-05-19,497.1,498.2,496.85,498.3,4.0,117.0
2015-05-20,498.9,500.85,498.9,501.15,34.0,112.0
2015-05-21,500.65,501.5,500.55,501.2,3.0,123.0
2015-05-22,501.65,502.3,501.55,501.55,34.0,123.0
2015-05-25,498.8,499.4,498.8,500.8,8.0,150.0
2015-05-26,500.8,500.8,500.55,495.95,3.0,117.0
2015-05-27,502.65,504.0,502.65,503.15,2.0,116.0
2015-05-28,504.0,504.0,500.3,501.83,28.0,116.0
2015-05-29,502.55,502.55,495.0,493.15,15.0,136.0
2015-06-01,496.5,497.65,492.75,491.7,14.0,132.0
2015-06-02,490.45,490.7,485.55,486.35,25.0,134.0
2015-06-03,487.25,491.05,486.75,487.15,44.0,134.0
2015-06-04,483.6,488.95,478.65,484.9,187.0,163.0
2015-06-05,481.0,481.0,478.5,478.97,127.0,286.0
2015-06-08,475.25,476.35,472.05,474.8,45.0,386.0
2015-06-09,473.15,474.45,468.6,474.2,29.0,390.0
2015-06-10,473.55,481.7,473.55,481.15,290.0,393.0
2015-06-11,480.35,488.6,479.95,484.4,466.0,602.0
2015-06-12,483.3,483.3,473.55,477.35,875.0,827.0
2015-06-15,473.7,475.0,470.5,472.6,10197.0,1220.0
2015-06-16,472.6,476.35,466.35,474.95,22587.0,8166.0
2015-06-17,475.55,477.25,468.4,471.35,24347.0,23145.0
2015-06-18,468.85,478.75,464.1,472.65,20821.0,38156.0
2015-06-19,472.95,479.45,470.85,475.05,45626.0,48208.0
2015-06-22,479.75,489.9,479.75,489.2,48274.0,53882.0
2015-06-23,490.55,496.85,490.3,493.95,32914.0,55356.0
2015-06-24,494.55,495.6,489.15,492.3,44127.0,54353.0
2015-06-25,491.0,497.1,488.3,492.25,49274.0,56941.0
2015-06-26,488.85,496.5,487.65,494.25,37410.0,58816.0
2015-06-29,472.1,483.3,464.9,476.75,55895.0,60802.0
2015-06-30,474.0,479.7,470.4,472.05,65568.0,64160.0
2015-07-01,476.4,485.95,473.65,482.55,59905.0,63738.0
2015-07-02,481.55,483.55,476.25,476.95,31274.0,64721.0
2015-07-03,477.95,478.25,471.85,474.2,25745.0,57771.0
2015-07-06,462.4,471.9,460.6,467.4,45831.0,54379.0
2015-07-07,468.1,468.9,456.0,456.45,46269.0,56300.0
2015-07-08,460.7,461.95,454.75,459.1,43454.0,58622.0
2015-07-09,459.7,471.35,459.4,469.9,38583.0,57624.0
2015-07-10,479.0,484.2,476.1,481.3,41509.0,55422.0
2015-07-13,480.95,490.35,478.0,489.75,46092.0,53480.0
2015-07-14,490.4,494.55,488.8,493.79,41081.0,55448.0
2015-07-15,494.35,497.6,493.2,496.9,47624.0,60080.0
2015-07-16,499.25,503.7,498.85,500.9,42803.0,39271.0
