,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
0,2007-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2007-06-21,15.83,15.93,15.83,15.93,15.81,15.81,30.0,0.0,30.0
2,2007-06-22,16.03,16.14,16.03,16.14,16.05,0.24,13.0,0.0,43.0
3,2007-06-25,16.09,16.09,16.09,16.09,16.07,0.02,3.0,0.0,46.0
4,2007-06-26,16.36,16.36,16.36,16.36,16.38,0.31,1.0,0.0,47.0
5,2007-06-27,16.22,16.22,16.22,16.22,16.15,-0.23,1.0,0.0,48.0
6,2007-06-28,0.0,0.0,0.0,0.0,16.1,-0.05,0.0,0.0,46.0
7,2007-06-29,16.31,16.39,16.31,16.39,16.37,0.27,14.0,0.0,58.0
8,2007-07-02,0.0,0.0,0.0,0.0,16.26,-0.11,0.0,0.0,58.0
9,2007-07-03,16.2,16.2,16.2,16.2,16.28,0.02,15.0,0.0,73.0
10,2007-07-05,0.0,0.0,0.0,0.0,16.37,0.09,0.0,0.0,73.0
11,2007-07-06,0.0,0.0,0.0,0.0,16.36,-0.01,0.0,0.0,73.0
12,2007-07-09,0.0,0.0,0.0,0.0,16.44,0.08,0.0,0.0,73.0
13,2007-07-10,16.59,16.74,16.59,16.74,16.71,0.27,40.0,0.0,100.0
14,2007-07-11,16.84,16.85,16.8,16.85,16.81,0.1,15.0,0.0,115.0
15,2007-07-12,0.0,0.0,0.0,0.0,16.77,-0.04,0.0,0.0,115.0
16,2007-07-13,16.89,17.4,16.89,17.4,17.17,0.4,79.0,0.0,194.0
17,2007-07-16,17.29,17.33,17.29,17.33,17.34,0.17,30.0,0.0,214.0
18,2007-07-17,17.44,17.63,17.44,17.63,17.59,0.25,75.0,0.0,252.0
19,2007-07-18,17.7,18.17,17.7,18.05,17.97,0.38,95.0,0.0,347.0
20,2007-07-19,17.94,18.11,17.84,18.11,18.07,0.1,80.0,0.0,412.0
21,2007-07-20,18.35,18.59,18.35,18.59,18.57,0.5,85.0,0.0,477.0
22,2007-07-23,18.4,18.4,18.4,18.4,18.43,-0.14,3.0,0.0,467.0
23,2007-07-24,18.57,19.96,18.57,19.26,19.31,0.88,270.0,0.0,727.0
24,2007-07-25,0.0,0.0,0.0,0.0,19.02,-0.29,0.0,0.0,697.0
25,2007-07-26,19.25,20.32,19.25,20.32,20.19,1.17,250.0,0.0,932.0
26,2007-07-27,19.97,19.97,19.14,19.56,19.6,-0.59,415.0,0.0,1183.0
27,2007-07-30,19.56,19.56,19.56,19.56,19.29,-0.31,1.0,0.0,1063.0
28,2007-07-31,19.25,21.5,19.25,21.5,20.6,1.31,65.0,0.0,1102.0
29,2007-08-01,20.85,21.2,20.6,21.2,20.69,0.09,106.0,0.0,1172.0
30,2007-08-02,20.38,20.65,19.82,19.82,20.41,-0.28,37.0,0.0,1193.0
31,2007-08-03,20.97,20.97,20.97,20.97,21.45,1.04,5.0,0.0,1170.0
32,2007-08-06,22.27,22.27,21.0,21.4,21.2,-0.25,34.0,0.0,1202.0
33,2007-08-07,21.51,21.51,20.38,20.38,20.47,-0.73,286.0,0.0,1433.0
34,2007-08-08,20.18,20.18,19.8,20.0,20.1,-0.37,147.0,0.0,1375.0
35,2007-08-09,21.58,22.01,21.58,22.01,22.33,2.23,35.0,0.0,1328.0
36,2007-08-10,0.0,0.0,0.0,0.0,22.9,0.57,0.0,0.0,1318.0
37,2007-08-13,21.95,21.95,21.95,21.95,22.03,-0.87,1.0,0.0,1279.0
38,2007-08-14,0.0,0.0,0.0,0.0,22.37,0.34,0.0,0.0,1278.0
39,2007-08-15,0.0,0.0,0.0,0.0,22.48,0.11,0.0,0.0,1278.0
40,2007-08-16,23.25,23.25,22.76,22.76,22.43,-0.05,125.0,0.0,1394.0
41,2007-08-17,0.0,0.0,0.0,0.0,22.71,0.28,0.0,0.0,1369.0
42,2007-08-20,22.0,22.0,22.0,22.0,22.15,-0.56,100.0,0.0,1469.0
43,2007-08-21,0.0,0.0,0.0,0.0,22.04,-0.11,0.0,0.0,1369.0
44,2007-08-22,21.43,21.43,21.15,21.15,21.09,-0.95,110.0,0.0,1479.0
45,2007-08-23,21.15,21.4,21.15,21.4,21.24,0.15,70.0,0.0,1445.0
46,2007-08-24,20.89,21.03,20.41,20.41,20.6,-0.64,137.0,0.0,1562.0
47,2007-08-27,20.94,21.1,20.94,21.1,20.85,0.25,100.0,0.0,1576.0
48,2007-08-28,21.0,21.5,21.0,21.5,21.52,0.67,22.0,0.0,1596.0
49,2007-08-29,21.5,21.5,21.36,21.36,21.34,-0.18,31.0,0.0,1626.0
50,2007-08-30,0.0,0.0,0.0,0.0,21.64,0.3,0.0,0.0,1597.0
51,2007-08-31,21.58,21.6,21.58,21.6,21.7,0.06,14.0,0.0,1597.0
52,2007-09-04,21.22,21.22,21.11,21.11,21.07,-0.63,50.0,0.0,1607.0
53,2007-09-05,0.0,0.0,0.0,0.0,21.78,0.71,0.0,0.0,1597.0
54,2007-09-06,0.0,0.0,0.0,0.0,21.31,-0.47,0.0,0.0,1597.0
55,2007-09-07,0.0,0.0,0.0,0.0,21.59,0.28,0.0,0.0,1597.0
56,2007-09-10,21.77,21.94,21.77,21.8,21.81,0.22,43.0,0.0,1630.0
57,2007-09-11,21.88,21.88,21.5,21.5,21.41,-0.4,90.0,0.0,1697.0
58,2007-09-12,21.41,21.41,21.41,21.41,21.59,0.18,50.0,0.0,1637.0
59,2007-09-13,21.36,21.36,21.15,21.15,21.36,-0.23,90.0,0.0,1667.0
60,2007-09-14,21.53,21.53,21.25,21.25,21.35,-0.01,69.0,0.0,1728.0
61,2007-09-17,21.43,21.56,21.33,21.56,21.47,0.12,70.0,0.0,1750.0
62,2007-09-18,21.7,21.7,20.54,20.54,20.67,-0.8,58.0,0.0,1758.0
63,2007-09-19,20.67,20.67,20.0,20.2,20.14,-0.53,685.0,0.0,2293.0
64,2007-09-20,20.16,20.2,20.13,20.2,20.2,0.06,303.0,0.0,2537.0
65,2007-09-21,20.25,20.3,19.6,19.66,19.58,-0.62,272.0,0.0,2774.0
66,2007-09-24,19.5,19.56,19.5,19.56,19.49,-0.09,366.0,0.0,2914.0
67,2007-09-25,19.75,19.75,19.5,19.52,19.47,-0.02,338.0,0.0,3066.0
68,2007-09-26,19.35,19.35,19.17,19.17,19.3,-0.17,120.0,0.0,3165.0
69,2007-09-27,19.25,19.3,19.21,19.25,19.28,-0.02,93.0,0.0,3196.0
70,2007-09-28,19.35,19.62,19.35,19.6,19.5,0.22,140.0,0.0,3261.0
71,2007-10-01,19.3,19.45,19.21,19.4,19.46,-0.04,356.0,0.0,3406.0
72,2007-10-02,19.65,19.65,19.65,19.65,19.56,0.1,40.0,0.0,3395.0
73,2007-10-03,19.71,19.8,19.71,19.8,19.8,0.24,12.0,0.0,3402.0
74,2007-10-04,19.96,19.96,19.96,19.96,19.88,0.08,5.0,0.0,3407.0
75,2007-10-05,19.45,19.45,19.45,19.45,19.48,-0.4,11.0,0.0,3408.0
76,2007-10-08,19.55,19.55,19.55,19.55,19.52,0.04,10.0,0.0,3418.0
77,2007-10-09,19.22,19.22,19.1,19.1,19.23,-0.29,100.0,0.0,3485.0
78,2007-10-10,19.37,19.87,19.37,19.56,19.61,0.38,172.0,0.0,3446.0
79,2007-10-11,19.31,19.65,19.23,19.65,19.84,0.23,77.0,0.0,3402.0
80,2007-10-12,19.63,19.63,19.63,19.63,19.88,0.04,1.0,0.0,3383.0
81,2007-10-15,20.19,20.6,20.19,20.6,20.55,0.67,31.0,0.0,3414.0
82,2007-10-16,21.03,21.17,21.03,21.09,21.04,0.49,140.0,0.0,3503.0
83,2007-10-17,0.0,0.0,0.0,0.0,21.28,0.24,0.0,0.0,3503.0
84,2007-10-18,0.0,0.0,0.0,0.0,21.16,-0.12,0.0,0.0,3503.0
85,2007-10-19,21.5,21.5,21.5,21.5,21.82,0.66,3.0,0.0,3506.0
86,2007-10-22,22.0,22.08,21.8,21.8,21.73,-0.09,99.0,0.0,3539.0
87,2007-10-23,0.0,0.0,0.0,0.0,21.41,-0.32,0.0,0.0,3503.0
88,2007-10-24,21.92,21.92,21.92,21.92,21.61,0.2,10.0,0.0,3503.0
89,2007-10-25,21.66,21.77,21.66,21.77,21.64,0.03,20.0,0.0,3503.0
90,2007-10-26,0.0,0.0,0.0,0.0,21.33,-0.31,0.0,0.0,3503.0
91,2007-10-29,0.0,0.0,0.0,0.0,21.27,-0.06,0.0,0.0,3503.0
92,2007-10-30,21.54,21.55,21.54,21.55,21.75,0.48,6.0,0.0,3504.0
93,2007-10-31,21.14,21.14,20.9,20.9,21.03,-0.72,6.0,0.0,3504.0
94,2007-11-01,21.81,22.09,21.81,22.0,21.94,0.91,60.0,0.0,3543.0
95,2007-11-02,22.35,23.2,22.35,23.05,23.11,1.17,102.0,0.0,3615.0
96,2007-11-05,23.1,23.65,23.1,23.65,23.64,0.53,101.0,0.0,3703.0
97,2007-11-06,23.3,23.3,23.05,23.05,23.23,-0.41,57.0,0.0,3746.0
98,2007-11-07,23.81,24.78,23.81,24.75,24.73,1.5,30.0,0.0,3772.0
99,2007-11-08,24.71,24.9,23.9,24.18,24.19,-0.54,226.0,0.0,3935.0
100,2007-11-09,24.22,24.43,23.99,23.99,24.46,0.27,27.0,0.0,3937.0
101,2007-11-12,24.4,24.53,24.17,24.53,24.51,0.05,235.0,0.0,3992.0
102,2007-11-13,24.1,24.1,23.75,23.9,23.93,-0.58,21.0,0.0,3981.0
103,2007-11-14,23.68,23.9,23.53,23.9,23.95,0.02,15.0,0.0,3967.0
104,2007-11-15,24.3,24.4,24.3,24.4,24.3,0.35,40.0,0.0,3989.0
105,2007-11-16,24.89,24.89,24.72,24.82,24.73,0.43,10.0,0.0,3986.0
106,2007-11-19,25.23,25.28,25.23,25.28,25.27,0.54,11.0,0.0,3997.0
107,2007-11-20,25.3,25.57,25.09,25.57,25.47,0.2,72.0,0.0,4068.0
108,2007-11-21,25.8,26.08,25.61,26.08,25.95,0.48,169.0,0.0,4100.0
109,2007-11-23,25.46,25.46,25.36,25.43,25.62,-0.33,7.0,0.0,4087.0
110,2007-11-26,25.36,25.39,25.29,25.39,25.71,0.09,13.0,0.0,4081.0
111,2007-11-27,25.5,25.5,25.2,25.34,25.32,-0.39,39.0,0.0,4080.0
112,2007-11-28,24.7,24.7,24.02,24.02,24.11,-1.21,25.0,0.0,4062.0
113,2007-11-29,24.01,24.04,23.69,24.04,24.01,-0.1,318.0,0.0,3792.0
114,2007-11-30,23.56,24.04,23.31,23.67,23.82,-0.19,69.0,0.0,3839.0
115,2007-12-03,23.65,23.67,23.65,23.66,23.77,-0.05,288.0,0.0,3805.0
116,2007-12-04,0.0,0.0,0.0,0.0,24.02,0.25,0.0,0.0,3529.0
117,2007-12-05,24.02,24.02,23.56,23.58,23.66,-0.36,174.0,0.0,3683.0
118,2007-12-06,23.74,23.74,22.95,22.95,22.94,-0.72,64.0,0.0,3678.0
119,2007-12-07,22.7,23.0,22.57,23.0,23.03,0.09,296.0,0.0,3841.0
120,2007-12-10,22.77,22.9,22.32,22.62,22.67,-0.36,207.0,0.0,4008.0
121,2007-12-11,22.57,23.35,22.43,23.35,23.37,0.7,248.0,0.0,4049.0
122,2007-12-12,0.0,0.0,0.0,0.0,22.85,-0.52,0.0,0.0,3994.0
123,2007-12-13,0.0,0.0,0.0,0.0,23.29,0.44,0.0,0.0,3822.0
124,2007-12-14,23.98,23.98,23.98,23.98,23.8,0.51,6.0,0.0,3822.0
125,2007-12-17,24.19,24.59,24.18,24.59,24.62,0.82,68.0,0.0,3855.0
126,2007-12-18,24.16,24.25,23.96,23.96,24.02,-0.6,280.0,0.0,4115.0
127,2007-12-19,24.1,24.43,23.92,24.3,24.06,0.04,1402.0,0.0,5342.0
128,2007-12-20,24.05,24.05,23.75,23.75,23.74,-0.32,26.0,0.0,5357.0
129,2007-12-21,23.03,23.2,23.01,23.2,23.09,-0.65,37.0,0.0,5389.0
130,2007-12-24,22.93,22.93,22.93,22.93,22.98,-0.11,1.0,0.0,5343.0
131,2007-12-26,0.0,0.0,0.0,0.0,22.89,-0.09,0.0,0.0,5452.0
132,2007-12-27,0.0,0.0,0.0,0.0,23.28,0.39,0.0,0.0,5452.0
133,2007-12-28,0.0,0.0,0.0,0.0,23.29,0.01,0.0,0.0,5422.0
134,2007-12-31,0.0,0.0,0.0,0.0,23.86,0.57,0.0,0.0,5422.0
135,2008-01-02,23.8,24.14,23.8,24.02,23.97,0.11,130.0,0.0,5427.0
136,2008-01-03,24.2,24.29,23.9,23.91,24.04,0.07,31.0,0.0,5334.0
137,2008-01-04,24.62,24.64,24.48,24.62,24.57,0.53,20.0,0.0,5345.0
138,2008-01-07,24.4,24.5,24.2,24.2,24.28,-0.29,45.0,0.0,5386.0
139,2008-01-08,23.9,25.0,23.89,25.0,25.07,0.79,154.0,0.0,5354.0
140,2008-01-09,25.26,25.68,24.75,24.75,24.49,-0.58,203.0,0.0,5304.0
141,2008-01-10,24.8,24.8,24.0,24.28,24.15,-0.34,13.0,0.0,5288.0
142,2008-01-11,24.89,25.5,24.79,25.5,25.5,1.35,216.0,0.0,5415.0
143,2008-01-14,25.0,25.08,24.55,25.08,24.9,-0.6,17.0,0.0,5301.0
144,2008-01-15,25.17,25.24,24.24,24.75,24.5,-0.4,90.0,0.0,5283.0
145,2008-01-16,25.1,25.1,23.81,24.6,24.5,0.0,46.0,0.0,5277.0
146,2008-01-17,24.27,26.41,24.27,26.41,26.25,1.75,229.0,0.0,5440.0
147,2008-01-18,25.86,26.59,25.7,25.88,26.01,-0.24,67.0,0.0,5457.0
148,2008-01-22,26.5,26.5,25.23,25.58,25.7,-0.31,385.0,0.0,5598.0
149,2008-01-23,27.28,27.45,25.0,25.02,25.0,-0.7,205.0,0.0,5496.0
150,2008-01-24,26.18,26.19,24.91,24.95,24.98,-0.02,44.0,0.0,5388.0
151,2008-01-25,25.45,25.45,25.0,25.0,25.38,0.4,104.0,0.0,5250.0
152,2008-01-28,25.8,25.8,25.2,25.2,25.02,-0.36,11.0,0.0,5256.0
153,2008-01-29,24.65,24.95,24.65,24.95,24.79,-0.23,2.0,0.0,5348.0
154,2008-01-30,24.73,24.73,24.2,24.61,25.08,0.29,50.0,0.0,5347.0
155,2008-01-31,24.9,24.9,24.27,24.52,24.52,-0.56,53.0,0.0,5389.0
156,2008-02-01,24.0,24.02,23.82,23.82,23.91,-0.61,35.0,0.0,5405.0
157,2008-02-04,24.03,24.29,23.9,24.29,24.2,0.29,275.0,0.0,5407.0
158,2008-02-05,24.87,25.5,24.87,25.38,25.33,1.13,13.0,0.0,5389.0
159,2008-02-06,25.5,26.42,25.48,25.7,25.85,0.52,7.0,0.0,5383.0
160,2008-02-07,26.75,26.95,25.6,25.6,25.75,-0.1,34.0,0.0,5395.0
161,2008-02-08,26.5,26.5,26.0,26.45,26.25,0.5,20.0,0.0,5383.0
162,2008-02-11,26.61,26.61,25.95,26.15,26.07,-0.18,29.0,0.0,5385.0
163,2008-02-12,25.85,26.32,25.12,25.5,25.47,-0.6,68.0,0.0,5429.0
164,2008-02-13,25.3,25.5,24.98,24.98,25.18,-0.29,141.0,0.0,5535.0
165,2008-02-14,25.15,25.43,25.15,25.36,25.44,0.26,29.0,0.0,5538.0
166,2008-02-15,26.2,26.2,24.76,24.86,25.36,-0.08,259.0,0.0,5715.0
167,2008-02-19,24.64,25.18,24.64,24.97,24.96,-0.4,62.0,0.0,5677.0
168,2008-02-20,25.23,25.97,24.92,24.92,24.88,-0.08,123.0,0.0,5775.0
169,2008-02-21,24.61,25.0,24.5,24.98,24.88,0.0,265.0,0.0,5733.0
170,2008-02-22,25.3,25.35,24.48,24.48,24.62,-0.26,141.0,0.0,5777.0
171,2008-02-25,24.65,24.75,24.15,24.19,24.15,-0.47,100.0,0.0,5801.0
172,2008-02-26,24.45,24.45,23.62,24.03,24.07,-0.08,61.0,0.0,5846.0
173,2008-02-27,24.35,24.4,24.0,24.17,24.15,0.08,251.0,0.0,5977.0
174,2008-02-28,24.4,24.7,24.2,24.65,24.75,0.6,25.0,0.0,5844.0
175,2008-02-29,25.1,26.14,25.0,25.85,25.85,1.1,273.0,0.0,5960.0
176,2008-03-03,26.15,26.15,25.63,25.7,25.69,-0.16,249.0,0.0,6117.0
177,2008-03-04,26.22,26.3,25.5,25.59,25.5,-0.19,174.0,3.0,6143.0
178,2008-03-05,25.35,25.48,24.19,24.9,24.85,-0.65,164.0,0.0,6267.0
179,2008-03-06,25.39,26.1,25.06,25.9,26.23,1.38,19.0,0.0,6260.0
180,2008-03-07,26.51,26.51,25.65,26.01,25.94,-0.29,165.0,0.0,6362.0
181,2008-03-10,25.99,26.53,25.91,26.53,26.56,0.62,51.0,0.0,6350.0
182,2008-03-11,25.6,26.37,25.21,25.21,25.28,-1.28,556.0,0.0,6864.0
183,2008-03-12,25.41,26.19,25.22,26.0,26.01,0.73,146.0,0.0,6803.0
184,2008-03-13,26.58,27.0,25.9,26.1,26.17,0.16,109.0,0.0,6839.0
185,2008-03-14,26.08,27.87,26.08,27.08,27.24,1.07,83.0,0.0,6767.0
186,2008-03-17,28.51,28.51,26.74,27.0,27.1,-0.14,387.0,0.0,7097.0
187,2008-03-18,26.15,26.49,24.37,25.25,25.13,-1.97,140.0,0.0,6895.0
188,2008-03-19,25.47,26.15,25.4,26.15,26.21,1.08,140.0,0.0,6806.0
189,2008-03-20,26.21,26.31,25.61,25.75,25.86,-0.35,57.0,0.0,6792.0
190,2008-03-24,25.25,25.38,25.0,25.21,25.41,-0.45,65.0,0.0,6843.0
191,2008-03-25,25.74,25.74,25.35,25.56,25.62,0.21,369.0,0.0,6797.0
192,2008-03-26,26.03,26.04,25.86,26.0,26.15,0.53,39.0,0.0,6751.0
193,2008-03-27,25.78,26.49,25.74,26.3,26.22,0.07,383.0,0.0,6654.0
194,2008-03-28,26.2,26.3,26.05,26.24,26.16,-0.06,202.0,0.0,6820.0
195,2008-03-31,26.2,26.2,25.75,25.98,25.92,-0.24,262.0,0.0,6969.0
196,2008-04-01,25.3,25.51,24.3,24.62,24.59,-1.33,715.0,0.0,7546.0
197,2008-04-02,24.6,25.04,24.35,24.47,24.55,-0.04,405.0,0.0,7804.0
198,2008-04-03,24.93,25.0,24.57,24.6,24.65,0.1,422.0,0.0,8041.0
199,2008-04-04,24.9,25.02,24.4,24.72,24.72,0.07,437.0,0.0,8394.0
200,2008-04-07,24.5,24.5,23.45,24.17,24.12,-0.6,795.0,0.0,8835.0
201,2008-04-08,24.19,24.3,23.81,23.95,23.91,-0.21,468.0,150.0,9066.0
202,2008-04-09,24.0,24.65,23.9,24.5,24.48,0.57,412.0,0.0,8974.0
203,2008-04-10,24.55,24.72,24.0,24.11,24.15,-0.33,308.0,0.0,9198.0
204,2008-04-11,24.6,25.05,24.51,25.0,25.1,0.95,433.0,0.0,9204.0
205,2008-04-14,25.0,25.1,24.7,24.79,24.83,-0.27,414.0,0.0,9333.0
206,2008-04-15,24.7,25.05,24.4,24.5,24.54,-0.29,239.0,0.0,9480.0
207,2008-04-16,24.49,24.49,23.1,23.25,23.23,-1.31,1258.0,0.0,10381.0
208,2008-04-17,23.26,23.84,23.26,23.5,23.55,0.32,557.0,0.0,10101.0
209,2008-04-18,23.39,23.39,22.65,22.75,22.84,-0.71,761.0,0.0,10276.0
210,2008-04-21,22.9,23.29,22.38,22.4,22.43,-0.41,304.0,0.0,10300.0
211,2008-04-22,22.57,23.07,22.57,22.65,22.62,0.19,275.0,0.0,10262.0
212,2008-04-23,22.7,22.87,22.17,22.41,22.41,-0.21,573.0,0.0,10348.0
213,2008-04-24,22.2,22.69,21.75,22.1,22.05,-0.36,935.0,0.0,10696.0
214,2008-04-25,21.66,21.97,21.5,21.51,21.52,-0.53,798.0,0.0,11099.0
215,2008-04-28,21.32,21.53,21.16,21.38,21.33,-0.19,422.0,0.0,11117.0
216,2008-04-29,21.4,21.65,21.25,21.57,21.59,0.26,945.0,0.0,11751.0
217,2008-04-30,21.55,22.1,21.17,22.1,22.14,0.55,914.0,0.0,12188.0
218,2008-05-01,22.11,22.11,20.9,20.9,20.95,-1.19,454.0,0.0,11837.0
219,2008-05-02,20.6,20.84,20.31,20.6,20.63,-0.32,1291.0,0.0,12276.0
220,2008-05-05,20.8,21.14,20.54,20.97,20.99,0.36,530.0,0.0,12000.0
221,2008-05-06,21.3,21.35,20.2,20.2,20.26,-0.73,927.0,0.0,11728.0
222,2008-05-07,20.15,21.41,20.04,21.15,21.21,0.95,1514.0,0.0,12250.0
223,2008-05-08,21.3,21.35,20.91,21.22,21.25,0.04,1764.0,0.0,12765.0
224,2008-05-09,21.52,21.73,21.25,21.42,21.45,0.2,513.0,75.0,12778.0
225,2008-05-12,21.4,21.45,20.76,20.78,20.82,-0.63,1660.0,0.0,13519.0
226,2008-05-13,20.6,21.89,20.52,20.8,20.78,-0.04,902.0,0.0,13520.0
227,2008-05-14,20.65,20.78,19.9,20.33,20.32,-0.46,1321.0,0.0,14180.0
228,2008-05-15,20.29,20.66,19.83,19.88,19.88,-0.44,1811.0,0.0,15278.0
229,2008-05-16,19.88,20.77,19.81,20.16,20.14,0.26,4419.0,0.0,18442.0
230,2008-05-19,20.2,20.28,19.4,19.76,19.76,-0.38,4049.0,0.0,21043.0
231,2008-05-20,20.18,21.2,20.18,20.83,20.82,1.06,4667.0,0.0,24705.0
232,2008-05-21,20.61,22.24,20.4,22.15,22.14,1.32,3372.0,0.0,23712.0
