Date,Open,High,Low,Settle,Volume,Open Interest
2016-03-21,0.0,0.0,0.0,7636.0,0.0,0.0
2016-03-22,0.0,0.0,0.0,7639.0,0.0,0.0
2016-03-23,0.0,0.0,0.0,7690.0,0.0,0.0
2016-03-24,0.0,0.0,0.0,7568.0,0.0,0.0
2016-03-29,0.0,0.0,0.0,7594.0,0.0,0.0
2016-03-30,0.0,0.0,0.0,7659.0,0.0,0.0
2016-03-31,7608.0,7608.0,7607.0,7616.0,5.0,0.0
2016-04-01,0.0,0.0,0.0,7496.0,0.0,5.0
2016-04-04,0.0,0.0,0.0,7558.0,2.0,5.0
2016-04-05,0.0,0.0,0.0,7478.0,1.0,7.0
2016-04-06,0.0,0.0,0.0,7589.0,2.0,7.0
2016-04-07,0.0,0.0,0.0,7570.0,4.0,7.0
2016-04-08,0.0,0.0,0.0,7641.0,1.0,7.0
2016-04-11,0.0,0.0,0.0,7608.0,0.0,7.0
2016-04-12,7587.0,7606.0,7551.0,7662.0,42.0,7.0
2016-04-13,0.0,0.0,0.0,7795.0,0.0,24.0
2016-04-14,0.0,0.0,0.0,7887.0,0.0,24.0
2016-04-15,0.0,0.0,0.0,7875.0,1.0,24.0
2016-04-18,0.0,0.0,0.0,7918.0,0.0,24.0
2016-04-19,7980.0,7980.0,7948.0,8032.0,4.0,24.0
2016-04-20,0.0,0.0,0.0,8056.0,25.0,26.0
2016-04-21,0.0,0.0,0.0,8037.0,1.0,48.0
2016-04-22,0.0,0.0,0.0,7982.0,0.0,49.0
2016-04-25,0.0,0.0,0.0,7970.0,25.0,49.0
2016-04-26,0.0,0.0,0.0,7981.0,0.0,74.0
2016-04-27,0.0,0.0,0.0,7975.0,0.0,74.0
2016-04-28,0.0,0.0,0.0,7996.0,1.0,74.0
2016-04-29,0.0,0.0,0.0,7847.0,0.0,74.0
2016-05-02,0.0,0.0,0.0,7885.0,0.0,74.0
2016-05-03,0.0,0.0,0.0,7753.0,0.0,74.0
2016-05-04,0.0,0.0,0.0,7661.0,0.0,74.0
2016-05-05,0.0,0.0,0.0,7661.0,0.0,74.0
