Date,Open,High,Low,Settle,Volume,Interest
2013-11-09,4230.0,4230.0,4220.0,4243.5,3.0,1.0
2013-11-10,4230.0,4230.0,4220.0,4243.5,3.0,1.0
2013-11-11,4238.0,4260.5,4238.0,4274.5,3.0,2.0
2013-11-12,4276.5,4276.5,4249.5,4248.5,2.0,4.0
2013-11-13,4234.0,4248.0,4202.0,4225.5,445.0,6.0
2013-11-14,4265.0,4275.0,4246.0,4270.0,5240.0,434.0
2013-11-15,4273.5,4290.5,4270.5,4284.0,41.0,5019.0
2013-11-16,4273.5,4290.5,4270.5,4284.0,41.0,5019.0
2013-11-17,4273.5,4290.5,4270.5,4284.0,41.0,5019.0
2013-11-18,4274.5,4328.0,4270.0,4311.5,66.0,5053.0
2013-11-19,4289.5,4294.0,4247.5,4262.5,54.0,5108.0
2013-11-20,4254.5,4281.5,4236.0,4260.5,53.0,5143.0
2013-11-21,4222.5,4257.0,4213.5,4246.5,15.0,5164.0
2013-11-22,4262.5,4275.0,4244.0,4270.5,42.0,5165.0
2013-11-23,4262.5,4275.0,4244.0,4270.5,42.0,5165.0
2013-11-24,4262.5,4275.0,4244.0,4270.5,42.0,5165.0
2013-11-25,4286.0,4298.5,4282.5,4292.5,15.0,5199.0
2013-11-26,4287.5,4294.5,4270.0,4270.0,28.0,5191.0
2013-11-27,4275.5,4296.0,4275.0,4286.0,7703.0,5218.0
2013-11-28,4287.5,4307.0,4287.5,4296.5,172.0,11122.0
2013-11-29,4301.0,4301.0,4285.5,4289.5,139.0,11277.0
2013-11-30,4301.0,4301.0,4285.5,4289.5,139.0,11277.0
2013-12-01,4301.0,4301.0,4285.5,4289.5,139.0,11277.0
2013-12-02,4303.0,4303.0,4269.5,4280.5,38.0,11278.0
2013-12-03,4261.0,4261.0,4163.5,4167.0,235.0,11294.0
2013-12-04,4178.0,4185.0,4117.0,4142.5,3565.0,11470.0
2013-12-05,4138.0,4150.0,4090.0,4096.0,376.0,12628.0
2013-12-06,4102.0,4136.5,4086.0,4126.5,844.0,12867.0
2013-12-07,4102.0,4136.5,4086.0,4126.5,844.0,12867.0
2013-12-08,4102.0,4136.5,4086.0,4126.5,844.0,12867.0
2013-12-09,4135.0,4136.0,4107.0,4130.0,401.0,13047.0
2013-12-10,4129.0,4141.0,4086.0,4087.5,2211.0,13275.0
2013-12-11,4088.0,4123.0,4069.0,4083.5,986.0,15047.0
2013-12-12,4067.5,4084.5,4052.0,4065.5,12388.0,15898.0
2013-12-16,4046.5,4133.0,4046.5,4121.0,92857.0,33291.0
2013-12-17,4109.0,4109.0,4070.0,4073.0,127482.0,105474.0
2013-12-18,4088.0,4162.0,4076.5,4111.5,117110.0,195822.0
2013-12-19,4147.5,4187.5,4139.0,4179.0,72597.0,247891.0
2013-12-20,4196.5,4204.0,4169.0,4196.5,86410.0,279894.0
2013-12-23,4210.5,4224.0,4191.0,4220.0,51586.0,281454.0
2013-12-24,4217.5,4235.0,4213.0,4222.5,15216.0,282277.0
2013-12-25,0.0,0.0,0.0,4222.5,0.0,282277.0
2013-12-27,4245.5,4289.0,4240.0,4281.0,66240.0,279856.0
2013-12-30,4284.0,4296.0,4270.0,4278.5,54815.0,298042.0
2013-12-31,4290.0,4301.5,4284.5,4298.5,15141.0,301109.0
2014-01-01,0.0,0.0,0.0,4298.5,0.0,301109.0
2014-01-02,4226.5,4267.5,4214.5,4261.0,85603.0,314802.0
2014-01-03,4226.5,4267.5,4214.5,4261.0,85603.0,314802.0
2014-01-06,4240.0,4262.5,4221.5,4228.5,86823.0,317582.0
2014-01-07,4226.5,4267.5,4214.5,4261.0,85603.0,314802.0
2014-01-08,4261.5,4272.5,4244.0,4260.5,85173.0,311218.0
2014-01-09,4257.0,4279.5,4215.5,4228.5,115034.0,307749.0
2014-01-12,4250.5,4270.0,4232.5,4252.0,96052.0,316169.0
2014-01-13,4262.5,4269.5,4227.0,4263.5,129535.0,310027.0
2014-01-14,4236.0,4288.0,4211.5,4273.5,206700.0,323560.0
2014-01-15,4285.0,4346.0,4281.5,4330.5,266958.0,299034.0
2014-01-16,4338.5,4339.5,4313.0,4319.5,147848.0,310442.0
2014-01-17,4330.0,4343.0,4314.0,4327.6,20777.0,112839.0
2014-01-18,4330.0,4343.0,4314.0,4327.6,20777.0,112839.0
2015-01-02,4308.5,4315.0,4218.0,4227.0,112559.0,295149.0
2015-01-06,4240.0,4262.5,4221.5,4228.5,87031.0,317582.0
