Date,Open,High,Low,Settle,Volume,Open Interest
2014-02-06,4175.0,4175.0,4175.0,4182.0,1.0,12.0
2014-02-07,0.0,0.0,0.0,4221.5,0.0,11.0
2014-02-08,0.0,0.0,0.0,4221.5,0.0,11.0
2014-02-09,0.0,0.0,0.0,4221.5,0.0,11.0
2014-02-10,0.0,0.0,0.0,4230.0,0.0,10.0
2014-02-11,4244.5,4244.5,4244.5,4276.5,1.0,10.0
2014-02-12,0.0,0.0,0.0,4298.5,0.0,10.0
2014-02-13,4292.0,4293.0,4292.0,4307.5,5.0,10.0
2014-02-14,4333.5,4333.5,4333.5,4333.5,3.0,15.0
2014-02-15,4333.5,4333.5,4333.5,4333.5,3.0,15.0
2014-02-16,4333.5,4333.5,4333.5,4333.5,3.0,15.0
2014-02-17,4327.5,4335.0,4327.5,4329.0,3.0,17.0
2014-02-18,4338.5,4338.5,4301.5,4325.5,38.0,18.0
2014-02-19,4323.5,4346.0,4308.5,4333.5,24.0,29.0
2014-02-20,4299.5,4350.0,4288.0,4348.5,25.0,41.0
2014-02-21,4357.0,4374.0,4347.5,4375.0,162.0,44.0
2014-02-22,4357.0,4374.0,4347.5,4375.0,162.0,44.0
2014-02-23,4357.0,4374.0,4347.5,4375.0,162.0,44.0
2014-02-24,4371.0,4417.5,4368.5,4410.5,231.0,101.0
2014-02-25,4407.0,4410.0,4379.5,4408.0,476.0,153.0
2014-02-26,4410.5,4413.0,4377.0,4393.0,131.0,313.0
2014-02-27,4390.0,4402.0,4349.0,4391.5,189.0,220.0
2014-02-28,4401.5,4405.0,4362.0,4397.0,388.0,266.0
2014-03-01,4401.5,4405.0,4362.0,4397.0,388.0,266.0
2014-03-02,4401.5,4405.0,4362.0,4397.0,388.0,266.0
2014-03-03,4349.0,4349.0,4273.5,4282.5,928.0,291.0
2014-03-04,4315.0,4392.0,4315.0,4387.5,376.0,910.0
2014-03-05,4376.5,4393.5,4370.0,4381.5,3328.0,999.0
2014-03-06,4394.5,4422.5,4391.0,4409.0,682.0,4030.0
2014-03-07,4412.5,4425.0,4355.5,4358.0,875.0,4423.0
2014-03-08,4412.5,4425.0,4355.5,,875.0,4423.0
2014-03-10,4358.0,4411.0,4339.5,4364.5,3377.0,4449.0
2014-03-11,4373.5,4379.0,4329.0,4341.5,1362.0,7616.0
2014-03-12,4333.0,4333.0,4268.5,4299.5,7145.0,8085.0
2014-03-13,4293.5,4312.0,4210.0,4243.0,3981.0,14586.0
2014-03-14,4218.0,4226.5,4175.5,4209.5,15931.0,15186.0
2014-03-17,4205.0,4269.0,4203.0,4262.0,74575.0,25565.0
2014-03-18,4257.0,4334.5,4242.0,4304.5,145630.0,83985.0
2014-03-19,4299.5,4321.5,4251.5,4301.0,113409.0,188811.0
2014-03-20,4263.0,4322.5,4251.0,4320.0,88561.0,225490.0
2014-03-21,4325.5,4346.0,4287.5,4328.5,120644.0,248452.0
2014-03-24,,,,4273.0,0.0,254243.0
2014-03-25,,,,4342.0,0.0,263910.0
2014-03-26,,,,4383.5,0.0,264322.0
2014-03-27,,,,4379.0,0.0,267492.0
2014-03-28,,,,4409.5,0.0,265188.0
2014-03-31,,,,4391.0,0.0,264251.0
2014-04-01,,,,4423.5,0.0,277305.0
2014-04-02,,,,4428.5,0.0,276319.0
2014-04-03,,,,4448.0,0.0,274225.0
2014-04-04,,,,4483.5,0.0,288025.0
2014-04-07,,,,4439.5,0.0,279367.0
2014-04-08,,,,4423.5,0.0,295694.0
2014-04-09,,,,4441.5,0.0,297152.0
2014-04-10,,,,4412.5,0.0,278326.0
2014-04-11,,,,4365.0,0.0,293094.0
2014-04-14,,,,4385.5,0.0,289472.0
2014-04-15,,,,4347.5,0.0,302721.0
2014-04-16,,,,4405.0,0.0,274918.0
2014-04-17,,,,4423.0,0.0,119042.0
