,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
120,2009-06-05,31.2,32.35,31.15,31.7,31.7,0.0,88.0,0.0,2143.0
121,2009-06-08,32.1,32.45,31.55,31.75,31.65,-0.05,39.0,0.0,2107.0
122,2009-06-09,31.15,31.8,30.85,31.15,31.1,-0.55,72.0,0.0,2083.0
123,2009-06-10,30.85,32.05,30.85,31.4,31.5,0.4,96.0,0.0,2096.0
124,2009-06-11,30.9,31.25,30.75,30.9,31.0,-0.5,427.0,0.0,2483.0
125,2009-06-12,31.0,31.15,30.39,30.45,30.5,-0.5,60.0,0.0,2151.0
126,2009-06-15,31.15,31.35,31.0,31.25,31.3,0.8,104.0,0.0,2494.0
127,2009-06-16,31.1,32.0,31.1,31.94,31.95,0.65,125.0,0.0,2626.0
128,2009-06-17,31.75,32.3,31.7,31.8,31.95,0.0,623.0,483.0,2325.0
129,2009-06-18,32.0,32.15,31.65,31.9,31.85,-0.1,187.0,0.0,2420.0
130,2009-06-19,31.52,32.0,31.1,31.75,31.75,-0.1,374.0,0.0,2458.0
131,2009-06-22,31.8,32.95,31.8,32.5,32.55,0.8,188.0,0.0,2526.0
132,2009-06-23,32.4,32.7,32.2,32.3,32.3,-0.25,107.0,0.0,2544.0
133,2009-06-24,32.2,32.2,31.45,31.45,31.5,-0.8,181.0,0.0,2574.0
134,2009-06-25,31.85,31.87,30.7,30.8,30.8,-0.7,757.0,0.0,2811.0
135,2009-06-26,30.9,31.0,30.45,30.45,30.55,-0.25,136.0,0.0,2860.0
136,2009-06-29,30.45,30.6,29.75,29.9,29.95,-0.6,137.0,0.0,2894.0
137,2009-06-30,29.7,30.35,29.55,30.05,30.05,0.1,110.0,0.0,2923.0
138,2009-07-01,29.65,29.85,29.45,29.85,29.9,-0.15,189.0,0.0,3007.0
139,2009-07-02,30.25,31.05,30.25,30.95,31.0,1.1,98.0,0.0,3012.0
140,2009-07-06,31.3,31.45,30.8,30.9,30.95,-0.05,89.0,0.0,3023.0
141,2009-07-07,31.1,31.7,31.1,31.65,31.8,0.85,112.0,0.0,3030.0
142,2009-07-08,31.55,32.7,31.35,31.95,32.0,0.2,163.0,0.0,3065.0
143,2009-07-09,31.75,32.0,31.5,31.95,32.0,0.0,208.0,0.0,3042.0
144,2009-07-10,32.25,32.4,31.8,32.3,32.35,0.35,242.0,0.0,3135.0
145,2009-07-13,32.25,32.45,31.6,31.7,31.75,-0.6,225.0,0.0,3218.0
146,2009-07-14,31.75,32.0,31.22,31.3,31.35,-0.4,248.0,0.0,3309.0
147,2009-07-15,31.1,31.1,30.2,30.65,30.65,-0.7,178.0,10.0,3341.0
148,2009-07-16,30.7,30.75,30.1,30.35,30.35,-0.3,109.0,0.0,3377.0
149,2009-07-17,30.4,30.5,30.3,30.4,30.4,0.05,165.0,0.0,3395.0
150,2009-07-20,30.05,30.15,29.6,29.6,29.6,-0.8,63.0,0.0,3411.0
151,2009-07-21,29.5,29.9,29.35,29.45,29.45,-0.15,67.0,0.0,3428.0
152,2009-07-22,29.88,29.88,28.85,29.2,29.3,-0.15,571.0,0.0,3588.0
153,2009-07-23,29.15,29.25,28.7,28.92,28.9,-0.4,260.0,0.0,3669.0
154,2009-07-24,28.95,29.15,28.73,28.95,29.0,0.1,224.0,0.0,3745.0
155,2009-07-27,29.15,29.4,28.95,29.3,29.3,0.3,200.0,0.0,3834.0
156,2009-07-28,29.55,30.1,29.3,30.0,30.0,0.7,885.0,0.0,4085.0
157,2009-07-29,30.2,30.4,29.89,30.35,30.35,0.35,269.0,0.0,4191.0
158,2009-07-30,29.83,29.95,29.53,29.9,29.9,-0.45,243.0,0.0,4242.0
159,2009-07-31,30.1,30.25,29.75,30.0,30.0,0.1,343.0,0.0,4505.0
160,2009-08-03,29.75,29.9,29.6,29.6,29.6,-0.4,320.0,0.0,4315.0
161,2009-08-04,29.9,29.9,29.35,29.5,29.5,-0.1,447.0,0.0,4458.0
162,2009-08-05,29.65,29.75,29.27,29.35,29.4,-0.1,198.0,0.0,4502.0
163,2009-08-06,29.3,30.0,29.3,29.7,29.7,0.3,469.0,0.0,4428.0
164,2009-08-07,29.4,29.6,28.7,29.0,29.05,-0.65,581.0,0.0,4788.0
165,2009-08-10,29.5,29.5,29.05,29.05,29.1,0.05,139.0,0.0,4617.0
166,2009-08-11,29.5,30.05,29.35,29.5,29.5,0.4,160.0,0.0,4634.0
167,2009-08-12,29.75,30.25,29.05,29.35,29.35,-0.15,540.0,0.0,5002.0
168,2009-08-13,29.05,29.7,29.05,29.2,29.2,-0.15,453.0,0.0,5287.0
169,2009-08-14,29.3,29.8,29.26,29.27,29.35,0.15,382.0,0.0,5426.0
170,2009-08-17,30.35,30.9,30.05,30.85,30.95,1.6,813.0,0.0,5674.0
171,2009-08-18,30.8,30.85,30.25,30.55,30.55,-0.4,758.0,0.0,5892.0
172,2009-08-19,30.55,30.8,30.0,30.51,30.55,0.0,871.0,0.0,6353.0
173,2009-08-20,30.45,30.45,29.8,30.05,30.1,-0.45,1602.0,0.0,7189.0
174,2009-08-21,29.75,30.0,29.4,29.95,30.0,-0.1,1750.0,108.0,7309.0
175,2009-08-24,29.65,29.9,29.4,29.85,29.9,-0.1,1160.0,0.0,7369.0
176,2009-08-25,29.75,30.35,29.6,30.05,30.05,0.15,2266.0,0.0,8659.0
177,2009-08-26,30.05,30.55,29.95,30.4,30.4,0.35,1536.0,0.0,9206.0
178,2009-08-27,30.5,30.8,29.95,30.25,30.25,-0.15,2258.0,0.0,10052.0
179,2009-08-28,29.8,30.5,29.8,30.5,30.5,0.25,1304.0,0.0,10556.0
180,2009-08-31,30.75,31.1,30.65,30.9,30.95,0.45,1516.0,0.0,11097.0
181,2009-09-01,30.95,32.27,30.5,32.2,32.25,1.3,2244.0,0.0,12116.0
182,2009-09-02,32.35,32.65,32.05,32.6,32.65,0.4,2856.0,0.0,14147.0
183,2009-09-03,32.6,32.6,30.95,31.2,31.25,-1.4,1897.0,0.0,15335.0
184,2009-09-04,31.25,31.3,30.3,30.4,30.45,-0.8,2409.0,0.0,16584.0
185,2009-09-08,29.95,30.05,29.3,29.4,29.45,-1.0,3269.0,268.0,18619.0
186,2009-09-09,29.2,29.45,28.45,28.55,28.6,-0.85,3198.0,0.0,20761.0
187,2009-09-10,28.6,28.6,27.3,27.3,27.35,-1.25,8427.0,384.0,22246.0
188,2009-09-11,27.35,27.95,26.95,27.7,27.7,0.35,7135.0,0.0,27121.0
189,2009-09-14,27.95,28.2,26.85,27.05,27.05,-0.65,2194.0,243.0,26545.0
190,2009-09-15,26.9,27.35,26.75,27.1,27.15,0.1,3047.0,0.0,27961.0
191,2009-09-16,26.95,27.0,26.0,26.05,25.95,-1.2,2867.0,0.0,29098.0
192,2009-09-17,26.15,26.5,25.85,26.1,26.1,0.15,4381.0,0.0,29055.0
193,2009-09-18,26.05,26.9,26.0,26.75,26.75,0.65,3044.0,0.0,29023.0
194,2009-09-21,27.1,27.35,26.6,26.7,26.7,-0.05,1473.0,0.0,28188.0
195,2009-09-22,26.7,26.7,25.85,26.05,26.1,-0.6,1914.0,0.0,26400.0
196,2009-09-23,26.15,26.55,25.15,26.35,26.35,0.25,4064.0,0.0,26115.0
197,2009-09-24,26.1,27.6,26.1,26.95,26.9,0.55,3263.0,0.0,24803.0
198,2009-09-25,26.85,27.5,26.7,27.05,27.0,0.1,2204.0,0.0,24519.0
199,2009-09-28,26.9,26.95,25.85,25.85,25.85,-1.15,2296.0,0.0,23575.0
200,2009-09-29,26.0,26.15,25.6,25.9,25.9,0.05,2579.0,0.0,20825.0
201,2009-09-30,25.75,26.85,25.45,26.3,26.3,0.4,2519.0,0.0,21060.0
202,2009-10-01,26.35,28.1,26.35,27.85,27.8,1.5,3124.0,60.0,21103.0
203,2009-10-02,28.2,28.8,27.55,27.85,27.85,0.05,3048.0,76.0,19685.0
204,2009-10-05,27.8,28.05,26.65,26.8,26.8,-1.05,2035.0,0.0,19223.0
205,2009-10-06,26.3,26.35,25.45,25.95,26.0,-0.8,2523.0,0.0,19117.0
206,2009-10-07,26.15,26.15,25.4,25.4,25.4,-0.6,2447.0,0.0,18743.0
207,2009-10-08,25.4,25.4,24.85,25.05,25.05,-0.35,3542.0,0.0,18391.0
208,2009-10-09,25.45,25.45,24.5,24.55,24.55,-0.5,4333.0,0.0,16714.0
209,2009-10-12,24.3,24.3,23.7,24.05,24.05,-0.5,2659.0,0.0,16636.0
210,2009-10-13,24.05,25.1,23.5,23.55,23.55,-0.5,9138.0,0.0,18600.0
211,2009-10-14,22.95,23.6,22.65,23.25,23.25,-0.3,9329.0,0.0,16315.0
212,2009-10-15,23.95,23.95,22.35,22.35,22.35,-0.9,2930.0,0.0,11860.0
213,2009-10-16,22.7,23.15,22.1,22.35,22.35,0.0,4707.0,0.0,11393.0
214,2009-10-19,22.1,22.3,21.4,21.4,21.4,-0.95,3425.0,0.0,10736.0
215,2009-10-20,21.4,21.75,21.1,21.1,21.1,-0.3,4645.0,7.0,12006.0
216,2009-10-21,0.0,0.0,0.0,0.0,20.82,-0.28,0.0,0.0,10712.0
