Date,Open,High,Low,Settle,Volume,Open Interest
2013-12-09,138.18,138.18,138.18,138.18,0.0,0.0
2013-12-10,138.26,138.26,138.26,138.26,0.0,0.0
2013-12-11,138.36,138.36,138.36,138.36,0.0,0.0
2013-12-12,138.19,138.19,138.19,138.19,0.0,0.0
2013-12-13,138.34,138.34,138.34,138.34,0.0,0.0
2013-12-16,138.33,138.33,138.33,138.33,0.0,0.0
2013-12-17,138.35,138.35,138.35,138.35,0.0,0.0
2013-12-18,138.21,138.21,138.21,138.21,0.0,0.0
2013-12-19,137.9,137.9,137.9,137.9,0.0,0.0
2013-12-20,138.03,138.03,138.03,138.03,0.0,0.0
2013-12-23,137.87,137.87,137.87,137.87,0.0,0.0
2013-12-24,0.0,0.0,0.0,137.87,0.0,0.0
2013-12-27,137.12,137.12,137.12,137.12,0.0,0.0
2013-12-30,137.31,137.31,137.31,137.31,0.0,0.0
2014-01-02,137.26,137.26,137.26,137.26,0.0,0.0
2014-01-03,137.23,137.23,137.23,137.23,0.0,0.0
2014-01-06,137.67,137.67,137.67,137.67,0.0,0.0
2014-01-07,137.87,137.87,137.87,137.87,0.0,0.0
2014-01-08,137.65,137.65,137.65,137.65,0.0,0.0
2014-01-09,137.66,137.66,137.66,137.66,0.0,0.0
2014-01-10,138.35,138.35,138.35,138.35,0.0,0.0
2014-01-13,138.75,138.75,138.75,138.75,0.0,0.0
2014-01-14,138.78,138.78,138.78,138.78,0.0,0.0
2014-01-15,138.63,138.63,138.63,138.63,0.0,0.0
2014-01-16,139.25,139.25,139.25,139.25,0.0,0.0
2014-01-17,139.48,139.48,139.48,139.48,0.0,0.0
2014-01-18,0.0,0.0,0.0,139.48,0.0,0.0
2014-01-20,139.57,139.57,139.57,139.57,0.0,0.0
2014-01-21,139.65,139.65,139.65,139.65,0.0,0.0
2014-01-22,139.01,139.01,139.01,139.01,0.0,0.0
2014-01-23,139.04,139.04,139.04,139.04,0.0,0.0
2014-01-24,139.36,139.36,139.36,139.36,0.0,0.0
2014-01-27,139.68,139.68,139.68,139.68,0.0,0.0
2014-01-28,139.59,139.59,139.59,139.59,0.0,0.0
2014-01-29,140.03,140.03,140.03,140.03,0.0,0.0
2014-01-30,140.36,140.36,140.36,140.36,0.0,0.0
2014-01-31,141.01,141.01,141.01,141.01,0.0,0.0
2014-02-03,141.15,141.15,141.15,141.15,0.0,0.0
