Date,Open,High,Low,Settle,Volume,Open Interest
2014-02-06,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-07,22.2,22.2,21.7,21.7,843.0,5555.0
2014-02-08,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-09,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-10,21.8,21.85,21.65,21.7,1544.0,6368.0
2014-02-11,21.55,21.6,21.4,21.3,486.0,7833.0
2014-02-12,21.25,21.25,21.25,21.3,250.0,8289.0
2014-02-13,21.2,21.25,21.2,21.25,20.0,8339.0
2014-02-14,21.1,21.1,21.05,21.05,22.0,8339.0
2014-02-15,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-16,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-17,21.2,21.2,21.05,21.1,17.0,8351.0
2014-02-18,21.0,21.05,21.0,21.1,95.0,8351.0
2014-02-19,21.05,21.1,21.0,21.05,4.0,8386.0
2014-02-20,21.1,21.2,21.05,21.15,76.0,8387.0
2014-02-21,21.0,21.0,20.9,21.0,14.0,8395.0
2014-02-22,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-23,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-02-24,20.9,21.0,20.8,20.85,113.0,8404.0
2014-02-25,21.0,21.0,20.75,20.75,661.0,8515.0
2014-02-26,20.75,20.9,20.7,20.85,310.0,8863.0
2014-02-27,21.0,21.2,21.0,20.95,236.0,9038.0
2014-02-28,21.05,21.05,20.9,20.85,109.0,9226.0
2014-03-01,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-03-02,22.45,22.55,22.1,22.3,1235.0,4636.0
2014-03-03,21.3,21.55,21.25,21.55,710.0,9335.0
2014-03-04,21.15,21.15,20.9,20.95,528.0,9934.0
2014-03-05,20.85,20.9,20.75,20.9,160.0,10091.0
2014-03-06,20.8,20.8,20.8,20.95,45.0,10251.0
2014-03-07,20.85,21.05,20.85,21.0,14.0,10251.0
2014-03-10,21.0,21.15,21.0,21.2,157.0,10261.0
2014-03-11,20.95,21.1,20.95,21.15,55.0,10367.0
2014-03-12,21.25,21.35,21.15,21.1,29.0,10422.0
2014-03-13,21.15,21.4,21.05,21.35,231.0,10437.0
2014-03-14,21.45,21.8,21.45,21.7,276.0,10664.0
2014-03-17,21.4,21.45,21.3,21.35,1399.0,10857.0
2014-03-18,21.35,21.35,21.1,21.25,251.0,9995.0
2014-03-19,21.15,21.15,21.0,21.0,773.0,10195.0
2014-03-20,21.0,21.0,20.9,20.9,167.0,10037.0
2014-03-21,20.8,20.95,20.8,21.0,192.0,10104.0
2014-03-24,0.0,21.05,0.0,21.2,366.0,10283.0
2014-03-25,21.15,21.15,21.05,21.1,145.0,10446.0
2014-03-26,20.9,20.95,20.85,20.9,589.0,10513.0
2014-03-27,20.85,20.95,20.85,20.9,823.0,10203.0
2014-03-28,20.75,20.9,20.75,20.9,139.0,10201.0
2014-03-31,20.8,20.95,20.8,20.95,30.0,10188.0
2014-04-01,20.8,20.8,20.45,20.55,165.0,10202.0
2014-04-02,20.35,20.5,20.35,20.5,56.0,10315.0
2014-04-03,20.4,20.4,20.35,20.55,47.0,10371.0
2014-04-04,20.35,20.5,20.3,20.5,77.0,10368.0
2014-04-07,20.6,20.7,20.55,20.75,15.0,10402.0
2014-04-08,20.75,20.8,20.65,20.65,58.0,10417.0
2014-04-09,20.6,20.6,20.55,20.55,80.0,10471.0
2014-04-10,20.55,20.7,20.55,20.75,218.0,10477.0
2014-04-11,20.9,21.1,20.9,20.9,43.0,10405.0
2014-04-14,21.1,21.2,20.9,20.9,45.0,10398.0
2014-04-15,20.9,21.0,20.7,21.0,208.0,10441.0
2014-04-16,20.7,20.75,20.6,20.6,79.0,10548.0
