Date,Open,High,Low,Settle,Volume,Open Interest
2016-05-19,0.0,0.0,0.0,25.35,0.0,0.0
2016-05-20,25.2,25.25,25.1,25.15,1177.0,0.0
2016-05-23,25.05,25.05,25.05,25.2,4.0,1177.0
2016-05-24,25.0,25.1,25.0,25.1,450.0,1181.0
2016-05-25,24.95,24.95,24.95,24.9,146.0,1601.0
2016-05-26,24.75,24.9,24.75,24.95,53.0,1645.0
2016-05-27,0.0,0.0,0.0,25.0,0.0,1649.0
2016-05-30,24.75,24.75,24.75,24.9,400.0,1649.0
2016-05-31,24.9,24.9,24.9,25.15,8.0,2049.0
2016-06-01,25.15,25.15,25.1,25.3,37.0,2049.0
2016-06-02,25.2,25.2,25.15,25.2,6.0,2071.0
2016-06-03,24.95,25.1,24.85,25.0,421.0,2076.0
2016-06-06,25.0,25.0,25.0,24.95,20.0,2480.0
2016-06-07,24.75,24.75,24.5,24.65,141.0,2439.0
2016-06-08,24.75,24.8,24.6,24.95,498.0,2525.0
2016-06-09,25.0,25.2,24.95,25.15,682.0,2983.0
2016-06-10,25.4,25.95,25.35,25.65,354.0,3527.0
2016-06-13,26.05,26.35,25.85,25.95,860.0,3762.0
2016-06-14,26.45,26.7,26.25,26.6,2718.0,4254.0
2016-06-15,26.25,26.45,26.25,26.5,727.0,6443.0
2016-06-16,26.45,26.9,26.35,26.65,166.0,6175.0
2016-06-17,26.4,26.5,26.0,26.15,118.0,6210.0
2016-06-20,25.1,25.5,25.1,25.4,243.0,6232.0
2016-06-21,25.4,25.4,25.15,25.25,1301.0,6286.0
2016-06-22,25.05,25.2,24.9,24.95,1494.0,6819.0
2016-06-23,24.95,24.95,24.3,24.55,747.0,7760.0
2016-06-24,24.9,26.0,24.55,25.3,913.0,7939.0
2016-06-27,26.05,26.55,25.5,26.3,630.0,8546.0
2016-06-28,26.0,26.15,25.8,26.05,1060.0,8758.0
2016-06-29,25.6,25.75,25.35,25.55,1282.0,9564.0
2016-06-30,24.95,25.45,24.95,25.45,4402.0,10191.0
2016-07-01,25.5,25.65,25.35,25.45,305.0,11908.0
2016-07-04,25.5,25.5,25.5,25.55,20.0,11872.0
