Date,Open,High,Low,Settle,Volume,Interest
2015-08-24,0.0,,,417.9,,
2015-08-25,0.0,0.0,0.0,435.15,0.0,
2015-08-26,0.0,0.0,0.0,427.4,0.0,
2015-08-27,0.0,0.0,0.0,441.8,0.0,
2015-08-28,0.0,0.0,0.0,444.35,0.0,
2015-08-31,0.0,0.0,0.0,443.6,0.0,
2015-09-01,0.0,0.0,0.0,432.05,0.0,
2015-09-02,0.0,0.0,0.0,432.3,0.0,
2015-09-03,441.85,441.85,441.85,443.0,10.0,
2015-09-04,0.0,0.0,0.0,431.5,0.0,10.0
2015-09-07,433.85,433.85,433.85,434.0,10.0,10.0
2015-09-08,439.5,439.5,439.5,437.9,1.0,20.0
2015-09-09,0.0,0.0,0.0,442.7,0.0,20.0
2015-09-10,0.0,,,434.65,,20.0
2015-09-11,429.0,,,428.4,,20.0
2015-09-14,430.8,430.8,427.6,426.25,51.0,21.0
2015-09-15,425.0,432.05,424.55,430.59,16.0,72.0
2015-09-16,435.0,436.0,435.0,436.95,13.0,88.0
2015-09-17,438.8,440.0,436.0,436.1,9.0,88.0
2015-09-18,428.0,428.0,422.05,425.7,14.0,91.0
2015-09-21,428.0,432.35,428.0,431.15,7.0,91.0
2015-09-22,429.2,429.2,417.7,418.1,68.0,95.0
2015-09-23,419.5,422.35,416.35,417.35,36.0,155.0
2015-09-24,416.35,418.35,406.5,408.0,180.0,185.0
2015-09-25,414.8,422.5,414.5,421.3,16.0,249.0
2015-09-28,415.0,415.0,412.25,410.5,4.0,255.0
2015-09-29,405.65,412.2,405.25,410.5,35.0,256.0
2015-09-30,418.65,420.85,416.65,419.55,77.0,286.0
2015-10-01,426.0,426.0,416.6,416.9,12.0,288.0
2015-10-02,414.6,427.25,414.6,420.85,14.0,292.0
2015-10-05,438.15,438.2,437.75,434.9,10.0,292.0
2015-10-06,435.0,440.0,433.35,438.9,85.0,304.0
2015-10-07,441.3,443.5,437.5,438.75,17.0,315.0
2015-10-08,438.95,438.95,438.65,440.45,7.0,325.0
2015-10-09,444.95,445.3,438.5,439.85,27.0,332.0
2015-10-12,440.0,441.6,437.05,438.35,6760.0,350.0
2015-10-13,437.35,437.6,431.4,436.4,20576.0,5800.0
2015-10-14,433.85,436.6,429.55,432.7,24567.0,21652.0
2015-10-15,436.2,445.2,435.45,441.8,15505.0,34789.0
2015-10-16,445.0,447.6,443.7,446.1,31128.0,42384.0
2015-10-19,446.8,450.6,445.1,447.5,25776.0,46653.0
2015-10-20,446.9,448.1,443.25,445.55,25740.0,47322.0
2015-10-21,447.85,449.8,443.0,448.0,29543.0,47750.0
2015-10-22,446.25,459.45,445.6,456.3,40348.0,47964.0
2015-10-23,460.6,467.05,459.1,463.3,43778.0,49297.0
2015-10-26,463.5,464.65,460.0,461.35,29104.0,50937.0
2015-10-27,461.8,462.4,456.4,457.1,28924.0,49971.0
2015-10-28,457.75,465.45,457.15,461.75,31613.0,50757.0
2015-10-29,463.55,464.45,459.2,461.9,27456.0,51299.0
2015-10-30,463.3,464.15,457.15,461.3,27079.0,50213.0
2015-11-02,457.8,466.25,456.1,463.55,29669.0,51373.0
2015-11-03,464.65,467.55,463.05,465.8,25251.0,53768.0
2015-11-04,468.45,471.95,467.15,467.8,34005.0,
2015-11-05,468.15,470.25,464.4,465.55,32254.0,54447.0
2015-11-06,466.05,471.5,463.85,468.75,35051.0,54691.0
2015-11-09,470.3,471.0,462.7,464.0,25634.0,55800.0
2015-11-10,466.05,466.95,460.0,464.2,29752.0,55487.0
2015-11-11,465.7,471.1,465.1,468.1,28876.0,56724.0
2015-11-12,467.35,470.3,456.5,459.85,42794.0,57896.0
2015-11-13,456.05,459.3,449.4,453.6,47614.0,59302.0
2015-11-16,446.9,460.45,446.25,454.35,46723.0,59015.0
2015-11-17,460.55,467.4,458.5,466.6,63190.0,63526.0
2015-11-19,468.85,472.6,467.5,469.05,41281.0,49156.0
2015-11-20,468.65,471.3,466.35,469.17,5919.0,23104.0
