,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
0,2008-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2008-01-22,0.0,0.0,0.0,0.0,22.7,22.7,0.0,0.0,0.0
2,2008-01-23,0.0,0.0,0.0,0.0,25.25,2.55,0.0,0.0,0.0
3,2008-01-24,0.0,0.0,0.0,0.0,25.02,-0.23,0.0,0.0,0.0
4,2008-01-25,0.0,0.0,0.0,0.0,24.97,-0.05,0.0,0.0,0.0
5,2008-01-28,0.0,0.0,0.0,0.0,24.79,-0.18,0.0,0.0,0.0
6,2008-01-29,0.0,0.0,0.0,0.0,24.55,-0.24,0.0,0.0,0.0
7,2008-01-30,23.97,23.97,23.97,23.97,24.37,-0.18,5.0,0.0,5.0
8,2008-01-31,0.0,0.0,0.0,0.0,23.1,-1.27,0.0,0.0,5.0
9,2008-02-01,0.0,0.0,0.0,0.0,23.61,0.51,0.0,0.0,5.0
10,2008-02-04,0.0,0.0,0.0,0.0,23.88,0.27,0.0,0.0,5.0
11,2008-02-05,0.0,0.0,0.0,0.0,24.48,0.6,0.0,0.0,5.0
12,2008-02-06,22.94,23.75,22.94,23.75,25.23,0.75,24.0,0.0,20.0
13,2008-02-07,0.0,0.0,0.0,0.0,24.7,-0.53,0.0,0.0,15.0
14,2008-02-08,0.0,0.0,0.0,0.0,25.17,0.47,0.0,0.0,15.0
15,2008-02-11,0.0,0.0,0.0,0.0,24.74,-0.43,0.0,0.0,15.0
16,2008-02-12,0.0,0.0,0.0,0.0,24.82,0.08,0.0,0.0,15.0
17,2008-02-13,0.0,0.0,0.0,0.0,24.14,-0.68,0.0,0.0,15.0
18,2008-02-14,0.0,0.0,0.0,0.0,24.38,0.24,0.0,0.0,15.0
19,2008-02-15,24.5,24.5,24.5,24.5,24.41,0.03,1.0,0.0,16.0
20,2008-02-19,0.0,0.0,0.0,0.0,24.18,-0.23,0.0,0.0,16.0
21,2008-02-20,0.0,0.0,0.0,0.0,24.64,0.46,0.0,0.0,16.0
22,2008-02-21,24.5,24.5,24.5,24.5,24.13,-0.51,4.0,0.0,19.0
23,2008-02-22,22.71,22.71,22.71,22.71,24.14,0.01,25.0,0.0,42.0
24,2008-02-25,0.0,0.0,0.0,0.0,23.9,-0.24,0.0,0.0,42.0
25,2008-02-26,24.3,24.3,23.31,23.5,23.5,-0.4,82.0,0.0,123.0
26,2008-02-27,23.5,23.5,23.5,23.5,23.54,0.04,5.0,0.0,128.0
27,2008-02-28,23.89,24.25,23.89,24.25,24.16,0.62,2.0,0.0,128.0
28,2008-02-29,0.0,0.0,0.0,0.0,24.63,0.47,0.0,0.0,127.0
29,2008-03-03,0.0,0.0,0.0,0.0,24.24,-0.39,0.0,0.0,126.0
30,2008-03-04,0.0,0.0,0.0,0.0,24.4,0.16,0.0,0.0,126.0
31,2008-03-05,0.0,0.0,0.0,0.0,23.88,-0.52,0.0,0.0,126.0
32,2008-03-06,0.0,0.0,0.0,0.0,25.3,1.42,0.0,0.0,126.0
33,2008-03-07,25.84,25.84,24.75,24.75,24.71,-0.59,74.0,0.0,146.0
34,2008-03-10,25.5,25.57,25.5,25.57,25.38,0.67,61.0,0.0,143.0
35,2008-03-11,25.25,25.25,24.4,24.4,24.0,-1.38,37.0,0.0,178.0
36,2008-03-12,24.65,24.85,24.55,24.85,24.82,0.82,3.0,0.0,180.0
37,2008-03-13,25.65,25.65,25.25,25.25,24.93,0.11,9.0,0.0,187.0
38,2008-03-14,0.0,0.0,0.0,0.0,25.96,1.03,0.0,0.0,187.0
39,2008-03-17,25.75,25.75,25.75,25.75,25.05,-0.91,1.0,0.0,187.0
40,2008-03-18,25.03,25.03,24.63,24.63,24.65,-0.4,4.0,0.0,191.0
41,2008-03-19,24.44,25.55,24.44,25.02,25.38,0.73,52.0,0.0,241.0
42,2008-03-20,24.82,25.0,24.8,24.8,24.98,-0.4,524.0,0.0,763.0
43,2008-03-24,0.0,0.0,0.0,0.0,24.44,-0.54,0.0,0.0,763.0
44,2008-03-25,0.0,0.0,0.0,0.0,24.38,-0.06,0.0,0.0,763.0
45,2008-03-26,0.0,0.0,0.0,0.0,24.9,0.52,0.0,0.0,763.0
46,2008-03-27,25.04,25.04,24.24,24.24,24.58,-0.32,2.0,0.0,763.0
47,2008-03-28,0.0,0.0,0.0,0.0,24.65,0.07,0.0,0.0,763.0
48,2008-03-31,25.1,25.1,24.6,24.6,24.92,0.27,68.0,0.0,793.0
49,2008-04-01,24.22,24.22,24.02,24.02,23.94,-0.98,193.0,0.0,911.0
50,2008-04-02,25.74,25.74,23.7,24.18,23.72,-0.22,6.0,0.0,820.0
51,2008-04-03,24.25,24.25,24.15,24.15,24.03,0.31,2.0,0.0,820.0
52,2008-04-04,0.0,0.0,0.0,0.0,23.92,-0.11,0.0,0.0,820.0
