Date,Open,High,Low,Settle,Volume,Interest
2016-02-22,0.0,,,412.6,,
2016-02-23,411.95,411.95,411.95,407.75,1.0,
2016-02-24,402.0,402.0,402.0,399.8,1.0,0.0
2016-02-25,407.9,409.35,407.9,407.7,7.0,1.0
2016-02-26,415.5,415.5,415.5,414.95,1.0,7.0
2016-02-29,418.7,418.7,418.7,419.55,1.0,7.0
2016-03-01,421.25,421.25,421.25,429.0,1.0,7.0
2016-03-02,0.0,0.0,0.0,428.45,0.0,7.0
2016-03-03,425.1,425.1,425.1,426.1,1.0,7.0
2016-03-04,429.9,429.9,429.9,430.15,1.0,7.0
2016-03-07,428.35,428.35,428.35,428.2,10.0,7.0
2016-03-08,423.45,425.2,423.0,425.05,17.0,17.0
2016-03-09,0.0,0.0,0.0,427.75,0.0,34.0
2016-03-10,437.55,437.75,437.55,422.3,15.0,34.0
2016-03-11,0.0,0.0,0.0,433.95,0.0,49.0
2016-03-14,439.0,439.0,434.65,436.2,145.0,49.0
2016-03-15,0.0,0.0,0.0,434.15,0.0,153.0
2016-03-16,435.15,437.2,435.15,436.0,50.0,153.0
2016-03-17,430.8,434.4,430.8,436.25,88.0,198.0
2016-03-18,437.55,437.75,436.9,436.9,25.0,258.0
2016-03-21,438.1,438.1,438.1,436.0,1.0,268.0
2016-03-22,430.7,433.95,430.7,435.35,2.0,269.0
2016-03-23,0.0,0.0,0.0,436.0,0.0,270.0
2016-03-24,430.0,430.0,430.0,430.2,1.0,270.0
2016-03-29,433.95,434.6,431.05,433.1,31.0,271.0
2016-03-30,437.5,440.35,437.5,439.0,112.0,283.0
2016-03-31,435.1,435.1,431.7,432.9,122.0,395.0
2016-04-01,429.65,429.65,424.8,427.2,53.0,359.0
2016-04-04,424.4,432.8,424.4,429.05,58.0,341.0
2016-04-05,425.0,425.0,420.05,421.65,12.0,397.0
2016-04-06,422.85,423.9,422.45,423.85,157.0,397.0
2016-04-07,425.55,426.35,420.25,421.45,957.0,515.0
2016-04-08,423.7,427.0,423.7,426.9,65.0,1013.0
2016-04-11,426.3,431.3,423.65,429.35,6453.0,1047.0
2016-04-12,429.65,433.7,426.85,432.3,23356.0,6861.0
2016-04-13,436.0,444.0,436.0,443.2,33004.0,24610.0
2016-04-14,443.35,445.45,442.0,444.3,23091.0,45767.0
2016-04-15,443.25,444.65,442.25,443.9,34243.0,55762.0
2016-04-18,439.5,445.3,437.5,444.25,28069.0,61476.0
2016-04-19,446.0,450.35,445.25,449.85,30476.0,61362.0
2016-04-20,448.45,451.4,447.3,449.65,29034.0,61607.0
2016-04-21,450.85,452.05,445.15,447.4,34058.0,60294.0
2016-04-22,446.7,447.85,443.8,445.95,29176.0,61478.0
2016-04-25,446.15,446.5,440.4,441.55,30498.0,61843.0
2016-04-26,442.4,445.9,441.1,442.35,23210.0,63641.0
2016-04-27,442.85,445.2,441.0,444.7,21105.0,62627.0
2016-04-28,442.25,447.95,438.95,447.35,40553.0,63021.0
2016-04-29,442.25,443.85,435.6,436.65,45660.0,65937.0
2016-05-02,436.0,439.25,435.85,438.25,18221.0,64779.0
2016-05-03,438.55,439.05,428.5,430.85,37387.0,55918.0
2016-05-04,430.25,432.1,425.45,426.45,31164.0,57784.0
2016-05-05,428.1,430.1,426.4,428.7,23816.0,56207.0
2016-05-06,427.4,431.25,423.15,428.85,28927.0,56035.0
2016-05-09,431.65,434.3,428.3,429.1,28263.0,55814.0
2016-05-10,430.95,437.85,430.75,433.8,30388.0,57138.0
2016-05-11,434.0,434.05,428.8,432.25,27436.0,58204.0
2016-05-12,431.95,435.85,427.8,428.6,32424.0,57850.0
2016-05-13,428.2,431.7,424.6,431.25,34804.0,58141.0
2016-05-16,428.6,434.1,426.6,432.25,27182.0,58956.0
2016-05-17,434.15,437.0,427.8,430.8,60357.0,59732.0
2016-05-18,428.65,434.2,427.2,433.05,52953.0,61775.0
2016-05-19,430.9,432.2,427.0,428.15,45293.0,48255.0
2016-05-20,432.35,434.55,432.05,433.02,5317.0,26483.0
