Date,Open,High,Low,Settle,Volume,Open Interest
2013-12-04,388.4,389.15,388.4,387.75,4.0,136.0
2013-12-05,386.1,386.1,383.55,383.3,16.0,136.0
2013-12-06,384.4,384.4,384.4,386.55,1.0,152.0
2013-12-07,384.4,384.4,384.4,386.55,1.0,152.0
2013-12-08,384.4,384.4,384.4,386.55,1.0,152.0
2013-12-09,0.0,0.0,0.0,386.65,0.0,152.0
2013-12-10,0.0,0.0,0.0,384.95,0.0,152.0
2013-12-11,383.15,383.15,383.15,382.25,20.0,153.0
2013-12-12,378.7,378.8,376.05,377.05,52.0,173.0
2013-12-16,376.85,380.75,376.85,380.55,102.0,282.0
2013-12-17,378.1,378.1,378.1,377.6,100.0,384.0
2013-12-18,377.85,384.65,377.85,380.25,21.0,484.0
2013-12-19,386.0,386.9,385.95,387.1,21.0,484.0
2013-12-20,388.95,391.0,388.95,390.85,1514.0,506.0
2013-12-23,392.9,393.0,392.9,394.65,6.0,1926.0
2013-12-24,396.7,396.7,396.35,395.9,11.0,1928.0
2013-12-25,0.0,0.0,0.0,395.9,0.0,1928.0
2013-12-27,398.7,399.05,398.7,400.35,10.0,1935.0
2013-12-30,401.0,401.15,399.7,399.35,8.0,1937.0
2013-12-31,401.1,401.45,401.1,401.4,5.0,1936.0
2014-01-01,0.0,0.0,0.0,401.4,0.0,1936.0
2014-01-02,400.0,402.3,398.75,402.2,40.0,1953.0
2014-01-03,400.0,402.3,398.75,402.2,40.0,1953.0
2014-01-06,400.95,401.35,398.85,399.2,23.0,1956.0
2014-01-07,400.0,402.3,398.75,402.2,40.0,1953.0
2014-01-08,402.95,403.0,402.2,402.8,593.0,1967.0
2014-01-09,402.55,403.6,400.5,401.35,54.0,2059.0
2014-01-12,403.2,405.0,402.7,403.05,113.0,2098.0
2014-01-13,403.2,405.0,402.7,403.05,113.0,2098.0
2014-01-14,401.3,406.6,399.6,405.55,20082.0,6353.0
2014-01-15,406.45,408.3,405.75,407.65,49109.0,19851.0
2014-01-16,408.1,408.6,400.0,406.65,19821.0,54766.0
2014-01-17,406.9,407.7,404.1,407.4,28795.0,58763.0
2014-01-18,406.9,407.7,404.1,407.4,28795.0,58763.0
2014-01-19,406.9,407.7,404.1,407.4,28795.0,58763.0
2014-01-20,406.45,407.25,405.65,407.0,11241.0,63407.0
2014-01-21,408.15,408.4,403.35,404.15,23414.0,62518.0
2014-01-22,405.7,407.45,400.0,406.5,22765.0,65394.0
2014-01-23,406.25,407.3,401.9,403.1,26277.0,66368.0
2014-01-24,403.35,404.15,391.0,393.2,49962.0,66251.0
2014-01-25,403.35,404.15,391.0,393.2,49962.0,66251.0
2014-01-26,403.35,404.15,391.0,393.2,49962.0,66251.0
2014-01-27,391.2,400.0,387.4,389.95,42468.0,72004.0
2014-01-28,389.3,400.0,389.25,391.4,30194.0,74676.0
2014-01-29,393.95,400.0,383.55,388.45,52252.0,70905.0
2014-01-30,388.15,400.0,385.35,388.55,37238.0,71710.0
2014-01-31,388.5,388.5,380.7,386.0,48124.0,69238.0
2014-02-01,388.5,388.5,380.7,386.0,48124.0,69238.0
2014-02-02,388.5,388.5,380.7,386.0,48124.0,69238.0
2014-02-03,383.5,387.65,379.1,382.95,42276.0,71365.0
2014-02-04,380.3,383.3,378.5,382.05,33641.0,72949.0
2014-02-05,381.25,384.0,380.0,382.2,31756.0,70133.0
2014-02-06,382.85,389.1,382.55,387.8,39091.0,68513.0
2014-02-07,389.35,390.75,386.9,388.9,31326.0,68463.0
2014-02-08,389.35,390.75,386.9,388.9,31326.0,68463.0
2014-02-09,389.35,390.75,386.9,388.9,31326.0,68463.0
2014-02-10,390.55,390.65,380.0,389.0,19922.0,66951.0
2014-02-11,390.1,395.75,389.9,394.15,26535.0,66014.0
2014-02-12,395.4,399.5,394.8,397.5,27622.0,67135.0
2014-02-13,397.05,398.4,394.85,397.2,25032.0,67215.0
2014-02-14,397.65,400.15,397.35,399.1,20279.0,68085.0
2014-02-15,397.65,400.15,397.35,399.1,20279.0,68085.0
2014-02-16,397.65,400.15,397.35,399.1,20279.0,68085.0
2014-02-17,399.7,402.0,399.6,401.45,14872.0,67738.0
2014-02-18,401.95,402.55,399.7,401.65,43635.0,67771.0
2014-02-19,401.0,402.45,399.05,401.5,81621.0,75843.0
2014-02-20,398.6,399.5,395.75,398.65,40153.0,73430.0
2014-02-21,400.05,400.95,399.35,399.7,7467.0,15733.0
2014-02-22,400.05,400.95,399.35,399.7,7467.0,15733.0
