Date,Open,High,Low,Settle,Volume,Open Interest
2013-12-23,0.0,0.0,0.0,7913.0,0.0,0.0
2013-12-24,0.0,0.0,0.0,7913.0,0.0,0.0
2013-12-27,8003.0,8003.0,8003.0,8040.0,10.0,0.0
2013-12-30,0.0,0.0,0.0,7993.0,0.0,10.0
2014-01-02,0.0,0.0,0.0,7993.0,0.0,10.0
2014-01-03,0.0,0.0,0.0,8087.0,0.0,10.0
2014-01-06,0.0,0.0,0.0,8068.0,0.0,10.0
2014-01-07,0.0,0.0,0.0,8136.0,0.0,10.0
2014-01-08,0.0,0.0,0.0,8142.0,0.0,10.0
2014-01-09,8142.0,8142.0,8142.0,8092.0,2.0,10.0
2014-01-13,8194.0,8194.0,8194.0,8223.0,1.0,13.0
2014-01-14,0.0,0.0,0.0,8192.0,0.0,14.0
2014-01-15,8228.0,8228.0,8228.0,8233.0,1.0,14.0
2014-01-16,0.0,0.0,0.0,8260.0,0.0,15.0
2014-01-17,0.0,0.0,0.0,8279.0,0.0,15.0
2014-01-18,0.0,0.0,0.0,8279.0,0.0,15.0
2014-01-20,0.0,0.0,0.0,8265.0,0.0,15.0
2014-01-21,0.0,0.0,0.0,8251.0,0.0,15.0
2014-01-22,0.0,0.0,0.0,8263.0,0.0,15.0
2014-01-23,0.0,0.0,0.0,8216.0,0.0,15.0
2014-01-24,0.0,0.0,0.0,7986.0,0.0,15.0
2014-01-27,0.0,0.0,0.0,7927.0,0.0,15.0
2014-01-28,0.0,0.0,0.0,7980.0,0.0,15.0
2014-01-29,7899.0,7899.0,7899.0,7927.0,1.0,15.0
2014-01-30,0.0,0.0,0.0,7997.0,0.0,15.0
2014-01-31,0.0,0.0,0.0,7958.0,0.0,15.0
2014-02-03,0.0,0.0,0.0,7892.0,0.0,15.0
2014-02-04,0.0,0.0,0.0,7889.0,0.0,15.0
2014-02-05,0.0,0.0,0.0,7904.0,0.0,15.0
2014-02-06,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-07,0.0,0.0,0.0,8103.0,0.0,15.0
2014-02-08,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-09,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-10,0.0,0.0,0.0,8106.0,0.0,15.0
2014-02-11,0.0,0.0,0.0,8145.0,0.0,15.0
2014-02-12,0.0,0.0,0.0,8194.0,0.0,15.0
2014-02-13,0.0,0.0,0.0,8174.0,0.0,15.0
2014-02-14,0.0,0.0,0.0,8215.0,0.0,15.0
2014-02-15,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-16,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-17,8244.0,8244.0,8244.0,8209.0,3.0,15.0
2014-02-18,0.0,0.0,0.0,8204.0,0.0,15.0
2014-02-19,0.0,0.0,0.0,8191.0,0.0,15.0
2014-02-20,0.0,0.0,0.0,8177.0,0.0,15.0
2014-02-21,0.0,0.0,0.0,8219.0,0.0,15.0
2014-02-22,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-23,0.0,0.0,0.0,8007.0,0.0,15.0
2014-02-24,0.0,0.0,0.0,8262.0,40.0,15.0
2014-02-25,0.0,0.0,0.0,8294.0,0.0,55.0
2014-02-26,0.0,0.0,0.0,8314.0,0.0,55.0
2014-02-27,0.0,0.0,0.0,8307.0,0.0,55.0
2014-02-28,0.0,0.0,0.0,8302.0,0.0,55.0
2014-03-01,0.0,0.0,0.0,8007.0,0.0,15.0
2014-03-02,0.0,0.0,0.0,8007.0,0.0,15.0
2014-03-03,0.0,0.0,0.0,8120.0,50.0,55.0
2014-03-04,0.0,0.0,0.0,8283.0,0.0,105.0
2014-03-05,0.0,0.0,0.0,8296.0,0.0,105.0
2014-03-06,8340.0,8340.0,8340.0,8358.0,3.0,105.0
2014-03-07,8267.0,8267.0,8267.0,8257.0,1.0,106.0
2014-03-10,0.0,0.0,0.0,8235.0,30.0,106.0
2014-03-11,0.0,0.0,0.0,8224.0,0.0,136.0
2014-03-12,0.0,0.0,0.0,8176.0,243.0,136.0
2014-03-13,8070.0,8070.0,8040.0,8092.0,146.0,379.0
2014-03-14,7972.0,7972.0,7972.0,7996.0,201.0,461.0
2014-03-17,8006.0,8037.0,7968.0,8040.0,176.0,642.0
2014-03-18,8022.0,8140.0,8022.0,8123.0,356.0,803.0
2014-03-19,8127.0,8127.0,8057.0,8105.0,360.0,1091.0
2014-03-20,8052.0,8062.0,8052.0,8125.0,33.0,1446.0
2014-03-21,8148.0,8148.0,8148.0,8186.0,1.0,1415.0
2014-03-24,8154.0,8165.0,8100.0,8085.0,8.0,1415.0
2014-03-25,8091.0,8200.0,8091.0,8178.0,11.0,1417.0
2014-03-26,8214.0,8231.0,8189.0,8209.0,5.0,1418.0
2014-03-27,8198.0,8208.0,8192.0,8195.0,114.0,1418.0
2014-03-28,8207.0,8257.0,8207.0,8242.0,151.0,1417.0
2014-03-31,8321.0,8335.0,8318.0,8327.0,6.0,1562.0
2014-04-01,8355.0,8355.0,8326.0,8329.0,12.0,1562.0
2014-04-02,8363.0,8389.0,8338.0,8389.0,9.0,1566.0
2014-04-03,8380.0,8413.0,8380.0,8398.0,23.0,1569.0
2014-04-04,8400.0,8406.0,8360.0,8392.0,9.0,1577.0
2014-04-07,8335.0,8337.0,8305.0,8307.0,14.0,1582.0
2014-04-08,8305.0,8324.0,8290.0,8320.0,20.0,1584.0
2014-04-09,8328.0,8328.0,8300.0,8300.0,19.0,1589.0
2014-04-10,8342.0,8365.0,8270.0,8321.0,15.0,1606.0
2014-04-11,8234.0,8234.0,8146.0,8208.0,9.0,1612.0
2014-04-14,8182.0,8256.0,8182.0,8248.0,199.0,1614.0
2014-04-15,8267.0,8302.0,8242.0,8226.0,10.0,1805.0
2014-04-16,8315.0,8315.0,8252.0,8266.0,12.0,1808.0
2014-04-17,8267.0,8275.0,8250.0,8315.0,9.0,1812.0
2014-04-22,8368.0,8432.0,8364.0,8424.0,24.0,1815.0
