Date,Settle
2013-10-18,4278.5
2013-10-21,4269.0
2013-10-22,4285.0
2013-10-23,4258.5
2013-10-24,4264.5
2013-10-25,4266.5
2013-10-28,4249.0
2013-10-29,4271.5
2013-10-30,4264.5
2013-10-31,4291.0
2013-11-01,4276.0
2013-11-04,4293.0
2013-11-05,4246.5
2013-11-06,4280.5
2013-11-07,4242.5
2013-11-08,4267.0
2013-11-11,4287.0
2013-11-12,4259.5
2013-11-13,4264.0
2013-11-14,4277.5
2013-11-15,4293.005
