Date,Open,High,Low,Settle,Volume,Interest
2017-02-20,0.0,,,487.6,,
2017-02-21,0.0,0.0,0.0,490.55,0.0,
2017-02-22,492.0,492.0,492.0,491.05,1.0,
2017-02-23,0.0,0.0,0.0,489.6,0.0,1.0
2017-02-24,0.0,0.0,0.0,486.85,0.0,1.0
2017-02-27,0.0,0.0,0.0,486.75,0.0,1.0
2017-02-28,486.2,486.2,486.2,487.35,1.0,1.0
2017-03-01,492.6,493.05,492.6,496.95,5.0,2.0
2017-03-02,495.25,495.25,495.25,495.6,5.0,6.0
2017-03-03,494.2,497.65,494.2,497.75,12.0,11.0
2017-03-06,497.35,497.35,497.3,495.55,2.0,12.0
2017-03-07,495.95,495.95,495.95,494.85,5.0,14.0
2017-03-08,494.0,494.0,494.0,494.7,25.0,19.0
2017-03-09,497.4,499.1,497.4,499.65,3.0,41.0
2017-03-10,0.0,0.0,0.0,503.1,0.0,42.0
2017-03-13,0.0,0.0,0.0,503.85,0.0,42.0
2017-03-14,502.5,502.5,501.0,502.1,2.0,42.0
2017-03-15,503.65,505.35,503.65,503.8,16.0,41.0
2017-03-16,508.55,508.55,508.55,506.6,1.0,36.0
2017-03-17,506.55,509.0,506.55,508.35,5.0,36.0
2017-03-20,507.5,507.5,507.5,507.2,5.0,38.0
2017-03-21,509.05,509.05,503.8,505.65,57.0,38.0
2017-03-22,500.0,502.45,499.0,501.6,4.0,86.0
2017-03-23,502.55,503.45,502.55,504.8,201.0,89.0
2017-03-24,503.7,504.4,502.25,503.7,105.0,289.0
2017-03-27,499.2,502.75,499.2,502.0,2.0,370.0
2017-03-28,501.8,506.45,501.8,504.8,24.0,370.0
2017-03-29,505.6,506.15,505.6,506.25,2.0,380.0
2017-03-30,0.0,0.0,0.0,508.35,0.0,382.0
2017-03-31,507.8,509.75,506.5,509.2,6.0,382.0
2017-04-03,511.0,511.0,507.7,506.25,40.0,382.0
2017-04-04,505.85,505.85,505.65,506.95,3.0,416.0
2017-04-05,508.4,509.45,508.4,507.7,2.0,417.0
2017-04-06,505.7,509.0,504.15,509.15,723.0,418.0
2017-04-07,508.85,512.7,508.85,511.5,23.0,1141.0
2017-04-10,513.05,513.05,510.3,512.02,587.0,1140.0
2017-04-11,511.1,512.85,508.65,511.3,71.0,1358.0
2017-04-12,513.8,513.8,510.7,510.75,20.0,1350.0
2017-04-13,508.7,509.6,507.7,508.7,4136.0,1345.0
2017-04-18,509.5,509.95,502.0,503.65,33503.0,4689.0
2017-04-19,504.45,508.4,503.0,505.4,42373.0,27553.0
2017-04-20,504.05,508.2,503.15,505.8,25377.0,54209.0
2017-04-21,507.3,507.8,504.2,506.25,42953.0,66988.0
2017-04-24,514.35,519.8,513.9,518.25,46826.0,71908.0
2017-04-25,519.1,521.25,518.05,518.55,28517.0,75591.0
2017-04-26,519.65,519.75,517.0,518.9,23440.0,73852.0
2017-04-27,517.2,518.3,516.1,517.0,21450.0,73719.0
2017-04-28,516.85,517.75,515.55,516.65,22808.0,72600.0
