Date,Open,High,Low,Settle,Volume,Open Interest
2016-09-09,0.0,0.0,0.0,140.77,0.0,0.0
2016-09-12,0.0,0.0,0.0,140.51,0.0,0.0
2016-09-13,0.0,0.0,0.0,140.43,0.0,0.0
2016-09-14,0.0,0.0,0.0,139.91,0.0,0.0
2016-09-15,0.0,0.0,0.0,139.43,0.0,0.0
2016-09-16,0.0,0.0,0.0,139.46,0.0,0.0
2016-09-19,0.0,0.0,0.0,139.85,0.0,0.0
2016-09-20,0.0,0.0,0.0,140.51,0.0,0.0
2016-09-21,0.0,0.0,0.0,140.05,0.0,0.0
2016-09-22,0.0,0.0,0.0,141.34,0.0,0.0
2016-09-23,0.0,0.0,0.0,141.05,0.0,0.0
2016-09-26,0.0,0.0,0.0,141.32,0.0,0.0
2016-09-27,0.0,0.0,0.0,141.01,0.0,0.0
2016-09-28,0.0,0.0,0.0,141.41,0.0,0.0
2016-09-29,0.0,0.0,0.0,141.0,0.0,0.0
2016-09-30,0.0,0.0,0.0,141.3,0.0,0.0
2016-10-03,0.0,0.0,0.0,140.8,0.0,0.0
2016-10-04,0.0,0.0,0.0,140.3,0.0,0.0
2016-10-05,0.0,0.0,0.0,139.12,0.0,0.0
2016-10-06,0.0,0.0,0.0,139.18,0.0,0.0
2016-10-07,0.0,0.0,0.0,138.92,0.0,0.0
2016-10-10,0.0,0.0,0.0,138.81,0.0,0.0
2016-10-11,0.0,0.0,0.0,138.9,0.0,0.0
2016-10-12,0.0,0.0,0.0,138.56,0.0,0.0
2016-10-13,0.0,0.0,0.0,138.98,0.0,0.0
2016-10-14,0.0,0.0,0.0,139.02,0.0,0.0
2016-10-17,0.0,0.0,0.0,138.74,0.0,0.0
2016-10-18,0.0,0.0,0.0,138.92,0.0,0.0
2016-10-19,0.0,0.0,0.0,138.97,0.0,0.0
2016-10-20,0.0,0.0,0.0,139.16,0.0,0.0
2016-10-21,0.0,0.0,0.0,139.19,0.0,0.0
2016-10-24,0.0,0.0,0.0,139.08,0.0,0.0
2016-10-25,0.0,0.0,0.0,139.12,0.0,0.0
2016-10-26,0.0,0.0,0.0,138.09,0.0,0.0
2016-10-27,0.0,0.0,0.0,137.26,0.0,0.0
2016-10-28,0.0,0.0,0.0,136.82,0.0,0.0
2016-10-31,0.0,0.0,0.0,136.56,0.0,0.0
2016-11-01,0.0,0.0,0.0,135.75,0.0,0.0
2016-11-02,0.0,0.0,0.0,136.67,0.0,0.0
2016-11-03,0.0,0.0,0.0,136.28,0.0,0.0
2016-11-04,0.0,0.0,0.0,135.81,0.0,0.0
2016-11-07,0.0,0.0,0.0,136.17,0.0,0.0
2016-11-08,0.0,0.0,0.0,136.15,0.0,0.0
2016-11-09,0.0,0.0,0.0,135.54,0.0,0.0
2016-11-10,0.0,0.0,0.0,133.74,0.0,0.0
2016-11-11,0.0,0.0,0.0,132.34,0.0,0.0
2016-11-14,0.0,0.0,0.0,131.6,0.0,0.0
2016-11-15,0.0,0.0,0.0,132.98,0.0,0.0
2016-11-16,0.0,0.0,0.0,132.26,0.0,0.0
2016-11-17,0.0,0.0,0.0,131.53,0.0,0.0
