Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2016-04-27,,,,,0.0,1031.8,0.0,0.0
2016-04-28,,,,,25.1,1056.9,0.0,0.0
2016-04-29,,,,,28.4,1085.3,0.0,0.0
2016-05-02,,,,,8.0,1093.3,0.0,0.0
2016-05-03,,,,,14.8,1078.5,0.0,0.0
2016-05-04,,,,,16.1,1062.4,0.0,0.0
2016-05-05,,,,,8.2,1070.6,0.0,0.0
2016-05-06,,,,,21.2,1091.8,0.0,0.0
2016-05-09,,,,,38.4,1053.4,0.0,0.0
2016-05-10,,,,,2.6,1056.0,0.0,0.0
2016-05-11,,,,,16.6,1072.6,0.0,0.0
2016-05-12,,,,,12.1,1060.5,0.0,0.0
2016-05-13,,,,,1.8,1058.7,0.0,0.0
2016-05-16,,,,,1.2,1059.9,0.0,0.0
2016-05-17,,,,,1.0,1060.9,0.0,0.0
2016-05-18,,,,,12.1,1048.8,0.0,0.0
2016-05-19,,,,,29.2,1019.6,0.0,0.0
2016-05-20,,,,,10.2,1029.8,0.0,0.0
2016-05-23,,,,,9.9,1019.9,0.0,0.0
2016-05-24,,,,,8.8,1011.1,0.0,0.0
2016-05-25,,,,,9.3,1001.8,0.0,0.0
2016-05-26,,,,,0.7,1002.5,0.0,0.0
2016-05-27,1000.0,1000.0,1000.0,1000.0,13.5,989.0,1.0,0.0
2016-05-31,,,,,1.7,987.3,0.0,1.0
2016-06-01,,,,,8.5,978.8,0.0,1.0
2016-06-02,,,,,11.7,967.1,0.0,1.0
2016-06-03,,,,,21.6,988.7,0.0,1.0
2016-06-06,,,,,14.7,1003.4,0.0,1.0
2016-06-07,,,,,3.3,1006.7,0.0,1.0
2016-06-08,,,,,12.6,1019.3,0.0,1.0
2016-06-09,,,,,8.2,1011.1,0.0,1.0
2016-06-10,,,,,9.5,1001.6,0.0,1.0
2016-06-13,,,,,1.1,1002.7,0.0,1.0
2016-06-14,,,,,22.7,980.0,0.0,1.0
2016-06-15,,,,,3.3,983.3,0.0,1.0
2016-06-16,986.3,989.8,986.3,986.3,3.0,986.3,2.0,1.0
2016-06-17,,,,,11.9,974.4,0.0,3.0
2016-06-20,,985.0,,985.0,21.0,995.4,0.0,3.0
2016-06-21,,,,,5.2,990.2,0.0,3.0
2016-06-22,,,,,1.5,991.7,0.0,3.0
2016-06-23,986.4,986.4,986.4,986.4,17.1,974.6,7.0,3.0
2016-06-24,,989.0,,989.0,20.2,994.8,0.0,10.0
2016-06-27,,,,,7.8,987.0,0.0,10.0
2016-06-28,,,,,4.0,983.0,0.0,10.0
2016-06-29,,,,,36.2,1019.2,0.0,10.0
2016-06-30,,,,,10.4,1029.6,0.0,10.0
2016-07-01,,,,,32.9,1062.5,0.0,10.0
2016-07-05,,,,,20.0,1082.5,0.0,10.0
2016-07-06,,,,,14.3,1096.8,0.0,10.0
2016-07-07,1104.2,1108.7,1104.2,1108.7,4.0,1100.8,2.0,10.0
2016-07-08,,,,,4.2,1105.0,0.0,12.0
2016-07-11,,,,,8.9,1113.9,0.0,12.0
2016-07-12,1109.0,1114.0,1100.0,1100.0,9.6,1104.3,4.0,12.0
2016-07-13,1105.2,1105.2,1105.2,1105.2,2.4,1106.7,1.0,16.0
2016-07-14,,,,,4.9,1111.6,0.0,17.0
2016-07-15,,,,,10.3,1101.3,0.0,17.0
2016-07-18,,,,,7.2,1108.5,0.0,17.0
2016-07-19,,,,,3.0,1105.5,0.0,17.0
2016-07-20,1090.0,1095.0,1079.4,1095.0,8.2,1097.3,7.0,17.0
2016-07-21,1101.6,1101.6,1101.6,1101.6,16.2,1113.5,1.0,14.0
2016-07-22,,,,,19.4,1094.1,0.0,13.0
2016-07-25,,,,,0.3,1093.8,0.0,13.0
2016-07-26,,,,,11.0,1104.8,0.0,13.0
2016-07-27,,,,,29.1,1133.9,0.0,13.0
2016-07-28,1153.1,1153.1,1153.1,1153.1,10.7,1144.6,1.0,13.0
2016-07-29,,,,,11.9,1156.5,0.0,14.0
2016-08-01,,,,,12.7,1169.2,0.0,14.0
2016-08-02,,,,,8.9,1178.1,0.0,14.0
2016-08-03,,,,,2.7,1175.4,0.0,14.0
2016-08-04,,,,,4.5,1170.9,0.0,14.0
2016-08-05,,,,,13.3,1157.6,0.0,14.0
2016-08-08,,,,,3.9,1161.5,0.0,14.0
2016-08-09,,,,,4.5,1166.0,0.0,14.0
2016-08-10,,,,,23.4,1189.4,0.0,14.0
2016-08-11,,,,,26.3,1163.1,0.0,14.0
2016-08-12,,,1160.1,1160.1,27.2,1135.9,1.0,14.0
2016-08-15,,,1121.7,1121.7,13.0,1122.9,0.0,14.0
2016-08-16,1121.7,1121.7,1121.7,1121.7,7.9,1130.8,1.0,14.0
2016-08-17,1119.8,1123.9,1119.8,1123.9,9.8,1121.0,2.0,13.0
2016-08-18,,,,,18.7,1139.7,0.0,15.0
2016-08-19,,,,,14.5,1125.2,0.0,15.0
2016-08-22,,,,,10.1,1115.1,0.0,15.0
2016-08-23,,,,,3.2,1118.3,0.0,15.0
2016-08-24,1100.0,1100.0,1100.0,1100.0,29.1,1089.2,1.0,15.0
2016-08-25,,,,,5.0,1084.2,0.0,16.0
2016-08-26,,,,,0.7,1084.9,0.0,16.0
2016-08-29,,,,,3.3,1088.2,0.0,16.0
2016-08-30,,,,,24.3,1063.9,0.0,16.0
2016-08-31,,,,,3.1,1060.8,0.0,16.0
2016-09-01,,,,,4.4,1056.4,1.0,16.0
2016-09-02,1068.6,1068.9,1068.6,1068.9,13.4,1069.8,4.0,16.0
2016-09-06,,,,,40.7,1110.5,0.0,20.0
2016-09-07,1107.5,1111.2,1107.5,1111.2,9.7,1100.8,4.0,20.0
2016-09-08,,,,,7.6,1093.2,0.0,24.0
2016-09-09,,,,,16.9,1076.3,0.0,24.0
2016-09-12,,,,,24.6,1051.7,0.0,24.0
2016-09-13,1054.0,1054.0,1048.3,1048.3,6.5,1045.2,5.0,24.0
2016-09-14,1055.3,1055.3,1055.3,1055.3,5.5,1050.7,1.0,27.0
2016-09-15,,,,,7.2,1043.5,0.0,28.0
2016-09-16,,,,,15.9,1027.6,0.0,28.0
2016-09-19,,,,,6.1,1033.7,0.0,28.0
2016-09-20,,,,,7.2,1040.9,0.0,28.0
2016-09-21,1068.3,1068.3,1068.3,1068.3,17.1,1058.0,1.0,28.0
2016-09-22,,,,,15.0,1073.0,0.0,29.0
2016-09-23,,,,,5.5,1067.5,0.0,29.0
2016-09-26,,,,,13.7,1053.8,0.0,29.0
2016-09-27,1054.2,1054.2,1053.4,1053.4,17.4,1036.4,2.0,29.0
2016-09-28,,,,,2.2,1034.2,4.0,27.0
2016-09-29,,1040.0,,1040.0,10.1,1044.3,0.0,27.0
2016-09-30,,,,,2.7,1041.6,0.0,27.0
2016-10-03,,,,,24.8,1016.8,0.0,27.0
2016-10-04,1004.4,1004.4,1004.1,1004.1,18.9,997.9,6.0,27.0
2016-10-05,981.5,981.5,981.5,981.5,14.8,983.1,1.0,27.0
2016-10-06,988.6,988.6,973.6,973.6,9.2,973.9,9.0,27.0
2016-10-07,,,,,3.4,970.5,2.0,32.0
2016-10-10,976.7,977.0,976.7,976.8,2.9,973.4,3.0,34.0
2016-10-11,957.7,957.7,957.7,957.7,15.7,957.7,2.0,37.0
2016-10-12,953.7,953.7,953.7,953.7,7.8,949.9,2.0,36.0
2016-10-13,944.0,946.0,944.0,946.0,9.0,940.9,1.0,38.0
2016-10-14,,,,,6.6,947.5,0.0,37.0
2016-10-17,,,,,3.5,944.0,0.0,37.0
2016-10-18,951.4,955.0,951.4,951.4,9.9,953.9,1.0,37.0
2016-10-19,,,,,3.1,950.8,6.0,38.0
2016-10-20,,,,,7.9,942.9,0.0,38.0
2016-10-21,,,,,3.1,939.8,5.0,38.0
2016-10-24,,,,,6.4,946.2,0.0,36.0
2016-10-25,969.0,969.0,969.0,969.0,25.8,972.0,5.0,36.0
2016-10-26,972.8,973.8,972.8,973.8,0.9,971.1,2.0,36.0
2016-10-27,970.4,970.5,970.4,970.5,0.9,972.0,2.0,37.0
2016-10-28,989.0,991.6,988.6,991.6,16.2,988.2,6.0,39.0
2016-10-31,,,,,2.8,985.4,0.0,39.0
2016-11-01,,,,,19.3,1004.7,0.0,39.0
2016-11-02,,,,,3.9,1008.6,0.0,39.0
2016-11-03,,,,,7.2,1001.4,0.0,39.0
2016-11-04,1009.7,1009.7,1009.7,1009.7,10.1,1011.5,1.0,39.0
2016-11-07,998.5,1007.7,998.5,1007.7,3.2,1008.3,4.0,40.0
2016-11-08,1012.2,1013.2,1010.6,1013.2,7.3,1015.6,3.0,38.0
2016-11-09,1029.6,1029.6,1008.7,1008.7,5.0,1010.6,2.0,40.0
2016-11-10,1015.7,1015.7,985.9,985.9,20.6,990.0,14.0,40.0
2016-11-11,973.0,976.0,945.7,945.7,39.0,951.0,140.0,48.0
2016-11-14,948.1,954.0,940.6,940.6,9.9,941.1,6.0,169.0
2016-11-15,939.0,946.0,939.0,941.5,0.3,941.4,12.0,174.0
2016-11-16,,,,,12.0,953.4,0.0,174.0
2016-11-17,950.2,950.2,949.0,949.0,2.3,951.1,42.0,174.0
2016-11-18,929.5,929.5,929.5,929.5,22.3,928.8,22.0,176.0
2016-11-21,,,,,14.2,943.0,5.0,178.0
2016-11-22,948.0,948.0,948.0,948.0,6.8,949.8,2.0,178.0
2016-11-23,941.6,941.6,934.9,934.9,12.1,937.7,8.0,177.0
2016-11-25,913.6,922.9,913.5,915.7,22.2,915.5,14.0,179.0
2016-11-28,924.7,924.7,918.4,918.4,14.9,930.4,9.0,187.0
2016-11-29,931.6,931.6,925.6,928.2,1.8,928.6,36.0,191.0
2016-11-30,916.5,917.1,916.5,917.1,11.5,917.1,17.0,212.0
2016-12-01,910.0,921.6,908.0,918.0,1.4,918.5,41.0,215.0
2016-12-02,925.0,940.0,925.0,939.7,21.0,939.5,255.0,232.0
2016-12-05,944.0,944.0,944.0,944.0,6.0,945.5,21.0,444.0
2016-12-06,955.0,955.0,955.0,955.0,2.8,942.7,259.0,446.0
2016-12-07,940.7,955.5,940.7,953.8,7.6,950.3,404.0,682.0
2016-12-08,957.4,957.4,947.6,951.6,0.7,951.0,21.0,1066.0
2016-12-09,933.7,933.7,920.0,925.6,28.9,922.1,31.0,1219.0
2016-12-12,922.4,941.6,921.2,940.5,18.7,940.8,42.0,1237.0
2016-12-13,942.4,946.2,938.8,942.2,2.8,943.6,30.0,1260.0
2016-12-14,946.1,953.0,933.4,933.4,3.9,947.5,17.0,1278.0
2016-12-15,919.0,919.0,896.9,904.7,47.1,900.4,446.0,1288.0
2016-12-16,911.3,940.7,908.0,932.2,40.3,940.7,176.0,1648.0
2016-12-19,934.6,934.6,922.6,923.3,17.3,923.4,309.0,1699.0
2016-12-20,916.5,928.5,911.8,928.5,7.0,930.4,23.0,1958.0
2016-12-21,922.7,922.7,916.1,920.4,10.3,920.1,188.0,1958.0
2016-12-22,916.9,924.8,911.8,912.5,7.6,912.5,99.0,2115.0
2016-12-23,915.1,915.1,898.8,899.6,13.8,898.7,87.0,2193.0
2016-12-27,903.7,916.3,903.7,912.0,10.8,909.5,156.0,2219.0
2016-12-28,912.8,912.8,898.0,904.4,3.7,905.8,103.0,2342.0
2016-12-29,911.9,912.0,904.1,906.5,0.3,906.1,76.0,2407.0
2016-12-30,911.5,914.4,907.2,908.5,3.1,909.2,68.0,2448.0
2017-01-03,913.0,952.0,912.2,945.1,38.7,947.9,164.0,2466.0
2017-01-04,938.0,956.5,933.0,948.0,3.0,950.9,314.0,2551.0
2017-01-05,950.6,983.2,950.0,978.5,29.0,979.9,123.0,2794.0
2017-01-06,978.1,978.8,965.8,974.7,5.4,974.5,252.0,2823.0
2017-01-09,975.3,988.7,974.2,988.7,12.1,986.6,208.0,2877.0
2017-01-10,983.6,988.3,975.4,984.5,,986.6,316.0,3024.0
2017-01-11,984.9,989.0,968.0,980.1,6.2,980.4,406.0,3076.0
2017-01-12,981.9,996.5,979.7,985.4,8.5,988.9,1088.0,3234.0
2017-01-13,984.0,993.6,973.0,993.6,1.6,990.5,331.0,4122.0
2017-01-17,993.1,1000.2,982.7,983.1,3.6,986.9,344.0,4248.0
2017-01-18,986.8,987.0,967.9,970.0,11.1,975.8,149.0,4336.0
2017-01-19,968.7,972.5,955.8,962.5,15.7,960.1,100.0,4413.0
2017-01-20,964.4,986.2,961.8,983.7,19.5,979.6,125.0,4423.0
2017-01-23,986.8,991.2,981.0,984.1,3.5,983.1,258.0,4436.0
