,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
0,2009-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2009-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2009-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2009-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2009-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2009-05-20,0.0,0.0,0.0,0.0,29.2,29.2,0.0,0.0,0.0
6,2009-05-21,31.15,31.3,31.1,31.1,31.2,2.0,17.0,0.0,17.0
7,2009-05-22,31.35,31.4,31.05,31.25,31.2,0.0,37.0,0.0,52.0
8,2009-05-26,31.2,31.25,30.1,30.2,30.15,-1.05,134.0,0.0,156.0
9,2009-05-27,29.95,30.0,29.35,29.85,29.85,-0.3,64.0,0.0,207.0
10,2009-05-28,29.55,30.15,29.55,29.95,30.05,0.2,88.0,0.0,262.0
11,2009-05-29,30.25,30.25,29.9,29.9,29.9,-0.15,23.0,0.0,257.0
12,2009-06-01,29.6,29.7,29.55,29.55,29.5,-0.4,12.0,0.0,255.0
13,2009-06-02,29.8,29.8,29.2,29.5,29.55,0.05,24.0,0.0,265.0
14,2009-06-03,30.0,30.13,29.7,30.05,30.1,0.55,54.0,0.0,314.0
15,2009-06-04,29.9,29.9,29.65,29.8,29.75,-0.35,16.0,0.0,324.0
16,2009-06-05,29.55,30.05,29.55,29.8,29.85,0.1,73.0,0.0,379.0
17,2009-06-08,30.5,30.75,30.05,30.16,29.95,0.1,40.0,0.0,408.0
18,2009-06-09,29.65,30.0,29.6,29.6,29.45,-0.5,25.0,0.0,427.0
19,2009-06-10,29.35,30.15,29.3,29.81,29.95,0.5,403.0,0.0,787.0
20,2009-06-11,29.5,29.54,29.05,29.05,29.25,-0.7,47.0,0.0,806.0
21,2009-06-12,29.05,29.3,28.95,28.95,29.05,-0.2,101.0,0.0,886.0
22,2009-06-15,29.4,29.9,29.35,29.85,29.8,0.75,93.0,0.0,947.0
23,2009-06-16,29.75,30.2,29.75,30.2,30.25,0.45,168.0,0.0,1075.0
24,2009-06-17,30.3,30.45,30.0,30.0,30.2,-0.05,516.0,457.0,1038.0
25,2009-06-18,30.1,30.3,29.95,30.15,30.2,0.0,69.0,0.0,1102.0
26,2009-06-19,29.88,30.3,29.7,30.18,30.15,-0.05,47.0,0.0,1124.0
27,2009-06-22,30.35,30.9,30.25,30.75,30.8,0.65,33.0,0.0,1085.0
28,2009-06-23,30.8,30.85,30.5,30.65,30.65,-0.15,35.0,0.0,1100.0
29,2009-06-24,30.45,30.45,29.95,30.0,30.0,-0.65,189.0,0.0,1175.0
30,2009-06-25,30.05,30.35,29.65,29.65,29.65,-0.35,167.0,0.0,1272.0
31,2009-06-26,29.7,29.8,29.6,29.6,29.65,0.0,106.0,0.0,1342.0
32,2009-06-29,29.5,29.55,29.15,29.2,29.2,-0.45,83.0,0.0,1401.0
33,2009-06-30,28.95,29.45,28.95,29.15,29.15,-0.05,53.0,0.0,1445.0
34,2009-07-01,29.1,29.1,28.65,28.85,28.85,-0.3,92.0,0.0,1507.0
35,2009-07-02,29.3,29.85,29.25,29.55,29.6,0.75,123.0,0.0,1596.0
36,2009-07-06,30.1,30.1,29.6,29.7,29.7,0.1,79.0,0.0,1611.0
37,2009-07-07,30.0,30.5,29.7,30.5,30.4,0.7,74.0,0.0,1630.0
38,2009-07-08,30.2,31.1,30.15,30.7,30.7,0.3,39.0,0.0,1645.0
39,2009-07-09,30.65,30.7,30.5,30.6,30.65,-0.05,21.0,0.0,1659.0
40,2009-07-10,30.8,31.05,30.55,30.75,30.8,0.15,74.0,0.0,1704.0
41,2009-07-13,30.55,30.85,30.3,30.38,30.4,-0.4,165.0,0.0,1786.0
42,2009-07-14,30.4,30.6,30.12,30.2,30.25,-0.15,100.0,0.0,1837.0
43,2009-07-15,29.9,29.9,29.35,29.55,29.65,-0.6,178.0,48.0,1904.0
44,2009-07-16,29.6,29.7,29.25,29.3,29.35,-0.3,98.0,0.0,1943.0
45,2009-07-17,29.55,29.6,29.3,29.5,29.55,0.2,55.0,0.0,1967.0
46,2009-07-20,29.15,29.35,28.65,28.8,28.75,-0.8,82.0,0.0,2025.0
47,2009-07-21,28.75,28.8,28.31,28.58,28.5,-0.25,91.0,0.0,2071.0
48,2009-07-22,28.55,28.65,28.05,28.25,28.35,-0.15,72.0,0.0,2114.0
49,2009-07-23,28.0,28.25,27.85,28.05,28.1,-0.25,60.0,0.0,2124.0
50,2009-07-24,28.0,28.3,27.79,28.0,28.05,-0.05,87.0,0.0,2132.0
51,2009-07-27,28.1,28.35,28.05,28.3,28.35,0.3,71.0,0.0,2145.0
52,2009-07-28,28.35,28.98,28.15,28.9,29.0,0.65,173.0,0.0,2229.0
53,2009-07-29,29.05,29.15,28.8,28.9,28.95,-0.05,414.0,0.0,2129.0
54,2009-07-30,28.4,28.55,28.2,28.5,28.55,-0.4,203.0,0.0,2230.0
55,2009-07-31,28.55,28.9,28.45,28.9,28.9,0.35,347.0,245.0,2273.0
56,2009-08-03,28.35,28.7,28.35,28.5,28.55,-0.35,29.0,0.0,2267.0
57,2009-08-04,28.55,28.7,28.4,28.4,28.45,-0.1,80.0,0.0,2277.0
58,2009-08-05,28.45,28.9,28.35,28.4,28.4,-0.05,88.0,0.0,2329.0
59,2009-08-06,28.2,28.9,28.2,28.65,28.75,0.35,134.0,0.0,2371.0
60,2009-08-07,28.35,28.5,27.9,28.1,28.15,-0.6,71.0,0.0,2408.0
61,2009-08-10,28.2,28.45,28.05,28.2,28.2,0.05,67.0,0.0,2363.0
62,2009-08-11,28.45,29.15,28.3,28.57,28.6,0.4,148.0,0.0,2413.0
63,2009-08-12,28.71,28.71,28.2,28.37,28.35,-0.25,115.0,0.0,2456.0
64,2009-08-13,28.3,28.7,28.2,28.25,28.25,-0.1,163.0,73.0,2475.0
65,2009-08-14,28.4,28.7,28.2,28.2,28.25,0.0,141.0,0.0,2546.0
66,2009-08-17,29.1,29.7,29.1,29.65,29.7,1.45,147.0,0.0,2574.0
67,2009-08-18,29.5,29.53,29.3,29.35,29.4,-0.3,80.0,0.0,2577.0
68,2009-08-19,29.35,29.35,29.0,29.35,29.35,-0.05,25.0,0.0,2603.0
69,2009-08-20,29.35,29.35,28.9,29.15,29.2,-0.15,271.0,0.0,2677.0
70,2009-08-21,29.0,29.05,28.53,29.05,29.05,-0.15,291.0,0.0,2857.0
71,2009-08-24,28.7,28.9,28.5,28.85,28.9,-0.15,75.0,0.0,2896.0
72,2009-08-25,28.8,29.25,28.75,29.1,29.1,0.2,280.0,0.0,3050.0
73,2009-08-26,28.6,29.4,28.6,29.3,29.3,0.2,223.0,80.0,3266.0
74,2009-08-27,29.62,29.75,28.9,29.1,29.2,-0.1,420.0,0.0,3409.0
75,2009-08-28,28.65,29.3,28.65,29.3,29.3,0.1,63.0,0.0,3374.0
76,2009-08-31,29.75,29.8,29.5,29.5,29.55,0.25,146.0,0.0,3483.0
77,2009-09-01,29.35,30.45,29.25,30.15,30.3,0.75,141.0,0.0,3541.0
78,2009-09-02,30.32,30.65,30.22,30.62,30.7,0.4,160.0,0.0,3599.0
79,2009-09-03,30.1,30.6,29.6,29.65,29.75,-0.95,207.0,0.0,3616.0
80,2009-09-04,29.5,29.5,29.0,29.1,29.15,-0.6,129.0,0.0,3621.0
81,2009-09-08,29.0,29.0,28.63,28.7,28.75,-0.4,187.0,0.0,3694.0
82,2009-09-09,28.6,28.7,28.15,28.2,28.35,-0.4,324.0,0.0,3912.0
83,2009-09-10,28.15,28.4,27.65,27.75,27.75,-0.6,374.0,0.0,4045.0
84,2009-09-11,27.6,28.2,27.4,27.9,27.95,0.2,507.0,0.0,4209.0
85,2009-09-14,28.25,28.47,27.7,27.75,27.8,-0.15,305.0,0.0,4424.0
86,2009-09-15,27.55,27.9,27.55,27.75,27.8,0.0,144.0,0.0,4520.0
87,2009-09-16,27.6,27.9,27.35,27.4,27.35,-0.45,500.0,0.0,4900.0
88,2009-09-17,27.35,27.7,27.25,27.45,27.5,0.15,814.0,0.0,5312.0
89,2009-09-18,27.2,27.95,27.2,27.95,27.95,0.45,301.0,0.0,5295.0
90,2009-09-21,28.0,28.3,27.9,28.1,28.05,0.1,1143.0,0.0,5752.0
91,2009-09-22,28.05,28.05,27.65,27.8,27.8,-0.25,602.0,0.0,6065.0
92,2009-09-23,27.5,28.0,27.15,27.82,27.85,0.05,326.0,0.0,6104.0
93,2009-09-24,27.8,28.5,27.8,28.35,28.35,0.5,355.0,0.0,6116.0
94,2009-09-25,28.4,28.75,28.2,28.3,28.35,0.0,224.0,0.0,6131.0
95,2009-09-28,27.8,28.42,27.65,27.8,27.8,-0.55,200.0,0.0,6195.0
96,2009-09-29,27.35,27.9,27.35,27.84,27.85,0.05,202.0,0.0,6276.0
97,2009-09-30,27.68,28.2,27.65,28.1,28.1,0.25,938.0,0.0,6713.0
98,2009-10-01,28.14,29.0,28.14,28.85,28.85,0.75,1029.0,0.0,7223.0
