Date,Settle
2013-11-15,396.15
2013-11-18,395.65
2013-11-19,394.65
2013-11-20,395.2
2013-11-21,396.45
2013-11-22,395.9
2013-11-25,397.7
2013-11-26,394.4
2013-11-27,396.55
2013-11-28,396.85
2013-11-29,396.8
2013-12-02,396.2
2013-12-03,390.6
2013-12-04,388.4
2013-12-05,383.9
2013-12-06,387.15
2013-12-09,387.3
2013-12-10,385.55
2013-12-11,383.0
2013-12-12,377.7
2013-12-13,376.75
2013-12-16,381.25
2013-12-17,378.25
2013-12-18,381.019
