Date,Open,High,Low,Settle,Volume,Interest
2016-01-18,0.0,,,399.2,,
2016-01-19,0.0,0.0,0.0,404.8,0.0,
2016-01-20,0.0,0.0,0.0,392.75,0.0,
2016-01-21,0.0,0.0,0.0,403.6,0.0,
2016-01-22,0.0,0.0,0.0,416.35,0.0,
2016-01-25,416.8,416.8,416.35,415.1,2.0,
2016-01-26,415.35,415.35,415.35,419.0,20.0,2.0
2016-01-27,0.0,0.0,0.0,421.45,0.0,21.0
2016-01-28,0.0,0.0,0.0,417.15,0.0,21.0
2016-01-29,0.0,0.0,0.0,428.35,0.0,21.0
2016-02-01,426.05,426.05,426.05,426.8,1.0,21.0
2016-02-02,0.0,0.0,0.0,417.75,0.0,21.0
2016-02-03,0.0,0.0,0.0,413.35,0.0,21.0
2016-02-04,420.25,420.25,420.25,415.6,10.0,21.0
2016-02-05,0.0,0.0,0.0,411.6,0.0,31.0
2016-02-08,0.0,0.0,0.0,398.3,0.0,31.0
2016-02-09,388.4,388.4,388.4,390.25,1.0,31.0
2016-02-10,0.0,0.0,0.0,392.3,0.0,31.0
2016-02-11,0.0,0.0,0.0,380.3,0.0,31.0
2016-02-12,0.0,0.0,0.0,389.5,0.0,31.0
2016-02-15,401.8,402.2,401.8,401.55,6.0,31.0
2016-02-16,402.75,402.75,402.6,400.9,2.0,35.0
2016-02-17,411.25,411.4,411.25,412.45,24.0,35.0
2016-02-18,414.35,414.35,412.0,412.5,5.0,49.0
2016-02-19,409.65,409.65,408.7,410.8,4.0,52.0
2016-02-22,417.25,419.25,417.25,419.55,10.0,52.0
2016-02-23,416.5,417.25,416.5,414.2,6.0,61.0
2016-02-24,413.75,413.75,408.7,406.3,8.0,66.0
2016-02-25,410.75,416.65,410.75,414.2,24.0,68.0
2016-02-26,418.8,422.65,418.8,421.45,22.0,84.0
2016-02-29,425.45,425.45,423.2,426.05,3.0,97.0
2016-03-01,423.75,433.85,423.75,435.55,51.0,95.0
2016-03-02,437.65,437.65,434.15,435.05,13.0,121.0
2016-03-03,436.5,436.5,433.1,432.7,33.0,131.0
2016-03-04,436.85,438.05,436.2,436.75,7.0,153.0
2016-03-07,435.35,436.6,433.0,434.8,33.0,157.0
2016-03-08,431.0,432.4,428.95,431.7,184.0,187.0
2016-03-09,434.2,434.2,433.6,434.4,4.0,325.0
2016-03-10,434.65,444.85,425.95,429.0,504.0,322.0
2016-03-11,434.55,441.95,434.55,440.7,502.0,544.0
2016-03-14,442.05,445.9,440.85,443.0,12497.0,1206.0
2016-03-15,441.35,442.05,438.6,440.9,22098.0,11236.0
2016-03-16,442.05,444.35,439.55,442.8,21868.0,26910.0
2016-03-17,444.95,446.7,434.7,443.05,17390.0,41259.0
2016-03-18,443.0,445.45,440.9,443.7,34724.0,48749.0
2016-03-21,442.15,446.1,439.95,442.8,27567.0,52375.0
2016-03-22,443.15,443.55,435.5,442.15,38225.0,51365.0
2016-03-23,441.65,445.25,440.45,442.9,28397.0,53213.0
2016-03-24,439.85,440.85,435.4,437.05,28640.0,53703.0
2016-03-29,439.45,442.55,437.5,439.95,28814.0,54164.0
2016-03-30,442.2,448.6,441.4,445.85,30588.0,56228.0
2016-03-31,445.4,445.4,438.0,439.7,30579.0,58324.0
2016-04-01,436.5,436.55,427.9,433.95,48879.0,58475.0
2016-04-04,434.95,439.7,430.3,435.8,34221.0,60581.0
2016-04-05,432.4,432.9,426.3,428.45,35790.0,59244.0
2016-04-06,428.85,432.25,427.3,430.65,26761.0,58332.0
2016-04-07,431.8,433.65,425.9,428.35,30461.0,56718.0
2016-04-08,429.05,434.45,429.05,433.9,29720.0,55996.0
2016-04-11,433.0,438.3,430.45,436.35,42441.0,56483.0
2016-04-12,435.75,440.7,433.7,439.2,58439.0,61761.0
2016-04-13,442.6,450.65,442.6,449.9,65784.0,69064.0
2016-04-14,450.1,452.1,448.6,450.9,48271.0,55776.0
2016-04-15,449.7,451.45,449.05,450.95,6084.0,27861.0
