Date,Settle
2014-09-17,418.5
2014-09-18,421.9
2014-09-19,424.3
2014-09-22,421.35
2014-09-23,418.95
2014-09-24,422.35
2014-09-25,416.85
2014-09-26,420.35
2014-09-29,418.35
2014-09-30,420.2
2014-10-01,415.3
2014-10-02,407.9
2014-10-03,411.8
2014-10-06,412.07500000000016
2014-10-07,404.3
2014-10-08,407.2
2014-10-09,400.15
2014-10-10,395.2
2014-10-13,390.6
2014-10-14,391.35
2014-10-15,381.65
2014-10-16,373.825
