Date,Open,High,Low,Settle,Volume,Interest
2015-11-23,0.0,,,465.0,,
2015-11-24,0.0,0.0,0.0,460.05,0.0,
2015-11-25,0.0,0.0,0.0,466.9,0.0,
2015-11-26,0.0,0.0,0.0,471.0,0.0,
2015-11-27,0.0,0.0,0.0,470.95,0.0,
2015-11-30,0.0,0.0,0.0,468.35,0.0,
2015-12-01,0.0,0.0,0.0,466.1,0.0,
2015-12-02,0.0,0.0,0.0,465.9,0.0,
2015-12-03,444.0,444.5,442.5,448.65,5.0,
2015-12-04,443.05,443.95,443.05,445.65,2.0,
2015-12-07,448.1,448.1,448.1,447.15,1.0,6.0
2015-12-08,445.9,445.9,439.1,440.3,3.0,7.0
2015-12-09,441.6,442.5,437.2,439.45,24.0,8.0
2015-12-10,437.8,437.8,437.8,436.45,6.0,21.0
2015-12-11,430.75,430.75,430.75,427.7,1.0,27.0
2015-12-14,424.1,424.1,421.95,419.25,2.0,27.0
2015-12-15,423.95,432.65,423.95,432.2,15.0,28.0
2015-12-16,430.75,439.35,430.75,432.4,224.0,37.0
2015-12-17,441.1,441.1,437.5,437.5,21.0,204.0
2015-12-18,433.5,435.35,430.75,432.7,65.0,224.0
2015-12-21,436.3,436.3,428.35,426.95,6.0,242.0
2015-12-22,0.0,0.0,0.0,430.05,0.0,246.0
2015-12-23,438.45,443.45,438.45,442.25,8.0,246.0
2015-12-24,440.8,441.4,440.8,442.65,26.0,246.0
2015-12-28,441.1,441.1,440.75,439.05,11.0,247.0
2015-12-29,444.2,444.9,444.2,446.25,4.0,249.0
2015-12-30,446.7,447.2,446.0,444.65,6.0,252.0
2015-12-31,443.7,443.7,442.0,440.35,6.0,253.0
2016-01-04,432.4,432.7,426.1,430.1,440.0,259.0
2016-01-05,434.1,434.1,429.05,433.35,17.0,499.0
2016-01-06,430.45,430.45,423.05,427.1,358.0,499.0
2016-01-07,415.1,421.35,410.45,419.0,1344.0,749.0
2016-01-08,420.0,421.45,406.95,409.0,427.0,2047.0
2016-01-11,405.35,414.15,405.35,409.5,13467.0,2413.0
2016-01-12,408.3,419.1,408.05,414.55,22107.0,10852.0
2016-01-13,419.85,424.05,407.0,416.2,26231.0,27381.0
2016-01-14,409.75,417.4,402.55,411.5,13247.0,42738.0
2016-01-15,411.7,412.55,396.3,401.7,61650.0,47849.0
2016-01-18,402.35,406.25,396.75,400.2,31405.0,52604.0
2016-01-19,404.55,410.2,400.15,405.85,36401.0,50991.0
2016-01-20,396.1,399.8,388.35,393.85,49873.0,50978.0
2016-01-21,394.65,408.25,392.55,404.65,56804.0,52747.0
2016-01-22,409.25,420.5,409.1,417.4,42403.0,53747.0
2016-01-25,420.6,420.75,413.1,416.15,30474.0,55573.0
2016-01-26,410.15,422.55,408.0,420.15,37960.0,53227.0
2016-01-27,420.75,424.85,415.1,422.55,31228.0,53079.0
2016-01-28,418.7,425.45,414.95,418.25,47726.0,51841.0
2016-01-29,424.0,432.35,420.0,429.45,36174.0,53567.0
2016-02-01,432.35,432.45,423.55,427.9,34301.0,54006.0
2016-02-02,427.45,427.45,415.25,418.85,39739.0,55235.0
2016-02-03,415.35,420.95,409.5,414.45,45198.0,57393.0
2016-02-04,420.3,423.35,414.5,416.7,42798.0,57835.0
2016-02-05,416.45,419.4,410.95,412.7,39505.0,58937.0
2016-02-08,414.4,415.5,397.1,399.4,49725.0,58527.0
2016-02-09,398.0,402.6,387.35,391.35,54889.0,60811.0
2016-02-10,392.75,399.85,389.15,393.4,43854.0,64005.0
2016-02-11,388.0,389.45,377.1,381.4,55423.0,61453.0
2016-02-12,384.6,391.5,383.45,390.6,33699.0,64251.0
2016-02-15,395.9,404.35,395.9,402.7,41477.0,60860.0
2016-02-16,405.15,407.1,399.85,402.0,56460.0,62094.0
2016-02-17,403.55,414.85,401.8,413.55,51774.0,61883.0
2016-02-18,414.45,419.05,412.45,413.7,37802.0,47713.0
2016-02-19,414.0,416.1,409.65,410.24,5502.0,22698.0
