Date,Open,High,Low,Settle,Volume,Open Interest
2014-06-02,20.0,20.0,20.0,20.0,179.0,297.0
2014-06-03,19.9,20.0,19.9,19.85,286.0,476.0
2014-06-04,19.95,19.95,19.95,20.05,16.0,761.0
2014-06-05,20.0,20.0,19.95,19.75,40.0,777.0
2014-06-06,19.4,19.4,19.4,19.35,41.0,801.0
2014-06-09,0.0,0.0,0.0,19.15,0.0,801.0
2014-06-10,19.35,19.35,19.1,19.25,801.0,801.0
2014-06-11,19.1,19.3,19.1,19.25,502.0,1531.0
2014-06-12,19.3,19.3,19.2,19.25,1700.0,1928.0
2014-06-13,19.45,19.5,19.4,19.45,1447.0,3528.0
2014-06-16,19.5,19.55,19.45,19.5,205.0,4856.0
2014-06-17,19.45,19.5,19.45,19.4,150.0,4961.0
2014-06-18,19.4,19.4,19.25,19.35,339.0,4960.0
2014-06-19,19.15,19.15,19.0,19.05,60.0,4965.0
2014-06-20,19.0,19.05,18.95,19.0,1734.0,4996.0
2014-06-23,19.0,19.1,19.0,19.05,336.0,6570.0
2014-06-24,19.0,19.0,18.95,19.0,166.0,6686.0
2014-06-25,19.05,19.15,19.0,19.0,1137.0,6691.0
2014-06-26,18.9,19.15,18.9,19.05,803.0,7197.0
2014-06-27,19.0,19.1,18.95,19.05,375.0,7539.0
2014-06-30,19.0,19.0,18.9,19.0,1448.0,7894.0
2014-07-01,18.9,18.95,18.75,18.8,562.0,7881.0
2014-07-02,18.85,18.85,18.75,18.75,404.0,8319.0
2014-07-03,18.65,18.65,18.4,18.45,351.0,8319.0
2014-07-04,18.3,18.4,18.25,18.35,104.0,8524.0
2014-07-07,18.5,18.75,18.5,18.7,886.0,8534.0
2014-07-08,18.8,18.9,18.8,18.9,657.0,8328.0
2014-07-09,18.75,18.8,18.6,18.65,53.0,8328.0
2014-07-10,18.65,18.95,18.6,18.75,215.0,8366.0
2014-07-11,18.65,18.7,18.65,18.65,23.0,8387.0
2014-07-14,18.6,18.6,18.45,18.55,1641.0,8392.0
2014-07-15,18.5,18.5,18.4,18.5,162.0,9844.0
2014-07-16,18.4,18.55,18.3,18.5,866.0,9882.0
2014-07-17,18.55,18.7,18.5,18.7,539.0,10461.0
2014-07-18,18.7,18.7,18.5,18.55,144.0,10493.0
2014-07-21,18.65,18.8,18.6,18.65,275.0,10558.0
2014-07-22,18.7,18.7,18.5,18.6,605.0,10483.0
2014-07-23,18.6,18.6,18.5,18.6,139.0,10099.0
2014-07-24,18.6,18.65,18.5,18.7,169.0,10108.0
2014-07-25,18.75,18.9,18.75,18.9,98.0,10179.0
2014-07-28,18.85,18.9,18.8,18.8,35.0,10121.0
2014-07-29,18.7,18.7,18.7,18.75,1.0,10117.0
2014-07-30,18.65,18.85,18.65,18.8,555.0,10117.0
2014-07-31,19.05,19.5,19.0,19.4,945.0,10082.0
2014-08-01,19.3,19.7,19.2,19.45,1809.0,10511.0
2014-08-04,19.55,19.85,19.5,19.7,1329.0,11884.0
2014-08-05,19.65,19.8,19.55,19.6,592.0,12706.0
2014-08-06,19.75,19.9,19.6,19.6,410.0,13134.0
2014-08-07,19.8,20.0,19.75,20.0,1207.0,13024.0
2014-08-08,20.45,20.5,20.0,20.15,4506.0,13419.0
2014-08-11,20.0,20.0,19.65,19.7,1020.0,16013.0
2014-08-12,19.7,19.8,19.55,19.75,567.0,16121.0
2014-08-13,19.55,19.6,19.45,19.45,432.0,16396.0
2014-08-14,19.25,19.25,19.05,19.15,567.0,16098.0
2014-08-15,18.95,19.2,18.75,19.2,446.0,15848.0
2014-08-18,18.55,18.75,18.55,18.8,2833.0,15848.0
2014-08-19,18.5,18.6,18.5,18.55,224.0,15860.0
2014-08-20,18.5,18.65,18.5,18.65,381.0,15960.0
2014-08-21,18.6,18.7,18.5,18.7,287.0,16320.0
2014-08-22,18.65,18.8,18.6,18.8,551.0,16326.0
2014-08-25,18.45,18.5,18.45,18.45,178.0,16347.0
2014-08-26,18.45,18.5,18.35,18.4,464.0,16350.0
2014-08-27,18.65,18.65,18.55,18.6,1199.0,16665.0
2014-08-28,18.75,19.0,18.7,18.85,594.0,16675.0
2014-08-29,18.7,18.9,18.7,18.85,481.0,16860.0
2014-09-01,18.85,18.95,18.85,18.9,70.0,16855.0
2014-09-02,18.8,18.85,18.8,18.8,322.0,16905.0
2014-09-03,18.75,18.75,18.6,18.7,1178.0,17010.0
2014-09-04,18.65,18.65,18.3,18.4,5929.0,16783.0
2014-09-05,18.55,18.6,18.4,18.5,2365.0,20351.0
2014-09-08,18.45,18.6,18.45,18.6,772.0,22354.0
2014-09-09,18.55,18.7,18.55,18.65,1375.0,22762.0
2014-09-10,18.7,18.95,18.7,18.9,1647.0,22557.0
2014-09-11,18.75,19.05,18.75,19.0,4049.0,23029.0
2014-09-12,18.8,18.95,18.8,18.9,1146.0,25275.0
2014-09-15,19.0,19.1,18.9,19.1,703.0,24724.0
2014-09-16,19.15,19.3,19.05,19.25,593.0,25218.0
2014-09-17,18.85,18.95,18.8,18.8,591.0,25547.0
2014-09-18,18.85,18.85,18.65,18.8,855.0,25938.0
2014-09-19,18.55,18.6,18.45,18.55,3141.0,25818.0
2014-09-22,18.65,18.7,18.6,18.7,2724.0,26236.0
2014-09-23,18.85,19.0,18.85,18.95,1165.0,26702.0
2014-09-24,19.05,19.15,18.9,18.9,3377.0,26530.0
2014-09-25,18.8,19.3,18.75,19.15,721.0,27775.0
2014-09-26,19.2,19.25,19.1,19.25,1706.0,27755.0
2014-09-29,19.3,19.55,19.3,19.4,457.0,27748.0
2014-09-30,19.45,19.65,19.3,19.35,3514.0,27945.0
2014-10-01,19.45,19.8,19.45,19.8,869.0,28135.0
2014-10-02,19.95,20.15,19.75,20.15,2715.0,28330.0
2014-10-03,19.9,20.05,19.65,19.75,3434.0,28828.0
2014-10-06,19.45,19.55,19.3,19.55,3121.0,28488.0
2014-10-07,19.5,20.05,19.5,20.05,990.0,26661.0
2014-10-08,20.15,20.25,20.0,20.05,2270.0,26669.0
2014-10-09,19.45,19.8,19.4,19.7,4320.0,27022.0
2014-10-10,19.8,20.4,19.8,20.35,2335.0,27262.0
2014-10-13,20.5,21.05,20.5,20.8,3514.0,27287.0
2014-10-14,21.3,21.55,21.1,21.2,4027.0,28618.0
2014-10-15,21.4,22.7,21.35,22.55,2114.0,28808.0
2014-10-16,22.05,23.35,21.65,21.75,11592.0,29178.0
2014-10-17,21.5,21.5,20.6,20.9,1948.0,34077.0
2014-10-20,20.85,21.3,20.85,21.2,4948.0,35240.0
2014-10-21,20.95,21.1,20.3,20.45,5675.0,38448.0
2014-10-22,20.5,20.65,20.2,20.25,1309.0,37033.0
2014-10-23,20.5,20.65,20.2,20.25,1309.0,37033.0
2014-10-24,20.35,20.75,20.25,20.45,2027.0,36664.0
2014-10-27,20.1,21.0,20.1,20.75,1997.0,36233.0
2014-10-28,20.2,20.2,19.9,19.95,8735.0,36537.0
2014-10-29,19.55,19.95,19.45,19.95,1461.0,35055.0
2014-10-30,19.5,20.3,19.5,19.75,6507.0,35010.0
2014-10-31,19.5,19.6,19.25,19.4,5946.0,35602.0
2014-11-03,19.35,19.6,19.3,19.55,1548.0,35211.0
2014-11-04,19.6,20.2,19.5,20.1,3951.0,35930.0
2014-11-05,19.85,19.9,19.7,19.75,3114.0,34653.0
2014-11-06,19.7,19.85,19.25,19.6,6143.0,34862.0
2014-11-07,19.25,19.8,19.25,19.65,7591.0,35230.0
2014-11-10,19.4,19.65,19.1,19.1,3746.0,36119.0
2014-11-11,18.95,19.1,18.8,18.9,11253.0,34446.0
2014-11-12,18.9,19.45,18.9,19.2,5900.0,35573.0
2014-11-13,19.15,19.45,18.9,19.3,3634.0,33329.0
2014-11-14,19.25,19.65,19.2,19.4,799.0,32904.0
2014-11-17,19.55,19.8,19.25,19.3,3378.0,33036.0
2014-11-19,19.15,19.55,19.0,19.5,5483.0,34988.0
2014-11-20,19.65,19.95,19.55,19.7,2757.0,37051.0
2014-11-21,19.6,19.6,19.05,19.35,2341.0,37332.0
2014-11-24,19.35,19.55,19.3,19.45,1854.0,37431.0
2014-11-25,19.45,19.55,19.1,19.45,4226.0,37409.0
2014-11-26,19.35,19.45,19.2,19.3,2844.0,36998.0
2014-11-27,19.3,19.4,19.15,19.25,3096.0,37039.0
2014-11-28,19.25,19.45,19.2,19.3,2981.0,36036.0
2014-12-01,19.45,19.85,19.45,19.7,2166.0,37163.0
2014-12-02,19.65,20.0,19.65,19.7,2880.0,37485.0
2014-12-03,19.55,19.55,19.15,19.2,6406.0,37309.0
2014-12-04,19.05,19.55,18.8,19.5,5891.0,38054.0
2014-12-05,19.15,19.15,18.9,19.05,4395.0,38724.0
2014-12-08,19.05,19.45,19.05,19.2,6105.0,38092.0
2014-12-09,19.85,20.8,19.65,20.65,7985.0,39692.0
2014-12-10,20.1,21.35,20.1,20.85,15412.0,42592.0
2014-12-11,21.0,22.05,20.9,21.3,9388.0,42953.0
2014-12-12,22.15,23.8,22.15,23.65,30559.0,46098.0
2014-12-15,23.3,25.3,23.1,25.25,26304.0,43925.0
2014-12-16,24.25,25.7,22.9,23.0,21131.0,43129.0
2014-12-17,24.5,25.05,23.6,24.05,15178.0,45644.0
2014-12-18,22.0,22.8,21.85,22.65,14544.0,47977.0
2014-12-19,22.15,23.85,22.05,22.75,14409.0,47594.0
2014-12-22,22.35,22.8,22.15,22.5,1904.0,48964.0
2014-12-23,22.4,22.55,22.15,22.5,1655.0,48138.0
2014-12-24,0.0,0.0,0.0,22.5,0.0,47617.0
2014-12-29,22.35,24.0,22.35,23.9,3726.0,47617.0
2014-12-30,23.95,24.9,23.5,24.9,4967.0,48675.0
2014-12-31,0.0,0.0,0.0,24.9,0.0,50091.0
2015-01-02,24.8,27.1,24.8,26.7,12807.0,50069.0
2015-01-05,27.1,28.1,26.3,28.05,10156.0,48999.0
2015-01-07,27.65,27.75,26.7,27.25,6697.0,48393.0
2015-01-08,26.4,26.4,25.5,25.7,10472.0,48785.0
2015-01-09,25.65,27.15,25.25,26.85,13112.0,49597.0
2015-01-12,26.5,29.15,26.05,28.1,12181.0,49373.0
2015-01-13,28.15,28.25,27.5,27.6,12102.0,50533.0
2015-01-14,29.0,29.15,27.7,29.05,16024.0,49689.0
2015-01-15,28.4,30.05,27.55,27.95,24699.0,43887.0
2015-01-16,28.1,29.45,28.0,28.6,15009.0,39757.0
2015-01-19,28.4,28.8,27.3,27.4,10878.0,36273.0
2015-01-20,27.3,27.3,25.9,27.05,16770.0,31947.0
2015-01-21,26.8,27.55,26.7,26.7,4311.0,25442.0
