Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2016-08-19,,,,,,106.225,0.0,0.0
2016-08-22,104.0,104.225,103.7,103.7,2.525,103.7,23.0,0.0
2016-08-23,103.25,103.5,103.25,103.5,0.2,103.5,10.0,22.0
2016-08-24,102.825,102.825,102.425,102.425,1.075,102.425,16.0,28.0
2016-08-25,102.15,102.425,101.85,102.2,0.225,102.2,19.0,44.0
2016-08-26,102.2,102.2,101.25,101.575,0.625,101.575,28.0,56.0
2016-08-29,101.475,101.475,100.25,100.45,1.175,100.4,48.0,76.0
2016-08-30,100.45,102.0,100.0,102.0,1.6,102.0,27.0,109.0
2016-08-31,101.6,101.975,100.85,101.975,0.15,101.85,30.0,132.0
2016-09-01,101.45,101.725,100.0,100.0,1.85,100.0,31.0,151.0
2016-09-02,99.55,99.7,98.45,98.75,1.25,98.75,137.0,174.0
2016-09-06,98.4,98.7,97.85,98.1,0.675,98.075,77.0,283.0
2016-09-07,97.85,99.2,97.85,98.95,0.925,99.0,65.0,347.0
2016-09-08,98.65,98.75,97.35,97.35,1.175,97.825,66.0,398.0
2016-09-09,97.85,98.75,97.1,98.6,0.675,98.5,60.0,436.0
2016-09-12,99.0,99.95,99.0,99.4,0.85,99.35,61.0,487.0
2016-09-13,99.05,99.15,98.35,99.0,0.35,99.0,25.0,523.0
2016-09-14,98.6,99.0,98.35,98.875,0.175,98.825,61.0,542.0
2016-09-15,98.975,99.3,98.825,99.1,0.275,99.1,36.0,560.0
2016-09-16,98.075,99.8,98.075,99.65,0.575,99.675,83.0,569.0
2016-09-19,99.675,99.975,99.0,99.5,0.125,99.55,43.0,632.0
2016-09-20,99.55,100.0,99.525,99.6,,99.55,82.0,658.0
2016-09-21,100.0,100.575,100.0,100.5,0.925,100.475,221.0,704.0
2016-09-22,100.5,100.8,99.55,99.7,0.75,99.725,380.0,886.0
2016-09-23,98.7,99.275,96.775,99.0,0.7,99.025,245.0,1186.0
2016-09-26,98.05,98.4,97.525,98.3,0.725,98.3,36.0,1324.0
2016-09-27,97.925,97.975,96.0,96.675,1.5,96.8,87.0,1331.0
2016-09-28,96.0,97.85,95.8,96.8,0.075,96.875,109.0,1364.0
2016-09-29,97.225,97.95,96.925,97.075,0.125,97.0,249.0,1425.0
2016-09-30,96.45,96.475,94.4,94.5,2.5,94.5,125.0,1517.0
2016-10-03,95.0,95.95,93.625,95.4,0.8,95.3,449.0,1543.0
2016-10-04,95.3,97.75,95.3,97.45,2.425,97.725,265.0,1750.0
2016-10-05,97.725,97.725,96.825,97.725,0.075,97.65,215.0,1852.0
2016-10-06,96.85,97.4,96.575,96.95,0.475,97.175,389.0,1947.0
2016-10-07,96.55,97.35,96.375,97.0,0.05,97.225,160.0,2193.0
2016-10-10,97.075,97.225,94.375,95.4,1.5,95.725,244.0,2221.0
2016-10-11,95.0,96.05,94.775,94.775,0.525,95.2,243.0,2270.0
2016-10-12,95.0,95.0,93.25,93.425,1.3,93.9,331.0,2280.0
2016-10-13,93.525,93.525,91.75,91.825,2.15,91.75,325.0,2371.0
2016-10-14,91.875,93.0,91.85,92.35,0.7,92.45,192.0,2429.0
2016-10-17,92.425,93.575,92.25,93.175,0.7,93.15,231.0,2433.0
2016-10-18,93.175,93.8,92.625,93.575,0.575,93.725,360.0,2522.0
2016-10-19,93.5,93.625,92.075,92.075,1.525,92.2,218.0,2644.0
2016-10-20,93.15,93.875,92.475,93.625,1.55,93.75,344.0,2735.0
2016-10-21,93.325,95.0,93.325,94.95,1.025,94.775,376.0,2863.0
2016-10-24,95.0,96.4,94.95,95.4,0.575,95.35,493.0,3028.0
2016-10-25,95.2,95.975,95.15,95.15,0.125,95.225,392.0,3274.0
2016-10-26,95.225,95.95,94.975,95.6,0.675,95.9,290.0,3398.0
2016-10-27,95.775,96.5,95.625,96.025,0.325,96.225,476.0,3542.0
2016-10-28,96.15,96.425,95.05,95.2,0.9,95.325,631.0,3795.0
2016-10-31,95.35,95.525,94.225,94.5,0.95,94.375,273.0,4049.0
2016-11-01,94.55,96.15,94.5,96.05,1.625,96.0,757.0,4126.0
2016-11-02,96.0,96.675,95.975,96.55,0.625,96.625,616.0,4472.0
2016-11-03,96.475,96.625,95.475,96.1,0.55,96.075,365.0,4671.0
2016-11-04,96.0,96.0,95.15,95.775,0.175,95.9,695.0,4787.0
2016-11-07,95.675,95.85,93.8,94.5,1.025,94.875,543.0,5119.0
2016-11-08,94.775,96.0,94.45,95.9,0.925,95.8,296.0,5299.0
2016-11-09,95.225,95.975,95.225,95.575,0.15,95.65,323.0,5351.0
2016-11-10,95.75,96.2,95.425,95.75,0.1,95.75,943.0,5412.0
2016-11-11,96.1,96.3,95.7,96.275,0.5,96.25,556.0,5649.0
2016-11-14,96.0,96.725,95.8,96.55,0.1,96.35,912.0,5788.0
2016-11-15,96.25,96.625,95.85,96.6,0.25,96.6,456.0,6118.0
2016-11-16,96.6,97.475,96.5,97.425,0.85,97.45,1745.0,6176.0
2016-11-17,97.475,97.8,97.125,97.7,0.275,97.725,739.0,6678.0
2016-11-18,97.4,98.125,97.375,97.75,0.125,97.6,1155.0,6732.0
2016-11-21,97.675,98.3,96.975,97.725,0.075,97.675,1020.0,7096.0
2016-11-22,97.475,97.875,97.2,97.775,0.125,97.8,961.0,7479.0
2016-11-23,97.675,98.275,97.4,98.125,0.4,98.2,799.0,7772.0
2016-11-25,98.525,99.025,98.325,98.75,0.2,98.4,955.0,8033.0
2016-11-28,98.525,98.95,97.975,98.6,0.375,98.775,624.0,8164.0
2016-11-29,98.2,98.875,98.075,98.725,0.025,98.8,699.0,8366.0
2016-11-30,98.8,99.75,98.775,99.575,0.95,99.75,1347.0,8395.0
2016-12-01,99.825,99.975,98.725,98.775,0.775,98.975,1269.0,8447.0
2016-12-02,98.775,99.025,97.225,97.825,1.0,97.975,1205.0,8785.0
2016-12-05,97.875,98.4,97.475,98.1,0.075,98.05,746.0,9081.0
2016-12-06,98.1,99.5,97.6,98.875,1.15,99.2,772.0,9342.0
2016-12-07,98.875,99.45,98.15,99.125,0.225,99.425,362.0,9506.0
2016-12-08,98.85,99.275,98.1,98.275,0.85,98.575,541.0,9601.0
2016-12-09,98.025,98.475,97.475,98.375,0.225,98.35,262.0,9637.0
2016-12-12,98.375,99.55,98.025,99.15,0.9,99.25,1476.0,9699.0
2016-12-13,99.0,99.85,99.0,99.75,0.5,99.75,1268.0,10036.0
2016-12-14,99.5,99.85,98.75,99.2,0.6,99.15,1457.0,10452.0
2016-12-15,98.875,99.5,98.4,99.4,0.225,99.375,815.0,10757.0
2016-12-16,99.375,99.9,99.25,99.6,0.25,99.625,1585.0,10884.0
2016-12-19,99.075,99.75,99.075,99.55,0.025,99.65,1505.0,11269.0
2016-12-20,99.525,99.75,98.925,99.6,0.05,99.6,1064.0,11750.0
2016-12-21,99.35,99.975,99.275,99.975,0.35,99.95,674.0,12013.0
2016-12-22,99.775,100.325,99.675,100.075,0.275,100.225,1145.0,12172.0
2016-12-23,100.0,100.225,99.125,99.975,0.075,100.15,1101.0,12576.0
2016-12-27,99.9,100.275,99.6,100.025,0.075,100.075,388.0,12846.0
2016-12-28,100.225,100.4,99.9,100.125,0.225,100.3,505.0,12832.0
2016-12-29,100.3,100.5,99.8,100.325,0.175,100.475,1018.0,12910.0
2016-12-30,100.45,100.75,99.4,100.475,0.05,100.425,2481.0,12864.0
2017-01-03,100.525,100.7,99.575,99.775,0.475,99.95,1875.0,12824.0
2017-01-04,99.875,100.1,99.475,99.85,0.1,99.85,879.0,13189.0
