Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2016-02-12,,,,,,80.6,0.0,0.0
2016-02-16,,,,,0.6,80.0,0.0,0.0
2016-02-17,,,,,0.3,79.7,0.0,0.0
2016-02-18,,,,,1.2,78.5,0.0,0.0
2016-02-19,,,,,1.2,77.3,0.0,0.0
2016-02-22,,,,,0.15,77.45,0.0,0.0
2016-02-23,,,,,,77.45,0.0,0.0
2016-02-24,,,,,0.05,77.4,0.0,0.0
2016-02-25,,,,,0.25,77.15,0.0,0.0
2016-02-26,,,,,0.225,77.375,0.0,0.0
2016-02-29,,,,,,77.375,0.0,0.0
2016-03-01,,,,,0.325,77.05,0.0,0.0
2016-03-02,,,,,0.125,77.175,0.0,0.0
2016-03-03,,,,,0.225,76.95,0.0,0.0
2016-03-04,,,,,0.225,77.175,0.0,0.0
2016-03-07,,,,,,77.175,0.0,0.0
2016-03-08,,,,,,77.175,0.0,0.0
2016-03-09,,,,,0.25,76.925,0.0,0.0
2016-03-10,,,,,,76.925,0.0,0.0
2016-03-11,,,,,,76.925,0.0,0.0
2016-03-14,,,,,,76.925,0.0,0.0
2016-03-15,,,,,,76.925,0.0,0.0
2016-03-16,,,,,0.025,76.9,0.0,0.0
2016-03-17,,,,,0.125,76.775,0.0,0.0
2016-03-18,,,,,0.2,76.575,0.0,0.0
2016-03-21,,,,,0.575,76.0,0.0,0.0
2016-03-22,,,,,0.45,76.45,0.0,0.0
2016-03-23,,,,,0.05,76.5,0.0,0.0
2016-03-24,76.0,76.0,76.0,76.0,0.5,76.0,5.0,0.0
2016-03-28,76.0,76.0,76.0,76.0,,76.0,2.0,4.0
2016-03-29,,,,,0.225,76.225,2.0,5.0
2016-03-30,,,,,0.15,76.075,0.0,5.0
2016-03-31,,,,,0.325,75.75,0.0,5.0
2016-04-01,,,,,0.45,75.3,0.0,5.0
2016-04-04,,,,,0.2,75.5,0.0,5.0
2016-04-05,75.6,75.6,75.6,75.6,0.1,75.6,20.0,5.0
2016-04-06,,,,,0.2,75.8,0.0,25.0
2016-04-07,,,,,0.25,76.05,0.0,25.0
2016-04-08,,,,,0.25,76.3,0.0,25.0
2016-04-11,,,,,0.025,76.325,0.0,25.0
2016-04-12,76.5,76.5,76.5,76.5,0.175,76.5,4.0,25.0
2016-04-13,,,,,0.225,76.275,0.0,29.0
2016-04-14,,,,,,76.275,0.0,29.0
2016-04-15,,,,,0.15,76.425,0.0,29.0
2016-04-18,,,,,,76.425,0.0,29.0
2016-04-19,76.5,76.5,76.5,76.5,0.075,76.5,20.0,29.0
2016-04-20,,,,,,76.5,0.0,29.0
2016-04-21,,,,,,76.5,0.0,29.0
2016-04-22,,,,,0.175,76.325,0.0,29.0
2016-04-25,,,,,0.025,76.35,0.0,29.0
2016-04-26,76.5,76.5,76.5,76.5,0.15,76.5,6.0,29.0
2016-04-27,76.5,76.75,76.5,76.75,0.25,76.75,26.0,35.0
2016-04-28,,76.9,,76.9,0.075,76.825,2.0,54.0
2016-04-29,,77.15,,77.15,0.325,77.15,0.0,54.0
2016-05-02,,77.35,,77.35,0.2,77.35,0.0,54.0
2016-05-03,,77.45,,77.45,0.1,77.45,0.0,54.0
2016-05-04,77.45,77.75,77.45,77.75,0.3,77.75,3.0,54.0
2016-05-05,,77.8,,77.8,0.05,77.8,0.0,56.0
2016-05-06,,,,,0.125,77.925,0.0,56.0
2016-05-09,,,,,0.25,77.675,0.0,56.0
2016-05-10,78.0,78.0,78.0,78.0,0.325,78.0,6.0,56.0
2016-05-11,78.1,78.1,77.9,78.0,,78.0,10.0,56.0
2016-05-12,78.0,78.375,78.0,78.375,0.375,78.375,5.0,64.0
2016-05-13,,,,,0.075,78.3,0.0,68.0
2016-05-16,,,,,0.05,78.35,3.0,68.0
2016-05-17,77.225,78.15,77.2,78.15,0.2,78.15,9.0,68.0
2016-05-18,,,,,0.175,77.975,0.0,73.0
2016-05-19,,,,,0.675,77.3,0.0,73.0
2016-05-20,,,,,0.35,77.65,0.0,73.0
2016-05-23,77.25,77.25,77.25,77.25,0.4,77.25,2.0,73.0
2016-05-24,,,,,0.4,76.85,0.0,73.0
2016-05-25,,77.0,,77.0,0.4,77.25,0.0,73.0
2016-05-26,77.5,77.5,77.5,77.5,0.25,77.5,3.0,73.0
2016-05-27,,,,,0.525,78.025,0.0,74.0
2016-05-31,,,,,0.2,77.825,1.0,74.0
2016-06-01,77.775,78.25,77.675,78.25,0.425,78.25,7.0,74.0
2016-06-02,78.35,78.4,78.35,78.4,0.15,78.4,9.0,79.0
2016-06-03,78.5,78.5,78.5,78.5,0.1,78.5,1.0,83.0
2016-06-06,78.2,78.2,78.1,78.1,0.375,78.125,4.0,83.0
2016-06-07,78.0,78.675,78.0,78.675,0.55,78.675,2.0,83.0
2016-06-08,78.575,79.5,78.425,79.5,0.825,79.5,23.0,83.0
2016-06-09,79.25,79.5,78.7,79.0,0.5,79.0,44.0,89.0
2016-06-10,79.225,79.225,79.125,79.2,0.2,79.2,13.0,104.0
2016-06-13,,,,,0.15,79.05,2.0,111.0
2016-06-14,,,78.55,78.55,0.15,78.9,0.0,113.0
2016-06-15,78.6,79.25,78.6,79.25,0.1,79.0,12.0,113.0
2016-06-16,79.15,79.15,79.15,79.15,0.15,79.15,4.0,119.0
2016-06-17,78.9,79.075,78.4,78.475,0.675,78.475,27.0,123.0
2016-06-20,78.4,78.4,78.4,78.4,0.075,78.4,4.0,131.0
2016-06-21,78.4,78.4,78.4,78.4,,78.4,5.0,132.0
2016-06-22,78.4,78.4,78.0,78.0,0.375,78.025,17.0,133.0
2016-06-23,78.0,78.0,77.4,77.4,0.625,77.4,12.0,149.0
2016-06-24,76.875,76.925,76.575,76.7,0.475,76.925,5.0,148.0
2016-06-27,76.5,77.2,76.475,77.2,0.475,77.4,2.0,148.0
2016-06-28,78.575,78.575,78.575,78.575,1.175,78.575,3.0,149.0
2016-06-29,78.925,78.975,78.8,78.8,0.225,78.8,10.0,150.0
2016-06-30,78.6,79.1,78.575,79.1,0.05,78.75,15.0,154.0
2016-07-01,79.05,79.05,78.825,78.825,0.175,78.925,25.0,164.0
2016-07-05,78.925,78.925,77.975,78.5,0.425,78.5,53.0,186.0
2016-07-06,78.125,78.4,77.5,78.4,0.1,78.4,85.0,197.0
2016-07-07,78.0,78.025,77.7,78.025,0.4,78.0,19.0,247.0
2016-07-08,77.4,78.025,77.4,77.925,0.325,77.675,15.0,254.0
2016-07-11,77.5,77.5,77.275,77.275,0.35,77.325,20.0,257.0
2016-07-12,77.0,77.35,76.925,77.175,0.15,77.175,25.0,273.0
2016-07-13,77.575,77.95,77.5,77.5,0.325,77.5,30.0,294.0
2016-07-14,77.275,78.0,77.225,78.0,0.5,78.0,19.0,299.0
2016-07-15,77.225,77.225,76.2,76.5,1.45,76.55,22.0,299.0
2016-07-18,75.5,76.1,74.825,76.1,0.725,75.825,32.0,317.0
2016-07-19,,,75.4,75.475,0.25,75.575,0.0,327.0
2016-07-20,76.175,76.3,76.0,76.0,0.45,76.025,15.0,327.0
2016-07-21,75.45,75.45,73.025,73.5,2.8,73.225,66.0,330.0
2016-07-22,73.6,75.2,73.175,75.2,1.925,75.15,26.0,374.0
2016-07-25,75.4,75.95,75.2,75.75,0.8,75.95,30.0,378.0
2016-07-26,75.05,75.925,75.05,75.325,0.65,75.3,59.0,383.0
2016-07-27,75.225,75.4,73.825,73.825,1.325,73.975,16.0,411.0
2016-07-28,73.3,73.825,72.875,73.15,1.1,72.875,65.0,408.0
2016-07-29,73.95,74.8,73.55,73.55,0.675,73.55,42.0,413.0
2016-08-01,73.6,74.925,73.5,74.85,0.9,74.45,23.0,410.0
2016-08-02,75.05,75.3,74.2,74.875,0.675,75.125,82.0,408.0
