Date,Settle
2014-10-16,372.375
2014-10-17,384.7
2014-10-20,383.95
2014-10-21,394.6
2014-10-22,391.45
2014-10-23,394.8
2014-10-24,396.05
2014-10-27,395.45
2014-10-28,402.6
2014-10-29,400.7
2014-10-30,403.8
2014-10-31,410.9
2014-11-03,407.8
2014-11-04,404.15
2014-11-05,409.35
2014-11-06,413.25
2014-11-07,410.3
2014-11-10,414.25
2014-11-11,414.25
2014-11-12,412.05
2014-11-13,411.85
2014-11-14,411.55
2014-11-17,414.25
2014-11-18,417.8
2014-11-19,418.2
2014-11-20,416.75
2014-11-21,423.6
