,Date,Open,High,Low,Close,Settle,Change,Volume,EFP,Open Interest
0,2008-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2008-03-24,0.0,0.0,0.0,0.0,24.71,24.71,0.0,0.0,0.0
2,2008-03-25,24.75,24.86,24.65,24.86,25.12,0.41,3.0,0.0,3.0
3,2008-03-26,0.0,0.0,0.0,0.0,25.39,0.27,0.0,0.0,3.0
4,2008-03-27,0.0,0.0,0.0,0.0,25.35,-0.04,0.0,0.0,3.0
5,2008-03-28,25.56,25.56,25.56,25.56,25.53,0.18,2.0,0.0,5.0
6,2008-03-31,25.34,25.5,25.24,25.5,25.53,0.0,26.0,0.0,30.0
7,2008-04-01,24.68,24.68,24.52,24.52,24.55,-0.98,17.0,0.0,35.0
8,2008-04-02,0.0,0.0,0.0,0.0,24.57,0.02,0.0,0.0,35.0
9,2008-04-03,0.0,0.0,0.0,0.0,24.45,-0.12,0.0,0.0,35.0
10,2008-04-04,24.11,24.11,24.11,24.11,24.0,-0.45,1.0,0.0,36.0
11,2008-04-07,24.15,24.71,24.02,24.71,24.14,0.14,5.0,0.0,35.0
12,2008-04-08,24.0,24.34,24.0,24.2,24.19,0.05,278.0,0.0,301.0
13,2008-04-09,24.39,24.75,24.39,24.75,24.71,0.52,81.0,0.0,381.0
14,2008-04-10,24.8,24.8,24.4,24.4,24.23,-0.48,4.0,0.0,385.0
15,2008-04-11,24.51,25.2,24.43,25.2,25.06,0.83,220.0,0.0,595.0
16,2008-04-14,24.9,24.9,24.9,24.9,24.74,-0.32,100.0,0.0,695.0
17,2008-04-15,24.85,24.88,24.62,24.62,24.57,-0.17,118.0,0.0,695.0
18,2008-04-16,0.0,0.0,0.0,0.0,23.72,-0.85,0.0,0.0,695.0
19,2008-04-17,23.9,23.9,23.7,23.7,23.75,0.03,93.0,0.0,786.0
20,2008-04-18,23.43,23.73,23.06,23.28,23.36,-0.39,257.0,0.0,918.0
21,2008-04-21,23.15,23.36,23.15,23.3,23.29,-0.07,70.0,0.0,968.0
22,2008-04-22,23.42,23.77,23.42,23.68,23.56,0.27,200.0,0.0,1088.0
23,2008-04-23,23.78,23.78,23.52,23.6,23.63,0.07,46.0,0.0,1122.0
24,2008-04-24,23.94,23.94,23.12,23.12,23.26,-0.37,64.0,0.0,1164.0
25,2008-04-25,23.47,23.48,22.5,22.64,22.59,-0.67,302.0,0.0,1254.0
26,2008-04-28,22.63,22.78,22.3,22.64,22.6,0.01,237.0,0.0,1414.0
27,2008-04-29,22.8,22.84,22.3,22.71,22.67,0.07,141.0,0.0,1480.0
28,2008-04-30,22.67,22.75,22.2,22.59,22.79,0.12,179.0,0.0,1590.0
29,2008-05-01,22.53,22.53,21.99,22.09,22.01,-0.78,202.0,0.0,1709.0
30,2008-05-02,21.85,21.9,21.5,21.55,21.59,-0.42,120.0,0.0,1791.0
31,2008-05-05,22.18,22.18,21.25,21.95,21.91,0.32,48.0,0.0,1817.0
32,2008-05-06,22.27,22.27,21.65,21.65,21.67,-0.24,143.0,0.0,1945.0
33,2008-05-07,21.8,22.23,21.8,22.23,22.29,0.62,36.0,0.0,1970.0
34,2008-05-08,22.3,22.44,22.2,22.2,22.34,0.05,760.0,0.0,2501.0
35,2008-05-09,22.65,22.84,22.41,22.5,22.51,0.17,35.0,0.0,2521.0
36,2008-05-12,22.61,22.61,21.86,21.96,21.95,-0.56,49.0,0.0,2528.0
37,2008-05-13,22.15,22.15,22.02,22.15,22.08,0.13,41.0,0.0,2531.0
38,2008-05-14,21.94,22.22,21.75,22.13,22.09,0.01,389.0,0.0,2891.0
39,2008-05-15,22.23,22.25,21.42,21.5,21.56,-0.53,200.0,0.0,2943.0
40,2008-05-16,21.33,22.42,21.33,21.91,21.95,0.39,77.0,0.0,2976.0
41,2008-05-19,21.76,22.1,21.75,22.07,22.0,0.05,229.0,0.0,2963.0
42,2008-05-20,22.12,22.75,22.12,22.66,22.57,0.57,96.0,0.0,2865.0
