Date,Open,High,Low,Settle,Volume,Interest
2015-02-22,0.0,0.0,0.0,,0.0,0.0
2015-02-23,0.0,0.0,0.0,469.15,0.0,
2015-02-24,0.0,0.0,0.0,474.1,0.0,
2015-02-25,474.0,474.0,474.0,472.35,1.0,
2015-02-26,472.5,472.5,472.5,476.35,1.0,1.0
2015-02-27,0.0,0.0,0.0,477.7,0.0,2.0
2015-03-02,478.2,478.2,478.2,479.55,1.0,2.0
2015-03-03,0.0,0.0,0.0,473.75,0.0,2.0
2015-03-04,0.0,0.0,0.0,477.4,0.0,2.0
2015-03-05,482.3,482.3,482.1,482.85,12.0,2.0
2015-03-06,484.55,485.25,482.55,483.6,4.0,13.0
2015-03-09,0.0,0.0,0.0,481.95,0.0,15.0
2015-03-10,478.8,478.8,478.8,477.0,1.0,15.0
2015-03-11,0.0,0.0,0.0,485.95,0.0,16.0
2015-03-12,486.65,488.3,486.05,485.5,77.0,16.0
2015-03-13,486.75,486.8,484.1,486.35,11.0,92.0
2015-03-16,490.9,492.3,490.9,751.0,111.0,101.0
2015-03-17,491.85,492.6,491.85,488.55,51.0,164.0
2015-03-18,488.6,493.05,488.6,490.5,34.0,214.0
2015-03-19,492.35,492.55,490.95,489.8,65.0,242.0
2015-03-20,491.35,492.1,490.2,493.2,66.0,311.0
2015-03-23,490.95,490.95,490.95,491.6,1.0,368.0
2015-03-24,494.7,494.7,494.25,493.4,2.0,368.0
2015-03-25,491.25,491.25,489.0,486.35,3.0,369.0
2015-03-26,482.2,482.2,476.2,481.0,17.0,372.0
2015-03-27,479.75,479.75,479.75,480.45,1.0,377.0
2015-03-30,484.4,487.2,484.4,489.3,6.0,377.0
2015-03-31,483.9,484.9,483.9,484.2,2.0,378.0
2015-04-01,481.85,485.7,481.85,484.65,5.0,378.0
2015-04-02,484.6,486.7,484.6,486.7,5.0,378.0
2015-04-07,491.55,497.5,491.55,497.4,20.0,379.0
2015-04-08,495.55,495.75,492.1,491.9,157.0,399.0
2015-04-09,493.5,495.25,493.5,496.45,293.0,542.0
2015-04-10,498.35,501.8,498.35,501.55,150.0,837.0
2015-04-13,501.7,504.35,500.35,503.35,11238.0,909.0
2015-04-14,501.6,505.05,498.55,500.65,28370.0,9147.0
2015-04-15,501.3,506.15,500.0,502.0,33438.0,29834.0
2015-04-16,501.6,504.2,498.0,499.05,14829.0,58308.0
2015-04-17,499.4,500.15,488.2,490.1,48174.0,65420.0
2015-04-20,490.95,496.8,490.95,495.76,25544.0,71060.0
2015-04-21,496.2,502.15,496.15,499.05,34978.0,71178.0
2015-04-22,499.55,503.95,497.45,501.0,31117.0,72297.0
2015-04-23,501.45,502.75,495.0,498.98,33329.0,72074.0
2015-04-24,499.85,503.0,499.15,500.8,26228.0,74435.0
2015-04-27,500.45,507.45,495.75,506.11,34475.0,72760.0
2015-04-28,504.45,505.5,495.0,498.55,31037.0,75491.0
2015-04-29,499.1,500.65,483.7,486.05,41388.0,74759.0
2015-04-30,486.0,488.45,480.15,485.1,42239.0,74696.0
2015-05-04,484.45,490.5,481.35,488.35,21968.0,75737.0
2015-05-05,488.0,492.55,479.0,479.8,39896.0,71094.0
2015-05-06,481.15,481.8,472.55,475.4,40568.0,73474.0
2015-05-07,474.15,477.4,467.0,476.25,41610.0,72545.0
2015-05-08,477.15,489.4,476.9,488.4,31750.0,72737.0
2015-05-11,488.95,492.0,487.5,491.1,37243.0,70417.0
2015-05-12,490.65,491.65,484.3,487.3,53653.0,74893.0
2015-05-13,488.5,491.5,483.45,485.5,49230.0,69059.0
2015-05-14,484.8,492.1,480.7,490.7,42114.0,51145.0
