Date,Open,High,Low,Settle,Volume,Interest
2016-05-23,0.0,,,428.65,,
2016-05-24,0.0,0.0,0.0,437.0,0.0,
2016-05-25,0.0,0.0,0.0,442.5,0.0,
2016-05-26,0.0,0.0,0.0,444.45,0.0,
2016-05-27,445.65,445.65,445.5,446.3,4.0,
2016-05-30,0.0,0.0,0.0,447.15,0.0,4.0
2016-05-31,0.0,0.0,0.0,443.3,0.0,4.0
2016-06-01,442.9,442.9,442.75,442.25,3.0,4.0
2016-06-02,0.0,0.0,0.0,443.0,0.0,4.0
2016-06-03,439.95,439.95,439.95,440.65,1.0,7.0
2016-06-06,441.8,441.8,441.8,441.75,8.0,8.0
2016-06-07,446.8,447.3,446.8,447.2,4.0,16.0
2016-06-08,445.7,445.7,445.7,445.75,1.0,19.0
2016-06-09,0.0,0.0,0.0,441.75,0.0,20.0
2016-06-10,0.0,0.0,0.0,431.35,0.0,20.0
2016-06-13,427.0,427.0,426.4,423.8,2.0,20.0
2016-06-14,418.55,418.55,418.55,414.65,1.0,22.0
2016-06-15,416.55,416.55,416.45,415.15,6.0,22.0
2016-06-16,412.9,414.05,411.1,414.2,34.0,22.0
2016-06-17,417.75,418.35,416.4,417.35,61.0,39.0
2016-06-20,429.0,433.5,428.6,432.15,19.0,78.0
2016-06-21,434.15,439.75,432.75,436.25,135.0,92.0
2016-06-22,436.1,439.4,436.1,437.1,3.0,216.0
2016-06-23,441.0,446.45,440.95,445.7,12.0,222.0
2016-06-24,399.1,426.5,399.1,420.15,47.0,231.0
2016-06-27,412.25,412.25,406.6,407.6,77.0,249.0
2016-06-28,414.5,417.1,413.95,413.4,65.0,250.0
2016-06-29,423.8,424.1,423.8,425.95,4.0,284.0
2016-06-30,424.0,436.65,424.0,431.8,95.0,284.0
2016-07-01,430.65,435.25,430.65,434.7,52.0,316.0
2016-07-04,437.0,437.0,430.75,431.55,18.0,301.0
2016-07-05,430.0,430.0,425.25,426.85,45.0,299.0
2016-07-06,425.35,425.35,416.35,418.6,126.0,308.0
2016-07-07,421.4,425.0,420.8,422.8,124.0,386.0
2016-07-08,421.5,431.0,421.35,430.25,146.0,355.0
2016-07-11,434.0,437.5,431.7,437.15,6710.0,392.0
2016-07-12,436.55,442.55,436.55,441.85,20862.0,4447.0
2016-07-13,441.2,444.15,439.95,440.95,27121.0,19554.0
2016-07-14,441.8,447.7,441.8,444.8,16039.0,32903.0
2016-07-15,443.85,445.45,441.6,444.15,31636.0,40560.0
2016-07-18,444.9,447.65,442.85,445.0,22548.0,46199.0
2016-07-19,444.05,445.5,440.9,444.45,23864.0,46755.0
2016-07-20,445.3,450.3,444.75,448.75,24008.0,47448.0
2016-07-21,448.5,451.25,445.35,448.5,25474.0,47759.0
2016-07-22,447.55,450.85,445.8,449.9,21295.0,48903.0
2016-07-25,449.65,453.0,447.9,449.35,23905.0,49740.0
2016-07-26,449.5,451.5,446.8,450.6,22584.0,49980.0
2016-07-27,451.95,453.55,447.6,449.55,23705.0,52447.0
2016-07-28,449.35,450.25,444.05,444.45,29110.0,54126.0
2016-07-29,446.4,447.15,443.4,446.5,26165.0,56805.0
2016-08-01,451.0,451.9,439.45,441.6,19116.0,56277.0
2016-08-02,440.9,441.15,433.85,435.2,30629.0,58653.0
2016-08-03,435.75,439.2,434.5,437.05,24760.0,59462.0
2016-08-04,439.4,443.6,438.8,441.85,26407.0,55797.0
2016-08-05,442.55,447.85,442.35,446.5,23719.0,55187.0
2016-08-08,447.75,448.7,446.25,447.4,17076.0,54984.0
2016-08-09,447.0,452.4,447.0,452.15,18376.0,55157.0
2016-08-10,452.15,452.4,449.75,450.45,18777.0,54354.0
2016-08-11,451.0,455.4,449.2,455.15,23538.0,55296.0
2016-08-12,453.9,455.95,452.4,453.75,16594.0,57541.0
2016-08-15,453.75,456.15,453.4,454.15,21799.0,56300.0
2016-08-16,452.6,454.15,449.85,451.05,47973.0,59806.0
2016-08-17,450.0,451.65,445.9,447.2,51146.0,68931.0
2016-08-18,450.45,451.5,449.7,451.35,23303.0,46144.0
2016-08-19,451.25,452.0,447.3,447.52,3715.0,19286.0
