Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2013-11-14,0.0,0.0,0.0,,,1150.5,0.0,0.0
2013-11-15,0.0,0.0,0.0,,,1127.0,0.0,0.0
2013-11-18,0.0,0.0,0.0,,,1123.75,0.0,0.0
2013-11-19,0.0,0.0,0.0,,,1118.75,0.0,0.0
2013-11-20,0.0,0.0,0.0,,,1124.25,0.0,0.0
2013-11-21,0.0,0.0,0.0,,,1128.75,0.0,0.0
2013-11-22,0.0,0.0,0.0,,,1130.0,0.0,0.0
2013-11-25,0.0,0.0,0.0,,,1123.75,0.0,0.0
2013-11-26,0.0,0.0,0.0,,,1119.5,0.0,0.0
2013-11-27,0.0,0.0,0.0,,,1108.5,0.0,0.0
2013-11-29,0.0,0.0,0.0,,,1110.5,0.0,0.0
2013-12-02,0.0,0.0,0.0,,,1110.0,0.0,0.0
2013-12-03,0.0,0.0,0.0,,,1116.0,0.0,0.0
2013-12-04,0.0,0.0,0.0,,,1116.75,0.0,0.0
2013-12-05,0.0,0.0,0.0,,,1116.0,0.0,0.0
2013-12-06,0.0,0.0,0.0,,,1115.0,0.0,0.0
2013-12-09,0.0,0.0,0.0,,,1116.0,0.0,0.0
2013-12-10,0.0,0.0,0.0,,,1112.0,0.0,0.0
2013-12-11,0.0,0.0,0.0,,,1111.5,0.0,0.0
2013-12-12,0.0,0.0,0.0,,,1104.75,0.0,0.0
2013-12-13,0.0,0.0,0.0,,,1101.75,0.0,0.0
2013-12-16,0.0,0.0,0.0,,,1106.5,0.0,0.0
2013-12-17,0.0,0.0,0.0,,,1109.0,0.0,0.0
2013-12-18,0.0,0.0,0.0,,,1103.75,0.0,0.0
2013-12-19,0.0,0.0,0.0,,,1107.25,0.0,0.0
2013-12-20,0.0,0.0,0.0,,,1115.0,0.0,0.0
2013-12-23,0.0,0.0,0.0,,,1108.75,0.0,0.0
2013-12-24,0.0,0.0,0.0,,,1107.0,0.0,0.0
2013-12-26,0.0,0.0,0.0,,,1095.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,,,1098.5,0.0,0.0
2013-12-30,1095.0,1095.0,1095.0,,,1090.5,1.0,0.0
2013-12-31,0.0,0.0,1084.75,,,1084.25,0.0,1.0
2014-01-02,1075.0,1075.0,1075.0,,,1079.5,1.0,1.0
2014-01-03,0.0,0.0,0.0,,,1078.75,0.0,1.0
2014-01-06,0.0,0.0,0.0,,,1073.25,0.0,1.0
2014-01-07,0.0,0.0,0.0,,,1065.25,0.0,1.0
2014-01-08,0.0,0.0,0.0,,,1055.0,0.0,1.0
2014-01-09,0.0,0.0,0.0,,,1051.75,0.0,1.0
2014-01-10,0.0,0.0,0.0,,,1048.25,0.0,1.0
2014-01-13,0.0,0.0,0.0,,,1057.5,0.0,1.0
2014-01-14,0.0,0.0,0.0,,,1057.75,0.0,1.0
2014-01-15,0.0,0.0,0.0,,,1056.25,0.0,1.0
2014-01-16,0.0,0.0,0.0,,,1061.0,0.0,1.0
2014-01-17,0.0,0.0,0.0,,,1063.25,0.0,1.0
2014-01-21,0.0,0.0,0.0,,,1051.5,0.0,1.0
2014-01-22,0.0,0.0,0.0,,,1054.25,0.0,1.0
2014-01-23,0.0,0.0,0.0,,,1051.75,0.0,1.0
2014-01-24,0.0,0.0,0.0,,,1053.75,0.0,1.0
2014-01-27,0.0,0.0,0.0,,,1047.5,0.0,1.0
2014-01-28,0.0,0.0,0.0,,,1046.5,0.0,1.0
2014-01-29,0.0,0.0,0.0,,,1041.25,0.0,1.0
2014-01-30,0.0,0.0,0.0,,,1040.75,0.0,1.0
2014-01-31,0.0,0.0,0.0,,,1047.5,0.0,1.0
2014-02-03,0.0,0.0,0.0,,,1048.5,0.0,1.0
2014-02-04,0.0,0.0,0.0,,,1048.25,0.0,1.0
2014-02-05,0.0,0.0,0.0,,,1050.5,0.0,1.0
2014-02-06,0.0,0.0,0.0,,,1055.25,0.0,1.0
2014-02-07,0.0,0.0,0.0,,,1058.25,0.0,1.0
2014-02-10,0.0,0.0,0.0,,,1053.0,0.0,1.0
2014-02-11,0.0,0.0,0.0,,,1053.25,0.0,1.0
2014-02-12,0.0,0.0,0.0,,,1050.25,0.0,1.0
2014-02-13,0.0,0.0,0.0,,,1055.5,0.0,1.0
2014-02-14,0.0,0.0,0.0,,,1050.25,0.0,1.0
2014-02-18,0.0,0.0,0.0,,5.0,1055.25,0.0,1.0
2014-02-19,0.0,0.0,1055.0,,3.5,1052.0,0.0,1.0
2014-02-20,0.0,0.0,0.0,,1.0,1053.0,0.0,1.0
2014-02-21,0.0,0.0,0.0,,6.5,1059.25,0.0,1.0
2014-02-24,0.0,0.0,0.0,,1.5,1061.0,0.0,1.0
2014-02-25,0.0,0.0,0.0,,5.5,1066.75,0.0,1.0
2014-02-26,0.0,0.0,0.0,,2.0,1069.25,0.0,1.0
2014-02-27,0.0,0.0,0.0,,9.5,1060.0,0.0,1.0
2014-02-28,0.0,0.0,0.0,,8.5,1068.25,0.0,1.0
2014-03-03,0.0,0.0,0.0,,3.5,1071.5,0.0,1.0
2014-03-04,0.0,0.0,0.0,,8.0,1079.5,0.0,1.0
2014-03-05,0.0,0.0,0.0,,1.5,1081.25,0.0,1.0
2014-03-06,1085.0,1085.0,1085.0,,2.0,1083.25,2.0,1.0
2014-03-07,0.0,0.0,0.0,,0.5,1082.5,0.0,1.0
2014-03-10,0.0,0.0,0.0,,11.0,1071.5,0.0,1.0
2014-03-11,0.0,0.0,0.0,,11.5,1083.25,0.0,1.0
2014-03-12,0.0,0.0,0.0,,13.5,1070.0,0.0,1.0
2014-03-13,0.0,0.0,0.0,,1.5,1071.75,0.0,1.0
2014-03-14,0.0,0.0,0.0,,2.5,1069.5,0.0,1.0
2014-03-17,0.0,0.0,0.0,,1.0,1071.0,0.0,1.0
2014-03-18,0.0,0.0,0.0,,6.5,1077.75,0.0,1.0
2014-03-19,0.0,0.0,0.0,,2.0,1075.75,0.0,1.0
2014-03-20,0.0,0.0,0.0,,0.0,1075.25,0.0,1.0
2014-03-21,0.0,0.0,0.0,,6.5,1069.0,0.0,1.0
2014-03-24,0.0,0.0,0.0,,6.5,1075.75,0.0,1.0
2014-03-25,0.0,0.0,0.0,,3.0,1078.75,0.0,1.0
2014-03-26,0.0,0.0,0.0,,2.5,1076.0,0.0,1.0
2014-03-27,0.0,0.0,0.0,,1.0,1075.0,0.0,1.0
2014-03-28,0.0,0.0,0.0,,1.0,1076.5,0.0,1.0
2014-03-31,,,,,0.0,1076.0,0.0,1.0
2014-04-01,,,,,14.0,1090.0,0.0,1.0
2014-04-02,,,,,2.5,1087.5,0.0,1.0
2014-04-03,,,,,0.0,1088.5,0.0,1.0
2014-04-04,,,,,2.5,1090.0,0.0,1.0
2014-04-07,,,,,1.5,1089.5,0.0,1.0
2014-04-08,,,,,4.5,1093.0,0.0,1.0
2014-04-09,,,,,6.0,1100.0,0.0,1.0
2014-04-10,,,,,,1100.0,0.0,1.0
2014-04-11,,,,,5.5,1094.5,0.0,1.0
2014-04-14,,,,,5.0,1099.5,0.0,1.0
2014-04-15,,,,,1.0,1100.5,0.0,1.0
2014-04-16,,,,,1.5,1099.0,0.0,1.0
2014-04-17,,,,,1.5,1098.5,0.0,1.0
2014-04-21,,,,,11.5,1086.0,0.0,1.0
2014-04-22,,,,,3.5,1082.5,0.0,1.0
2014-04-23,,,,,16.5,1099.0,0.0,1.0
2014-04-24,,,,,1.5,1097.5,0.0,1.0
2014-04-25,,,,,1.5,1099.0,0.0,1.0
2014-04-28,,,,,0.5,1099.5,0.0,1.0
2014-04-29,1100.0,1100.0,1100.0,,1.5,1098.0,1.0,1.0
2014-04-30,1100.0,1100.0,1100.0,,2.0,1100.0,4.0,1.0
2014-05-01,,,,,15.0,1085.0,0.0,4.0
2014-05-02,1085.0,1085.0,1085.0,,0.75,1084.25,1.0,4.0
2014-05-05,,,,,3.5,1087.75,0.0,5.0
2014-05-06,,,,,2.5,1090.25,0.0,4.0
2014-05-07,,,,,4.5,1085.75,0.0,4.0
2014-05-08,,,,,1.5,1087.25,0.0,4.0
2014-05-09,1077.5,1077.5,1077.5,,1.75,1089.0,2.0,4.0
2014-05-12,,,,,8.0,1081.0,0.0,4.0
2014-05-13,,,,,8.0,1089.0,0.0,4.0
2014-05-14,,1092.0,,,8.25,1097.25,0.0,4.0
2014-05-15,,,,,3.25,1094.0,0.0,4.0
2014-05-16,1092.0,1092.0,1092.0,,4.0,1098.0,1.0,4.0
2014-05-19,,,,,10.25,1108.25,0.0,5.0
2014-05-20,,,,,7.25,1101.0,0.0,5.0
2014-05-21,,,,,8.25,1109.25,0.0,5.0
2014-05-22,1112.0,1112.0,1112.0,,5.0,1114.25,1.0,5.0
2014-05-23,,,,,0.5,1114.75,0.0,5.0
2014-05-27,,,,,11.0,1103.75,0.0,5.0
2014-05-28,,,,,3.0,1106.75,0.0,5.0
2014-05-29,,,,,1.75,1105.0,0.0,5.0
2014-05-30,,,,,5.25,1099.75,0.0,5.0
2014-06-02,,,,,2.75,1097.0,0.0,5.0
2014-06-03,,,,,3.0,1094.0,0.0,5.0
2014-06-04,,,,,9.5,1103.5,0.0,5.0
2014-06-05,1095.0,1095.0,1095.0,,7.25,1096.25,1.0,5.0
2014-06-06,,,,,7.25,1103.5,0.0,6.0
2014-06-09,,,,,10.5,1114.0,0.0,6.0
2014-06-10,,,,,4.5,1109.5,0.0,6.0
2014-06-11,,,,,1.0,1110.5,0.0,6.0
2014-06-12,,,,,2.25,1112.75,0.0,6.0
2014-06-13,,,,,1.75,1114.5,0.0,6.0
2014-06-16,1116.0,1116.0,1116.0,,1.25,1115.75,2.0,6.0
2014-06-17,,,,,7.25,1123.0,0.0,8.0
2014-06-18,,,,,2.5,1120.5,0.0,8.0
2014-06-19,1125.0,1130.0,1125.0,,8.5,1129.0,3.0,8.0
2014-06-20,,,,,1.5,1127.5,0.0,10.0
2014-06-23,,,,,4.75,1122.75,0.0,10.0
2014-06-24,1130.0,1130.0,1130.0,,5.5,1128.25,1.0,10.0
2014-06-25,1130.0,1130.0,1130.0,,1.0,1129.25,6.0,11.0
2014-06-26,,1135.0,,,6.5,1135.75,0.0,14.0
2014-06-27,,,,,10.75,1125.0,0.0,14.0
2014-06-30,,,1116.75,,24.5,1100.5,0.0,14.0
2014-07-01,,1102.0,,,3.5,1104.0,2.0,14.0
2014-07-02,,1105.0,,,1.75,1105.75,0.0,15.0
2014-07-03,1105.0,1105.0,1105.0,,8.5,1097.25,1.0,15.0
2014-07-07,,,,,0.25,1097.0,0.0,16.0
2014-07-08,1095.0,1095.0,1095.0,,4.0,1093.0,13.0,16.0
2014-07-09,1090.0,1090.0,1085.0,,7.5,1085.5,9.0,29.0
2014-07-10,1082.0,1082.0,1082.0,,5.0,1080.5,3.0,36.0
2014-07-11,1080.0,1080.0,1080.0,,3.25,1083.75,8.0,36.0
2014-07-14,,,,,5.25,1089.0,0.0,41.0
2014-07-15,1080.0,1085.0,1080.0,,1.25,1090.25,3.0,41.0
2014-07-16,,,,,10.0,1100.25,0.0,44.0
2014-07-17,,,,,12.0,1088.25,0.0,44.0
2014-07-18,1085.0,1085.0,1085.0,,7.25,1081.0,1.0,44.0
2014-07-21,1075.0,1075.0,1075.0,,0.5,1080.5,19.0,45.0
2014-07-22,1076.75,1076.75,1070.5,,9.5,1071.0,9.0,47.0
2014-07-23,,,,,2.5,1073.5,0.0,49.0
2014-07-24,1075.0,1075.0,1067.0,,6.25,1067.25,9.0,49.0
2014-07-25,1067.0,1071.25,1067.0,,7.0,1074.25,9.0,53.0
2014-07-28,,,,,1.75,1076.0,17.0,58.0
2014-07-29,1067.0,1067.0,1067.0,,5.25,1070.75,1.0,64.0
2014-07-30,,,,,10.25,1060.5,0.0,64.0
2014-07-31,,,,,0.5,1060.0,1.0,64.0
2014-08-01,,,,,11.0,1049.0,0.0,64.0
2014-08-04,,,,,12.25,1061.25,0.0,64.0
2014-08-05,,,,,11.75,1049.5,0.0,64.0
2014-08-06,,,,,10.25,1059.75,0.0,64.0
2014-08-07,,,,,3.75,1056.0,0.0,64.0
2014-08-08,,,,,1.5,1057.5,1.0,64.0
2014-08-11,,,,,10.5,1047.0,0.0,64.0
2014-08-12,1036.5,1036.5,1036.5,,9.25,1037.75,1.0,64.0
2014-08-13,1029.0,1029.0,1029.0,,8.5,1029.25,1.0,65.0
2014-08-14,1035.0,1035.0,1035.0,,2.75,1032.0,2.0,65.0
2014-08-15,1037.0,1037.0,1037.0,,3.0,1029.0,1.0,66.0
2014-08-18,,,,,2.5,1031.5,0.0,65.0
2014-08-19,,,,,5.0,1026.5,0.0,65.0
2014-08-20,,,1026.0,,8.75,1017.75,0.0,65.0
2014-08-21,1020.0,1020.0,1015.0,,2.75,1015.0,4.0,65.0
2014-08-22,1015.0,1015.0,1015.0,,1.0,1014.0,4.0,67.0
2014-08-25,,,,,6.5,1007.5,0.0,68.0
2014-08-26,1011.5,1011.5,1001.25,,4.0,1011.5,4.0,68.0
2014-08-27,,,,,7.0,1004.5,0.0,69.0
2014-08-28,,,,,1.0,1005.5,0.0,69.0
2014-08-29,,,,,0.75,1004.75,0.0,69.0
2014-09-02,,,,,3.0,1007.75,0.0,69.0
2014-09-03,,,,,7.5,1000.0,0.0,69.0
2014-09-04,1000.0,1000.0,1000.0,,0.0,999.0,16.0,69.0
2014-09-05,1000.0,1002.5,1000.0,,13.25,1012.75,3.0,85.0
2014-09-08,1000.25,1000.25,1000.0,,12.25,1000.5,11.0,88.0
2014-09-09,1000.25,1000.25,1000.0,,0.5,1000.0,11.0,97.0
2014-09-10,1000.25,1000.25,1000.0,,5.0,995.0,29.0,106.0
2014-09-11,,,990.0,,10.25,984.75,0.0,128.0
2014-09-12,989.0,990.0,989.0,,3.75,988.5,5.0,128.0
2014-09-15,990.0,990.0,990.0,,3.5,992.0,5.0,128.0
2014-09-16,,,,,6.25,985.75,0.0,128.0
2014-09-17,,,,,1.5,987.25,0.0,128.0
2014-09-18,,,,,5.25,982.0,0.0,128.0
2014-09-19,978.0,978.0,978.0,,3.25,978.75,2.0,128.0
2014-09-22,961.25,961.25,961.25,,12.0,966.75,11.0,130.0
2014-09-23,,,,,0.75,966.0,0.0,141.0
2014-09-24,961.25,961.25,961.25,,2.25,963.75,1.0,141.0
2014-09-25,965.0,965.0,961.25,,7.75,956.0,14.0,141.0
2014-09-26,,,,,4.0,952.0,0.0,143.0
2014-09-29,950.25,950.5,950.25,,14.0,966.0,1.0,143.0
2014-09-30,,,962.25,,4.0,962.0,0.0,144.0
2014-10-01,,,,,1.25,963.25,0.0,144.0
2014-10-02,,,,,5.5,968.75,0.0,144.0
2014-10-03,956.0,956.5,956.0,,9.75,959.0,22.0,144.0
2014-10-06,,,,,21.75,980.75,0.0,166.0
2014-10-07,,,,,8.5,972.25,0.0,166.0
2014-10-08,974.5,974.5,974.5,,1.0,971.25,1.0,166.0
2014-10-09,,,,,2.0,973.25,0.0,167.0
2014-10-10,,,,,12.0,961.25,0.0,167.0
2014-10-13,,961.5,,,13.0,974.25,0.0,167.0
2014-10-14,977.0,977.0,974.0,,11.25,985.5,3.0,167.0
2014-10-15,,,,,12.5,973.0,0.0,167.0
2014-10-16,977.5,977.5,977.5,,3.0,976.0,1.0,167.0
2014-10-17,963.0,963.0,961.0,,12.75,963.25,3.0,167.0
2014-10-20,,,,,2.0,961.25,0.0,169.0
2014-10-21,,,,,0.25,961.0,0.0,169.0
2014-10-22,974.25,977.75,974.25,,6.75,967.75,4.0,169.0
2014-10-23,,,,,8.0,975.75,0.0,167.0
2014-10-24,,,,,9.25,966.5,0.0,167.0
2014-10-27,,,,,20.5,987.0,0.0,167.0
