Date,Open,High,Low,Settle,Volume,Open Interest
2016-11-17,24.65,24.7,24.65,24.55,40.0,0.0
2016-11-18,24.65,24.95,24.65,24.85,129.0,40.0
2016-11-21,24.85,24.85,24.8,24.85,119.0,178.0
2016-11-22,24.8,24.8,24.8,24.75,19.0,197.0
2016-11-23,25.0,25.25,25.0,25.2,635.0,773.0
2016-11-24,25.15,25.15,25.15,25.05,45.0,773.0
2016-11-25,25.05,25.25,25.05,25.15,811.0,1139.0
2016-11-28,0.0,0.0,0.0,25.4,0.0,1139.0
2016-11-29,25.25,25.25,25.25,25.3,100.0,1239.0
2016-11-30,0.0,0.0,0.0,25.2,0.0,1162.0
2016-12-01,25.25,25.3,25.25,25.25,250.0,1412.0
2016-12-02,25.4,25.5,25.35,25.4,31.0,1389.0
2016-12-05,25.0,25.3,25.0,25.3,74.0,1459.0
2016-12-06,24.95,24.95,24.95,24.95,501.0,1760.0
2016-12-07,24.75,24.8,24.6,24.75,47.0,1788.0
2016-12-08,24.7,24.7,24.4,24.55,33.0,1778.0
2016-12-09,24.65,24.65,24.65,24.8,1.0,1770.0
2016-12-12,24.85,24.85,24.85,24.9,11.0,1779.0
2016-12-13,24.8,24.8,24.7,24.7,347.0,2069.0
2016-12-14,24.95,25.0,24.95,24.9,178.0,2060.0
2016-12-15,24.75,24.9,24.75,24.7,118.0,2058.0
2016-12-16,24.65,24.65,24.65,24.6,100.0,2145.0
2016-12-19,24.45,24.45,24.45,24.5,10.0,2155.0
2016-12-20,0.0,0.0,0.0,24.4,0.0,2155.0
2016-12-21,0.0,0.0,0.0,24.35,0.0,2155.0
2016-12-22,0.0,0.0,0.0,24.5,0.0,2155.0
2016-12-23,0.0,0.0,0.0,24.4,0.0,2155.0
2016-12-27,0.0,0.0,0.0,24.5,0.0,2155.0
2016-12-28,0.0,0.0,0.0,24.6,0.0,2155.0
2016-12-29,25.05,25.05,24.4,24.85,160.0,0.0
2016-12-30,24.95,24.95,24.65,24.85,292.0,2323.0
2017-01-02,24.65,24.75,24.65,24.75,110.0,2306.0
2017-01-03,24.65,24.65,24.45,24.55,162.0,2266.0
2017-01-04,24.55,24.55,24.25,24.3,255.0,2500.0
2017-01-05,24.1,24.1,24.0,24.05,922.0,3382.0
2017-01-06,23.9,23.9,23.6,23.7,2829.0,5981.0
2017-01-09,23.7,23.7,23.5,23.55,98.0,5962.0
2017-01-10,23.3,23.35,23.3,23.35,146.0,6048.0
2017-01-11,23.55,23.55,23.45,23.4,12.0,5977.0
2017-01-12,23.5,23.6,23.45,23.6,440.0,6415.0
2017-01-13,0.0,0.0,0.0,23.45,0.0,6383.0
2017-01-16,23.5,23.5,23.5,23.4,5.0,6388.0
2017-01-17,23.5,23.55,23.4,23.4,141.0,6529.0
2017-01-18,23.3,23.3,23.05,23.15,520.0,6742.0
2017-01-19,23.0,23.0,22.85,22.9,1183.0,7617.0
2017-01-20,23.0,23.0,22.85,22.75,25.0,7627.0
2017-01-23,22.8,22.8,22.8,22.85,116.0,7627.0
2017-01-24,22.45,22.45,22.45,22.65,6.0,7627.0
2017-01-25,22.4,22.4,22.15,22.2,161.0,7750.0
2017-01-26,22.3,22.3,22.1,22.15,275.0,7760.0
2017-01-27,22.2,22.25,22.15,22.2,185.0,7935.0
2017-01-30,22.35,22.35,22.25,22.35,72.0,7903.0
2017-01-31,22.25,22.25,22.1,22.3,144.0,7921.0
2017-02-01,22.15,22.15,22.0,22.1,97.0,0.0
2017-02-02,22.2,22.2,22.0,22.05,1203.0,8121.0
2017-02-03,21.9,21.9,21.5,21.6,378.0,8323.0
2017-02-06,0.0,0.0,0.0,21.8,0.0,8134.0
2017-02-07,21.8,21.95,21.8,21.85,810.0,8926.0
2017-02-08,21.9,22.05,21.75,22.0,2195.0,10960.0
2017-02-09,21.75,21.75,21.65,21.7,26.0,8300.0
2017-02-10,21.85,21.9,21.85,21.9,244.0,8499.0
2017-02-13,21.8,21.8,21.7,21.75,986.0,8660.0
2017-02-14,21.65,21.7,21.65,21.7,256.0,8749.0
2017-02-15,21.55,21.65,21.45,21.4,444.0,8893.0
2017-02-16,21.4,21.5,21.4,21.55,69.0,8861.0
2017-02-17,21.65,21.65,21.5,21.45,23.0,8862.0
2017-02-20,21.45,21.45,21.35,21.35,550.0,9185.0
2017-02-21,21.2,21.3,21.1,21.15,1316.0,9772.0
2017-02-22,21.2,21.3,21.05,21.1,3258.0,12532.0
2017-02-23,21.0,21.55,21.0,21.5,1512.0,13717.0
2017-02-24,21.55,22.0,21.55,21.6,2423.0,14166.0
2017-02-27,21.55,21.55,21.25,21.35,2083.0,15874.0
2017-02-28,21.3,21.4,21.3,21.35,501.0,16284.0
2017-03-01,21.15,21.15,20.85,21.0,784.0,16812.0
2017-03-02,21.0,21.1,21.0,21.1,3.0,16812.0
2017-03-03,21.2,21.35,21.15,21.25,212.0,16920.0
2017-03-06,21.15,21.2,21.15,21.15,301.0,17126.0
2017-03-07,21.15,21.15,21.0,21.15,372.0,17477.0
2017-03-08,21.05,21.1,21.0,21.0,107.0,17583.0
2017-03-09,21.05,21.15,21.0,21.0,252.0,17829.0
2017-03-10,20.95,21.2,20.95,21.2,339.0,17888.0
2017-03-13,21.15,21.15,21.05,21.2,19.0,17879.0
2017-03-14,21.2,21.55,21.2,21.4,102.0,17895.0
2017-03-15,21.25,21.25,21.25,21.25,586.0,18076.0
2017-03-16,21.0,21.1,20.95,21.0,2878.0,20774.0
2017-03-17,20.95,21.05,20.65,20.8,1442.0,20908.0
2017-03-20,20.6,20.6,20.45,20.6,147.0,20606.0
2017-03-21,20.3,20.8,20.15,20.5,1185.0,20560.0
2017-03-22,20.7,20.8,20.6,20.65,307.0,20338.0
2017-03-23,20.8,20.8,20.55,20.7,958.0,19893.0
2017-03-24,20.8,20.85,20.55,20.65,1177.0,20182.0
2017-03-27,20.85,20.85,20.4,20.6,845.0,19703.0
2017-03-28,20.2,20.2,20.0,20.05,725.0,20202.0
2017-03-29,19.85,19.9,19.75,19.85,129.0,19696.0
2017-03-30,19.8,19.8,19.4,19.5,1072.0,19201.0
2017-03-31,19.6,19.6,19.1,19.25,1760.0,20009.0
2017-04-03,19.1,19.3,18.95,19.2,956.0,19579.0
2017-04-04,19.2,19.2,19.0,18.95,649.0,18940.0
2017-04-05,18.9,18.95,18.8,18.9,561.0,18956.0
2017-04-06,19.25,19.35,18.85,18.95,713.0,19090.0
2017-04-07,19.0,19.1,18.85,18.85,998.0,19504.0
2017-04-10,18.9,19.2,18.9,19.2,2079.0,20660.0
2017-04-11,19.4,19.85,19.4,19.8,3147.0,23356.0
2017-04-12,19.6,19.75,19.55,19.7,2493.0,23418.0
2017-04-13,19.55,19.75,19.35,19.7,3730.0,25557.0
2017-04-18,20.0,20.0,19.5,19.65,5640.0,28837.0
2017-04-19,19.45,19.55,19.2,19.3,5155.0,30159.0
2017-04-20,19.4,19.55,19.0,19.45,5493.0,32315.0
2017-04-21,19.5,19.7,19.05,19.1,3172.0,30665.0
2017-04-24,17.6,18.0,17.45,17.75,4443.0,32482.0
2017-04-25,17.85,17.85,17.35,17.4,5158.0,32769.0
2017-04-26,17.4,17.55,17.2,17.25,3461.0,32335.0
2017-04-27,17.35,17.6,17.2,17.55,2441.0,32986.0
2017-04-28,17.55,17.7,17.45,17.5,1015.0,32267.0
2017-05-02,17.3,17.55,17.1,17.45,3878.0,0.0
2017-05-03,17.45,17.5,17.2,17.3,4833.0,34960.0
2017-05-04,17.3,17.3,17.05,17.2,5181.0,36792.0
2017-05-05,17.2,17.4,16.75,16.85,5456.0,38867.0
2017-05-08,17.05,17.05,16.55,16.75,11881.0,42797.0
2017-05-09,16.65,16.7,16.55,16.6,7523.0,39128.0
2017-05-10,16.55,16.9,16.55,16.8,3355.0,38820.0
2017-05-11,16.9,17.1,16.8,16.95,1821.0,38613.0
2017-05-12,16.65,16.95,16.65,16.85,3056.0,39112.0
2017-05-15,16.8,17.0,16.55,16.6,4444.0,38927.0
2017-05-16,16.6,16.6,15.95,16.15,23448.0,43476.0
2017-05-17,16.45,17.75,16.15,17.1,12743.0,41271.0
2017-05-18,17.3,17.95,17.1,17.4,8931.0,39934.0
2017-05-19,17.25,17.35,16.8,16.95,6537.0,38993.0
2017-05-22,17.0,17.05,16.55,16.65,6618.0,42035.0
2017-05-23,16.65,16.65,16.2,16.3,5859.0,42708.0
2017-05-24,16.5,16.6,16.15,16.4,4744.0,42819.0
2017-05-25,16.15,16.35,16.05,16.2,3743.0,42943.0
2017-05-26,16.35,16.5,16.05,16.15,5015.0,44906.0
