Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2015-07-15,,,,,,572.25,0.0,0.0
2015-07-16,,,,,5.0,567.25,0.0,0.0
2015-07-17,,,,,2.5,569.75,0.0,0.0
2015-07-20,,,,,7.5,562.25,0.0,0.0
2015-07-21,,,,,0.25,562.0,0.0,0.0
2015-07-22,,,,,3.25,558.75,0.0,0.0
2015-07-23,,,,,1.25,560.0,0.0,0.0
2015-07-24,,,,,6.5,553.5,0.0,0.0
2015-07-27,,,,,6.25,547.25,0.0,0.0
2015-07-28,,,,,9.75,557.0,0.0,0.0
2015-07-29,,,,,11.25,545.75,0.0,0.0
2015-07-30,,,,,3.5,542.25,0.0,0.0
2015-07-31,,,,,0.75,543.0,0.0,0.0
2015-08-03,,,,,2.5,540.5,0.0,0.0
2015-08-04,,,,,0.5,541.0,0.0,0.0
2015-08-05,,,,,5.75,546.75,0.0,0.0
2015-08-06,,,,,4.25,551.0,0.0,0.0
2015-08-07,,,,,6.25,557.25,0.0,0.0
2015-08-10,,,,,14.5,571.75,0.0,0.0
2015-08-11,,,,,13.75,558.0,0.0,0.0
2015-08-12,,,,,14.5,543.5,0.0,0.0
2015-08-13,,,,,9.25,552.75,0.0,0.0
2015-08-14,,,,,2.25,555.0,0.0,0.0
2015-08-17,,,,,2.0,553.0,0.0,0.0
2015-08-18,,,,,0.5,552.5,0.0,0.0
2015-08-19,,,,,2.25,550.25,0.0,0.0
2015-08-20,,,,,8.25,558.5,0.0,0.0
2015-08-21,,,,,4.0,554.5,0.0,0.0
2015-08-24,,,,,5.5,560.0,0.0,0.0
2015-08-25,,,,,5.75,554.25,0.0,0.0
2015-08-26,,,,,4.5,549.75,0.0,0.0
2015-08-27,,,,,1.25,548.5,0.0,0.0
2015-08-28,,,,,5.75,542.75,0.0,0.0
2015-08-31,,,,,3.75,539.0,0.0,0.0
2015-09-01,,,,,4.0,535.0,0.0,0.0
2015-09-02,,,,,2.75,537.75,0.0,0.0
2015-09-03,,,,,12.25,525.5,0.0,0.0
2015-09-04,,,,,4.75,530.25,0.0,0.0
2015-09-08,,532.0,,532.0,1.75,532.0,0.0,0.0
2015-09-09,535.0,535.0,535.0,535.0,5.5,526.5,1.0,0.0
2015-09-10,,,,,4.0,530.5,0.0,1.0
2015-09-11,,,,,8.25,538.75,0.0,1.0
2015-09-14,,,,,15.0,553.75,0.0,1.0
2015-09-15,,,,,6.75,547.0,0.0,1.0
2015-09-16,,,,,4.75,542.25,0.0,1.0
2015-09-17,,,,,5.0,537.25,0.0,1.0
2015-09-18,,,,,3.5,540.75,0.0,1.0
2015-09-21,,,,,0.25,541.0,0.0,1.0
2015-09-22,,,,,,541.0,0.0,1.0
2015-09-23,,,,,10.25,551.25,0.0,1.0
2015-09-24,,,,,9.5,541.75,0.0,1.0
2015-09-25,,,,,8.75,550.5,0.0,1.0
2015-09-28,,,,,0.75,549.75,0.0,1.0
2015-09-29,,,,,1.25,548.5,0.0,1.0
2015-09-30,,,,,4.75,553.25,0.0,1.0
2015-10-01,,,,,1.5,554.75,0.0,1.0
2015-10-02,,,,,2.0,552.75,0.0,1.0
2015-10-05,,,,,3.0,555.75,0.0,1.0
2015-10-06,,,,,11.25,567.0,0.0,1.0
2015-10-07,,,561.0,561.0,7.5,559.5,0.0,1.0
2015-10-08,,,,,3.5,556.0,0.0,1.0
2015-10-09,,,,,1.0,557.0,0.0,1.0
2015-10-12,,,,,2.25,554.75,0.0,1.0
2015-10-13,,,,,13.0,567.75,0.0,1.0
2015-10-14,,,,,9.25,558.5,0.0,1.0
2015-10-15,,,,,6.25,552.25,0.0,1.0
2015-10-16,,,,,6.0,546.25,0.0,1.0
2015-10-19,,,,,5.75,540.5,0.0,1.0
2015-10-20,,,,,6.0,546.5,0.0,1.0
2015-10-21,,,,,1.25,547.75,0.0,1.0
2015-10-22,,,,,3.0,544.75,0.0,1.0
2015-10-23,,,,,1.5,546.25,0.0,1.0
2015-10-26,561.25,561.25,561.25,561.25,13.0,559.25,1.0,1.0
2015-10-27,,,,,4.5,554.75,0.0,1.0
