Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2010-01-04,93.93,93.945,93.93,,,93.945,0.0,212.0
2010-01-06,94.065,94.065,93.955,,,93.96,10.0,232.0
2010-01-07,93.87,93.94,93.87,,,93.935,36.0,260.0
2010-01-08,93.895,93.965,93.895,,,93.935,49.0,280.0
2010-01-11,93.92,93.92,93.885,,,93.905,31.0,279.0
2010-01-12,94.025,94.035,94.005,,,94.025,22.0,289.0
2010-01-13,94.02,94.02,93.925,,,93.925,20.0,299.0
2010-01-14,93.94,94.015,93.94,,,93.995,22.0,319.0
2010-01-15,94.015,94.065,94.01,,,94.05,20.0,329.0
2010-01-19,94.025,94.025,94.0,,,94.02,20.0,349.0
2010-01-20,94.09,94.1,94.08,,,94.085,20.0,360.0
2010-01-21,94.085,94.185,94.085,,,94.155,96.0,394.0
2010-01-22,94.155,94.175,94.135,,,94.155,19.0,413.0
2010-01-25,94.105,94.12,94.105,,,94.12,23.0,434.0
2010-01-26,94.17,94.17,94.11,,,94.11,20.0,454.0
2010-01-27,94.095,94.13,94.08,,,94.1,41.0,495.0
2010-01-28,94.06,94.085,94.055,,,94.085,45.0,482.0
2010-01-29,94.12,94.145,94.065,,,94.14,75.0,500.0
2010-02-01,94.13,94.13,94.1,,,94.105,200.0,500.0
2010-02-02,94.105,94.12,94.105,,,94.12,22.0,520.0
2010-02-03,94.05,94.065,94.05,,,94.065,20.0,540.0
2010-02-04,0.0,94.145,94.105,,,94.14,20.0,560.0
2010-02-05,0.0,94.21,94.14,,,94.195,0.0,560.0
2010-02-08,0.0,94.175,94.145,,,94.155,100.0,560.0
2010-02-09,94.105,94.145,94.105,,,94.12,0.0,560.0
2010-02-10,94.105,94.15,94.075,,,94.075,20.0,580.0
2010-02-11,0.0,94.06,94.045,,,94.06,190.0,560.0
2010-02-12,0.0,94.09,94.06,,,94.075,100.0,660.0
2010-02-16,94.055,94.105,94.035,,,94.105,0.0,627.0
2010-02-17,0.0,94.055,93.965,,,93.995,2.0,625.0
2010-02-18,0.0,94.015,93.92,,,93.92,66.0,625.0
2010-02-19,0.0,94.025,93.89,,,94.025,275.0,625.0
2010-02-22,0.0,94.005,93.99,,,93.99,305.0,725.0
2010-02-24,0.0,94.155,94.115,,,94.115,0.0,725.0
2010-02-25,94.17,94.19,94.17,,,94.19,0.0,725.0
2010-02-26,0.0,94.26,94.21,,,94.225,52.0,718.0
2010-03-01,0.0,94.205,94.19,,,94.2,36.0,738.0
2010-03-02,0.0,94.2,94.16,,,94.185,0.0,738.0
2010-03-03,94.18,94.195,94.14,,,94.19,239.0,779.0
2010-03-04,0.0,94.25,94.2,,,94.25,14.0,792.0
2010-03-05,94.245,94.245,94.155,,,94.155,0.0,792.0
2010-03-08,0.0,94.125,94.09,,,94.09,10.0,788.0
2010-03-09,94.09,94.1,94.08,,,94.1,0.0,788.0
2010-03-10,94.08,94.115,94.07,,,94.115,19.0,784.0
2010-03-11,0.0,94.135,94.095,,,94.135,21.0,805.0
2010-03-12,0.0,94.185,94.055,,,94.185,0.0,805.0
2010-03-15,0.0,94.18,94.15,,,94.15,0.0,805.0
2010-03-16,0.0,94.24,94.19,,,94.225,0.0,805.0
2010-03-17,0.0,94.245,94.24,,,94.24,0.0,805.0
2010-03-18,94.265,94.265,94.21,,,94.235,125.0,805.0
2010-03-19,0.0,94.245,94.205,,,94.235,35.0,805.0
2010-03-22,0.0,94.295,94.28,,,94.28,1.0,804.0
2010-03-23,0.0,94.33,94.29,,,94.32,80.0,805.0
2010-03-24,0.0,94.28,94.19,,,94.21,261.0,805.0
2010-03-25,94.14,94.17,94.07,,,94.11,249.0,805.0
2010-03-26,0.0,94.145,94.12,,,94.14,400.0,920.0
2010-03-29,94.07,94.11,94.07,,,94.105,18.0,937.0
2010-03-30,0.0,94.095,94.055,,,94.095,52.0,935.0
2010-03-31,0.0,94.13,94.085,,,94.13,0.0,935.0
2010-04-01,94.08,94.095,94.03,,,94.095,0.0,935.0
