Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2008-11-03,35.5,36.0,35.5,36.0,35.69,-0.26,8.0,0.0,422.0
2008-11-04,33.45,34.66,33.45,34.66,34.39,-1.3,43.0,0.0,452.0
2008-11-05,35.91,36.5,35.91,36.5,36.59,2.2,44.0,0.0,496.0
2008-11-06,38.02,39.27,38.0,39.2,38.75,2.16,30.0,0.0,494.0
2008-11-07,38.25,38.25,38.25,38.25,38.29,-0.46,1.0,0.0,491.0
2008-11-10,38.49,38.49,38.49,38.49,38.26,-0.03,1.0,0.0,491.0
2008-11-11,39.65,39.79,38.4,39.22,38.86,0.6,7.0,0.0,492.0
2008-11-12,0.0,0.0,0.0,0.0,39.87,1.01,0.0,0.0,492.0
2008-11-13,40.01,40.01,39.01,39.01,39.15,-0.72,4.0,0.0,493.0
2008-11-14,39.5,40.05,39.5,40.05,40.13,0.98,2.0,0.0,493.0
2008-11-17,40.49,40.7,40.18,40.7,41.29,1.16,4.0,0.0,496.0
2008-11-18,40.82,42.44,40.82,42.31,42.18,0.89,12.0,0.0,502.0
2008-11-19,41.51,45.17,39.03,44.49,44.74,2.56,88.0,0.0,527.0
2008-11-20,44.81,47.76,44.81,47.76,47.02,2.28,13.0,0.0,523.0
2008-11-21,45.85,46.91,45.85,46.17,45.83,-1.19,4.0,0.0,524.0
2008-11-24,44.51,44.51,43.46,43.47,43.82,-2.01,41.0,0.0,487.0
2008-11-25,42.52,43.49,42.51,42.65,42.94,-0.88,14.0,0.0,485.0
2008-11-26,42.79,42.79,41.51,41.51,41.34,-1.6,31.0,0.0,506.0
2008-11-28,41.65,42.03,41.03,41.03,40.98,-0.36,4.0,0.0,504.0
2008-12-01,43.0,45.66,43.0,45.49,45.47,4.49,250.0,0.0,716.0
2008-12-02,46.06,46.06,44.79,45.56,45.16,-0.31,10.0,0.0,490.0
2008-12-03,46.68,46.78,44.81,44.81,44.95,-0.21,48.0,0.0,526.0
2008-12-04,45.38,46.77,45.22,46.77,46.68,1.73,48.0,0.0,561.0
2008-12-05,47.78,48.21,45.88,46.0,46.03,-0.65,7.0,0.0,500.0
2008-12-08,45.6,46.24,45.07,45.5,45.38,-0.65,69.0,0.0,532.0
2008-12-09,46.7,46.71,46.7,46.71,46.79,1.41,3.0,0.0,528.0
2008-12-10,46.47,46.47,46.13,46.45,46.35,-0.44,12.0,0.0,533.0
2008-12-11,46.21,47.01,45.86,46.96,47.07,0.72,13.0,0.0,534.0
2008-12-12,46.5,46.91,46.29,46.78,46.63,-0.44,14.0,0.0,534.0
2008-12-15,47.24,47.24,46.28,46.32,46.44,-0.19,7.0,0.0,530.0
2008-12-16,45.93,46.09,45.0,45.21,44.8,-1.64,23.0,0.0,541.0
2008-12-17,45.0,45.05,43.25,44.22,43.91,-0.89,48.0,0.0,558.0
2008-12-18,43.79,43.79,42.5,43.0,43.22,-0.69,24.0,0.0,547.0
2008-12-19,42.35,42.43,40.88,42.12,41.76,-1.46,92.0,0.0,591.0
2008-12-22,41.01,41.97,41.01,41.97,41.43,-0.33,80.0,0.0,539.0
2008-12-23,40.81,42.01,40.8,42.01,42.14,0.71,93.0,0.0,477.0
2008-12-24,41.65,41.75,41.65,41.75,41.75,-0.39,12.0,0.0,474.0
2008-12-26,41.49,41.49,41.42,41.42,41.61,-0.14,51.0,0.0,424.0
2008-12-29,42.28,42.59,42.25,42.4,42.51,0.9,13.0,0.0,421.0
2008-12-30,41.8,41.8,41.0,41.0,40.97,-1.54,19.0,0.0,425.0
2008-12-31,41.0,41.0,38.03,38.4,38.55,-2.42,26.0,0.0,427.0
2009-01-02,38.24,38.24,36.25,36.39,36.22,-2.33,31.0,0.0,445.0
2009-01-05,36.33,36.58,35.68,36.58,36.47,0.25,75.0,0.0,451.0
2009-01-06,36.0,36.8,36.0,36.8,36.74,0.27,61.0,0.0,444.0
2009-01-07,37.94,38.84,37.5,38.84,38.63,1.89,79.0,0.0,460.0
2009-01-08,39.03,40.88,38.8,39.02,38.4,-0.23,237.0,0.0,559.0
2009-01-09,38.0,39.38,38.0,38.66,38.66,0.26,225.0,0.0,584.0
2009-01-12,39.56,40.95,39.15,40.95,40.84,2.18,28.0,0.0,473.0
2009-01-13,40.6,41.17,40.45,40.8,40.93,0.09,163.0,0.0,579.0
2009-01-14,42.24,43.64,42.15,43.1,42.88,1.95,101.0,0.0,599.0
2009-01-15,43.51,45.52,42.67,43.37,43.25,0.37,109.0,0.0,615.0
2009-01-16,42.52,44.45,42.0,43.39,43.44,0.19,154.0,0.0,636.0
2009-01-20,44.2,47.8,44.2,47.5,47.54,4.1,203.0,0.0,574.0
2009-01-21,47.0,47.1,44.55,44.55,44.4,-3.14,125.0,0.0,607.0
2009-01-22,45.1,46.72,45.1,45.18,45.25,0.85,291.0,0.0,667.0
2009-01-23,45.9,46.28,44.7,44.95,45.13,-0.12,116.0,0.0,703.0
2009-01-26,44.87,44.92,43.4,44.3,44.33,-0.8,94.0,0.0,717.0
2009-01-27,43.9,43.9,41.98,42.41,42.4,-1.93,154.0,0.0,812.0
2009-01-28,41.52,41.62,40.25,40.29,40.29,-2.11,111.0,0.0,831.0
2009-01-29,40.67,41.11,39.94,40.0,39.96,-0.33,104.0,0.0,846.0
2009-01-30,39.87,41.46,39.6,41.2,41.1,1.14,109.0,0.0,837.0
2009-02-02,41.2,42.0,41.2,41.35,41.4,0.3,81.0,0.0,785.0
2009-02-03,41.15,41.2,40.1,40.3,40.3,-1.1,102.0,0.0,796.0
2009-02-04,40.25,40.25,39.0,40.1,40.1,-0.2,203.0,0.0,828.0
2009-02-05,40.0,41.05,39.2,39.55,39.55,-0.55,121.0,0.0,794.0
2009-02-06,39.15,39.25,38.0,39.25,39.15,-0.4,157.0,0.0,764.0
2009-02-09,39.1,39.7,38.85,39.6,39.65,0.5,185.0,0.0,771.0
2009-02-10,40.1,41.75,39.45,41.35,41.45,1.8,230.0,0.0,728.0
2009-02-11,41.2,41.6,40.45,40.65,40.65,-0.8,162.0,0.0,716.0
2009-02-12,41.35,42.2,40.65,40.65,40.7,0.05,753.0,0.0,950.0
2009-02-13,40.95,41.25,40.3,41.25,41.4,0.7,219.0,0.0,906.0
2009-02-17,43.0,43.5,41.85,42.3,42.3,0.9,504.0,0.0,938.0
2009-02-18,41.9,42.9,41.9,42.65,42.65,0.35,691.0,0.0,897.0
2009-02-19,42.32,43.3,41.85,43.2,43.2,0.55,260.0,0.0,917.0
2009-02-20,44.23,45.7,44.1,44.75,44.75,1.55,360.0,0.0,1124.0
2009-02-23,44.35,47.3,44.35,46.9,46.9,2.15,461.0,0.0,1268.0
2009-02-24,46.9,47.15,43.4,43.9,43.9,-3.0,615.0,0.0,1394.0
2009-02-25,43.7,45.0,42.45,43.35,43.25,-0.65,493.0,0.0,1006.0
2009-02-26,42.79,44.0,41.65,43.65,43.75,0.5,567.0,0.0,847.0
2009-02-27,45.16,45.5,42.9,43.95,43.9,0.15,509.0,0.0,866.0
2009-03-02,44.88,46.75,44.55,46.05,46.05,2.15,409.0,0.0,858.0
2009-03-03,45.75,47.1,45.0,46.3,46.35,0.3,453.0,0.0,921.0
2009-03-04,45.3,45.3,41.95,42.85,42.9,-3.45,624.0,0.0,1029.0
2009-03-05,43.88,45.15,42.9,44.5,44.45,1.55,550.0,0.0,1144.0
2009-03-06,44.2,45.6,43.35,44.2,44.15,-0.3,519.0,0.0,1085.0
2009-03-09,44.7,45.2,43.6,45.0,44.9,0.75,435.0,0.0,1203.0
2009-03-10,43.88,44.3,41.45,41.6,41.6,-3.3,534.0,0.0,1319.0
2009-03-11,41.1,42.0,40.4,41.6,41.6,0.0,459.0,0.0,1460.0
2009-03-12,41.5,42.0,40.5,41.15,41.1,-0.5,636.0,0.0,1522.0
2009-03-13,41.0,41.89,40.6,41.65,41.6,0.5,594.0,0.0,1795.0
2009-03-16,41.35,43.15,41.2,43.05,43.1,1.5,1602.0,0.0,2912.0
2009-03-17,43.25,43.5,41.25,41.35,41.3,-1.8,1190.0,0.0,3234.0
2009-03-18,41.9,42.4,40.65,41.0,40.95,-0.35,998.0,0.0,3326.0
2009-03-19,40.6,43.75,40.55,43.75,43.7,2.75,728.0,0.0,3294.0
2009-03-20,43.35,47.05,43.3,47.05,47.05,3.35,1186.0,0.0,3076.0
2009-03-23,45.65,45.76,43.15,43.4,43.35,-3.7,1050.0,0.0,3112.0
2009-03-24,43.85,44.3,42.35,43.95,44.0,0.65,490.0,0.0,2922.0
2009-03-25,43.55,44.55,41.75,42.8,42.75,-1.25,682.0,0.0,2991.0
2009-03-26,42.45,42.5,40.9,41.55,41.45,-1.3,777.0,0.0,2919.0
2009-03-27,42.8,42.85,41.6,42.85,42.95,1.5,421.0,0.0,2900.0
2009-03-30,44.5,46.75,44.5,46.35,46.35,3.4,1296.0,0.0,3028.0
2009-03-31,45.55,45.85,44.0,45.05,45.05,-1.3,786.0,0.0,3186.0
2009-04-01,45.5,46.55,43.4,43.7,43.65,-1.4,937.0,0.0,3120.0
2009-04-02,42.25,43.65,41.75,43.0,42.95,-0.7,810.0,0.0,2752.0
2009-04-03,42.65,43.5,41.6,41.7,41.7,-1.25,592.0,0.0,2725.0
2009-04-06,42.35,42.95,41.85,41.95,41.95,0.25,713.0,0.0,3082.0
2009-04-07,42.85,43.05,41.2,41.55,41.65,-0.3,607.0,0.0,3161.0
2009-04-08,41.25,41.65,40.45,40.6,40.6,-1.05,978.0,0.0,3089.0
2009-04-09,39.45,39.5,38.3,38.3,38.3,-2.3,880.0,0.0,3173.0
2009-04-13,38.5,38.65,37.0,37.0,37.05,-1.25,1494.0,50.0,3973.0
2009-04-14,37.7,38.55,37.25,38.0,37.85,0.8,1462.0,0.0,3959.0
2009-04-15,0.0,0.0,0.0,0.0,38.2,0.35,0.0,0.0,3474.0
