Date,Open,High,Low,Settle,Volume,Interest
2014-05-19,,,,4430.0,0.0,0.0
2014-05-20,,,,4421.5,0.0,0.0
2014-05-21,,,,4438.0,0.0,0.0
2014-05-22,,,,4447.5,0.0,0.0
2014-05-23,,,,4462.0,0.0,17.0
2014-05-26,,,,4497.0,0.0,17.0
2014-05-27,,,,4505.5,0.0,19.0
2014-05-28,,,,4504.5,0.0,20.0
2014-05-29,,,,4509.5,0.0,18.0
2014-05-30,,,,4499.0,0.0,19.0
2014-06-02,,,,4506.5,0.0,18.0
2014-06-03,,,,4496.5,0.0,22.0
2014-06-04,,,,4492.0,0.0,25.0
2014-06-05,,,,4541.0,0.0,24.0
2014-06-06,,,,4578.5,0.0,40.0
2014-06-09,,,,4582.0,0.0,30.0
2014-06-10,,,,4587.0,0.0,25.0
2014-06-11,,,,4550.5,0.0,20.0
2014-06-12,,,,4549.5,0.0,21.0
2014-06-13,,,,4538.0,0.0,24.0
2014-06-16,,,,4504.0,0.0,29.0
2014-06-17,,,,4529.5,0.0,32.0
2014-06-18,,,,4524.5,0.0,215.0
2014-06-19,,,,4556.0,0.0,1196.0
2014-06-20,,,,4534.0,0.0,1281.0
2014-06-23,,,,4509.5,0.0,1632.0
2014-06-24,,,,4514.0,0.0,1757.0
2014-06-25,,,,4461.0,0.0,1782.0
2014-06-26,,,,4440.5,0.0,1810.0
2014-06-27,,,,4439.5,0.0,1902.0
2014-06-30,,,,4423.0,0.0,2028.0
2014-07-01,,,,4461.5,0.0,2115.0
2014-07-02,,,,4444.5,0.0,2173.0
2014-07-03,,,,4490.5,0.0,2360.0
2014-07-04,,,,4467.5,0.0,2392.0
2014-07-07,,,,4406.0,0.0,2363.0
2014-07-08,,,,4343.5,0.0,2427.0
2014-07-09,,,,4361.5,0.0,2504.0
2014-07-10,,,,4301.5,0.0,2636.0
2014-07-11,,,,4318.5,0.0,4172.0
2014-07-14,,,,4351.0,0.0,16712.0
2014-07-15,,,,4305.5,0.0,47912.0
2014-07-16,,,,4370.0,0.0,135886.0
2014-07-17,,,,4315.0,0.0,211248.0
2014-07-18,,,,4337.5,0.0,243893.0
2014-07-21,,,,4304.0,0.0,255855.0
2014-07-22,,,,4371.0,0.0,252251.0
2014-07-23,,,,4376.5,0.0,256553.0
2014-07-24,,,,4411.5,0.0,254392.0
2014-07-25,,,,4330.5,0.0,257604.0
2014-07-28,,,,4347.0,0.0,256866.0
2014-07-29,,,,4366.0,0.0,256053.0
2014-07-30,,,,4312.0,0.0,264578.0
2014-08-04,,,,4217.0,0.0,271807.0
2014-08-05,,,,4234.0,0.0,264356.0
2014-08-06,,,,4206.5,0.0,258532.0
2014-08-08,,,,4147.5,0.0,262441.0
2014-08-11,,,,4195.5,0.0,265333.0
2014-08-12,,,,4162.0,0.0,307412.0
2014-08-13,,,,4195.0,0.0,303311.0
2014-08-14,,,,4206.0,0.0,197829.0
2014-08-15,,,,4249.3,0.0,98842.0
