Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,22.95,22.95,22.7,22.7,1202.0,21151.0
2013-09-10,22.5,22.5,22.15,22.3,1815.0,20254.0
2013-09-11,22.15,22.15,22.0,22.05,531.0,19457.0
2013-09-12,21.95,22.0,21.9,22.1,99.0,19600.0
2013-09-13,22.2,22.25,22.05,22.2,281.0,19682.0
2013-09-16,21.9,22.05,21.9,21.95,404.0,19579.0
2013-09-17,22.1,22.1,21.8,21.85,819.0,19531.0
2013-09-18,21.8,21.9,21.6,21.6,1003.0,18935.0
2013-09-19,21.2,21.4,21.2,21.35,467.0,18959.0
2013-09-20,21.0,21.4,21.0,21.35,900.0,18892.0
2013-09-23,21.1,21.65,21.1,21.6,1198.0,18787.0
2013-09-24,21.5,21.55,21.25,21.35,1369.0,18478.0
2013-09-25,21.35,21.35,21.2,21.3,1445.0,18626.0
2013-09-26,21.25,21.4,21.2,21.35,1156.0,18064.0
2013-09-27,21.3,21.6,21.3,21.55,4957.0,18114.0
2013-09-30,21.75,22.05,21.6,21.95,1299.0,21343.0
2013-10-01,21.75,21.8,21.65,21.7,768.0,22035.0
2013-10-02,21.8,21.95,21.75,21.85,662.0,22612.0
2013-10-03,21.8,22.25,21.8,22.2,496.0,23273.0
2013-10-04,22.15,22.15,21.95,22.1,1452.0,23656.0
2013-10-08,22.2,22.55,22.15,22.5,1679.0,24045.0
2013-10-10,22.8,22.8,22.0,22.15,1091.0,24278.0
2013-10-11,22.0,22.0,21.65,21.7,1399.0,24312.0
2013-10-14,22.0,22.05,21.95,22.05,687.0,25478.0
2013-10-15,21.8,21.8,21.25,21.35,1014.0,25965.0
2013-10-16,21.6,21.75,21.05,21.2,4790.0,26735.0
2013-10-17,20.8,20.9,20.55,20.6,2843.0,27833.0
2013-10-18,20.4,20.4,19.85,19.9,8644.0,29400.0
2013-10-21,19.8,20.0,19.7,19.9,8325.0,37072.0
2013-10-22,19.75,19.75,19.5,19.7,1119.0,40871.0
2013-10-23,19.75,20.1,19.75,20.05,635.0,41379.0
2013-10-24,19.75,19.9,19.75,19.85,1518.0,41199.0
2013-10-25,19.8,19.85,19.7,19.7,1022.0,41985.0
2013-10-28,19.65,19.95,19.5,19.75,1768.0,42579.0
2013-10-29,19.6,19.6,19.35,19.45,1681.0,43305.0
2013-10-30,19.4,19.65,19.3,19.6,2418.0,44319.0
2013-10-31,19.45,19.6,19.35,19.4,1590.0,45434.0
2013-11-01,19.5,19.75,19.5,19.6,867.0,45828.0
2013-11-04,19.35,19.55,19.3,19.4,655.0,46101.0
2013-11-05,19.5,19.75,19.4,19.55,1135.0,46167.0
2013-11-06,19.3,19.55,19.1,19.45,1999.0,46682.0
2013-11-07,19.65,19.65,18.95,19.45,2216.0,47267.0
2013-11-08,19.6,19.9,19.45,19.5,2259.0,48810.0
2013-11-11,19.6,19.6,19.25,19.45,1584.0,49081.0
2013-11-12,19.7,19.75,19.4,19.6,9541.0,49212.0
2013-11-13,19.7,20.05,19.5,19.75,18560.0,55593.0
2013-11-14,19.4,19.65,19.15,19.35,4431.0,68886.0
2013-11-15,19.45,19.45,19.2,19.3,4516.0,69570.0
2013-11-18,19.15,19.6,18.95,19.15,3243.0,70973.0
2013-11-19,19.2,19.45,19.15,19.3,3008.0,71926.0
2013-11-20,19.3,19.3,19.05,19.1,5295.0,71579.0
2013-11-21,19.3,19.55,18.75,18.75,5256.0,73532.0
2013-11-22,18.6,18.7,18.5,18.65,2895.0,71614.0
2013-11-25,18.45,18.5,18.15,18.25,4734.0,71051.0
2013-11-26,0.0,0.0,0.0,18.1,0.0,73220.0
2013-11-27,0.0,0.0,0.0,17.85,0.0,73714.0
2013-11-28,17.95,17.95,17.65,17.75,1424.0,73403.0
2013-11-29,17.8,18.05,17.65,18.05,1783.0,72931.0
2013-12-02,0.0,0.0,0.0,18.2,0.0,73383.0
2013-12-03,0.0,0.0,0.0,18.75,0.0,73686.0
2013-12-04,18.7,19.7,18.55,18.8,10898.0,74623.0
2013-12-05,19.05,19.15,18.4,19.05,7882.0,75049.0
2013-12-06,19.0,19.15,18.45,18.5,10421.0,75161.0
2013-12-09,18.1,18.45,18.0,18.1,9529.0,69407.0
2013-12-10,18.35,18.6,17.9,18.3,7553.0,65371.0
2013-12-11,18.45,18.7,18.2,18.65,12776.0,62418.0
