Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2014-01-30,1387.2,1387.2,1387.2,,,1387.2,0.0,0.0
2014-01-31,1380.6,1380.6,1380.6,,,1380.6,0.0,0.0
2014-02-03,1391.5,1391.5,1391.5,,,1391.5,0.0,0.0
2014-02-04,1378.3,1378.3,1378.3,,,1378.3,0.0,0.0
2014-02-05,1384.5,1384.5,1384.5,,,1384.5,0.0,0.0
2014-02-06,1380.6,1380.6,1380.6,,,1380.6,0.0,0.0
2014-02-07,1385.1,1385.1,1385.1,,,1385.1,0.0,0.0
2014-02-10,1391.8,1391.8,1391.8,,,1391.8,0.0,0.0
2014-02-11,1394.1,1394.1,1394.1,,,1394.1,0.0,0.0
2014-02-12,1414.2,1414.2,1414.2,,,1414.2,0.0,0.0
2014-02-13,1423.5,1423.5,1423.5,,,1423.5,0.0,0.0
2014-02-14,1436.8,1436.8,1436.8,,,1436.8,0.0,0.0
2014-02-18,1431.2,1431.2,1431.2,,5.6,1431.2,0.0,0.0
2014-02-19,1431.2,1431.2,1431.2,,,1431.2,0.0,0.0
2014-02-20,1419.2,1419.2,1419.2,,12.0,1419.2,0.0,0.0
2014-02-21,1434.2,1434.2,1434.2,,15.0,1434.2,0.0,0.0
2014-02-24,1447.8,1447.8,1447.8,,13.6,1447.8,0.0,0.0
2014-02-25,1448.9,1448.9,1448.9,,1.1,1448.9,0.0,0.0
2014-02-26,1435.4,1435.4,1435.4,,13.5,1435.4,0.0,0.0
2014-02-27,1457.8,1457.8,1457.8,,22.4,1457.8,0.0,0.0
2014-02-28,1451.4,1451.4,1451.4,,6.4,1451.4,0.0,0.0
2014-03-03,1465.3,1465.3,1465.3,,13.9,1465.3,0.0,0.0
2014-03-04,1468.8,1468.8,1468.8,,3.5,1468.8,0.0,0.0
2014-03-05,1480.9,1480.9,1480.9,,12.1,1480.9,0.0,0.0
2014-03-06,1491.0,1491.0,1491.0,,10.1,1491.0,0.0,0.0
2014-03-07,1488.1,1488.1,1488.1,,2.9,1488.1,0.0,0.0
2014-03-10,1481.8,1481.8,1481.8,,6.3,1481.8,0.0,0.0
2014-03-11,1469.2,1469.2,1469.2,,12.6,1469.2,0.0,0.0
2014-03-12,1481.0,1481.0,1481.0,,11.8,1481.0,0.0,0.0
2014-03-13,1484.1,1484.1,1484.1,,3.1,1484.1,0.0,0.0
2014-03-14,1474.1,1474.1,1474.1,,10.0,1474.1,0.0,0.0
2014-03-17,1472.8,1472.8,1472.8,,1.3,1472.8,0.0,0.0
2014-03-18,1465.9,1465.9,1465.9,,6.9,1465.9,0.0,0.0
2014-03-19,1455.8,1455.8,1455.8,,10.1,1455.8,0.0,0.0
2014-03-20,1438.9,1438.9,1438.9,,16.9,1438.9,0.0,0.0
2014-03-21,1439.9,1439.9,1439.9,,1.0,1439.9,0.0,0.0
2014-03-24,1436.0,1436.0,1436.0,,3.9,1436.0,0.0,0.0
2014-03-25,1426.4,1426.4,1426.4,,9.6,1426.4,0.0,0.0
2014-03-26,1411.4,1411.4,1411.4,,15.0,1411.4,0.0,0.0
2014-03-27,1402.4,1402.4,1402.4,,9.0,1402.4,0.0,0.0
2014-03-28,1410.8,1410.8,1410.8,,8.4,1410.8,0.0,0.0
2014-03-31,1424.1,1424.1,1424.1,,13.3,1424.1,0.0,0.0
2014-04-01,1432.8,1432.8,1432.8,,8.7,1432.8,0.0,0.0
2014-04-02,1442.0,1442.0,1442.0,,9.2,1442.0,0.0,0.0
2014-04-03,1448.8,1448.8,1448.8,,6.8,1448.8,0.0,0.0
2014-04-04,1454.2,1454.2,1454.2,,5.4,1454.2,0.0,0.0
2014-04-07,1431.1,1431.1,1431.1,,23.1,1431.1,0.0,0.0
2014-04-08,1444.9,1444.9,1444.9,,13.8,1444.9,0.0,0.0
2014-04-09,1442.1,1442.1,1442.1,,2.8,1442.1,0.0,0.0
2014-04-10,1463.4,1463.4,1463.4,,21.3,1463.4,0.0,0.0
2014-04-11,1465.9,1465.9,1465.9,,2.5,1465.9,0.0,0.0
2014-04-14,1470.4,1470.4,1470.4,,4.5,1470.4,0.0,0.0
2014-04-15,1448.0,1448.0,1448.0,,22.4,1448.0,0.0,0.0
2014-04-16,1441.1,1441.1,1441.1,,6.9,1441.1,0.0,0.0
2014-04-17,1431.8,1431.8,1431.8,,9.3,1431.8,0.0,0.0
2014-04-21,1404.0,1404.0,1404.0,,27.8,1404.0,0.0,0.0
2014-04-22,1403.6,1403.6,1403.6,,0.4,1403.6,0.0,0.0
2014-04-23,1407.1,1407.1,1407.1,,3.5,1407.1,0.0,0.0
2014-04-24,1412.9,1412.9,1412.9,,5.8,1412.9,0.0,0.0
2014-04-25,1427.6,1427.6,1427.6,,14.7,1427.6,0.0,0.0
2014-04-28,1423.1,1423.1,1423.1,,4.5,1423.1,0.0,0.0
2014-04-29,1434.6,1434.6,1434.6,,11.5,1434.6,0.0,0.0
2014-04-30,1431.1,1431.1,1431.1,,3.5,1431.1,0.0,0.0
2014-05-01,1430.6,1430.6,1430.6,,0.5,1430.6,0.0,0.0
2014-05-02,1443.9,1443.9,1443.9,,13.3,1443.9,0.0,0.0
2014-05-05,1451.6,1451.6,1451.6,,7.7,1451.6,0.0,0.0
2014-05-06,1461.4,1461.4,1461.4,,9.8,1461.4,0.0,0.0
2014-05-07,1437.7,1437.7,1437.7,,23.7,1437.7,0.0,0.0
2014-05-08,1441.1,1441.1,1441.1,,3.4,1441.1,0.0,0.0
2014-05-09,1432.8,1432.8,1432.8,,8.3,1432.8,0.0,0.0
2014-05-12,1444.5,1444.5,1444.5,,11.7,1444.5,0.0,0.0
2014-05-13,1458.2,1458.2,1458.2,,13.7,1458.2,0.0,0.0
2014-05-14,1487.4,1487.4,1487.4,,29.2,1487.4,0.0,0.0
2014-05-15,1471.5,1471.5,1471.5,,15.9,1471.5,0.0,0.0
2014-05-16,1467.9,1467.9,1467.9,,3.6,1467.9,0.0,0.0
2014-05-19,1472.0,1472.0,1472.0,,4.1,1472.0,0.0,0.0
2014-05-20,1470.5,1470.5,1470.5,,1.5,1470.5,0.0,0.0
2014-05-21,1475.5,1475.5,1475.5,,5.0,1475.5,0.0,0.0
2014-05-22,1493.8,1493.8,1493.8,,18.3,1493.8,0.0,0.0
2014-05-23,1473.3,1473.3,1473.3,,20.5,1473.3,0.0,0.0
2014-05-27,1462.7,1462.7,1462.7,,10.6,1462.7,0.0,0.0
2014-05-28,1463.1,1463.1,1463.1,,0.4,1463.1,0.0,0.0
2014-05-29,1460.5,1460.5,1460.5,,2.6,1460.5,0.0,0.0
2014-05-30,1453.3,1453.3,1453.3,,7.2,1453.3,0.0,0.0
2014-06-02,1450.0,1450.0,1437.3,,16.0,1437.3,1.0,1.0
2014-06-03,1434.2,1434.2,1434.2,,3.1,1434.2,0.0,1.0
2014-06-04,1434.5,1434.5,1434.5,,0.3,1434.5,0.0,1.0
2014-06-05,1445.7,1445.7,1445.7,,11.2,1445.7,0.0,1.0
2014-06-06,1453.8,1453.8,1453.8,,8.1,1453.8,0.0,1.0
2014-06-09,1455.3,1455.3,1455.3,,1.5,1455.3,0.0,1.0
2014-06-10,1483.3,1483.3,1483.3,,28.0,1483.3,0.0,1.0
2014-06-11,1482.1,1482.1,1482.1,,1.2,1482.1,0.0,1.0
2014-06-12,1442.4,1442.4,1442.4,,39.7,1442.4,0.0,1.0
2014-06-13,1436.1,1436.1,1436.1,,6.3,1436.1,0.0,1.0
2014-06-16,1440.5,1440.5,1440.5,,4.4,1440.5,0.0,1.0
