Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2009-02-04,36.8,36.85,36.65,36.75,36.75,-0.3,8.0,0.0,284.0
2009-02-05,37.3,37.3,37.0,37.0,37.0,0.25,19.0,0.0,273.0
2009-02-06,36.7,36.7,36.2,36.2,36.25,-0.75,7.0,0.0,265.0
2009-02-09,36.5,36.63,36.5,36.55,36.55,0.3,7.0,0.0,266.0
2009-02-10,36.9,37.1,36.9,37.05,37.05,0.5,6.0,0.0,259.0
2009-02-11,36.9,36.9,36.9,36.9,36.8,-0.25,3.0,0.0,257.0
2009-02-12,36.95,37.1,36.9,36.9,36.95,0.15,7.0,0.0,258.0
2009-02-13,36.4,36.4,36.25,36.35,36.45,-0.5,4.0,0.0,256.0
2009-02-17,37.1,37.3,37.02,37.3,37.35,0.9,11.0,0.0,263.0
2009-02-18,36.95,37.2,36.95,37.2,37.2,-0.15,11.0,0.0,258.0
2009-02-19,35.45,37.25,35.45,37.2,37.8,0.6,24.0,0.0,265.0
2009-02-20,38.15,38.35,37.75,38.1,38.15,0.35,34.0,0.0,279.0
2009-02-23,37.45,38.6,37.45,38.6,38.6,0.45,18.0,0.0,271.0
2009-02-24,37.9,38.5,37.8,37.8,37.9,-0.7,30.0,0.0,264.0
2009-02-25,37.75,38.15,37.75,37.95,37.95,0.05,19.0,0.0,262.0
2009-02-26,37.5,38.7,37.5,38.7,38.75,0.8,32.0,0.0,274.0
2009-02-27,38.7,39.3,38.39,38.75,38.8,0.05,32.0,0.0,282.0
2009-03-02,39.45,39.9,39.36,39.85,39.55,0.75,23.0,0.0,278.0
2009-03-03,39.2,39.45,39.0,39.35,39.65,0.1,25.0,0.0,279.0
2009-03-04,38.75,38.75,37.55,37.55,37.65,-2.0,21.0,0.0,279.0
2009-03-05,37.9,38.45,37.8,38.14,37.95,0.3,12.0,0.0,285.0
2009-03-06,38.0,38.45,38.0,38.45,38.25,0.3,13.0,0.0,283.0
2009-03-09,38.08,38.08,37.7,38.05,38.1,-0.15,19.0,0.0,280.0
2009-03-10,36.9,37.0,36.2,36.2,36.55,-1.55,36.0,0.0,284.0
2009-03-11,35.8,35.85,35.6,35.6,35.8,-0.75,10.0,0.0,287.0
2009-03-12,35.7,35.7,35.3,35.4,35.5,-0.3,11.0,0.0,289.0
2009-03-13,35.6,35.85,35.55,35.75,35.85,0.35,10.0,0.0,290.0
2009-03-16,35.6,36.2,35.6,36.2,36.15,0.3,15.0,0.0,286.0
2009-03-17,36.2,36.2,35.8,35.8,36.05,-0.1,13.0,0.0,287.0
2009-03-18,36.05,36.25,35.65,36.25,36.15,0.1,17.0,0.0,287.0
2009-03-19,36.3,37.5,36.3,37.5,37.5,1.35,28.0,0.0,297.0
2009-03-20,38.15,39.5,37.95,39.05,39.05,1.55,31.0,0.0,304.0
2009-03-23,39.0,39.0,37.6,37.75,37.7,-1.35,377.0,0.0,304.0
2009-03-24,38.1,38.2,37.61,38.0,38.0,0.3,500.0,466.0,741.0
2009-03-25,37.65,37.9,37.59,37.9,37.95,-0.05,12.0,0.0,743.0
2009-03-26,37.88,37.88,37.35,37.6,37.55,-0.4,13.0,0.0,747.0
2009-03-27,37.85,38.45,37.85,38.45,38.55,1.0,8.0,0.0,744.0
2009-03-30,39.71,40.1,39.7,39.85,39.8,1.25,23.0,0.0,756.0
2009-03-31,39.85,39.85,39.45,39.55,39.55,-0.25,474.0,469.0,755.0
2009-04-01,39.65,39.65,38.7,39.15,39.1,-0.45,30.0,0.0,643.0
2009-04-02,38.85,39.45,38.8,39.25,39.45,0.35,44.0,0.0,651.0
2009-04-03,39.5,39.5,39.5,39.5,39.15,-0.3,1.0,0.0,616.0
2009-04-06,39.6,39.6,39.4,39.5,39.55,0.4,11.0,0.0,619.0
2009-04-07,39.75,39.75,39.4,39.75,39.75,0.2,35.0,0.0,641.0
2009-04-08,39.6,39.65,39.5,39.6,39.7,-0.05,483.0,472.0,1036.0
2009-04-09,38.8,39.1,38.6,38.75,38.75,-0.95,807.0,775.0,1570.0
2009-04-13,38.65,38.85,38.5,38.8,38.75,0.0,40.0,0.0,1478.0
2009-04-14,39.0,39.1,38.75,38.8,38.85,0.1,24.0,0.0,1482.0
2009-04-15,38.75,38.95,38.45,38.45,38.5,-0.35,61.0,0.0,1483.0
2009-04-16,37.75,38.35,37.25,37.45,37.5,-1.0,131.0,0.0,1489.0
2009-04-17,37.5,37.5,36.8,36.8,36.8,-0.7,64.0,0.0,1519.0
2009-04-20,37.29,38.15,37.27,38.15,38.05,1.25,34.0,0.0,1515.0
2009-04-21,38.51,38.51,37.25,37.3,37.3,-0.75,38.0,0.0,1521.0
2009-04-22,36.8,37.7,36.6,37.7,37.7,0.4,25.0,0.0,1503.0
2009-04-23,37.85,38.2,37.25,37.25,37.15,-0.55,19.0,0.0,1497.0
2009-04-24,37.0,37.5,37.0,37.45,37.45,0.3,40.0,0.0,1498.0
2009-04-27,37.85,38.2,37.65,38.15,38.2,0.75,30.0,0.0,1504.0
2009-04-28,38.3,38.3,37.65,37.9,37.8,-0.4,68.0,0.0,1514.0
2009-04-29,37.35,37.35,36.35,36.8,36.85,-0.95,51.0,0.0,1502.0
2009-04-30,36.3,37.0,36.15,36.85,36.9,0.05,26.0,0.0,1483.0
2009-05-01,36.85,36.88,36.25,36.25,36.25,-0.65,16.0,0.0,1482.0
2009-05-04,35.8,35.9,34.8,34.95,34.9,-1.35,732.0,0.0,1459.0
2009-05-05,34.9,35.53,34.9,35.1,35.05,0.15,105.0,0.0,1398.0
2009-05-06,34.45,34.9,33.95,34.05,34.05,-1.0,603.0,0.0,1707.0
2009-05-07,33.8,34.5,33.8,34.3,34.35,0.3,112.0,0.0,1676.0
2009-05-08,33.8,34.0,33.0,33.35,33.4,-0.95,236.0,0.0,1837.0
2009-05-11,34.35,34.5,33.35,33.45,33.4,0.0,199.0,0.0,1909.0
2009-05-12,33.5,34.0,33.5,33.55,33.4,0.0,115.0,0.0,1939.0
2009-05-13,34.2,34.3,33.85,34.0,34.0,0.6,143.0,0.0,1888.0
2009-05-14,33.65,33.8,32.85,32.85,32.85,-1.15,267.0,0.0,2088.0
2009-05-15,32.85,33.3,32.25,33.25,33.4,0.55,145.0,0.0,2125.0
2009-05-18,32.6,32.7,30.9,31.05,31.15,-2.25,218.0,0.0,2214.0
2009-05-19,31.45,31.45,31.0,31.25,31.2,0.05,193.0,0.0,2317.0
2009-05-20,30.8,31.5,30.2,31.5,31.55,0.35,162.0,0.0,2359.0
2009-05-21,32.0,32.8,31.65,32.33,32.3,0.75,523.0,0.0,2432.0
2009-05-22,32.23,32.7,32.1,32.45,32.4,0.1,228.0,0.0,2476.0
2009-05-26,32.8,32.8,31.1,31.5,31.55,-0.85,183.0,0.0,2515.0
2009-05-27,31.6,32.1,31.15,32.05,32.05,0.5,160.0,0.0,2563.0
2009-05-28,31.95,32.2,31.56,31.95,31.9,-0.15,214.0,0.0,2695.0
2009-05-29,31.8,32.0,31.3,31.55,31.55,-0.35,156.0,76.0,2802.0
2009-06-01,31.27,31.27,30.7,30.85,30.75,-0.8,89.0,0.0,2836.0
2009-06-02,30.6,31.15,30.45,30.95,30.95,0.2,118.0,0.0,2856.0
2009-06-03,31.05,32.4,31.05,32.05,32.1,1.15,340.0,0.0,3119.0
2009-06-04,32.0,32.2,31.7,31.8,31.85,-0.25,80.0,0.0,3109.0
2009-06-05,31.4,32.51,31.4,31.85,31.85,0.0,123.0,0.0,2957.0
2009-06-08,32.15,32.65,31.65,31.75,31.75,-0.1,51.0,0.0,2752.0
2009-06-09,31.3,31.9,30.85,31.15,31.15,-0.6,183.0,0.0,2748.0
2009-06-10,30.9,32.2,30.9,31.35,31.45,0.3,430.0,0.0,2742.0
2009-06-11,30.95,31.1,30.7,30.85,30.9,-0.55,108.0,0.0,2810.0
2009-06-12,31.05,31.25,30.3,30.45,30.45,-0.45,258.0,0.0,2980.0
2009-06-15,31.3,31.4,30.99,31.25,31.25,0.8,153.0,0.0,2956.0
2009-06-16,30.7,32.15,30.7,32.05,32.05,0.8,290.0,0.0,3129.0
2009-06-17,31.85,32.55,31.8,31.95,32.0,-0.05,370.0,25.0,3299.0
2009-06-18,31.9,32.2,31.7,31.9,31.9,-0.1,87.0,0.0,3296.0
2009-06-19,31.7,32.1,31.2,31.7,31.7,-0.2,661.0,0.0,3648.0
2009-06-22,32.0,32.95,32.0,32.6,32.6,0.9,176.0,0.0,3608.0
2009-06-23,32.5,32.72,32.2,32.25,32.3,-0.3,345.0,0.0,3723.0
2009-06-24,31.85,31.9,31.35,31.65,31.6,-0.7,249.0,0.0,3750.0
2009-06-25,31.8,31.8,30.62,30.9,30.85,-0.75,349.0,0.0,3854.0
2009-06-26,30.96,31.0,30.4,30.52,30.5,-0.35,262.0,0.0,3890.0
2009-06-29,30.35,30.6,29.53,29.65,29.7,-0.8,148.0,0.0,3890.0
2009-06-30,29.5,30.25,29.35,30.0,30.0,0.3,195.0,0.0,3985.0
2009-07-01,29.6,29.8,29.15,29.8,29.8,-0.2,153.0,0.0,4023.0
2009-07-02,30.15,31.2,30.15,31.05,31.1,1.3,178.0,0.0,4052.0
2009-07-06,31.4,31.7,31.05,31.05,31.05,-0.05,418.0,0.0,4241.0
2009-07-07,31.35,31.95,31.3,31.95,31.9,0.85,124.0,0.0,4256.0
2009-07-08,31.75,33.35,31.65,32.35,32.3,0.4,482.0,0.0,4438.0
2009-07-09,31.8,32.3,31.8,32.3,32.25,-0.05,1965.0,0.0,4273.0
2009-07-10,32.45,32.75,32.15,32.45,32.5,0.25,190.0,0.0,5556.0
2009-07-13,32.4,32.55,31.5,31.7,31.7,-0.8,349.0,0.0,5763.0
2009-07-14,31.7,31.9,31.1,31.2,31.2,-0.5,300.0,0.0,5933.0
2009-07-15,31.0,31.05,30.25,30.6,30.65,-0.55,342.0,0.0,6021.0
2009-07-16,30.6,30.65,29.8,30.15,30.15,-0.5,545.0,0.0,6211.0
2009-07-17,30.15,30.3,29.9,30.2,30.25,0.1,246.0,0.0,6235.0
2009-07-20,29.9,30.1,29.4,29.4,29.45,-0.8,337.0,0.0,6314.0
2009-07-21,29.3,29.85,29.25,29.3,29.35,-0.1,319.0,0.0,6390.0
2009-07-22,29.6,29.6,28.5,29.15,29.2,-0.15,1041.0,0.0,6848.0
2009-07-23,29.0,29.0,28.2,28.45,28.45,-0.75,717.0,0.0,7341.0
2009-07-24,28.5,28.75,28.28,28.55,28.55,0.1,649.0,0.0,7776.0
2009-07-27,28.5,29.4,28.5,28.95,28.95,0.4,1363.0,0.0,8696.0
2009-07-28,29.15,29.95,28.95,29.85,29.85,0.9,1351.0,0.0,9356.0
2009-07-29,29.65,30.15,29.45,30.0,30.05,0.2,1367.0,0.0,10055.0
2009-07-30,29.55,29.55,29.0,29.25,29.3,-0.75,1451.0,250.0,10982.0
2009-07-31,29.55,29.7,28.95,29.7,29.7,0.4,919.0,0.0,11047.0
2009-08-03,29.0,29.45,28.9,29.1,29.1,-0.6,1547.0,0.0,11715.0
2009-08-04,29.55,29.65,28.7,28.8,28.85,-0.25,1443.0,0.0,12152.0
2009-08-05,29.0,29.3,28.6,28.8,28.85,0.0,1668.0,87.0,12852.0
2009-08-06,28.7,29.2,28.45,28.95,28.95,0.1,2008.0,83.0,13315.0
2009-08-07,28.6,28.7,27.55,28.05,28.05,-0.9,1772.0,0.0,14090.0
2009-08-10,28.25,28.95,27.85,28.05,28.1,0.05,2242.0,0.0,15634.0
2009-08-11,28.3,29.5,28.2,28.55,28.6,0.5,2381.0,89.0,17430.0
2009-08-12,28.55,28.85,27.8,28.3,28.35,-0.25,2330.0,129.0,18779.0
2009-08-13,28.2,28.6,27.45,27.75,27.8,-0.55,5231.0,202.0,21205.0
2009-08-14,27.75,28.65,27.75,28.25,28.3,0.5,3393.0,0.0,22739.0
2009-08-17,28.9,30.05,28.9,29.9,29.9,1.6,3815.0,33.0,22132.0
2009-08-18,29.8,29.9,29.1,29.2,29.25,-0.65,2824.0,0.0,22768.0
2009-08-19,29.7,29.7,28.05,28.3,28.35,-0.9,1920.0,37.0,22614.0
2009-08-20,28.3,28.35,27.7,27.8,27.8,-0.55,2039.0,0.0,22131.0
2009-08-21,27.55,27.65,27.15,27.35,27.35,-0.45,2526.0,920.0,21068.0
2009-08-24,27.35,27.5,26.95,27.4,27.4,0.05,1512.0,0.0,20953.0
2009-08-25,27.3,28.4,27.15,27.7,27.75,0.35,4231.0,0.0,21238.0
2009-08-26,27.9,28.6,27.9,28.3,28.3,0.55,2370.0,0.0,21224.0
2009-08-27,28.3,29.0,27.65,27.75,27.8,-0.5,1907.0,90.0,21771.0
2009-08-28,27.4,28.25,27.2,28.05,28.1,0.3,2174.0,0.0,21634.0
2009-08-31,28.5,29.1,28.45,28.5,28.5,0.4,1740.0,0.0,20674.0
2009-09-01,28.6,30.35,28.25,30.0,30.05,1.55,2665.0,0.0,19853.0
2009-09-02,30.05,30.6,29.95,30.45,30.5,0.45,2763.0,0.0,19213.0
2009-09-03,30.45,30.45,28.65,28.9,28.95,-1.55,2923.0,0.0,19767.0
2009-09-04,28.95,29.0,27.5,27.6,27.6,-1.35,1203.0,0.0,17695.0
2009-09-08,27.2,27.25,26.6,26.7,26.7,-0.9,3908.0,123.0,17504.0
2009-09-09,26.7,26.75,25.65,25.9,25.95,-0.75,2926.0,0.0,17023.0
2009-09-10,25.45,25.85,24.4,24.45,24.45,-1.5,3833.0,101.0,16134.0
2009-09-11,24.55,24.95,23.7,24.75,24.75,0.3,7489.0,288.0,15490.0
2009-09-14,24.95,25.25,23.75,23.85,23.85,-0.9,4519.0,243.0,11223.0
2009-09-15,23.75,24.0,23.25,23.45,23.5,-0.35,3435.0,0.0,11200.0
2009-09-16,0.0,0.0,0.0,0.0,23.64,0.14,0.0,0.0,10192.0
