Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-10-08,373.2,374.0,368.6,371.1,21435.0,62730.0
2013-10-09,370.3,370.3,365.9,367.1,34862.0,58632.0
2013-10-10,369.35,376.55,368.4,373.9,35101.0,61581.0
2013-10-11,376.0,377.45,374.9,376.2,20995.0,57690.0
2013-10-12,376.0,377.45,374.9,376.2,20995.0,57690.0
2013-10-14,375.3,378.45,360.0,376.2,23992.0,53484.0
2013-10-15,377.85,382.4,377.6,381.9,51215.0,51366.0
2013-10-16,381.45,384.1,380.4,383.35,54150.0,59911.0
2013-10-17,382.65,383.7,380.2,382.45,36066.0,48664.0
2013-10-18,384.2,385.0,382.95,384.97,4693.0,23558.0
