Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
1994-05-04,47.52,47.52,47.2,,,47.2,5.0,3.0
1994-05-05,47.0,47.0,47.0,,,47.0,1.0,3.0
1994-05-06,47.5,47.5,47.5,,,47.5,2.0,5.0
1994-05-09,48.35,48.35,48.35,,,48.35,0.0,5.0
1994-05-10,48.75,48.75,48.7,,,48.7,3.0,5.0
1994-05-11,48.75,48.95,48.75,,,48.95,1.0,5.0
1994-05-12,48.85,48.85,48.85,,,48.85,0.0,5.0
1994-05-13,48.7,48.7,48.7,,,48.7,0.0,5.0
1994-05-16,48.45,48.45,48.45,,,48.45,0.0,5.0
1994-05-17,48.3,48.3,48.3,,,48.3,0.0,5.0
1994-05-18,47.82,47.82,47.82,,,47.82,0.0,5.0
1994-05-19,47.9,47.9,47.9,,,47.9,0.0,5.0
1994-05-20,47.9,47.9,47.9,,,47.9,0.0,5.0
1994-05-23,48.0,48.0,48.0,,,48.0,0.0,5.0
1994-05-24,47.8,47.8,47.8,,,47.8,0.0,5.0
1994-05-25,47.2,47.2,47.2,,,47.2,0.0,5.0
1994-05-26,47.5,47.5,47.5,,,47.5,0.0,5.0
1994-05-27,47.4,47.4,47.4,,,47.4,0.0,5.0
1994-05-31,48.9,48.9,48.1,,,48.5,8.0,10.0
1994-06-01,48.3,48.5,48.3,,,48.5,4.0,13.0
1994-06-02,48.7,48.7,48.5,,,48.7,3.0,13.0
1994-06-03,48.5,48.6,48.5,,,48.5,6.0,18.0
1994-06-06,48.7,48.9,48.45,,,48.82,15.0,26.0
1994-06-07,49.0,49.0,48.6,,,49.0,2.0,26.0
1994-06-08,48.97,49.0,48.7,,,48.9,6.0,30.0
1994-06-09,48.4,48.8,48.4,,,48.8,8.0,35.0
1994-06-10,49.0,49.0,49.0,,,49.0,2.0,36.0
1994-06-13,48.72,48.8,48.72,,,48.8,2.0,37.0
1994-06-14,48.72,48.72,48.0,,,48.5,6.0,41.0
1994-06-15,48.75,48.75,48.5,,,48.7,6.0,44.0
1994-06-16,48.25,48.6,48.25,,,48.57,1.0,44.0
1994-06-17,48.72,48.72,48.47,,,48.57,23.0,55.0
1994-06-20,48.57,48.57,48.25,,,48.5,3.0,56.0
1994-06-21,47.75,48.0,47.5,,,48.0,3.0,57.0
1994-06-22,48.0,48.0,47.7,,,48.0,1.0,58.0
1994-06-23,47.6,47.6,47.5,,,47.5,2.0,58.0
1994-06-24,47.6,47.7,47.35,,,47.7,5.0,61.0
1994-06-27,47.3,47.4,47.3,,,47.35,7.0,65.0
1994-06-28,47.1,47.5,46.8,,,47.5,28.0,75.0
1994-06-29,47.0,47.35,47.0,,,47.25,17.0,81.0
1994-06-30,46.75,46.9,46.7,,,46.7,11.0,87.0
1994-07-01,45.2,45.7,45.2,,,45.2,1.0,88.0
1994-07-05,44.0,44.5,44.0,,,44.35,17.0,89.0
1994-07-06,44.45,44.6,44.35,,,44.35,17.0,86.0
1994-07-07,44.3,44.4,44.1,,,44.35,11.0,89.0
1994-07-08,44.5,44.5,44.05,,,44.12,8.0,87.0
