Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2016-03-17,25.7,25.9,25.7,25.95,217.0,0.0
2016-03-18,0.0,0.0,0.0,25.45,0.0,217.0
2016-03-21,25.25,25.55,25.2,25.45,77.0,217.0
2016-03-22,25.5,25.5,25.35,25.55,22.0,276.0
2016-03-23,0.0,0.0,0.0,25.4,0.0,269.0
2016-03-24,25.7,25.7,25.65,25.7,205.0,269.0
2016-03-29,25.55,25.7,25.4,25.6,947.0,474.0
2016-03-30,25.15,25.15,24.9,25.1,16.0,1391.0
2016-03-31,25.25,25.3,25.15,25.25,33.0,1379.0
2016-04-01,25.6,25.7,25.6,25.5,205.0,1393.0
2016-04-04,24.6,25.35,24.6,25.2,168.0,1595.0
2016-04-05,25.45,25.8,25.4,25.7,153.0,1682.0
2016-04-06,25.6,25.65,25.6,25.65,62.0,1604.0
2016-04-07,25.55,25.7,25.55,25.9,100.0,1602.0
2016-04-08,25.75,25.85,25.65,25.75,79.0,1607.0
2016-04-11,25.4,25.75,25.4,25.7,84.0,1603.0
2016-04-12,25.85,25.95,25.4,25.7,316.0,1618.0
2016-04-13,25.35,25.4,25.2,25.35,273.0,1762.0
2016-04-14,25.25,25.45,25.25,25.35,1168.0,1885.0
2016-04-15,25.4,25.5,25.4,25.4,97.0,2174.0
2016-04-18,25.5,25.5,25.05,25.05,752.0,2215.0
2016-04-19,24.85,24.85,24.7,24.7,792.0,2594.0
2016-04-20,24.7,24.75,24.65,24.6,156.0,3336.0
2016-04-21,24.85,25.0,24.6,24.65,59.0,3397.0
2016-04-22,25.0,25.1,24.75,24.95,207.0,3416.0
2016-04-25,25.0,25.0,24.85,25.0,743.0,3399.0
2016-04-26,24.95,25.0,24.95,24.9,60.0,3216.0
2016-04-27,25.0,25.0,24.75,24.8,377.0,3224.0
2016-04-28,25.0,25.05,24.6,24.6,320.0,3568.0
2016-04-29,25.0,25.6,25.0,25.25,304.0,3520.0
2016-05-02,25.3,25.35,25.2,25.4,115.0,3310.0
2016-05-03,25.3,25.75,25.3,25.7,188.0,3344.0
2016-05-04,25.9,26.0,25.75,26.0,247.0,3455.0
2016-05-05,25.9,26.1,25.75,25.85,659.0,3661.0
2016-05-06,25.9,26.0,25.75,25.9,907.0,4124.0
2016-05-09,25.7,25.7,25.5,25.7,923.0,4869.0
2016-05-10,25.25,25.4,25.25,25.3,256.0,5637.0
2016-05-11,25.35,25.35,25.3,25.2,406.0,5811.0
2016-05-12,25.45,25.45,25.05,25.4,2041.0,6011.0
