Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2009-01-02,96.53,96.53,96.27,,,96.27,50.0,448.0
2009-01-05,96.21,96.21,96.075,,,96.075,209.0,349.0
2009-01-06,0.0,96.135,95.985,,,96.055,119.0,468.0
2009-01-07,96.075,96.145,96.075,,,96.145,10.0,478.0
2009-01-08,0.0,96.335,96.265,,,96.295,32.0,451.0
2009-01-09,0.0,96.405,96.305,,,96.355,0.0,451.0
2009-01-12,96.295,96.495,96.285,,,96.455,0.0,451.0
2009-01-13,96.495,96.495,96.47,,,96.48,37.0,436.0
2009-01-14,96.53,96.61,96.53,,,96.585,68.0,398.0
2009-01-15,96.625,96.635,96.595,,,96.625,10.0,392.0
2009-01-16,96.535,96.565,96.535,,,96.535,5.0,392.0
2009-01-20,96.315,96.53,96.295,,,96.53,37.0,392.0
2009-01-21,96.45,96.465,96.36,,,96.36,99.0,395.0
2009-01-22,0.0,96.195,96.16,,,96.185,22.0,395.0
2009-01-23,96.185,96.185,96.02,,,96.065,0.0,395.0
2009-01-26,96.01,96.01,95.945,,,96.005,53.0,402.0
2009-01-27,95.985,96.105,95.975,,,96.015,65.0,377.0
2009-01-28,0.0,96.055,95.87,,,95.87,130.0,446.0
2009-01-29,95.78,95.845,95.65,,,95.655,10.0,446.0
2009-01-30,0.0,95.725,95.645,,,95.705,147.0,374.0
2009-02-02,95.705,95.785,95.705,,,95.785,70.0,372.0
2009-02-03,95.755,95.775,95.615,,,95.615,102.0,392.0
2009-02-04,95.555,95.575,95.525,,,95.55,92.0,393.0
2009-02-05,95.585,95.6,95.48,,,95.515,27.0,376.0
2009-02-06,95.515,95.515,95.365,,,95.385,30.0,384.0
2009-02-09,95.37,95.37,95.305,,,95.315,22.0,386.0
2009-02-10,95.395,95.575,95.395,,,95.54,35.0,387.0
2009-02-11,95.6,95.65,95.6,,,95.65,41.0,409.0
2009-02-12,95.65,95.685,95.59,,,95.685,64.0,384.0
2009-02-13,95.585,95.585,95.495,,,95.495,0.0,384.0
2009-02-17,95.615,95.75,95.615,,,95.75,140.0,391.0
2009-02-18,95.77,95.77,95.66,,,95.77,144.0,434.0
2009-02-19,95.73,95.73,95.645,,,95.645,47.0,432.0
2009-02-20,95.695,95.815,95.685,,,95.735,37.0,443.0
2009-02-23,95.645,95.775,95.645,,,95.765,26.0,446.0
2009-02-24,95.795,95.865,95.745,,,95.745,22.0,443.0
2009-02-26,95.445,95.505,95.435,,,95.485,14.0,454.0
2009-02-27,95.575,95.575,95.385,,,95.395,27.0,468.0
2009-03-02,95.485,95.505,95.455,,,95.46,11.0,463.0
2009-03-03,95.47,95.51,95.45,,,95.48,21.0,473.0
2009-03-04,95.465,95.465,95.34,,,95.415,15.0,483.0
2009-03-05,95.545,95.755,95.545,,,95.755,40.0,483.0
2009-03-06,0.0,95.805,95.695,,,95.77,18.0,471.0
2009-03-09,95.71,95.73,95.68,,,95.71,5.0,471.0
2009-03-10,95.67,95.67,95.61,,,95.61,52.0,455.0
2009-03-11,95.625,95.75,95.56,,,95.72,17.0,454.0
2009-03-12,95.785,95.845,95.77,,,95.82,41.0,439.0
2009-03-13,95.78,95.87,95.735,,,95.735,97.0,479.0
2009-03-16,95.645,95.715,95.645,,,95.665,129.0,432.0
2009-03-17,95.655,95.655,95.6,,,95.6,136.0,486.0
2009-03-18,95.58,95.96,95.58,,,95.96,129.0,401.0
2009-03-19,0.0,96.16,96.025,,,96.025,5.0,403.0
2009-03-20,96.075,96.075,96.005,,,96.02,0.0,403.0
2009-03-23,95.975,96.02,95.975,,,96.0,11.0,406.0
2009-03-24,95.935,96.0,95.935,,,95.98,15.0,403.0
2009-03-25,95.895,95.92,95.81,,,95.845,1.0,403.0
2009-03-26,95.815,95.895,95.815,,,95.865,2.0,403.0
