Date,Open,High,Low,Settle,Volume,Interest
2015-06-22,0.0,,,477.5,,
2015-06-23,0.0,0.0,0.0,482.25,0.0,
2015-06-24,0.0,0.0,0.0,480.6,0.0,
2015-06-25,0.0,0.0,0.0,480.35,0.0,
2015-06-26,483.7,483.7,483.7,482.35,3.0,
2015-06-29,0.0,0.0,0.0,464.85,0.0,3.0
2015-06-30,0.0,0.0,0.0,460.25,0.0,3.0
2015-07-01,0.0,0.0,0.0,470.75,0.0,3.0
2015-07-02,0.0,0.0,0.0,465.1,0.0,3.0
2015-07-03,464.55,464.55,464.55,462.2,1.0,3.0
2015-07-06,0.0,0.0,0.0,455.4,0.0,3.0
2015-07-07,0.0,0.0,0.0,444.45,0.0,3.0
2015-07-08,445.75,445.75,445.75,447.0,1.0,3.0
2015-07-09,0.0,0.0,0.0,457.85,0.0,4.0
2015-07-10,470.95,470.95,470.95,469.2,1.0,4.0
2015-07-13,474.8,474.8,474.8,477.7,1.0,5.0
2015-07-14,0.0,0.0,0.0,481.6,0.0,6.0
2015-07-15,481.4,483.25,481.4,484.75,10.0,6.0
2015-07-16,489.3,491.1,489.3,488.7,16.0,12.0
2015-07-17,489.0,489.0,489.0,488.35,1.0,17.0
2015-07-20,0.0,0.0,0.0,489.98,0.0,18.0
2015-07-21,0.0,0.0,0.0,486.7,0.0,18.0
2015-07-22,0.0,0.0,0.0,484.25,0.0,18.0
2015-07-23,484.0,484.25,481.25,484.4,12.0,18.0
2015-07-24,484.0,484.0,480.0,477.85,4.0,22.0
2015-07-27,0.0,0.0,0.0,469.45,0.0,27.0
2015-07-28,473.95,474.95,473.8,473.5,4.0,27.0
2015-07-29,475.8,477.0,475.45,477.1,16.0,29.0
2015-07-30,0.0,0.0,0.0,482.7,0.0,42.0
2015-07-31,482.0,482.0,480.5,483.05,3.0,42.0
2015-08-03,0.0,0.0,0.0,488.15,0.0,45.0
2015-08-04,0.0,0.0,0.0,487.4,0.0,45.0
2015-08-05,490.3,490.5,489.0,491.3,4.0,45.0
2015-08-06,0.0,0.0,0.0,489.65,0.0,47.0
2015-08-07,0.0,0.0,0.0,485.75,0.0,47.0
2015-08-10,489.95,489.95,489.95,489.45,1.0,47.0
2015-08-11,482.75,483.1,482.65,484.0,7.0,47.0
2015-08-12,477.4,477.4,467.15,466.75,4.0,47.0
2015-08-13,473.75,474.0,467.5,467.5,10.0,48.0
2015-08-14,0.0,0.0,0.0,464.6,0.0,48.0
2015-08-17,465.95,465.95,465.85,464.85,3.0,48.0
2015-08-18,0.0,0.0,0.0,469.8,0.0,48.0
2015-08-19,459.75,459.75,459.75,459.85,1.0,48.0
2015-08-20,0.0,0.0,0.0,449.65,0.0,48.0
2015-08-21,444.3,444.3,441.75,433.85,15.0,48.0
2015-08-24,0.0,0.0,0.0,410.65,0.0,
2015-08-25,423.85,425.0,423.85,427.35,2.0,53.0
2015-08-26,422.8,422.8,422.8,419.55,1.0,55.0
2015-08-27,432.95,432.95,432.95,434.0,1.0,56.0
2015-08-28,432.5,434.6,432.1,436.55,33.0,57.0
2015-08-31,0.0,0.0,0.0,435.8,0.0,84.0
2015-09-01,0.0,0.0,0.0,424.25,0.0,84.0
2015-09-02,423.7,424.45,422.45,424.45,23.0,84.0
2015-09-03,430.55,436.9,430.55,435.2,23.0,93.0
2015-09-04,0.0,0.0,0.0,423.75,0.0,117.0
2015-09-07,426.35,426.35,426.0,426.15,25.0,117.0
2015-09-08,433.5,434.75,433.5,430.05,15.0,122.0
2015-09-09,436.1,436.15,434.95,434.75,11.0,132.0
2015-09-10,427.15,427.15,427.1,426.7,11.0,137.0
2015-09-11,421.0,421.0,421.0,420.45,1.0,148.0
2015-09-14,0.0,0.0,0.0,418.3,0.0,148.0
2015-09-15,425.0,,,422.75,,148.0
2015-09-16,428.3,428.45,428.3,429.0,2.0,148.0
2015-09-17,428.9,428.9,428.1,428.15,7.0,150.0
2015-09-18,421.8,421.8,421.8,417.8,1.0,158.0
2015-09-21,0.0,0.0,0.0,423.2,0.0,159.0
2015-09-22,411.9,411.9,411.9,410.15,10.0,159.0
2015-09-23,413.0,413.95,413.0,409.4,2.0,164.0
2015-09-24,401.6,401.6,401.55,400.0,45.0,165.0
2015-09-25,413.0,413.5,413.0,413.4,5.0,210.0
2015-09-28,0.0,0.0,0.0,402.5,0.0,207.0
2015-09-29,0.0,,,402.5,,207.0
2015-09-30,409.9,,,411.55,,207.0
2015-10-01,0.0,0.0,0.0,408.9,0.0,211.0
2015-10-02,0.0,,,412.85,,211.0
2015-10-05,0.0,,,426.9,,211.0
2015-10-06,430.75,430.75,430.75,430.9,1.0,211.0
2015-10-07,433.95,436.15,432.75,430.75,12.0,211.0
2015-10-08,0.0,0.0,0.0,432.45,0.0,218.0
2015-10-09,0.0,,,431.8,,218.0
2015-10-12,0.0,,,430.25,,218.0
2015-10-13,425.95,425.95,425.95,428.3,1.0,218.0
2015-10-14,0.0,0.0,0.0,424.6,0.0,218.0
2015-10-15,433.65,,,433.6,,219.0
2015-10-16,436.9,436.95,436.9,437.9,2.0,225.0
2015-10-19,441.4,441.4,439.45,439.3,3.0,226.0
2015-10-20,0.0,0.0,0.0,437.35,0.0,228.0
2015-10-21,439.75,,,439.8,,228.0
2015-10-22,448.4,448.4,447.95,448.1,5.0,231.0
2015-10-23,457.5,457.5,457.5,455.15,1.0,235.0
2015-10-26,0.0,0.0,0.0,453.2,0.0,236.0
2015-10-27,449.5,449.5,449.5,448.95,1.0,236.0
2015-10-28,450.2,455.45,450.2,453.6,7.0,236.0
2015-10-29,455.0,455.0,455.0,453.75,1.0,237.0
2015-10-30,450.25,450.25,450.25,453.15,1.0,238.0
2015-11-02,0.0,0.0,0.0,455.35,0.0,238.0
2015-11-03,0.0,0.0,0.0,457.6,0.0,238.0
2015-11-04,460.3,462.75,460.3,459.55,6.0,238.0
