Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,0.0,0.0,0.0,7852.0,0.0,88.0
2013-09-10,0.0,0.0,0.0,7966.0,0.0,88.0
2013-09-11,0.0,0.0,0.0,7970.0,0.0,88.0
2013-09-12,0.0,0.0,0.0,7948.0,0.0,88.0
2013-09-13,0.0,0.0,0.0,7956.0,0.0,88.0
2013-09-16,8010.0,8010.0,8010.0,7951.0,1.0,88.0
2013-09-17,0.0,0.0,0.0,7933.0,0.0,89.0
2013-09-18,8024.0,8024.0,8024.0,7967.0,1.0,89.0
2013-09-19,0.0,0.0,0.0,8019.0,19.0,88.0
2013-09-20,8044.0,8050.0,8044.0,8015.0,12.0,107.0
2013-09-23,0.0,0.0,0.0,7985.0,0.0,113.0
2013-09-24,7963.0,7989.0,7963.0,7975.0,3.0,113.0
2013-09-25,0.0,0.0,0.0,7983.0,0.0,114.0
2013-09-26,0.0,0.0,0.0,7980.0,0.0,114.0
2013-09-27,0.0,0.0,0.0,7970.0,0.0,114.0
2013-09-30,0.0,0.0,0.0,7940.0,231.0,114.0
2013-10-01,0.0,0.0,0.0,7982.0,101.0,345.0
2013-10-02,7900.0,7900.0,7900.0,7876.0,155.0,444.0
2013-10-03,0.0,0.0,0.0,7851.0,660.0,569.0
2013-10-04,0.0,0.0,0.0,7869.0,300.0,1229.0
2013-10-08,7784.0,7799.0,7776.0,7743.0,1382.0,1647.0
2013-10-10,7749.0,7749.0,7749.0,7764.0,41.0,3130.0
2013-10-11,0.0,0.0,0.0,7862.0,0.0,3170.0
2013-10-14,0.0,0.0,0.0,7845.0,2035.0,3170.0
2013-10-15,0.0,0.0,0.0,7913.0,560.0,4980.0
2013-10-16,7839.0,7909.0,7829.0,7905.0,670.0,5540.0
2013-10-17,0.0,0.0,0.0,7938.0,400.0,6158.0
2013-10-18,8000.0,8000.0,7986.0,7997.0,2561.0,6512.0
2013-10-21,0.0,0.0,0.0,8047.0,685.0,9073.0
2013-10-22,8056.0,8161.0,8056.0,8134.0,2660.0,9723.0
2013-10-23,8118.0,8124.0,8107.0,8133.0,1585.0,11874.0
2013-10-24,8134.0,8164.0,8134.0,8160.0,510.0,13455.0
2013-10-25,8173.0,8173.0,8163.0,8159.0,103.0,13956.0
2013-10-28,8202.0,8202.0,8202.0,8207.0,1251.0,14059.0
2013-10-29,8176.0,8176.0,8150.0,8157.0,63.0,15310.0
2013-10-30,8170.0,8189.0,8152.0,8150.0,9.0,15363.0
2013-10-31,8144.0,8183.0,8144.0,8177.0,238.0,15370.0
2013-11-01,8148.0,8181.0,8148.0,8136.0,60.0,15554.0
2013-11-04,8182.0,8182.0,8112.0,8117.0,96.0,15583.0
2013-11-05,8137.0,8145.0,8056.0,8072.0,94.0,15673.0
2013-11-06,8099.0,8173.0,8098.0,8159.0,664.0,15745.0
2013-11-07,8210.0,8210.0,8210.0,8147.0,1030.0,16359.0
2013-11-08,8113.0,8154.0,8105.0,8155.0,305.0,16761.0
2013-11-11,0.0,0.0,0.0,8197.0,0.0,17063.0
2013-11-12,8178.0,8201.0,8178.0,8189.0,462.0,17063.0
2013-11-13,8148.0,8201.0,8148.0,8159.0,14.0,17518.0
2013-11-14,8224.0,8244.0,8224.0,8235.0,59.0,17531.0
2013-11-15,0.0,0.0,0.0,8255.0,63.0,17588.0
2013-11-18,8291.0,8291.0,8254.0,8272.0,61.0,17648.0
2013-11-19,8229.0,8233.0,8211.0,8228.0,27.0,17682.0
2013-11-20,8190.0,8218.0,8190.0,8209.0,213.0,17709.0
2013-11-21,8193.0,8226.0,8193.0,8200.0,12.0,17920.0
2013-11-22,8244.0,8244.0,8244.0,8184.0,53.0,17928.0
2013-11-25,0.0,0.0,0.0,8233.0,800.0,17980.0
2013-11-26,0.0,0.0,0.0,8184.0,0.0,18645.0
2013-11-27,0.0,0.0,0.0,8188.0,0.0,21357.0
2013-11-28,8177.0,8183.0,8173.0,8182.0,190.0,23307.0
2013-11-29,8187.0,8187.0,8184.0,8205.0,2452.0,23482.0
2013-12-02,0.0,0.0,0.0,8191.0,0.0,23925.0
2013-12-03,0.0,0.0,0.0,8027.0,0.0,24424.0
2013-12-04,8041.0,8041.0,7920.0,7964.0,654.0,24447.0
2013-12-05,7949.0,8003.0,7932.0,7951.0,1675.0,24821.0
2013-12-06,7957.0,8007.0,7954.0,8005.0,1105.0,25458.0
2013-12-09,8015.0,8017.0,7965.0,7995.0,464.0,26076.0
2013-12-10,7955.0,7961.0,7880.0,7905.0,1418.0,26465.0
2013-12-11,7884.0,7938.0,7859.0,7875.0,11746.0,27367.0
2013-12-12,7855.0,7868.0,7763.0,7772.0,10566.0,25353.0
2013-12-13,7775.0,7796.0,7738.0,7762.0,9888.0,29933.0
2013-12-16,7723.0,7825.0,7665.0,7785.0,57065.0,36389.0
2013-12-17,7762.0,7812.0,7757.0,7773.0,61375.0,76276.0
2013-12-18,7764.0,7898.0,7764.0,7818.0,31958.0,104110.0
2013-12-19,7885.0,7994.0,7863.0,7943.0,30775.0,116218.0
2013-12-20,7982.0,8021.0,7971.0,8014.0,29932.0,116083.0
2013-12-23,8042.0,8054.0,7982.0,8030.0,11778.0,118242.0
2013-12-24,0.0,0.0,0.0,8030.0,0.0,117443.0
2013-12-27,8109.0,8175.0,8080.0,8159.0,15733.0,117431.0
2013-12-30,8156.0,8169.0,8093.0,8112.0,18823.0,117148.0
2014-01-02,0.0,0.0,0.0,8112.0,0.0,117612.0
2014-01-03,8036.0,8208.0,8036.0,8206.0,29275.0,117574.0
2014-01-06,8197.0,8215.0,8158.0,8187.0,21732.0,119098.0
