Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-10-08,0.0,0.0,0.0,364.4,0.0,10.0
2013-10-09,0.0,0.0,0.0,360.4,0.0,10.0
2013-10-10,366.9,367.35,366.9,366.9,4.0,10.0
2013-10-11,368.9,368.9,368.9,369.4,1.0,13.0
2013-10-12,368.9,368.9,368.9,369.4,1.0,13.0
2013-10-14,368.0,371.25,367.5,368.85,5.0,14.0
2013-10-15,374.0,374.0,374.0,374.7,2.0,12.0
2013-10-16,376.0,376.0,376.0,376.15,1.0,15.0
2013-10-17,374.5,374.45,374.15,375.25,5.0,15.0
2013-10-18,378.25,378.25,378.25,378.2,2.0,15.0
2013-10-19,378.25,378.25,378.25,378.2,2.0,15.0
2013-10-20,378.25,378.25,378.25,378.2,2.0,15.0
2013-10-21,0.0,0.0,0.0,381.1,0.0,17.0
2013-10-22,383.0,384.0,383.0,382.8,3.0,17.0
2013-10-23,380.95,381.4,380.95,381.5,4.0,19.0
2013-10-24,383.0,383.0,383.0,383.05,1.0,19.0
2013-10-25,0.0,0.0,0.0,381.95,0.0,19.0
2013-10-26,0.0,0.0,0.0,381.95,0.0,19.0
2013-10-27,0.0,0.0,0.0,381.95,0.0,19.0
2013-10-28,0.0,0.0,0.0,381.8,0.0,19.0
2013-10-29,383.5,383.5,383.5,384.2,2.0,19.0
2013-10-30,386.0,386.0,386.0,384.4,1.0,19.0
2013-10-31,383.05,383.15,383.15,385.05,2.0,20.0
2013-11-01,0.0,0.0,0.0,384.15,0.0,20.0
2013-11-03,0.0,0.0,0.0,384.15,0.0,20.0
2013-11-04,0.0,0.0,0.0,386.2,0.0,20.0
2013-11-05,383.4,384.95,383.4,384.5,2.0,20.0
2013-11-06,0.0,0.0,0.0,387.55,0.0,20.0
2013-11-07,387.5,387.5,387.5,386.8,2.0,21.0
2013-11-08,386.4,387.5,386.4,387.3,2.0,20.0
2013-11-09,386.4,387.5,386.4,387.3,2.0,20.0
2013-11-10,386.4,387.5,386.4,387.3,2.0,20.0
2013-11-11,0.0,0.0,0.0,388.8,0.0,21.0
2013-11-12,387.05,387.1,387.0,386.9,25.0,21.0
2013-11-13,385.6,386.4,383.05,385.4,103.0,21.0
2013-11-14,389.0,389.05,389.0,389.05,11.0,121.0
2013-11-15,0.0,0.0,0.0,389.25,0.0,132.0
2013-11-16,0.0,0.0,0.0,389.25,0.0,132.0
2013-11-17,0.0,0.0,0.0,389.25,0.0,132.0
2013-11-18,391.5,391.5,390.95,391.15,3.0,132.0
2013-11-19,0.0,0.0,0.0,389.5,0.0,132.0
2013-11-20,0.0,0.0,0.0,390.45,0.0,132.0
2013-11-21,390.75,390.75,390.35,389.35,4.0,132.0
2013-11-22,390.6,390.75,390.6,389.7,4.0,136.0
2013-11-23,390.6,390.75,390.6,389.7,4.0,136.0
2013-11-24,390.6,390.75,390.6,389.7,4.0,136.0
2013-11-25,0.0,0.0,0.0,391.45,0.0,136.0
2013-11-26,389.0,389.05,388.9,388.3,4.0,136.0
2013-11-27,389.45,390.55,389.4,390.5,27.0,134.0
2013-11-28,390.9,391.4,390.9,390.75,46.0,151.0
2013-11-29,391.3,391.4,391.3,390.35,2.0,197.0
2013-11-30,391.3,391.4,391.3,390.35,2.0,197.0
2013-12-01,391.3,391.4,391.3,390.35,2.0,197.0
2013-12-02,390.2,390.25,390.2,390.1,3.0,199.0
2013-12-03,386.5,386.5,386.5,384.6,1.0,199.0
2013-12-04,381.5,383.7,380.9,382.35,7.0,199.0
2013-12-05,381.6,381.6,381.6,377.9,1.0,204.0
2013-12-06,380.95,381.8,380.95,381.05,2.0,205.0
2013-12-07,380.95,381.8,380.95,381.05,2.0,205.0
2013-12-08,380.95,381.8,380.95,381.05,2.0,205.0
2013-12-09,382.05,382.05,380.55,381.25,8.0,206.0
2013-12-10,383.5,383.5,382.7,379.45,3.0,215.0
2013-12-11,0.0,0.0,0.0,376.9,0.0,215.0
2013-12-12,0.0,0.0,0.0,371.7,0.0,215.0
2013-12-16,371.3,374.75,371.3,375.25,22.0,216.0
2013-12-17,373.35,374.0,372.95,372.3,22.0,228.0
2013-12-18,375.0,375.0,374.65,374.95,65.0,249.0
2013-12-19,381.0,382.3,380.55,381.8,24.0,249.0
2013-12-20,384.65,385.9,384.55,385.6,25.0,257.0
2013-12-23,388.85,388.85,388.85,389.4,1.0,281.0
2013-12-24,391.5,391.5,390.5,390.6,3.0,281.0
2013-12-25,0.0,0.0,0.0,390.6,0.0,281.0
2013-12-27,394.4,395.55,394.4,395.05,49.0,281.0
2013-12-30,395.8,395.8,395.8,394.05,1.0,328.0
2013-12-31,0.0,0.0,0.0,396.1,0.0,329.0
2014-01-01,0.0,0.0,0.0,396.1,0.0,329.0
2014-01-02,0.0,0.0,0.0,396.95,0.0,329.0
2014-01-03,0.0,0.0,0.0,396.95,0.0,329.0
2014-01-06,0.0,0.0,0.0,393.95,0.0,329.0
2014-01-07,0.0,0.0,0.0,396.95,0.0,329.0
2014-01-08,397.4,397.4,396.65,397.75,4.0,329.0
2014-01-09,396.0,396.0,396.0,396.2,1.0,331.0
2014-01-12,399.5,399.5,399.5,397.75,1.0,330.0
