Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-06-26,20.85,20.85,20.65,20.65,543.0,26583.0
2015-06-29,22.3,22.3,21.35,21.55,1908.0,26620.0
2015-06-30,22.15,22.25,21.75,22.05,605.0,26648.0
2015-07-01,21.8,21.9,20.95,21.35,2081.0,26782.0
2015-07-02,21.3,22.0,21.25,21.6,574.0,26764.0
2015-07-03,21.85,21.9,21.55,21.55,695.0,26768.0
2015-07-06,22.15,22.15,21.45,21.95,1659.0,27169.0
2015-07-07,21.75,22.3,21.6,22.2,7690.0,28201.0
2015-07-08,22.5,22.5,21.75,21.9,302.0,34743.0
2015-07-09,21.85,21.9,21.5,21.5,2015.0,34677.0
2015-07-10,21.2,21.55,21.0,21.35,4181.0,34904.0
2015-07-13,20.9,21.05,20.7,20.8,2624.0,34966.0
2015-07-14,20.85,20.9,20.05,20.75,1066.0,35126.0
2015-07-15,20.7,21.15,20.7,20.85,422.0,35273.0
2015-07-16,20.85,20.85,20.35,20.6,2933.0,35130.0
2015-07-17,20.5,20.75,20.5,20.65,829.0,32994.0
2015-07-20,20.4,20.7,20.3,20.5,1222.0,33171.0
2015-07-21,20.3,20.8,20.25,20.7,1412.0,33065.0
2015-07-22,20.7,20.7,20.4,20.5,1942.0,33460.0
2015-07-23,20.4,20.6,20.35,20.55,2265.0,33484.0
2015-07-24,20.55,20.95,20.35,20.6,3234.0,34081.0
2015-07-27,20.9,21.3,20.8,21.1,2055.0,33945.0
2015-07-28,20.95,21.05,20.55,20.7,1239.0,33389.0
2015-07-29,20.4,20.6,20.35,20.55,831.0,33484.0
2015-07-30,20.5,20.9,20.45,20.7,3115.0,33724.0
2015-07-31,20.55,20.55,20.35,20.4,888.0,33646.0
2015-08-03,20.4,20.5,20.1,20.2,912.0,33460.0
2015-08-04,20.2,20.3,20.0,20.0,3011.0,33532.0
2015-08-05,20.0,20.0,19.65,19.75,2630.0,33461.0
2015-08-06,19.95,20.35,19.75,20.15,1973.0,33491.0
2015-08-07,20.2,20.4,20.05,20.35,1665.0,33205.0
2015-08-10,20.35,20.35,19.9,20.0,940.0,33130.0
2015-08-11,20.15,20.7,20.15,20.5,1567.0,32967.0
2015-08-12,20.95,21.4,20.7,21.35,2192.0,33041.0
2015-08-13,20.65,21.0,20.65,20.85,2270.0,33679.0
2015-08-14,20.7,20.95,20.5,20.95,1335.0,33334.0
2015-08-17,20.8,21.55,20.75,20.8,4077.0,33361.0
2015-08-18,20.9,21.15,20.9,21.1,1439.0,33833.0
2015-08-19,21.65,21.7,21.15,21.65,4306.0,34599.0
2015-08-20,21.95,22.0,21.5,21.8,5105.0,36140.0
2015-08-21,22.35,23.6,21.95,22.95,4267.0,36679.0
2015-08-24,25.0,26.45,23.5,24.3,12445.0,36646.0
2015-08-25,24.35,25.65,23.05,23.85,7123.0,37314.0
2015-08-26,25.0,25.75,24.2,25.15,7874.0,39040.0
2015-08-27,24.4,25.2,23.65,24.3,4610.0,42986.0
2015-08-28,24.55,26.35,24.55,25.1,9149.0,41658.0
2015-08-31,25.45,26.2,25.45,25.95,1639.0,46411.0
2015-09-01,26.4,29.55,26.4,28.1,6939.0,46506.0
2015-09-02,26.8,28.95,26.75,28.8,7615.0,47524.0
2015-09-03,27.4,28.2,26.85,27.1,14084.0,49071.0
2015-09-04,28.25,30.4,28.25,29.6,5215.0,38334.0
2015-09-07,27.8,30.0,27.8,29.7,4531.0,36102.0
2015-09-08,29.0,29.4,28.45,28.95,5368.0,36975.0
2015-09-09,26.6,28.75,26.6,27.8,5501.0,36319.0
2015-09-10,28.7,29.65,27.85,28.9,7969.0,37518.0
2015-09-11,28.1,28.9,27.0,28.8,3428.0,38786.0
2015-09-14,28.3,29.0,27.6,28.2,12791.0,38809.0
2015-09-15,27.7,28.7,26.25,27.45,7048.0,40470.0
2015-09-16,26.15,26.2,25.1,25.2,15388.0,42038.0
2015-09-17,25.0,25.25,22.95,24.5,20006.0,43167.0
2015-09-18,25.0,26.6,24.45,25.6,23323.0,45395.0
2015-09-21,26.1,26.25,25.3,25.4,9454.0,47363.0
2015-09-22,25.55,27.9,25.4,27.55,17787.0,44643.0
2015-09-23,27.0,27.85,26.65,27.15,5576.0,44675.0
2015-09-24,27.0,29.0,26.5,28.65,16822.0,43101.0
2015-09-25,27.25,28.8,26.9,27.05,7650.0,39967.0
2015-09-28,27.6,29.8,27.6,28.95,13927.0,39431.0
2015-09-29,29.55,30.45,29.05,29.5,13298.0,40398.0
2015-09-30,28.5,29.3,28.2,28.8,6223.0,42165.0
2015-10-01,28.0,29.7,27.85,29.45,5286.0,41895.0
2015-10-02,28.3,29.7,27.9,28.8,14096.0,40847.0
2015-10-05,27.9,27.95,26.6,27.45,12240.0,39404.0
2015-10-06,26.55,27.6,25.65,25.85,14998.0,37702.0
2015-10-07,25.5,25.95,24.9,25.9,15508.0,39110.0
2015-10-08,0.0,0.0,0.0,25.35,0.0,36921.0
2015-10-09,24.2,24.7,23.9,24.35,9016.0,37427.0
2015-10-12,24.1,24.35,23.25,23.75,11472.0,38928.0
2015-10-13,23.4,24.85,23.0,23.7,12487.0,37149.0
2015-10-14,24.8,25.4,24.05,24.85,9859.0,34984.0
2015-10-15,23.95,24.7,23.7,24.45,6784.0,32866.0
2015-10-16,23.65,23.9,23.35,23.7,13700.0,31062.0
2015-10-19,23.15,23.35,22.5,22.7,15526.0,28340.0
2015-10-20,22.25,22.9,22.05,22.25,10855.0,25504.0
2015-10-21,22.4,22.75,21.15,21.36,1658.0,25435.0
