Date,Open,High,Low,Last,Change,Settle,Volume,Prev. Day Open Interest
2000-03-03,96800.0,96800.0,96800.0,,,96800.0,0.0,0.0
2000-03-06,96800.0,96800.0,96800.0,,,96800.0,0.0,0.0
2000-03-07,97900.0,97900.0,97900.0,,,97900.0,0.0,0.0
2000-03-08,97950.0,97950.0,97950.0,,,97950.0,0.0,0.0
2000-03-09,97800.0,97800.0,97800.0,,,97800.0,0.0,0.0
2000-03-10,97550.0,97550.0,97550.0,,,97550.0,0.0,0.0
2000-03-13,97700.0,97700.0,97700.0,,,97700.0,0.0,0.0
2000-03-14,97550.0,97550.0,97550.0,,,97550.0,0.0,0.0
2000-03-15,97680.0,97680.0,97680.0,,,97680.0,0.0,0.0
2000-03-16,97750.0,97750.0,97750.0,,,97750.0,26.0,0.0
2000-03-17,98000.0,98000.0,98000.0,,,98000.0,26.0,26.0
2000-03-20,97980.0,97980.0,97980.0,,,97980.0,26.0,26.0
2000-03-21,98280.0,98280.0,98280.0,,,98280.0,26.0,26.0
2000-03-22,98830.0,98830.0,98830.0,,,98830.0,26.0,26.0
2000-03-23,99350.0,99350.0,99350.0,,,99350.0,26.0,26.0
2000-03-24,99580.0,99580.0,99580.0,,,99580.0,1.0,26.0
2000-03-27,99600.0,99830.0,99600.0,,,99830.0,1.0,27.0
2000-03-28,100000.0,100050.0,99530.0,,,99530.0,41.0,67.0
2000-03-29,98500.0,99000.0,98500.0,,,99000.0,1.0,68.0
2000-03-30,98680.0,98680.0,98680.0,,,98680.0,1.0,68.0
2000-03-31,99300.0,99300.0,99300.0,,,99300.0,1.0,68.0
2000-04-03,98850.0,98850.0,98850.0,,,98850.0,1.0,68.0
2000-04-04,98000.0,98000.0,97600.0,,,97600.0,1.0,68.0
2000-04-05,97400.0,97400.0,97400.0,,,97400.0,1.0,68.0
2000-04-06,97600.0,97600.0,97600.0,,,97600.0,1.0,68.0
2000-04-07,98550.0,98550.0,98550.0,,,98550.0,1.0,68.0
2000-04-10,98330.0,98330.0,98330.0,,,98330.0,1.0,68.0
2000-04-11,97730.0,97730.0,97730.0,,,97730.0,1.0,68.0
2000-04-12,97530.0,97530.0,97530.0,,,97530.0,1.0,68.0
2000-04-13,97330.0,97330.0,97130.0,,,97130.0,1.0,69.0
