Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2016-09-14,131.66,-0.02,131.82,131.99,131.54,88531.0,64972.0
2016-09-15,131.66,-0.02,131.82,131.99,131.54,88531.0,64972.0
2016-09-16,131.66,-0.02,131.82,131.99,131.54,88531.0,64972.0
2016-09-19,131.41,-0.25,131.57,131.71,131.41,45406.0,25030.0
2016-09-20,131.49,0.08,131.45,131.53,131.34,11931.0,0.0
