Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-12-02,0.0,0.0,0.0,22.05,0.0,105.0
2013-12-03,0.0,0.0,0.0,22.4,0.0,105.0
2013-12-04,22.15,22.3,22.1,22.25,1434.0,416.0
2013-12-05,22.25,22.25,22.1,22.45,400.0,1769.0
2013-12-06,22.25,22.25,22.15,22.2,110.0,2139.0
2013-12-09,0.0,0.0,0.0,22.05,0.0,2239.0
2013-12-10,21.95,22.05,21.95,22.15,120.0,2239.0
2013-12-11,22.0,22.0,22.0,22.1,8.0,2359.0
2013-12-12,22.05,22.05,22.05,22.0,481.0,2359.0
2013-12-13,22.25,22.25,22.1,22.15,7.0,2836.0
2013-12-16,0.0,0.0,0.0,21.85,0.0,2839.0
2013-12-17,22.0,22.0,21.9,21.95,320.0,2839.0
2013-12-18,21.7,21.75,21.6,21.7,1009.0,3129.0
2013-12-19,0.0,0.0,0.0,21.25,0.0,4136.0
2013-12-20,21.25,21.25,21.25,21.3,5.0,4136.0
2013-12-23,0.0,0.0,0.0,21.3,0.0,4136.0
2013-12-24,0.0,0.0,0.0,21.3,0.0,4136.0
2013-12-27,0.0,0.0,0.0,21.15,0.0,4136.0
2013-12-30,0.0,0.0,0.0,21.25,0.0,4136.0
2014-01-02,0.0,0.0,0.0,21.4,0.0,4136.0
2014-01-03,0.0,0.0,0.0,21.4,0.0,4136.0
2014-01-06,21.0,21.0,21.0,21.15,1.0,4136.0
2014-01-07,20.95,21.0,20.9,20.9,239.0,4136.0
2014-01-08,20.9,20.9,20.9,20.9,203.0,4334.0
2014-01-09,20.95,20.95,20.8,21.1,464.0,4524.0
2014-01-13,0.0,0.0,0.0,20.95,0.0,4843.0
2014-01-14,0.0,0.0,0.0,20.95,0.0,4843.0
2014-01-15,0.0,0.0,0.0,20.75,2000.0,4843.0
2014-01-16,20.95,20.95,20.95,20.9,112.0,6843.0
2014-01-17,0.0,0.0,0.0,20.85,0.0,6946.0
2014-01-18,0.0,0.0,0.0,20.85,0.0,6946.0
2014-01-20,20.85,20.85,20.85,20.9,4.0,6946.0
2014-01-21,20.8,20.85,20.75,20.8,85.0,6950.0
2014-01-22,20.9,20.9,20.7,20.8,100.0,7030.0
2014-01-23,20.9,20.9,20.85,20.95,9.0,7128.0
2014-01-24,21.0,21.35,21.0,21.45,45.0,7132.0
2014-01-27,21.5,21.5,21.3,21.45,52.0,7147.0
2014-01-28,21.05,21.25,21.05,21.05,136.0,7188.0
2014-01-29,20.8,21.45,20.8,21.3,157.0,7206.0
