Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2009-06-08,469.5,475.0,469.5,,,469.5,0.0,0.0
2009-06-09,476.75,476.75,476.75,,,476.75,0.0,0.0
2009-06-10,468.5,468.5,468.5,,,468.5,0.0,0.0
2009-06-11,474.0,474.0,474.0,,,474.0,0.0,5.0
2009-06-12,465.75,465.75,465.75,,,465.75,0.0,8.0
2009-06-15,453.75,453.75,453.75,,,453.75,0.0,8.0
2009-06-16,450.0,450.0,450.0,,,450.0,0.0,8.0
2009-06-17,445.25,445.25,445.25,,,445.25,0.0,9.0
2009-06-18,446.25,446.25,446.25,,,446.25,0.0,10.0
2009-06-19,445.0,445.0,445.0,,,445.0,14.0,21.0
2009-06-22,432.0,432.0,432.0,,,432.0,1.0,22.0
2009-06-23,436.0,436.0,436.0,,,436.0,0.0,22.0
2009-06-24,437.5,437.5,437.5,,,437.5,1.0,23.0
2009-06-25,431.5,431.5,431.5,,,431.5,0.0,23.0
2009-06-26,430.75,430.75,430.75,,,430.75,0.0,23.0
2009-06-29,428.75,428.75,428.75,,,428.75,5.0,33.0
2009-06-30,420.25,420.25,420.25,,,420.25,19.0,33.0
2009-07-01,426.25,426.25,426.25,,,426.25,19.0,33.0
2009-07-02,424.0,424.0,424.0,,,424.0,132.0,351.0
2009-07-06,410.75,410.75,410.75,,,410.75,34.0,384.0
2009-07-07,400.25,400.25,400.25,,,400.25,21.0,398.0
2009-07-08,400.75,400.75,400.75,,,400.75,24.0,415.0
2009-07-09,412.5,412.5,412.5,,,412.5,8.0,409.0
2009-07-10,413.25,413.25,413.25,,,413.25,57.0,462.0
2009-07-13,412.5,412.5,412.5,,,412.5,25.0,471.0
2009-07-14,420.25,420.25,420.25,,,420.25,25.0,471.0
2009-07-15,415.0,415.0,415.0,,,415.0,1.0,472.0
2009-07-16,404.25,404.25,404.25,,,404.25,24.0,480.0
2009-07-17,409.5,409.5,409.5,,,409.5,3.0,483.0
2009-07-20,411.75,411.75,411.75,,,411.75,5.0,484.0
2009-07-21,400.5,400.5,400.5,,,400.5,47.0,526.0
2009-07-22,398.5,398.5,398.5,,,398.5,20.0,529.0
2009-07-23,415.0,416.0,410.5,,,415.0,2.0,529.0
2009-07-24,402.0,420.0,402.0,,,402.0,65.0,534.0
2009-07-27,409.75,410.0,408.0,,,409.75,4.0,533.0
2009-07-28,404.75,409.0,404.75,,,404.75,2.0,533.0
2009-07-29,403.75,405.0,403.5,,,403.75,3.0,533.0
2009-07-30,417.75,417.75,403.5,,,417.75,3.0,533.0
2009-07-31,425.0,425.0,416.0,,,425.0,2.0,533.0
2009-08-03,441.0,442.25,430.0,,,441.0,6.0,537.0
2009-08-04,438.25,442.75,430.0,,,438.25,4.0,538.0
2009-08-05,434.5,440.0,430.0,,,434.5,90.0,573.0
2009-08-06,417.25,427.0,415.75,,,417.25,3.0,574.0
2009-08-07,401.5,413.0,401.5,,,401.5,11.0,576.0
2009-08-10,406.0,407.0,403.0,,,406.0,4.0,578.0
2009-08-11,407.25,407.25,403.0,,,407.25,4.0,577.0
2009-08-12,415.25,418.0,415.25,,,415.25,0.0,577.0
2009-08-13,411.25,421.0,411.25,,,411.25,2.0,578.0
2009-08-14,408.0,408.0,407.0,,,408.0,6.0,578.0
2009-08-17,405.0,405.0,400.25,,,405.0,2.0,579.0
2009-08-18,400.0,406.0,400.0,,,406.0,23.0,585.0
2009-08-19,404.0,409.75,404.0,,,409.75,16.0,585.0
