Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2014-10-30,,,,,0.0,3.045,0.0,0.0
2014-10-31,,,,,0.015,3.03,0.0,0.0
2014-11-03,,,,,0.024,3.054,0.0,0.0
2014-11-04,,,,,0.045,3.009,0.0,0.0
2014-11-05,,,,,0.012,2.997,0.0,0.0
2014-11-06,,,,,0.005,3.002,0.0,0.0
2014-11-07,,,,,0.019,3.0210000000000004,0.0,0.0
2014-11-10,,,,,0.015,3.0060000000000002,0.0,0.0
2014-11-11,,,,,0.0135,3.0195,0.0,0.0
2014-11-12,,,,,0.0135,3.0060000000000002,0.0,0.0
2014-11-13,,,,,0.0295,2.9765,0.0,0.0
2014-11-14,,,,,0.0445,3.0210000000000004,0.0,0.0
2014-11-17,,,,,0.0075,3.0135,0.0,0.0
2014-11-18,,,,,0.039,2.9745,0.0,0.0
2014-11-19,,,,,0.0405,3.015,0.0,0.0
2014-11-20,,,,,0.016,2.9989999999999997,0.0,0.0
2014-11-21,,,,,0.0205,3.0195,0.0,0.0
2014-11-24,,,,,0.0185,3.0010000000000003,0.0,0.0
2014-11-25,,,,,0.0165,2.9845,0.0,0.0
2014-11-26,,,,,0.0225,2.9619999999999997,0.0,0.0
2014-11-28,,,,,0.1095,2.8525,0.0,0.0
2014-12-01,,,,,0.0475,2.9,0.0,0.0
2014-12-02,,,,,0.004,2.8960000000000004,0.0,0.0
2014-12-03,,,,,0.0135,2.8825,0.0,0.0
2014-12-04,,,,,0.045,2.9275,0.0,0.0
2014-12-05,,,,,0.0115,2.9160000000000004,0.0,0.0
2014-12-08,,,,,0.0175,2.8985,0.0,0.0
2014-12-09,,,,,0.039,2.9375,0.0,0.0
2014-12-10,,,,,0.0345,2.903,0.0,0.0
2014-12-11,,,,,0.032,2.935,0.0,0.0
2014-12-12,,,,,0.012,2.947,0.0,0.0
2014-12-15,,,,,0.054000000000000006,2.8930000000000002,0.0,0.0
2014-12-16,,,,,0.012,2.8810000000000002,0.0,0.0
2014-12-17,,,,,0.0095,2.8905,0.0,0.0
2014-12-18,,,,,0.0185,2.872,0.0,0.0
2014-12-19,,,,,0.0265,2.8985,0.0,0.0
2014-12-22,,,,,0.012,2.8865,0.0,0.0
2014-12-23,,,,,0.006999999999999999,2.8795,0.0,0.0
2014-12-24,,,,,0.0125,2.867,0.0,0.0
2014-12-26,,,,,0.0385,2.8285,0.0,0.0
2014-12-29,,,,,0.004,2.8325,0.0,0.0
2014-12-31,,,,,0.0275,2.8345,0.0,0.0
2015-01-02,,,,,0.006999999999999999,2.8275,0.0,0.0
2015-01-05,,,,,0.052000000000000005,2.7755,0.0,0.0
2015-01-06,,,,,0.0015,2.7739999999999996,0.0,0.0
2015-01-07,,,,,0.012,2.762,0.0,0.0
2015-01-08,,,,,0.01,2.772,0.0,0.0
2015-01-09,,,,,0.0185,2.7535,0.0,0.0
2015-01-12,,,,,0.028999999999999998,2.7245,0.0,0.0
2015-01-13,,,,,0.0855,2.639,0.0,0.0
2015-01-14,,,,,0.128,2.511,0.0,0.0
2015-01-15,,,,,0.0665,2.5775,0.0,0.0
2015-01-16,,,,,0.055,2.6325,0.0,0.0
2015-01-20,,,,,0.023,2.6095,0.0,0.0
2015-01-21,,,,,0.016,2.6255,0.0,0.0
2015-01-22,,,,,0.027999999999999997,2.5975,0.0,0.0
2015-01-23,,,,,0.073,2.5245,0.0,0.0
2015-01-26,,,,,0.0425,2.5669999999999997,0.0,0.0
2015-01-27,,,,,0.0785,2.4885,0.0,0.0
2015-01-29,,,,,0.033,2.472,0.0,0.0
2015-01-30,,,,,0.0325,2.5045,0.0,0.0
2015-02-02,,,,,0.002,2.5065,0.0,0.0
2015-02-03,,,,,0.0875,2.594,0.0,0.0
2015-02-04,,,,,0.006,2.6,0.0,0.0
2015-02-05,,,,,0.008,2.608,0.0,0.0
2015-02-06,,,,,0.008,2.6,0.0,0.0
2015-02-09,,,,,0.001,2.5989999999999998,0.0,0.0
2015-02-10,,,,,0.025,2.574,0.0,0.0
2015-02-11,,,,,0.0215,2.5525,0.0,0.0
2015-02-12,,,,,0.0575,2.61,0.0,0.0
2015-02-13,,,,,0.0095,2.6195,0.0,0.0
2015-02-17,,,,,0.024,2.5955,0.0,0.0
2015-02-18,,,,,0.027000000000000003,2.6225,0.0,0.0
2015-02-19,,,,,0.0055,2.628,0.0,0.0
2015-02-20,,,,,0.0225,2.6055,0.0,0.0
2015-02-23,,,,,0.0065,2.5989999999999998,0.0,0.0
2015-02-24,,,,,0.0505,2.6495,0.0,0.0
2015-02-25,,,,,0.0015,2.648,0.0,0.0
2015-02-26,,,,,0.0475,2.6955,0.0,0.0
2015-02-27,,,,,,2.6955,0.0,0.0
2015-03-02,,,,,0.0115,2.707,0.0,0.0
2015-03-03,2.65,2.65,2.65,,0.039,2.668,1.0,0.0
2015-03-04,,,,,0.0005,2.6675,0.0,1.0
2015-03-05,,,,,0.008,2.6595,0.0,1.0
2015-03-06,2.6225,2.6225,2.6225,,0.0395,2.62,1.0,1.0
2015-03-09,,,,,0.0585,2.6785,0.0,2.0
2015-03-10,,,,,0.045,2.6335,0.0,2.0
2015-03-11,,,,,0.0195,2.614,0.0,2.0
2015-03-12,,,,,0.0505,2.6645,0.0,2.0
2015-03-13,,,,,0.004,2.6685,0.0,2.0
2015-03-16,,,,,0.0065,2.675,0.0,2.0
2015-03-17,,,,,0.0345,2.6405,0.0,2.0
2015-03-18,,,,,0.062,2.5785,0.0,2.0
2015-03-19,,,,,0.087,2.6655,0.0,2.0
2015-03-20,,,,,0.09,2.7555,0.0,2.0
2015-03-23,,,,,0.03,2.7855,0.0,2.0
2015-03-24,,,,,0.013999999999999999,2.7995,0.0,2.0
2015-03-25,,,,,0.0085,2.7910000000000004,0.0,2.0
2015-03-26,,,,,0.0165,2.8075,0.0,2.0
2015-03-27,,,,,0.0425,2.765,0.0,2.0
2015-03-30,,,,,0.0155,2.7805,0.0,2.0
2015-03-31,,,,,0.04,2.7405,6.0,2.0
2015-04-01,,,,,0.0095,2.75,1.0,8.0
2015-04-02,,,,,0.0145,2.7355,0.0,9.0
2015-04-06,,,,,0.016,2.7195,0.0,9.0
2015-04-07,,,,,0.0455,2.765,0.0,9.0
2015-04-08,,,,,0.0265,2.7385,0.0,9.0
2015-04-09,,,,,0.002,2.7365,2.0,9.0
2015-04-10,,,,,0.0045,2.741,0.0,9.0
2015-04-13,,,,,0.0175,2.7235,0.0,9.0
2015-04-14,,,,,0.021,2.7025,0.0,9.0
2015-04-15,,,,,0.0155,2.718,0.0,9.0
2015-04-16,,,,,0.0585,2.7765,0.0,9.0
2015-04-17,,,,,0.0035,2.78,0.0,9.0
2015-04-20,,,,,0.0355,2.7445,0.0,9.0
2015-04-21,,,,,0.0125,2.7319999999999998,2.0,9.0
2015-04-22,,,,,0.0225,2.7095,0.0,9.0
2015-04-23,,,,,0.0195,2.7289999999999996,0.0,9.0
2015-04-24,,,,,0.0475,2.7765,0.0,9.0
2015-04-27,,,,,0.0205,2.7969999999999997,0.0,9.0
2015-04-28,,,,,0.006999999999999999,2.804,0.0,9.0
2015-04-29,,,,,0.008,2.812,0.0,9.0
2015-04-30,,,,,0.083,2.895,0.0,9.0
2015-05-01,,,,,0.0375,2.9325,0.0,9.0
2015-05-04,,,,,0.005,2.9275,0.0,9.0
2015-05-05,,,,,0.0165,2.944,2.0,9.0
2015-05-06,,,,,0.008,2.9360000000000004,0.0,9.0
2015-05-07,,,,,0.012,2.924,0.0,9.0
2015-05-08,,,,,0.002,2.9219999999999997,0.0,9.0
2015-05-11,,,,,0.012,2.91,0.0,9.0
2015-05-12,,,,,0.0245,2.9345,0.0,9.0
2015-05-13,,,,,0.0015,2.9330000000000003,0.0,9.0
2015-05-14,,,,,0.004,2.929,0.0,9.0
2015-05-15,,,,,0.001,2.93,0.0,9.0
2015-05-18,,,,,0.012,2.918,0.0,9.0
2015-05-19,,,,,0.063,2.855,0.0,9.0
2015-05-20,,,,,0.011000000000000001,2.844,0.0,9.0
2015-05-21,,,,,0.02,2.864,0.0,9.0
2015-05-22,,,,,0.0325,2.8315,0.0,9.0
2015-05-26,,,,,0.026000000000000002,2.8055,0.0,9.0
2015-05-27,,,,,0.0085,2.7969999999999997,0.0,9.0
2015-05-28,,,,,0.0035,2.7935,6.0,9.0
2015-05-29,,,,,0.0355,2.758,0.0,15.0
2015-06-01,2.7415,2.742,2.7415,,0.0115,2.7465,2.0,15.0
2015-06-02,,,,,0.016,2.7625,0.0,17.0
2015-06-03,,,,,0.0085,2.7539999999999996,0.0,17.0
2015-06-04,,,,,0.033,2.721,0.0,17.0
2015-06-05,,,,,0.006,2.727,0.0,17.0
2015-06-08,,,,,,2.727,0.0,17.0
2015-06-09,,,,,0.0135,2.7405,0.0,17.0
2015-06-10,,,,,0.036000000000000004,2.7765,0.0,17.0
2015-06-11,,,,,0.0705,2.7060000000000004,0.0,17.0
