Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-06-07,112.65,112.65,112.65,112.65,0.0,0.0
2013-06-10,112.05,112.05,112.05,112.05,0.0,0.0
2013-06-11,111.34,111.34,111.34,111.34,0.0,0.0
2013-06-12,111.37,111.37,111.37,111.37,0.0,0.0
2013-06-13,111.4,111.4,111.4,111.4,0.0,0.0
2013-06-14,112.02,112.02,112.02,112.02,0.0,0.0
2013-06-17,112.2,112.2,112.2,112.2,0.0,0.0
2013-06-18,112.03,112.03,112.03,112.03,0.0,0.0
2013-06-19,112.3,112.3,112.3,112.3,0.0,0.0
2013-06-20,109.52,109.52,109.52,109.52,0.0,0.0
2013-06-21,109.32,109.32,109.32,109.32,0.0,0.0
2013-06-24,107.51,107.51,107.51,107.51,0.0,0.0
2013-06-25,106.86,106.86,106.86,106.86,0.0,0.0
2013-06-26,108.35,108.35,108.35,108.35,0.0,0.0
2013-06-27,109.41,109.41,109.41,109.41,0.0,0.0
2013-06-28,109.67,109.67,109.67,109.67,0.0,0.0
2013-07-01,110.22,110.22,110.22,110.22,0.0,0.0
2013-07-02,110.74,110.74,110.74,110.74,0.0,0.0
2013-07-03,109.74,109.74,109.74,109.74,0.0,0.0
2013-07-04,110.58,110.58,110.58,110.58,0.0,0.0
2013-07-05,110.62,110.62,110.62,110.62,0.0,0.0
2013-07-08,110.99,110.99,110.99,110.99,0.0,0.0
2013-07-09,110.86,110.86,110.86,110.86,0.0,0.0
2013-07-10,110.46,110.46,110.46,110.46,0.0,0.0
2013-07-11,110.11,110.11,110.11,110.11,0.0,0.0
2013-07-12,110.2,110.2,110.2,110.2,0.0,0.0
2013-07-15,110.38,110.38,110.38,110.38,0.0,0.0
2013-07-16,110.33,110.33,110.33,110.33,0.0,0.0
2013-07-17,110.2,110.2,110.2,110.2,0.0,0.0
2013-07-18,110.81,110.81,110.81,110.81,0.0,0.0
2013-07-19,111.09,111.09,111.09,111.09,0.0,0.0
2013-07-22,111.76,111.76,111.76,111.76,0.0,0.0
2013-07-23,111.01,111.01,111.01,111.01,0.0,0.0
2013-07-24,111.01,111.01,111.01,111.01,0.0,0.0
2013-07-25,110.82,110.82,110.82,110.82,0.0,0.0
2013-07-26,110.72,110.72,110.72,110.72,0.0,0.0
2013-07-29,110.32,110.32,110.32,110.32,0.0,0.0
2013-07-30,110.72,110.72,110.72,110.72,0.0,0.0
2013-07-31,110.67,110.67,110.67,110.67,250.0,0.0
2013-08-01,111.11,111.11,111.11,111.11,0.0,0.0
2013-08-02,111.8,111.8,111.8,111.8,0.0,0.0
2013-08-05,111.78,111.78,111.78,111.78,0.0,0.0
2013-08-06,112.05,112.05,112.05,112.05,0.0,0.0
2013-08-07,112.0,112.0,112.0,112.0,0.0,0.0
2013-08-08,112.56,112.56,112.56,112.56,0.0,0.0
2013-08-09,112.63,112.63,112.63,112.63,0.0,0.0
2013-08-12,112.23,112.23,112.23,112.23,0.0,0.0
2013-08-13,111.84,111.84,111.84,111.84,0.0,0.0
2013-08-14,111.97,111.97,111.97,111.97,0.0,0.0
2013-08-15,111.41,111.41,111.41,111.41,0.0,0.0
2013-08-16,111.8,111.8,111.8,111.8,0.0,0.0
2013-08-19,111.09,111.09,111.09,111.09,0.0,0.0
2013-08-20,110.8,110.8,110.8,110.8,0.0,0.0
2013-08-21,110.51,110.51,110.51,110.51,0.0,0.0
2013-08-22,110.81,110.81,110.81,110.81,0.0,0.0
2013-08-23,110.72,110.72,110.72,110.72,0.0,0.0
2013-08-26,110.27,110.27,110.27,110.27,0.0,0.0
2013-08-27,109.77,109.77,109.77,109.77,0.0,0.0
2013-08-28,110.17,110.17,110.17,110.17,0.0,0.0
2013-08-29,110.34,110.34,110.34,110.34,0.0,0.0
2013-08-30,110.28,110.28,110.28,110.28,0.0,0.0
2013-09-02,110.52,110.52,110.52,110.52,0.0,0.0
2013-09-03,110.59,110.59,110.59,110.59,0.0,0.0
2013-09-04,110.08,110.08,110.08,110.08,0.0,0.0
2013-09-05,109.22,109.22,109.22,109.22,0.0,0.0
2013-09-06,109.38,109.38,109.38,109.38,0.0,0.0
