Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2013-09-09,20.7,20.9,20.7,20.75,482.0,54463.0
2013-09-10,20.7,20.7,20.15,20.35,527.0,54478.0
2013-09-11,20.3,20.3,19.95,20.05,744.0,54692.0
2013-09-12,19.9,20.15,19.75,20.1,1330.0,54845.0
2013-09-13,20.1,20.45,20.0,20.15,3027.0,55505.0
2013-09-16,20.05,20.05,19.85,20.0,2810.0,57478.0
2013-09-17,20.0,20.15,19.8,19.85,3891.0,58821.0
2013-09-18,19.85,19.95,19.65,19.7,1365.0,59966.0
2013-09-19,19.45,19.5,19.1,19.45,1521.0,60776.0
2013-09-20,19.4,19.4,19.0,19.2,1478.0,61087.0
2013-09-23,19.15,19.55,18.95,19.45,3312.0,62037.0
2013-09-24,19.35,19.4,19.15,19.2,2275.0,63983.0
2013-09-25,19.2,19.2,19.05,19.1,2206.0,63790.0
2013-09-26,19.1,19.35,19.0,19.1,2663.0,63948.0
2013-09-27,19.0,19.4,19.0,19.25,3797.0,65064.0
2013-09-30,19.45,19.8,19.4,19.7,2269.0,67063.0
2013-10-01,19.6,19.7,19.4,19.5,1207.0,67416.0
2013-10-02,19.6,19.8,19.5,19.65,978.0,67581.0
2013-10-03,19.65,20.15,19.6,20.1,2152.0,67896.0
2013-10-04,20.15,20.15,19.75,20.0,3311.0,68259.0
2013-10-08,20.1,20.6,20.05,20.55,4658.0,69404.0
2013-10-10,20.8,20.8,19.7,20.1,4986.0,69255.0
2013-10-11,20.1,20.15,19.5,19.65,6441.0,71017.0
2013-10-14,20.0,20.15,19.65,19.95,3465.0,71492.0
2013-10-15,19.55,19.8,19.05,19.25,11121.0,70454.0
2013-10-16,19.55,19.6,18.85,19.05,4530.0,74623.0
2013-10-17,19.0,19.0,18.3,18.4,6874.0,75222.0
2013-10-18,18.35,18.35,17.55,17.6,14419.0,76854.0
2013-10-21,17.6,17.75,17.4,17.5,13335.0,82169.0
2013-10-22,17.55,17.55,17.15,17.3,5450.0,85815.0
2013-10-23,17.45,17.75,17.4,17.65,4189.0,86677.0
2013-10-24,17.3,17.6,17.2,17.4,6636.0,85527.0
2013-10-25,17.5,17.65,17.25,17.3,2891.0,86399.0
2013-10-28,17.25,17.7,17.15,17.35,3612.0,85912.0
2013-10-29,17.3,17.3,16.9,16.95,6114.0,87036.0
2013-10-30,16.95,17.3,16.8,17.15,4457.0,88799.0
2013-10-31,17.25,17.25,16.95,16.95,8493.0,89902.0
2013-11-01,17.0,17.4,17.0,17.3,3218.0,90633.0
2013-11-04,17.05,17.2,17.05,17.1,2305.0,92052.0
2013-11-05,17.15,17.5,17.0,17.25,1360.0,93434.0
2013-11-06,17.0,17.3,16.9,17.2,2379.0,93288.0
2013-11-07,17.2,17.4,16.65,17.3,5704.0,94349.0
2013-11-08,17.6,17.9,17.2,17.35,4486.0,95926.0
2013-11-11,17.45,17.45,17.15,17.35,4222.0,95752.0
2013-11-12,17.4,17.45,17.2,17.4,10643.0,98293.0
2013-11-13,17.5,18.0,17.35,17.65,23786.0,103538.0
2013-11-14,17.35,17.4,16.95,17.0,4109.0,115770.0
2013-11-15,17.0,17.1,16.85,16.95,5548.0,116868.0
2013-11-18,17.05,17.15,16.55,16.7,9722.0,112893.0
2013-11-19,16.95,16.95,16.6,16.8,8647.0,111452.0
2013-11-20,17.0,17.0,16.4,16.4,18212.0,107267.0
2013-11-21,16.75,16.9,16.15,16.2,14263.0,108398.0
2013-11-22,16.1,16.15,16.0,16.1,4757.0,103540.0
2013-11-25,15.9,15.95,15.75,15.85,4710.0,102651.0
2013-11-26,0.0,0.0,0.0,15.75,0.0,102895.0
2013-11-27,0.0,0.0,0.0,15.55,0.0,103567.0
2013-11-28,15.5,15.5,15.25,15.35,2702.0,104103.0
2013-11-29,15.55,15.8,15.25,15.75,6282.0,103113.0
2013-12-02,0.0,0.0,0.0,15.95,0.0,101024.0
2013-12-03,0.0,0.0,0.0,16.6,0.0,99673.0
2013-12-04,16.45,17.5,16.3,16.9,20489.0,95306.0
2013-12-05,16.7,17.0,16.25,17.0,10783.0,92337.0
2013-12-06,16.8,17.0,16.2,16.3,18638.0,91065.0
2013-12-09,16.1,16.3,15.75,15.95,11965.0,83903.0
2013-12-10,16.0,16.3,15.6,16.1,10396.0,77357.0
2013-12-11,16.1,16.65,15.9,16.65,14370.0,72406.0
2013-12-12,16.9,17.45,16.65,17.1,15338.0,64820.0
2013-12-13,17.05,17.65,16.7,17.3,11878.0,56153.0
2013-12-16,17.5,17.5,16.95,17.45,12551.0,53820.0
2013-12-17,17.8,18.45,17.8,18.15,30338.0,51967.0
2013-12-18,17.85,17.95,17.0,17.11,6219.0,37833.0
