Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-05-21,0.0,0.0,0.0,20.4,0.0,0.0
2015-05-22,20.4,20.6,20.4,20.55,58.0,0.0
2015-05-25,0.0,0.0,0.0,20.55,0.0,58.0
2015-05-26,20.7,21.0,20.7,20.9,361.0,58.0
2015-05-27,21.0,21.0,20.6,20.7,37.0,324.0
2015-05-28,20.85,20.9,20.75,20.95,305.0,349.0
2015-05-29,21.0,21.1,21.0,21.2,670.0,371.0
2015-06-01,21.1,21.25,21.0,21.3,102.0,990.0
2015-06-02,21.0,21.1,21.0,21.1,538.0,1013.0
2015-06-03,21.0,21.0,20.95,21.0,283.0,1470.0
2015-06-04,21.0,21.25,20.95,21.05,1653.0,1590.0
2015-06-05,21.1,21.15,21.05,21.1,6288.0,2547.0
2015-06-08,21.05,21.3,21.05,21.15,250.0,6740.0
2015-06-09,21.2,21.2,21.2,21.15,325.0,6737.0
2015-06-10,21.0,21.2,20.95,21.05,5227.0,7032.0
2015-06-11,20.85,20.85,20.8,20.95,951.0,10063.0
2015-06-12,20.8,21.2,20.75,21.05,267.0,10247.0
2015-06-15,21.0,21.2,21.0,21.25,682.0,10306.0
2015-06-16,21.2,21.35,21.1,21.35,2569.0,10385.0
2015-06-17,21.25,21.35,21.25,21.3,468.0,10896.0
2015-06-18,21.4,21.4,20.9,21.3,2159.0,10696.0
2015-06-19,21.2,21.45,21.2,21.25,1711.0,10667.0
2015-06-22,20.95,20.95,20.7,20.8,1501.0,11686.0
2015-06-23,20.45,20.9,20.45,20.8,246.0,12279.0
2015-06-24,20.9,20.95,20.7,20.9,422.0,12490.0
2015-06-25,20.9,20.95,20.8,20.9,175.0,12523.0
2015-06-26,20.9,20.9,20.75,20.8,109.0,12537.0
2015-06-29,21.0,21.65,21.0,21.35,342.0,12590.0
2015-06-30,21.35,21.6,21.25,21.5,688.0,12660.0
2015-07-01,21.2,21.2,20.85,21.2,630.0,12417.0
2015-07-02,20.9,21.25,20.9,21.35,262.0,12904.0
2015-07-03,21.15,21.2,21.1,21.2,326.0,12990.0
2015-07-06,21.8,21.8,21.2,21.5,369.0,13316.0
2015-07-07,21.4,21.65,21.05,21.6,1719.0,13600.0
2015-07-08,21.45,21.45,21.2,21.25,527.0,15193.0
2015-07-09,21.3,21.3,21.1,21.2,1886.0,15547.0
2015-07-10,21.0,21.4,20.9,21.25,337.0,16476.0
2015-07-13,21.15,21.15,20.9,20.95,627.0,16462.0
2015-07-14,20.75,21.05,20.7,20.75,521.0,16377.0
2015-07-15,20.9,20.9,20.75,20.75,96.0,16498.0
2015-07-16,20.8,20.85,20.55,20.7,218.0,16533.0
2015-07-17,20.65,20.75,20.6,20.7,673.0,16340.0
2015-07-20,20.6,20.7,20.55,20.6,124.0,16243.0
2015-07-21,20.5,20.8,20.5,20.7,330.0,16224.0
2015-07-22,20.75,20.9,20.75,20.85,132.0,16324.0
2015-07-23,20.7,20.7,20.7,20.7,102.0,16390.0
2015-07-24,20.65,20.95,20.6,20.7,657.0,16388.0
2015-07-27,20.85,21.1,20.85,21.1,388.0,16081.0
2015-07-28,21.05,21.05,20.8,20.8,70.0,16221.0
2015-07-29,20.75,20.75,20.6,20.65,27.0,16189.0
2015-07-30,20.65,20.85,20.65,20.75,257.0,16188.0
2015-07-31,20.6,20.65,20.55,20.6,732.0,16256.0
2015-08-03,20.55,20.75,20.5,20.55,134.0,16435.0
2015-08-04,20.55,20.55,20.45,20.45,52.0,16533.0
2015-08-05,20.4,20.4,20.35,20.4,124.0,16552.0
2015-08-06,20.5,20.75,20.5,20.55,123.0,16589.0
2015-08-07,20.55,20.65,20.55,20.6,106.0,16591.0
2015-08-10,20.35,20.4,20.3,20.3,105.0,16641.0
2015-08-11,20.35,20.7,20.35,20.55,448.0,16715.0
2015-08-12,20.9,21.2,20.8,20.95,656.0,16650.0
2015-08-13,20.7,20.7,20.6,20.65,193.0,17007.0
2015-08-14,20.65,20.65,20.55,20.55,123.0,16895.0
2015-08-17,20.6,20.7,20.5,20.6,330.0,16925.0
2015-08-18,20.7,20.8,20.7,20.75,430.0,17173.0
2015-08-19,20.95,21.0,20.65,20.9,532.0,17268.0
