Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2013-08-09,0.0,0.0,0.0,,,1.339,0.0,0.0
2013-08-12,0.0,0.0,0.0,,,1.3359,0.0,0.0
2013-08-13,0.0,0.0,0.0,,,1.3301,0.0,0.0
2013-08-14,0.0,0.0,0.0,,,1.3304,0.0,0.0
2013-08-15,0.0,0.0,0.0,,,1.3392,0.0,0.0
2013-08-16,0.0,0.0,0.0,,,1.3378,0.0,0.0
2013-08-19,0.0,0.0,0.0,,,1.3386,0.0,0.0
2013-08-20,0.0,0.0,0.0,,,1.3466,0.0,0.0
2013-08-21,0.0,0.0,0.0,,,1.3418,0.0,0.0
2013-08-22,0.0,0.0,0.0,,,1.3402,0.0,0.0
2013-08-23,0.0,0.0,0.0,,,1.3428,0.0,0.0
2013-08-26,0.0,0.0,0.0,,,1.3419,0.0,0.0
2013-08-27,0.0,0.0,0.0,,,1.3436,0.0,0.0
2013-08-28,0.0,0.0,0.0,,,1.3388,0.0,0.0
2013-08-29,0.0,0.0,0.0,,,1.3293,0.0,0.0
2013-08-30,0.0,0.0,0.0,,,1.3255,0.0,0.0
2013-09-03,0.0,0.0,0.0,,,1.3216,0.0,0.0
2013-09-04,0.0,0.0,0.0,,,1.3258,0.0,0.0
2013-09-05,0.0,0.0,0.0,,,1.3173,0.0,0.0
2013-09-06,0.0,0.0,0.0,,,1.3236,0.0,0.0
2013-09-09,0.0,0.0,0.0,,,1.331,0.0,0.0
2013-09-10,0.0,0.0,0.0,,,1.3316,0.0,0.0
2013-09-11,0.0,1.3332,0.0,,,1.3359999999999999,0.0,0.0
2013-09-12,0.0,0.0,0.0,,,1.3353,0.0,0.0
2013-09-13,0.0,0.0,1.3348,,,1.3357,0.0,0.0
2013-09-16,0.0,1.3389,0.0,,,1.3378,0.0,0.0
2013-09-17,0.0,0.0,0.0,,,1.3401,0.0,0.0
2013-09-18,0.0,1.3545,0.0,,,1.3545,0.0,0.0
2013-09-19,0.0,1.3575,0.0,,,1.3561,0.0,0.0
2013-09-20,0.0,0.0,0.0,,,1.3554,0.0,0.0
2013-09-23,0.0,0.0,0.0,,,1.3528,0.0,0.0
2013-09-24,0.0,0.0,0.0,,,1.3508,0.0,0.0
2013-09-25,0.0,1.3519999999999999,0.0,,,1.3552,0.0,0.0
2013-09-26,0.0,0.0,1.3549,,,1.3517,0.0,0.0
2013-09-27,0.0,1.3525,0.0,,,1.355,0.0,0.0
2013-09-30,0.0,0.0,0.0,,,1.3559,0.0,0.0
2013-10-01,0.0,1.3574,0.0,,,1.3563,0.0,0.0
2013-10-02,0.0,1.3586,0.0,,,1.3614,0.0,0.0
2013-10-03,0.0,1.3631,0.0,,,1.3651,0.0,0.0
2013-10-04,0.0,0.0,0.0,,,1.3584,0.0,0.0
2013-10-07,0.0,0.0,0.0,,,1.3607,0.0,0.0
2013-10-08,0.0,0.0,0.0,,,1.36,0.0,0.0
2013-10-09,0.0,0.0,1.3563,,,1.3554,0.0,0.0
2013-10-10,0.0,0.0,0.0,,,1.3563,0.0,0.0
2013-10-11,0.0,0.0,0.0,,,1.358,0.0,0.0
2013-10-14,0.0,0.0,0.0,,,1.3606,0.0,0.0
2013-10-15,0.0,0.0,1.3558,,,1.3545,0.0,0.0
2013-10-16,0.0,0.0,0.0,,,1.3555,0.0,0.0
2013-10-17,0.0,0.0,0.0,,,1.3699,0.0,0.0
2013-10-18,0.0,0.0,0.0,,,1.3701,0.0,0.0
2013-10-21,0.0,0.0,0.0,,,1.37,0.0,0.0
2013-10-22,0.0,1.3768,0.0,,,1.3805,0.0,0.0
2013-10-23,0.0,0.0,0.0,,,1.3799,0.0,0.0
2013-10-24,0.0,1.3802,0.0,,,1.3817,0.0,0.0
2013-10-25,0.0,0.0,0.0,,,1.3816,0.0,0.0
2013-10-28,0.0,0.0,0.0,,,1.3816,0.0,0.0
2013-10-29,0.0,0.0,1.3791,,,1.376,0.0,0.0
2013-10-30,0.0,0.0,1.3756,,,1.3741,0.0,0.0
2013-10-31,0.0,0.0,1.3634,,,1.3614,0.0,0.0
2013-11-01,0.0,0.0,1.3537,,,1.3516,0.0,0.0
2013-11-04,0.0,0.0,1.3511,,,1.354,0.0,0.0
2013-11-05,0.0,0.0,1.3518,,,1.3495,0.0,0.0
2013-11-06,0.0,1.3522,0.0,,,1.3541,0.0,0.0
2013-11-07,0.0,0.0,1.3377,,,1.3453,0.0,0.0
2013-11-08,0.0,0.0,1.3399,,,1.3382,0.0,0.0
2013-11-11,0.0,1.3389,0.0,,,1.3429,0.0,0.0
2013-11-12,0.0,1.3439,0.0,,,1.3455,0.0,0.0
2013-11-13,0.0,1.3476,0.0,,,1.3492,0.0,0.0
2013-11-14,0.0,1.35,1.3491,,,1.3479,0.0,0.0
2013-11-15,0.0,1.3487,0.0,,,1.3512,0.0,0.0
2013-11-18,0.0,1.3519999999999999,0.0,,,1.3522,0.0,0.0
2013-11-19,0.0,1.3525,0.0,,,1.3552,0.0,0.0
2013-11-20,0.0,1.3556,1.3484,,,1.3443,0.0,0.0
2013-11-21,0.0,1.3459,0.0,,,1.3483,0.0,0.0
2013-11-22,0.0,1.3525,0.0,,,1.357,0.0,0.0
2013-11-25,0.0,0.0,1.3542,,,1.3535,0.0,0.0
2013-11-26,0.0,0.0,0.0,,,1.3596,0.0,0.0
2013-11-27,0.0,0.0,0.0,,,1.3594,0.0,0.0
2013-11-29,0.0,0.0,0.0,,,1.3609,0.0,0.0
2013-12-02,0.0,0.0,0.0,,,1.3561,0.0,0.0
2013-12-03,0.0,1.3591,0.0,,,1.3611,0.0,0.0
2013-12-04,0.0,0.0,1.3598,,,1.3607,0.0,0.0
2013-12-05,0.0,1.3652,1.3605,,,1.3688,0.0,0.0
2013-12-06,0.0,1.3689,0.0,,,1.3708,0.0,0.0
2013-12-09,0.0,1.3711,0.0,,,1.3752,0.0,0.0
2013-12-10,0.0,1.3761,1.3748,,,1.3772,0.0,0.0
2013-12-11,0.0,1.3783,0.0,,,1.3794,0.0,0.0
2013-12-12,0.0,0.0,0.0,,,1.3754,0.0,0.0
2013-12-13,0.0,0.0,0.0,,,1.3745,0.0,0.0
2013-12-16,0.0,1.3757,0.0,,,1.3771,0.0,0.0
2013-12-17,0.0,0.0,0.0,,,1.3776,0.0,0.0
2013-12-18,0.0,0.0,1.3736,,,1.3769,0.0,0.0
2013-12-19,0.0,0.0,1.3709,,,1.3673,17.0,0.0
2013-12-20,0.0,1.3674,0.0,,,1.3688,2.0,12.0
2013-12-23,0.0,0.0,0.0,,,1.3705,0.0,10.0
2013-12-24,0.0,0.0,0.0,,,1.3695,0.0,10.0
2013-12-26,0.0,0.0,0.0,,,1.371,0.0,10.0
2013-12-27,0.0,0.0,0.0,,,1.375,0.0,10.0
2013-12-30,0.0,1.3786,0.0,,,1.3819,0.0,10.0
2013-12-31,0.0,0.0,1.3807,,,1.3803,0.0,10.0
2014-01-02,0.0,0.0,1.3693,,,1.3667,0.0,10.0
2014-01-03,0.0,0.0,1.3644,,,1.3614,0.0,10.0
2014-01-06,0.0,1.3619,0.0,,,1.3651,0.0,10.0
2014-01-07,0.0,0.0,0.0,,,1.3630000000000002,0.0,10.0
2014-01-08,0.0,0.0,1.3619999999999999,,,1.3594,0.0,10.0
2014-01-09,0.0,1.3602,0.0,,,1.3602,0.0,10.0
2014-01-10,0.0,1.3653,0.0,,,1.3671,0.0,10.0
2014-01-13,0.0,0.0,0.0,,,1.3684,0.0,10.0
2014-01-14,0.0,0.0,0.0,,,1.3682,0.0,10.0
2014-01-15,0.0,0.0,1.3636,,,1.3607,0.0,10.0
2014-01-16,0.0,1.3612,0.0,,,1.3621,0.0,10.0
2014-01-17,0.0,0.0,1.3571,,,1.3536,0.0,10.0
2014-01-21,0.0,0.0,0.0,,,1.3569,0.0,10.0
2014-01-22,0.0,0.0,0.0,,,1.3556,0.0,10.0
2014-01-23,0.0,1.3656,0.0,,,1.3707,0.0,10.0
2014-01-24,0.0,0.0,1.3698,,,1.3689,0.0,10.0
2014-01-27,0.0,0.0,0.0,,,1.3675,0.0,10.0
2014-01-28,0.0,0.0,0.0,,,1.3674,0.0,10.0
2014-01-29,0.0,0.0,1.3663,,,1.3674,0.0,10.0
2014-01-30,0.0,0.0,1.3605,,,1.3564,0.0,10.0
2014-01-31,0.0,0.0,1.3539,,,1.3502,0.0,10.0
2014-02-03,1.3504,1.3531,1.3504,,,1.3546,200.0,10.0
2014-02-04,0.0,0.0,0.0,,,1.3531,0.0,210.0
2014-02-05,0.0,0.0,0.0,,,1.3549,0.0,210.0
2014-02-06,0.0,1.359,1.3544,,,1.3598,0.0,210.0
2014-02-07,0.0,1.3602,0.0,,,1.364,0.0,210.0
2014-02-10,0.0,0.0,0.0,,,1.365,0.0,210.0
2014-02-11,1.365,1.367,1.365,,,1.3648,2.0,210.0
2014-02-12,0.0,0.0,1.3625,,,1.3604,0.0,212.0
2014-02-13,1.365,1.3726,1.365,,,1.3686,80.0,212.0
2014-02-14,0.0,0.0,0.0,,,1.3711,0.0,215.0
2014-02-18,0.0,1.3724,0.0,,0.0056,1.3767,0.0,215.0
2014-02-19,,,,,0.0013,1.3754,0.0,215.0
2014-02-20,,,,,0.0024,1.3730000000000002,0.0,215.0
2014-02-21,,,,,0.0024,1.3754,0.0,215.0
2014-02-24,,,,,0.0009,1.3745,0.0,215.0
2014-02-25,,,,,0.0005,1.375,0.0,215.0
2014-02-26,,,1.3702,,0.0059,1.3691,0.0,215.0
2014-02-27,,1.37,1.368,,0.003,1.3721,0.0,215.0
2014-02-28,,1.3804,,,0.0108,1.3829,0.0,215.0
2014-03-03,,,1.3769999999999998,,0.0086,1.3743,0.0,215.0
2014-03-04,,1.3744,,,0.0002,1.3745,0.0,215.0
2014-03-05,,,,,0.0005,1.374,0.0,215.0
2014-03-06,,1.3837,,,0.0125,1.3865,0.0,215.0
2014-03-07,1.3891,1.3891,1.3891,,0.0008,1.3873,1.0,215.0
2014-03-10,,,,,0.0001,1.3872,0.0,215.0
2014-03-11,,,,,0.0001,1.3873,0.0,215.0
2014-03-12,,1.3895,,,0.0033,1.3906,0.0,215.0
2014-03-13,1.3931,1.3940000000000001,1.3901,,0.0043,1.3863,2.0,215.0
2014-03-14,,1.3932,1.3861,,0.0044,1.3907,0.0,215.0
2014-03-17,1.3905,1.3945,1.3892,,0.0015,1.3922,3.0,215.0
2014-03-18,,1.3940000000000001,1.3886,,0.0009,1.3931,0.0,218.0
2014-03-19,1.3901,1.3908,1.3814,,0.0102,1.3829,3.0,218.0
2014-03-20,,1.3839,1.3751,,0.0048,1.3781,0.0,220.0
2014-03-21,1.3787,1.3808,1.3768,,0.0012,1.3793,1.0,220.0
2014-03-24,1.3803,1.3874,1.3769,,0.0046,1.3839,13.0,220.0
2014-03-25,,1.3844,1.3762,,0.001,1.3829,0.0,230.0
2014-03-26,,,1.3789,,0.0036,1.3793,0.0,230.0
2014-03-27,,1.3795,1.374,,0.0043,1.375,0.0,230.0
2014-03-28,1.375,1.3769999999999998,1.3718,,0.0004,1.3754,2.0,230.0
2014-03-31,1.3746,1.3807,1.3725,,0.0023,1.3777,2.0,230.0
2014-04-01,1.3793,1.3812,1.3775,,0.0014,1.3791,2.0,230.0
2014-04-02,,1.3816,1.3759,,0.0027,1.3764,0.0,232.0
2014-04-03,1.3757,1.3803,1.3702,,0.0051,1.3713,11.0,232.0
2014-04-04,1.37,1.3724,1.3677,,0.0012,1.3701,21.0,231.0
2014-04-07,1.3727,1.3742,1.3699,,0.0037,1.3738,2.0,235.0
2014-04-08,1.3773,1.3806,1.3773,,0.0055,1.3793,7.0,235.0
2014-04-09,1.381,1.3857,1.3783,,0.0057,1.385,5.0,236.0
2014-04-10,1.3843,1.3895,1.3839,,0.0038,1.3888,4.0,239.0
2014-04-11,1.3895,1.39,1.3855,,0.0005,1.3883,6.0,236.0
2014-04-14,1.3834,1.3834,1.3808,,0.0064,1.3819,69.0,236.0
2014-04-15,,1.3825,1.3792,,0.001,1.3809,0.0,243.0
2014-04-16,1.3817,1.3845,1.3807,,0.0009,1.3818,1.0,243.0
2014-04-17,1.3854,1.386,1.3812,,0.0003,1.3815,4.0,243.0
2014-04-21,,1.3821,1.3789,,0.0023,1.3792,0.0,243.0
2014-04-22,1.379,1.3816,1.3785,,0.0006,1.3798,3.0,243.0
2014-04-23,1.382,1.3841,1.38,,0.0013,1.3811,19.0,241.0
2014-04-24,1.3829,1.3836,1.379,,0.0008,1.3819,9.0,242.0
2014-04-25,,1.3840000000000001,,,0.0011,1.383,0.0,243.0
2014-04-28,1.385,1.3869999999999998,1.3828,,0.0018,1.3848,3.0,243.0
2014-04-29,,1.3869999999999998,1.3807,,0.0039,1.3809,5.0,246.0
2014-04-30,1.3775,1.3867,1.3771,,0.006,1.3869,9.0,251.0
2014-05-01,1.3880000000000001,1.3881,1.3865,,0.0007,1.3862,1.0,251.0
2014-05-02,1.3815,1.3874,1.3812,,0.0007,1.3869,7.0,252.0
2014-05-05,,1.3880000000000001,1.3865,,0.0005,1.3874,0.0,255.0
2014-05-06,1.3875,1.3945,1.3872,,0.0056,1.393,14.0,255.0
2014-05-07,,1.3932,1.3911,,0.0018,1.3912,0.0,255.0
2014-05-08,1.3989,1.3989,1.3838,,0.006,1.3852,10.0,255.0
2014-05-09,1.382,1.382,1.3751,,0.0107,1.3745,1.0,249.0
2014-05-12,1.3758,1.3769,1.3758,,0.0009,1.3754,2.0,250.0
2014-05-13,1.3753,1.3766,1.3692,,0.0055,1.3699,14.0,250.0
2014-05-14,1.3715,1.3728,1.3705,,0.001,1.3709,17.0,251.0
2014-05-15,1.3695,1.3731,1.3653,,0.0011,1.3719999999999999,60.0,237.0
2014-05-16,,1.3727,1.3694,,0.0018,1.3702,0.0,280.0
2014-05-19,1.3735,1.3735,1.3735,,0.0013,1.3715,4.0,280.0
2014-05-20,,,1.3685,,0.0014,1.3701,0.0,276.0
2014-05-21,1.3662,1.3722,1.364,,0.0018,1.3683,1.0,276.0
2014-05-22,1.3683,1.3685,1.3651,,0.0028,1.3655,33.0,276.0
2014-05-23,,,1.3624,,0.0022,1.3633,0.0,287.0
2014-05-27,1.364,1.3669,1.3623,,0.0009,1.3642,4.0,287.0
2014-05-28,1.361,1.361,1.36,,0.0041,1.3601,1.0,290.0
2014-05-29,,1.3628,1.3595,,0.0009,1.361,0.0,290.0
2014-05-30,1.3609,1.3647,1.3607,,0.0032,1.3642,2.0,290.0
2014-06-02,1.3623,1.3627,1.36,,0.0038,1.3604,6.0,290.0
2014-06-03,,1.3652,,,0.0028,1.3632,0.0,290.0
2014-06-04,1.3617,1.3646,1.3613,,0.0024,1.3608,2.0,290.0
2014-06-05,1.3614,1.3676,1.3523,,0.006,1.3668,13.0,291.0
2014-06-06,1.3659999999999999,1.3684,1.3635,,0.001,1.3658,4.0,291.0
2014-06-09,1.3645,1.3672,1.3598,,0.006,1.3598,2.0,291.0
2014-06-10,1.3599,1.3609,1.3548,,0.0044,1.3554,2.0,291.0
2014-06-11,1.3555,1.3565,1.3536,,0.0014,1.354,3.0,291.0
2014-06-12,1.3530000000000002,1.358,1.3530000000000002,,0.004,1.358,164.0,293.0
2014-06-13,,1.3587,1.3544,,0.0029,1.3551,0.0,293.0
2014-06-16,1.3588,1.3595,1.3588,,0.0035,1.3586,1.0,293.0
2014-06-17,1.36,1.3603,1.3559,,0.0025,1.3561,2.0,293.0
2014-06-18,1.3586,1.3613,1.3586,,0.0015,1.3576,2.0,294.0
2014-06-19,1.3619999999999999,1.3657,1.3619999999999999,,0.0047,1.3623,151.0,294.0
2014-06-20,1.3619999999999999,1.3649,1.3582,,0.0015,1.3608,13.0,425.0
2014-06-23,1.3625,1.3627,1.3593,,0.0011,1.3619,3.0,418.0
2014-06-24,,1.3642,1.3602,,0.0001,1.3618,0.0,419.0
2014-06-25,1.3657,1.3665,1.3652,,0.0025,1.3643,2.0,419.0
2014-06-26,,1.3655,1.3596,,0.002,1.3623,0.0,418.0
2014-06-27,1.3632,1.3666,1.3632,,0.0038,1.3661,2.0,418.0
2014-06-30,,1.3712,1.3659999999999999,,0.0049,1.371,0.0,418.0
2014-07-01,1.3701,1.3714,1.3695,,0.0015,1.3695,14.0,418.0
2014-07-02,1.3696,1.3697,1.3661,,0.0025,1.367,32.0,430.0
2014-07-03,1.3664,1.3676,1.3613,,0.0052,1.3618,48.0,438.0
2014-07-07,1.3611,1.3625,1.3593,,0.0008,1.3626,117.0,433.0
2014-07-08,1.3627,1.3633,1.3608,,0.0002,1.3628,14.0,447.0
2014-07-09,1.3647,1.3662,1.3622,,0.0036,1.3664,5.0,455.0
2014-07-10,1.3664,1.3664,1.3605,,0.0044,1.3619999999999999,41.0,457.0
2014-07-11,1.3621,1.3636,1.361,,0.0005,1.3625,7.0,474.0
2014-07-14,1.3634,1.3652,1.3616,,0.001,1.3635,19.0,474.0
2014-07-15,1.3606,1.3638,1.3579,,0.0052,1.3583,47.0,486.0
2014-07-16,1.3544,1.3544,1.3536,,0.0045,1.3538,30.0,530.0
2014-07-17,1.3536,1.355,1.3533,,0.0003,1.3541,56.0,550.0
2014-07-18,1.3549,1.3549,1.351,,0.0002,1.3539,11.0,586.0
2014-07-21,1.3545,1.3559,1.3530000000000002,,0.0003,1.3536,74.0,595.0
2014-07-22,1.3478,1.354,1.3474,,0.0057,1.3479,36.0,609.0
2014-07-23,1.3476,1.3483,1.347,,0.001,1.3469,6.0,641.0
2014-07-24,1.3478,1.3492,1.3457,,0.0006,1.3475,12.0,647.0
