Date,Open,High,Low,Settle,Volume,Interest
2013-11-09,0.0,0.0,0.0,4037.0,0.0,3.0
2013-11-10,0.0,0.0,0.0,4037.0,0.0,3.0
2013-11-11,0.0,0.0,0.0,4068.0,0.0,3.0
2013-11-12,0.0,0.0,0.0,4043.0,0.0,3.0
2013-11-13,0.0,0.0,0.0,4019.5,0.0,3.0
2013-11-14,0.0,0.0,0.0,4062.5,0.0,3.0
2013-11-15,0.0,0.0,0.0,4077.0,0.0,3.0
2013-11-16,0.0,0.0,0.0,4077.0,0.0,3.0
2013-11-17,0.0,0.0,0.0,4077.0,0.0,3.0
2013-11-18,0.0,0.0,0.0,4090.0,0.0,3.0
2013-11-19,0.0,0.0,0.0,4055.5,0.0,3.0
2013-11-20,0.0,0.0,0.0,4053.5,0.0,3.0
2013-11-21,0.0,0.0,0.0,4039.5,0.0,3.0
2013-11-22,0.0,0.0,0.0,4064.0,0.0,3.0
2013-11-23,0.0,0.0,0.0,4064.0,0.0,3.0
2013-11-24,0.0,0.0,0.0,4064.0,0.0,3.0
2013-11-25,0.0,0.0,0.0,4086.0,0.0,3.0
2013-11-26,0.0,0.0,0.0,4063.5,0.0,3.0
2013-11-27,0.0,0.0,0.0,4078.5,0.0,3.0
2013-11-28,0.0,0.0,0.0,4088.0,0.0,3.0
2013-11-29,0.0,0.0,0.0,4081.5,0.0,3.0
2013-11-30,0.0,0.0,0.0,4081.5,0.0,3.0
2013-12-01,0.0,0.0,0.0,4081.5,0.0,3.0
2013-12-02,0.0,0.0,0.0,4072.5,0.0,3.0
2013-12-03,0.0,0.0,0.0,3959.5,0.0,3.0
2013-12-04,0.0,0.0,0.0,3934.5,0.0,3.0
2013-12-05,0.0,0.0,0.0,3887.5,0.0,3.0
2013-12-06,0.0,0.0,0.0,3918.0,0.0,3.0
2013-12-07,0.0,0.0,0.0,3918.0,0.0,3.0
2013-12-08,0.0,0.0,0.0,3918.0,0.0,3.0
2013-12-09,0.0,0.0,0.0,3922.0,0.0,3.0
2013-12-10,0.0,0.0,0.0,3878.0,0.0,3.0
2013-12-11,0.0,0.0,0.0,3875.5,0.0,3.0
2013-12-12,0.0,0.0,0.0,3858.0,0.0,3.0
2013-12-16,0.0,0.0,0.0,3920.0,0.0,3.0
2013-12-17,3888.5,3888.5,3888.5,3877.0,1.0,3.0
2013-12-18,0.0,0.0,0.0,3915.0,0.0,4.0
2013-12-19,0.0,0.0,0.0,3972.0,0.0,4.0
2013-12-20,0.0,0.0,0.0,3989.5,0.0,4.0
2013-12-23,0.0,0.0,0.0,4013.0,0.0,4.0
2013-12-24,0.0,0.0,0.0,4017.5,0.0,4.0
2013-12-25,0.0,0.0,0.0,4017.5,0.0,4.0
2013-12-27,0.0,0.0,0.0,4074.0,0.0,4.0
2013-12-30,0.0,0.0,0.0,4071.5,0.0,4.0
2013-12-31,0.0,0.0,0.0,4091.5,0.0,4.0
2014-01-01,0.0,0.0,0.0,4091.5,0.0,4.0
2014-01-02,0.0,0.0,0.0,4054.0,0.0,4.0
2014-01-03,0.0,0.0,0.0,4054.0,0.0,4.0
2014-01-06,0.0,0.0,0.0,4025.0,0.0,4.0
2014-01-07,0.0,0.0,0.0,4054.0,0.0,4.0
2014-01-08,0.0,0.0,0.0,4053.5,0.0,4.0
2014-01-09,0.0,0.0,0.0,4021.5,0.0,4.0
2014-01-12,0.0,0.0,0.0,4045.0,0.0,4.0
2014-01-13,0.0,0.0,0.0,4056.5,0.0,4.0
2014-01-14,0.0,0.0,0.0,4066.5,0.0,4.0
2014-01-15,0.0,0.0,0.0,4123.0,0.0,4.0
2014-01-16,0.0,0.0,0.0,4112.0,0.0,4.0
2014-01-17,0.0,0.0,0.0,4121.0,0.0,4.0
2014-01-18,0.0,0.0,0.0,4121.0,0.0,4.0
2014-01-19,0.0,0.0,0.0,4121.0,0.0,4.0
2014-01-20,0.0,0.0,0.0,4116.0,0.0,4.0
2014-01-21,0.0,0.0,0.0,4117.0,0.0,4.0
2014-01-22,0.0,0.0,0.0,4119.5,0.0,4.0
2014-01-23,0.0,0.0,0.0,4075.0,0.0,4.0
2014-01-24,0.0,0.0,0.0,3956.0,0.0,4.0
2014-01-25,0.0,0.0,0.0,3956.0,0.0,4.0
2014-01-26,0.0,0.0,0.0,3956.0,0.0,4.0
2014-01-27,0.0,0.0,0.0,3937.0,0.0,4.0
2014-01-28,0.0,0.0,0.0,3978.0,0.0,4.0
2014-01-29,0.0,0.0,0.0,3950.0,0.0,4.0
2014-01-30,0.0,0.0,0.0,3973.0,0.0,4.0
2014-01-31,0.0,0.0,0.0,3959.5,0.0,4.0
2014-02-01,0.0,0.0,0.0,3959.5,0.0,4.0
2014-02-02,0.0,0.0,0.0,3959.5,0.0,4.0
2014-02-03,0.0,0.0,0.0,3901.0,0.0,4.0
2014-02-04,0.0,0.0,0.0,3910.0,0.0,4.0
2014-02-05,0.0,0.0,0.0,3911.5,0.0,4.0
2014-02-06,0.0,0.0,0.0,3981.0,0.0,4.0
2014-02-07,0.0,0.0,0.0,4020.5,0.0,4.0
