Date,Open,High,Low,Settle,Volume,Interest
2015-07-20,0.0,,,498.7,,
2015-07-21,495.45,495.45,495.45,495.8,5.0,
2015-07-22,0.0,0.0,0.0,493.35,0.0,5.0
2015-07-23,0.0,0.0,0.0,493.55,0.0,5.0
2015-07-24,483.95,484.0,483.95,487.0,3.0,5.0
2015-07-27,482.15,482.15,482.15,478.5,5.0,5.0
2015-07-28,482.95,483.95,482.95,482.5,3.0,10.0
2015-07-29,485.05,486.4,483.45,486.3,76.0,10.0
2015-07-30,0.0,0.0,0.0,491.85,0.0,65.0
2015-07-31,0.0,0.0,0.0,492.2,0.0,65.0
2015-08-03,492.05,492.05,491.8,497.25,5.0,65.0
2015-08-04,0.0,0.0,0.0,496.6,0.0,65.0
2015-08-05,0.0,0.0,0.0,500.5,0.0,65.0
2015-08-06,500.1,500.25,500.1,498.85,58.0,65.0
2015-08-07,0.0,0.0,0.0,495.0,0.0,123.0
2015-08-10,0.0,0.0,0.0,498.65,0.0,123.0
2015-08-11,494.15,494.45,494.05,493.2,4.0,123.0
2015-08-12,481.4,481.4,475.5,475.95,92.0,126.0
2015-08-13,481.5,483.2,477.95,476.7,61.0,173.0
2015-08-14,474.15,476.25,474.15,473.8,3.0,156.0
2015-08-17,474.85,475.35,474.85,474.05,40.0,154.0
2015-08-18,474.65,476.25,474.65,478.9,65.0,181.0
2015-08-19,474.75,474.75,469.65,469.0,46.0,225.0
2015-08-20,468.4,468.4,455.3,458.75,149.0,225.0
2015-08-21,450.25,456.35,438.25,442.95,267.0,315.0
2015-08-24,431.3,431.6,405.35,419.7,658.0,
2015-08-25,427.55,439.4,427.55,436.45,79.0,788.0
2015-08-26,424.4,437.45,424.4,428.7,91.0,883.0
2015-08-27,438.15,444.1,437.7,443.1,246.0,886.0
2015-08-28,442.2,444.5,441.5,445.55,10.0,1122.0
2015-08-31,441.2,446.5,441.2,444.85,180.0,1122.0
2015-09-01,438.05,438.05,428.3,433.3,177.0,1292.0
2015-09-02,434.2,437.9,430.9,433.55,468.0,1217.0
2015-09-03,437.0,445.6,437.0,444.35,22.0,1225.0
2015-09-04,439.6,439.6,431.4,432.8,97.0,1210.0
2015-09-07,435.9,436.0,434.45,435.4,164.0,1275.0
2015-09-08,442.0,443.3,439.95,439.3,28.0,1307.0
2015-09-09,447.55,449.35,438.25,444.25,47.0,1309.0
2015-09-10,440.2,440.2,433.8,436.15,430.0,1305.0
2015-09-11,437.55,437.75,430.0,429.9,1586.0,1605.0
2015-09-14,432.45,435.25,426.85,427.9,17634.0,2691.0
2015-09-15,428.85,434.85,425.05,432.14,21850.0,16151.0
2015-09-16,433.4,439.75,433.4,438.55,29951.0,29286.0
2015-09-17,439.1,442.0,434.15,437.65,15735.0,41010.0
2015-09-18,435.8,436.5,422.8,427.3,58099.0,42190.0
2015-09-21,425.45,435.1,425.45,432.7,33030.0,49496.0
2015-09-22,433.35,434.15,418.9,419.65,53437.0,46366.0
2015-09-23,418.5,425.5,415.7,418.9,39171.0,50507.0
2015-09-24,417.95,420.7,406.45,409.65,51173.0,48358.0
2015-09-25,415.75,425.0,414.7,422.9,44749.0,49732.0
2015-09-28,418.6,422.95,409.05,412.05,38117.0,50781.0
2015-09-29,407.75,414.95,404.2,412.5,39329.0,50722.0
2015-09-30,417.4,423.0,417.4,421.25,35334.0,50821.0
2015-10-01,425.85,428.1,416.15,418.6,38598.0,50919.0
2015-10-02,421.95,429.5,415.25,422.55,48077.0,51834.0
2015-10-05,429.75,440.35,428.8,436.6,34528.0,51115.0
2015-10-06,438.2,443.2,434.2,440.6,32499.0,50370.0
2015-10-07,441.25,446.45,439.15,440.45,38725.0,50697.0
2015-10-08,440.65,445.85,438.55,442.15,34107.0,52299.0
2015-10-09,447.05,447.5,439.7,441.6,26159.0,52302.0
2015-10-12,441.7,443.55,438.55,440.05,27391.0,50938.0
2015-10-13,438.8,439.3,433.0,438.1,55680.0,52985.0
2015-10-14,435.55,438.4,431.2,434.4,58355.0,60218.0
2015-10-15,436.9,446.95,436.9,443.55,42624.0,50748.0
2015-10-16,446.9,448.55,445.55,447.18,3789.0,25608.0
