Date,Open,High,Low,Settle,Volume,Prev. Day Open Interest
2015-06-09,0.0,0.0,0.0,126.92,0.0,0.0
2015-06-10,0.0,0.0,0.0,126.64,0.0,0.0
2015-06-11,0.0,0.0,0.0,126.94,0.0,0.0
2015-06-12,0.0,0.0,0.0,127.1,0.0,0.0
2015-06-15,0.0,0.0,0.0,127.15,0.0,0.0
2015-06-16,0.0,0.0,0.0,127.32,0.0,0.0
2015-06-17,0.0,0.0,0.0,127.36,0.0,0.0
2015-06-18,0.0,0.0,0.0,127.36,0.0,0.0
2015-06-19,0.0,0.0,0.0,127.64,0.0,0.0
2015-06-22,0.0,0.0,0.0,127.18,0.0,0.0
2015-06-23,0.0,0.0,0.0,127.32,0.0,0.0
2015-06-24,0.0,0.0,0.0,127.41,0.0,0.0
2015-06-25,0.0,0.0,0.0,127.44,0.0,0.0
2015-06-26,0.0,0.0,0.0,127.21,0.0,0.0
2015-06-29,0.0,0.0,0.0,127.65,0.0,0.0
2015-06-30,0.0,0.0,0.0,127.78,0.0,0.0
2015-07-01,0.0,0.0,0.0,127.82,0.0,0.0
2015-07-02,0.0,0.0,0.0,127.76,0.0,0.0
2015-07-03,0.0,0.0,0.0,127.97,0.0,0.0
2015-07-06,0.0,0.0,0.0,128.07,0.0,0.0
2015-07-07,0.0,0.0,0.0,128.39,0.0,0.0
2015-07-08,0.0,0.0,0.0,128.14,0.0,0.0
2015-07-09,0.0,0.0,0.0,128.07,0.0,0.0
2015-07-10,0.0,0.0,0.0,127.41,0.0,0.0
2015-07-13,0.0,0.0,0.0,127.66,0.0,0.0
2015-07-14,0.0,0.0,0.0,127.72,0.0,0.0
2015-07-15,0.0,0.0,0.0,127.93,0.0,0.0
2015-07-16,0.0,0.0,0.0,127.85,0.0,0.0
2015-07-17,0.0,0.0,0.0,128.01,0.0,0.0
2015-07-20,0.0,0.0,0.0,128.05,0.0,0.0
2015-07-21,0.0,0.0,0.0,128.02,0.0,0.0
2015-07-22,0.0,0.0,0.0,128.16,0.0,0.0
2015-07-23,0.0,0.0,0.0,128.18,0.0,0.0
2015-07-24,0.0,0.0,0.0,128.33,0.0,0.0
2015-07-27,0.0,0.0,0.0,128.29,0.0,0.0
2015-07-28,0.0,0.0,0.0,128.34,0.0,0.0
2015-07-29,0.0,0.0,0.0,128.32,0.0,0.0
2015-07-30,0.0,0.0,0.0,128.48,0.0,0.0
2015-07-31,0.0,0.0,0.0,128.46,0.0,0.0
2015-08-03,0.0,0.0,0.0,128.53,0.0,0.0
2015-08-04,0.0,0.0,0.0,128.56,0.0,0.0
2015-08-05,0.0,0.0,0.0,128.32,0.0,0.0
2015-08-06,0.0,0.0,0.0,128.36,0.0,0.0
2015-08-07,0.0,0.0,0.0,128.59,0.0,0.0
2015-08-10,0.0,0.0,0.0,128.49,0.0,0.0
2015-08-11,0.0,0.0,0.0,128.75,0.0,0.0
2015-08-12,0.0,0.0,0.0,128.83,0.0,0.0
